Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
Jeremy Hill,HB,23.341,2016-09-25,NFL,CIN,,DEN,L 17-29,3,3,Sun,0,0,,0,0,0,,0,0,,,17,97,5.71,2,0,0,0,,0,0.0%,,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Tyreek Hill,WR,22.282,2016-12-08,NFL,KAN,,OAK,W 21-13,13,14,Thu,0,0,,0,0,0,,0,0,,,1,2,2.00,0,6,6,66,11.00,1,100.0%,11.00,,,,,,,,,2,12,1,25,25.00,0,6,99,16.50,1,0.0,1,0,1,0,0,0,,0,0,1,1,0,0,0,0
Carlos Hyde,RB,25.358,2016-09-12,NFL,SFO,,LAR,W 28-0,1,1,Mon,0,0,,0,0,0,,0,0,,,23,88,3.83,2,3,2,5,2.50,0,66.7%,1.67,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Carlos Hyde,RB,26.005,2016-09-25,NFL,SFO,@,SEA,L 18-37,3,3,Sun,0,0,,0,0,0,,0,0,,,21,103,4.90,2,1,1,2,2.00,0,100.0%,2.00,,,,,,,1,,2,14,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Mark Ingram,RB,26.321,2016-11-06,NFL,NOR,@,SFO,W 41-23,8,9,Sun,0,0,,0,0,0,,0,0,,,15,158,10.53,1,2,2,13,6.50,1,100.0%,6.50,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Mark Ingram,RB,26.342,2016-11-27,NFL,NOR,,LAR,W 49-21,11,12,Sun,0,0,,0,0,0,,0,0,,,14,146,10.43,1,2,1,21,21.00,1,50.0%,10.50,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Mark Ingram,RB,27.003,2016-12-24,NFL,NOR,,TAM,W 31-24,15,16,Sat,0,0,,0,0,0,,0,0,,,18,90,5.00,2,3,2,3,1.50,0,66.7%,1.00,,,,,,,1,,2,14,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
David Johnson,RB,24.284,2016-09-25,NFL,ARI,@,BUF,L 18-33,3,3,Sun,0,0,,0,0,0,,0,0,,,19,83,4.37,2,6,3,28,9.33,0,50.0%,4.67,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
David Johnson,RB,24.295,2016-10-06,NFL,ARI,@,SFO,W 33-21,5,5,Thu,0,0,,0,0,0,,0,0,,,27,157,5.81,2,6,3,28,9.33,0,50.0%,4.67,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0
David Johnson,RB,24.333,2016-11-13,NFL,ARI,,SFO,W 23-20,9,10,Sun,0,0,,0,0,0,,0,0,,,19,55,2.89,1,7,5,46,9.20,1,71.4%,6.57,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
David Johnson,RB,24.340,2016-11-20,NFL,ARI,@,MIN,L 24-30,10,11,Sun,0,0,,0,0,0,,0,0,,,22,103,4.68,1,11,7,57,8.14,1,63.6%,5.18,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
David Johnson,RB,24.354,2016-12-04,NFL,ARI,,WAS,W 31-23,12,13,Sun,0,0,,0,0,0,,0,0,,,18,84,4.67,1,12,9,91,10.11,1,75.0%,7.58,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,1,0,0,0,0,0
David Johnson,RB,25.002,2016-12-18,NFL,ARI,,NOR,L 41-48,14,15,Sun,0,0,,0,0,0,,0,0,,,12,53,4.42,2,5,4,55,13.75,0,80.0%,11.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Marvin Jones ,WR,26.197,2016-09-25,NFL,DET,@,GNB,L 27-34,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,8,6,205,34.17,2,75.0%,25.63,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Brandon LaFell,WR,29.340,2016-10-09,NFL,CIN,@,DAL,L 14-28,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,11,8,68,8.50,2,72.7%,6.18,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Ryan Mathews,RB,28.345,2016-09-19,NFL,PHI,@,CHI,W 29-14,2,2,Mon,0,0,,0,0,0,,0,0,,,9,32,3.56,2,1,1,3,3.00,0,100.0%,3.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Mathews,RB,29.034,2016-11-13,NFL,PHI,,ATL,W 24-15,9,10,Sun,0,0,,0,0,0,,0,0,,,19,109,5.74,2,2,2,30,15.00,0,100.0%,15.00,,,,,,,1,,2,14,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Rishard Matthews,WR,27.025,2016-11-06,NFL,TEN,@,SDG,L 35-43,9,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,10,6,63,10.50,2,60.0%,6.30,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
LeSean McCoy,RB,28.075,2016-09-25,NFL,BUF,,ARI,W 33-18,3,3,Sun,0,0,,0,0,0,,0,0,,,17,110,6.47,2,4,3,6,2.00,0,75.0%,1.50,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0
LeSean McCoy,RB,28.138,2016-11-27,NFL,BUF,,JAX,W 28-21,11,12,Sun,0,0,,0,0,0,,0,0,,,19,103,5.42,2,2,2,31,15.50,0,100.0%,15.50,,,,,,,1,,2,14,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
LeSean McCoy,RB,28.159,2016-12-18,NFL,BUF,,CLE,W 33-13,14,15,Sun,0,0,,0,0,0,,0,0,,,19,153,8.05,2,3,3,16,5.33,0,100.0%,5.33,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Jerick McKinnon ,RB,24.243,2017-01-01,NFL,MIN,,CHI,W 38-10,16,17,Sun,0,0,,0,0,0,,0,0,,,16,89,5.56,1,4,3,21,7.00,1,75.0%,5.25,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Christine Michael ,RB,25.321,2016-09-25,NFL,SEA,,SFO,W 37-18,3,3,Sun,0,0,,0,0,0,,0,0,,,20,106,5.30,2,3,2,5,2.50,0,66.7%,1.67,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Christine Michael ,RB,25.342,2016-10-16,NFL,SEA,,ATL,W 26-24,5,6,Sun,0,0,,0,0,0,,0,0,,,18,64,3.56,2,3,3,19,6.33,0,100.0%,6.33,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0
Lamar Miller,RB,25.174,2016-10-16,NFL,HOU,,IND,W 26-23,6,6,Sun,0,0,,0,0,0,,0,0,,,24,149,6.21,1,4,3,29,9.67,1,75.0%,7.25,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Zach Miller,TE,31.357,2016-09-25,NFL,CHI,@,DAL,L 17-31,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,9,8,78,9.75,2,88.9%,8.67,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Malcolm Mitchell ,WR,24.130,2016-11-27,NFL,NWE,@,NYJ,W 22-17,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,7,5,42,8.40,2,71.4%,6.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Ty Montgomery,RB,23.331,2016-12-18,NFL,GNB,@,CHI,W 30-27,14,15,Sun,0,0,,0,0,0,,0,0,,,16,162,10.13,2,3,2,1,0.50,0,66.7%,0.33,,,,,,,,,2,12,4,57,14.25,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
DeMarco Murray,RB,28.212,2016-09-11,NFL,TEN,,MIN,L 16-25,1,1,Sun,0,0,,0,0,0,,0,0,,,13,42,3.23,0,7,5,35,7.00,2,71.4%,5.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,1,1,0,0,0,0
DeMarco Murray,RB,28.233,2016-10-02,NFL,TEN,@,HOU,L 20-27,4,4,Sun,0,0,,0,0,0,,0,0,,,25,95,3.80,2,2,2,24,12.00,0,100.0%,12.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0
Latavius Murray,RB,26.279,2016-10-23,NFL,OAK,@,JAX,W 33-16,7,7,Sun,0,0,,0,0,0,,,0,,,18,59,3.28,2,5,2,4,2.00,0,40.0%,0.80,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Latavius Murray,RB,26.321,2016-12-04,NFL,OAK,,BUF,W 38-24,12,13,Sun,0,0,,0,0,0,,,0,,,20,82,4.10,2,5,3,23,7.67,0,60.0%,4.60,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
JJ Nelson,WR,24.189,2016-10-30,NFL,ARI,@,CAR,L 20-30,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,12,8,79,9.88,2,66.7%,6.58,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
JJ Nelson,WR,24.231,2016-12-11,NFL,ARI,@,MIA,L 23-26,13,14,Sun,0,0,,0,0,0,,0,0,,,1,56,56.00,1,2,1,8,8.00,1,50.0%,4.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jordy Nelson,WR,31.117,2016-09-25,NFL,GNB,,DET,W 34-27,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,7,6,101,16.83,2,85.7%,14.43,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Jordy Nelson,WR,31.194,2016-12-11,NFL,GNB,,SEA,W 38-10,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,7,6,41,6.83,2,85.7%,5.86,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordy Nelson,WR,31.207,2016-12-24,NFL,GNB,,MIN,W 38-25,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,11,9,154,17.11,2,81.8%,14.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Dennis Pitta,TE,31.158,2016-12-04,NFL,BAL,,MIA,W 38-6,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,11,9,90,10.00,2,81.8%,8.18,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,1,1,0,0,0,0
Bilal Powell,RB,28.045,2016-12-11,NFL,NYJ,@,SFO,W 23-17,13,14,Sun,0,0,,0,0,0,,0,0,,,29,145,5.00,2,5,5,34,6.80,0,100.0%,6.80,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Terrelle Pryor,WR,27.118,2016-10-16,NFL,CLE,@,TEN,L 26-28,6,6,Sun,1,1,100.00,1,0,0,79.2,0,0,1.00,1.00,1,3,3.00,0,13,9,75,8.33,2,69.2%,5.77,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Brian Quick,WR,27.119,2016-10-02,NFL,LAR,@,ARI,W 17-13,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,6,2,69,34.50,2,33.3%,11.50,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Thomas Rawls,RB,23.123,2016-12-04,NFL,SEA,,CAR,W 40-7,12,13,Sun,0,0,,0,0,0,,0,0,,,15,106,7.07,2,1,1,12,12.00,0,100.0%,12.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Jordan Reed,TE,26.091,2016-10-02,NFL,WAS,,CLE,W 31-20,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,10,9,73,8.11,2,90.0%,7.30,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Jordan Reed,TE,26.144,2016-11-24,NFL,WAS,@,DAL,L 26-31,11,12,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,12,10,95,9.50,2,83.3%,7.92,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Theo Riddick,RB,25.130,2016-09-11,NFL,DET,@,IND,W 39-35,1,1,Sun,0,0,,0,0,0,,0,0,,,7,45,6.43,1,5,5,63,12.60,1,100.0%,12.60,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Theo Riddick,RB,25.158,2016-10-09,NFL,DET,,PHI,W 24-23,5,5,Sun,0,0,,0,0,0,,0,0,,,11,49,4.45,0,6,6,33,5.50,2,100.0%,5.50,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Allen Robinson,WR,23.032,2016-09-25,NFL,JAX,,BAL,L 17-19,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,11,7,57,8.14,2,63.6%,5.18,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Emmanuel Sanders ,WR,29.192,2016-09-25,NFL,DEN,@,CIN,W 29-17,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,13,9,117,13.00,2,69.2%,9.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Dion Sims,TE,25.303,2016-12-17,NFL,MIA,@,NYJ,W 34-13,14,15,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,4,4,31,7.75,2,100.0%,7.75,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Willie Snead ,WR,24.027,2016-11-13,NFL,NOR,,DEN,L 23-25,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,7,5,47,9.40,2,71.4%,6.71,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0
Jonathan Stewart,RB,29.209,2016-10-16,NFL,CAR,@,NOR,L 38-41,6,6,Sun,0,0,,0,0,0,,0,0,,,19,85,4.47,2,1,0,0,,0,0.0%,0.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Jonathan Stewart,RB,29.223,2016-10-30,NFL,CAR,,ARI,W 30-20,7,8,Sun,0,0,,0,0,0,,0,0,,,25,95,3.80,2,2,1,25,25.00,0,50.0%,12.50,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,1,1,0,0,0,0
Jonathan Stewart,RB,29.251,2016-11-27,NFL,CAR,@,OAK,L 32-35,11,12,Sun,0,0,,0,0,0,,0,0,,,17,96,5.65,2,1,0,0,,0,0.0%,0.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Adam Thielen,WR,26.124,2016-12-24,NFL,MIN,@,GNB,L 25-38,15,16,Sat,0,0,,0,0,0,,0,0,,,1,4,4.00,0,15,12,202,16.83,2,80.0%,13.47,,,,,,,,,2,12,1,19,19.00,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Michael Thomas,WR,23.248,2016-11-06,NFL,NOR,@,SFO,W 41-23,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,8,5,73,14.60,2,62.5%,9.13,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Michael Thomas,WR,23.269,2016-11-27,NFL,NOR,,LAR,W 49-21,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,10,9,108,12.00,2,90.0%,10.80,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Thompson,RB,26.065,2016-12-24,NFL,WAS,@,CHI,W 41-21,15,16,Sat,0,0,,0,0,0,,0,0,,,3,20,6.67,1,1,1,17,17.00,1,100.0%,17.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Robert Turbin,RB,27.016,2016-12-18,NFL,IND,@,MIN,W 34-6,14,15,Sun,0,0,,0,0,0,,0,0,,,7,32,4.57,2,2,2,22,11.00,0,100.0%,11.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mike Wallace,WR,30.048,2016-09-18,NFL,BAL,@,CLE,W 25-20,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,6,4,41,10.25,2,66.7%,6.83,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Spencer Ware,RB,25.011,2016-12-04,NFL,KAN,@,ATL,W 29-28,12,13,Sun,0,0,,0,0,0,,0,0,,,14,29,2.07,1,4,3,23,7.67,1,75.0%,5.75,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
DeAndre Washington,RB,23.306,2016-12-24,NFL,OAK,,IND,W 33-25,15,16,Sat,0,0,,0,0,0,,,0,,,12,99,8.25,2,1,1,18,18.00,0,100.0%,18.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Charcandrick West ,RB,25.213,2017-01-01,NFL,KAN,@,SDG,W 37-27,16,17,Sun,0,0,,0,0,0,,0,0,,,16,58,3.63,0,5,5,58,11.60,2,100.0%,11.60,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Terrance West ,RB,25.262,2016-10-16,NFL,BAL,@,NYG,L 23-27,6,6,Sun,0,0,,0,0,0,,0,0,,,23,87,3.78,2,6,4,36,9.00,0,66.7%,6.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Terrance West ,RB,25.311,2016-12-04,NFL,BAL,,MIA,W 38-6,12,13,Sun,0,0,,0,0,0,,0,0,,,10,50,5.00,1,3,3,18,6.00,1,100.0%,6.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
James White ,RB,24.256,2016-10-16,NFL,NWE,,CIN,W 35-17,6,6,Sun,0,0,,0,0,0,,0,0,,,7,19,2.71,0,9,8,47,5.88,2,88.9%,5.22,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Damien Williams ,RB,24.224,2016-11-13,NFL,MIA,@,SDG,W 31-24,9,10,Sun,0,0,,0,0,0,,0,0,,,2,2,1.00,1,1,1,18,18.00,1,100.0%,18.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
DeAngelo Williams,RB,33.140,2016-09-12,NFL,PIT,@,WAS,W 38-16,1,1,Mon,0,0,,0,0,0,,0,0,,,26,143,5.50,2,9,6,28,4.67,0,66.7%,3.11,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
DeAngelo Williams,RB,33.251,2017-01-01,NFL,PIT,,CLE,W 27-24,16,17,Sun,0,0,,0,0,0,,0,0,,,23,67,2.91,1,4,3,27,9.00,1,75.0%,6.75,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Zach Zenner,RB,25.104,2016-12-26,NFL,DET,@,DAL,L 21-42,15,16,Mon,0,0,,0,0,0,,0,0,,,12,67,5.58,2,3,2,25,12.50,0,66.7%,8.33,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ameer Abdullah,RB,23.090,2016-09-11,NFL,DET,@,IND,W 39-35,1,1,Sun,0,0,,0,0,0,,0,0,,,12,63,5.25,0,5,5,57,11.40,1,100.0%,11.40,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Davante Adams,WR,23.262,2016-09-11,NFL,GNB,@,JAX,W 27-23,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,7,3,50,16.67,1,42.9%,7.14,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Davante Adams,WR,23.276,2016-09-25,NFL,GNB,,DET,W 34-27,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,23,11.50,1,100.0%,11.50,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Davante Adams,WR,23.290,2016-10-09,NFL,GNB,,NYG,W 23-16,4,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,8,5,85,17.00,1,62.5%,10.63,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Davante Adams,WR,23.318,2016-11-06,NFL,GNB,,IND,L 26-31,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,8,4,41,10.25,1,50.0%,5.13,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Davante Adams,WR,23.353,2016-12-11,NFL,GNB,,SEA,W 38-10,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,6,4,104,26.00,1,66.7%,17.33,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Davante Adams,WR,24.000,2016-12-24,NFL,GNB,,MIN,W 38-25,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,7,4,44,11.00,1,57.1%,6.29,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerell Adams,TE,23.319,2016-11-14,NFL,NYG,,CIN,W 21-20,9,10,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,3,3,18,6.00,1,100.0%,6.00,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,1,0,0,0,0,0
Jahleel Addae,SS,26.343,2017-01-01,NFL,SDG,,KAN,L 27-37,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,4,0,4,0,0,1,90,1,1,0,0,0,0,0,0
Nelson Agholor,WR,23.110,2016-09-11,NFL,PHI,,CLE,W 29-10,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,4,57,14.25,1,80.0%,11.40,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Nelson Agholor,WR,23.212,2016-12-22,NFL,PHI,,NYG,W 24-19,15,16,Thu,0,0,,0,0,0,,0,0,,,1,5,5.00,0,5,2,47,23.50,1,40.0%,9.40,,,,,,,,,1,6,2,38,19.00,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Kamar Aiken,WR,27.202,2016-12-18,NFL,BAL,,PHI,W 27-26,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,19,9.50,1,100.0%,9.50,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Walt Aikens,S,25.181,2016-12-17,NFL,MIA,@,NYJ,W 34-13,14,15,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Jay Ajayi,RB,23.102,2016-09-25,NFL,MIA,,CLE,W 30-24,3,3,Sun,0,0,,0,0,0,,0,0,,,7,28,4.00,1,0,0,0,,0,0.0%,,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Jay Ajayi,RB,23.116,2016-10-09,NFL,MIA,,TEN,L 17-30,5,5,Sun,0,0,,0,0,0,,0,0,,,13,42,3.23,1,1,0,0,,0,0.0%,0.00,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Jay Ajayi,RB,23.130,2016-10-23,NFL,MIA,,BUF,W 28-25,7,7,Sun,0,0,,0,0,0,,0,0,,,28,214,7.64,1,1,1,2,2.00,0,100.0%,2.00,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
