Player,Pos,Team,Games,Snaps,Snap %,Season,Week
Willie Snead,WR,BAL,1,43,0.55,2019,2
Allen Hurns,WR,MIA,1,28,0.45,2019,2
Bennie Fowler,WR,NYG,1,53,0.78,2019,2
Dontrelle Inman,WR,LAC,1,36,0.55,2019,2
Keith Smith,RB,ATL,1,11,0.17,2019,2
Adam Thielen,WR,MIN,1,64,0.98,2019,2
Cameron Brate,TE,TAM,1,16,0.27,2019,2
Josh Hill,TE,NOR,1,27,0.43,2019,2
Darren Fells,TE,HOU,1,43,0.66,2019,2
Diontae Spencer,WR,DEN,1,2,0.02,2019,2
Seth Roberts,WR,BAL,1,26,0.33,2019,2
Marcus Mariota,QB,TEN,1,59,1.0,2019,2
Jameis Winston,QB,TAM,1,60,1.0,2019,2
Amari Cooper,WR,DAL,1,63,0.91,2019,2
DeVante Parker,WR,MIA,1,57,0.92,2019,2
Todd Gurley,RB,LAR,1,42,0.63,2019,2
Maxx Williams,TE,ARI,1,14,0.25,2019,2
Ameer Abdullah,RB,MIN,1,7,0.11,2019,2
Duke Johnson,RB,HOU,1,25,0.38,2019,2
T.J. Yeldon,RB,BUF,1,3,0.04,2019,2
Mike Davis,RB,CHI,1,15,0.24,2019,2
David Johnson,RB,ARI,1,34,0.6,2019,2
Malcolm Brown,RB,LAR,1,25,0.37,2019,2
Nick O'Leary,TE,MIA,1,14,0.23,2019,2
Jesse James,TE,DET,1,29,0.48,2019,2
Jeff Heuerman,TE,DEN,1,38,0.46,2019,2
Nick Boyle,TE,BAL,1,47,0.6,2019,2
MyCole Pruitt,TE,TEN,1,28,0.47,2019,2
Blake Bell,TE,KAN,1,25,0.33,2019,2
Nelson Agholor,WR,PHI,1,77,0.96,2019,2
Justin Hardy,WR,ATL,1,11,0.17,2019,2
Tyler Lockett,WR,SEA,1,69,0.87,2019,2
Devin Smith,WR,DAL,1,18,0.26,2019,2
Breshad Perriman,WR,TAM,1,30,0.5,2019,2
Jamison Crowder,WR,NYJ,1,63,0.98,2019,2
Ty Montgomery,RB,NYJ,1,24,0.38,2019,2
Phillip Dorsett,WR,NWE,1,35,0.49,2019,2
Stefon Diggs,WR,MIN,1,58,0.89,2019,2
Chris Manhertz,TE,CAR,1,30,0.4,2019,2
Jake Kumerow,WR,GNB,1,6,0.08,2019,2
C.J. Uzomah,TE,CIN,1,42,0.61,2019,2
DeAndre Carter,WR,HOU,1,1,0.02,2019,2
Darren Waller,TE,OAK,1,59,0.95,2019,2
Trevor Siemian,QB,NYJ,1,18,0.28,2019,2
James O'Shaughnessy,TE,JAX,1,42,0.66,2019,2
Chris Conley,WR,JAX,1,54,0.84,2019,2
Geoff Swaim,TE,JAX,1,34,0.53,2019,2
Geremy Davis,WR,LAC,1,1,0.02,2019,2
Damiere Byrd,WR,ARI,1,53,0.93,2019,2
Matt LaCosse,TE,NWE,1,41,0.58,2019,2
Tyrell Williams,WR,OAK,1,58,0.94,2019,2
Raheem Mostert,RB,SFO,1,32,0.46,2019,2
Eric Tomlinson,TE,NYG,1,4,0.06,2019,2
Darius Jennings,WR,TEN,1,1,0.02,2019,2
Daniel Brown,TE,NYJ,1,5,0.08,2019,2
Adam Humphries,WR,TEN,1,33,0.56,2019,2
Ezekiel Elliott,RB,DAL,1,53,0.77,2019,2
Jared Goff,QB,LAR,1,67,1.0,2019,2
Derrick Henry,RB,TEN,1,30,0.51,2019,2
Carson Wentz,QB,PHI,1,74,0.93,2019,2
Michael Thomas,WR,NOR,1,62,0.98,2019,2
Tyler Boyd,WR,CIN,1,54,0.78,2019,2
Austin Hooper,TE,ATL,1,48,0.74,2019,2
Jordan Howard,RB,PHI,1,18,0.23,2019,2
Tajae Sharpe,WR,TEN,1,31,0.53,2019,2
Dak Prescott,QB,DAL,1,69,1.0,2019,2
C.J. Prosise,RB,SEA,1,10,0.13,2019,2
Tyler Higbee,TE,LAR,1,23,0.34,2019,2
Will Fuller,WR,HOU,1,58,0.89,2019,2
Kenyan Drake,RB,MIA,1,34,0.55,2019,2
Jacoby Brissett,QB,IND,1,70,1.0,2019,2
Nick Vannett,TE,SEA,1,33,0.42,2019,2
Chris Moore,WR,BAL,1,7,0.09,2019,2
Tyler Ervin,RB,JAX,1,2,0.03,2019,2
Demarcus Robinson,WR,KAN,1,68,0.91,2019,2
Seth DeValve,TE,JAX,1,10,0.16,2019,2
Wendell Smallwood,RB,WAS,1,14,0.24,2019,2
Jakeem Grant,WR,MIA,1,38,0.61,2019,2
Robby Anderson,WR,NYJ,1,63,0.98,2019,2
Cody Core,WR,NYG,1,14,0.21,2019,2
Alex Erickson,WR,CIN,1,15,0.22,2019,2
Derek Watt,RB,LAC,1,6,0.09,2019,2
Johnny Holton,WR,PIT,1,6,0.11,2019,2
DeAndre Washington,RB,OAK,1,15,0.24,2019,2
Ben Braunecker,TE,CHI,1,14,0.23,2019,2
Trevor Davis,WR,GNB,1,4,0.06,2019,2
Geronimo Allison,WR,GNB,1,31,0.44,2019,2
Dan Vitale,RB,GNB,1,7,0.1,2019,2
Peyton Barber,RB,TAM,1,40,0.67,2019,2
Chester Rogers,WR,IND,1,28,0.4,2019,2
Jalen Richard,RB,OAK,1,17,0.27,2019,2
C.J. Ham,RB,MIN,1,25,0.38,2019,2
J.D. McKissic,RB,DET,1,4,0.07,2019,2
Elijhaa Penny,RB,NYG,1,8,0.12,2019,2
Dalvin Cook,RB,MIN,1,47,0.72,2019,2
Mike Williams,WR,LAC,1,40,0.62,2019,2
Leonard Fournette,RB,JAX,1,62,0.97,2019,2
O.J. Howard,TE,TAM,1,55,0.92,2019,2
Mitchell Trubisky,QB,CHI,1,60,0.97,2019,2
Corey Davis,WR,TEN,1,49,0.83,2019,2
John Ross,WR,CIN,1,59,0.86,2019,2
Christian McCaffrey,RB,CAR,1,75,1.0,2019,2
Deshaun Watson,QB,HOU,1,64,0.98,2019,2
David Njoku,TE,CLE,1,10,0.16,2019,2
Chris Godwin,WR,TAM,1,57,0.95,2019,2
Evan Engram,TE,NYG,1,53,0.78,2019,2
Patrick Mahomes,QB,KAN,1,75,1.0,2019,2
Joe Mixon,RB,CIN,1,38,0.55,2019,2
Alvin Kamara,RB,NOR,1,40,0.63,2019,2
Wayne Gallman,RB,NYG,1,8,0.12,2019,2
Samaje Perine,RB,CIN,1,4,0.06,2019,2
Jamaal Williams,RB,GNB,1,32,0.45,2019,2
Taywan Taylor,WR,CLE,1,17,0.27,2019,2
JuJu Smith-Schuster,WR,PIT,1,46,0.82,2019,2
Zay Jones,WR,BUF,1,42,0.6,2019,2
Cooper Kupp,WR,LAR,1,63,0.94,2019,2
Curtis Samuel,WR,CAR,1,73,0.97,2019,2
Dede Westbrook,WR,JAX,1,55,0.86,2019,2
Josh Reynolds,WR,LAR,1,3,0.04,2019,2
Marlon Mack,RB,IND,1,49,0.7,2019,2
James Conner,RB,PIT,1,31,0.55,2019,2
Tarik Cohen,RB,CHI,1,22,0.35,2019,2
Adam Shaheen,TE,CHI,1,20,0.32,2019,2
Gerald Everett,TE,LAR,1,48,0.72,2019,2
Jonnu Smith,TE,TEN,1,29,0.49,2019,2
Jeremy Sprinkle,TE,WAS,1,20,0.34,2019,2
Austin Ekeler,RB,LAC,1,48,0.74,2019,2
Kenny Golladay,WR,DET,1,55,0.92,2019,2
Mack Hollins,WR,PHI,1,69,0.86,2019,2
Robert Davis,WR,WAS,1,4,0.07,2019,2
George Kittle,TE,SFO,1,47,0.67,2019,2
Antony Auclair,TE,TAM,1,24,0.4,2019,2
Robert Tonyan,TE,GNB,1,21,0.3,2019,2
Mo Alie-Cox,TE,IND,1,24,0.34,2019,2
Isaiah McKenzie,WR,BUF,1,16,0.23,2019,2
Ryan Switzer,WR,PIT,1,13,0.23,2019,2
Blake Jarwin,TE,DAL,1,24,0.35,2019,2
Aaron Jones,RB,GNB,1,42,0.59,2019,2
Alex Armah,RB,CAR,1,7,0.09,2019,2
Ricky Seals-Jones,TE,CLE,1,3,0.05,2019,2
Chris Carson,RB,SEA,1,43,0.54,2019,2
Anthony Firkser,TE,TEN,1,3,0.05,2019,2
Keelan Cole,WR,JAX,1,9,0.14,2019,2
Dare Ogunbowale,RB,TAM,1,14,0.23,2019,2
Sean Culkin,TE,LAC,1,16,0.25,2019,2
Pharaoh Brown,TE,CLE,1,16,0.25,2019,2
Zach Pascal,WR,IND,1,31,0.44,2019,2
Matt Breida,RB,SFO,1,21,0.3,2019,2
Kendrick Bourne,WR,SFO,1,23,0.33,2019,2
Taysom Hill,QB,NOR,1,21,0.33,2019,2
Patrick Ricard,RB,BAL,1,24,0.31,2019,2
River Cracraft,WR,DEN,1,5,0.06,2019,2
Lamar Jackson,QB,BAL,1,77,0.99,2019,2
Mason Rudolph,QB,PIT,1,28,0.5,2019,2
Josh Rosen,QB,MIA,1,24,0.39,2019,2
Baker Mayfield,QB,CLE,1,64,1.0,2019,2
Saquon Barkley,RB,NYG,1,60,0.88,2019,2
Ronald Jones,RB,TAM,1,7,0.12,2019,2
Royce Freeman,RB,DEN,1,43,0.52,2019,2
Nick Chubb,RB,CLE,1,41,0.64,2019,2
Kerryon Johnson,RB,DET,1,33,0.55,2019,2
Ito Smith,RB,ATL,1,23,0.35,2019,2
Kalen Ballage,RB,MIA,1,21,0.34,2019,2
Courtland Sutton,WR,DEN,1,78,0.95,2019,2
James Washington,WR,PIT,1,33,0.59,2019,2
Anthony Miller,WR,CHI,1,31,0.5,2019,2
Calvin Ridley,WR,ATL,1,41,0.63,2019,2
Michael Gallup,WR,DAL,1,46,0.67,2019,2
Tre'Quan Smith,WR,NOR,1,38,0.6,2019,2
Deon Cain,WR,IND,1,32,0.46,2019,2
Dante Pettis,WR,SFO,1,35,0.5,2019,2
D.J. Moore,WR,CAR,1,71,0.95,2019,2
Trey Quinn,WR,WAS,1,47,0.8,2019,2
Christian Kirk,WR,ARI,1,53,0.93,2019,2
Mark Andrews,TE,BAL,1,42,0.54,2019,2
Jaylen Samuels,RB,PIT,1,21,0.38,2019,2
Mike Gesicki,TE,MIA,1,35,0.56,2019,2
Troy Fumagalli,TE,DEN,1,14,0.17,2019,2
Hayden Hurst,TE,BAL,1,32,0.41,2019,2
D.J. Chark,WR,JAX,1,52,0.81,2019,2
Luke Falk,QB,NYJ,1,46,0.72,2019,2
Nyheim Hines,RB,IND,1,13,0.19,2019,2
Josh Allen,QB,BUF,1,70,1.0,2019,2
Justin Jackson,RB,LAC,1,17,0.26,2019,2
Allen Lazard,WR,GNB,1,1,0.01,2019,2
Richie James,WR,SFO,1,31,0.44,2019,2
Mark Walton,RB,MIA,1,10,0.16,2019,2
Auden Tate,WR,CIN,1,25,0.36,2019,2
Rashaad Penny,RB,SEA,1,25,0.32,2019,2
Sony Michel,RB,NWE,1,34,0.48,2019,2
Dalton Schultz,TE,DAL,1,3,0.04,2019,2
Ian Thomas,TE,CAR,1,2,0.03,2019,2
Javon Wims,WR,CHI,1,18,0.29,2019,2
Jordan Akins,TE,HOU,1,38,0.58,2019,2
Robert Foster,WR,BUF,1,24,0.34,2019,2
DaeSean Hamilton,WR,DEN,1,54,0.66,2019,2
Keke Coutee,WR,HOU,1,28,0.43,2019,2
Chase Edmonds,RB,ARI,1,23,0.4,2019,2
Jordan Wilkins,RB,IND,1,10,0.14,2019,2
Phillip Lindsay,RB,DEN,1,39,0.48,2019,2
Durham Smythe,TE,MIA,1,25,0.4,2019,2
Darrel Williams,RB,KAN,1,5,0.07,2019,2
Noah Fant,TE,DEN,1,54,0.66,2019,2
Marquez Valdes-Scantling,WR,GNB,1,62,0.87,2019,2
Ryan Izzo,TE,NWE,1,30,0.42,2019,2
Damion Ratley,WR,CLE,1,39,0.61,2019,2
Nick Bawden,RB,DET,1,10,0.17,2019,2
Tyler Conklin,TE,MIN,1,6,0.09,2019,2
Justin Watson,WR,TAM,1,2,0.03,2019,2
Russell Gage,WR,ATL,1,9,0.14,2019,2
Buddy Howell,RB,HOU,1,1,0.02,2019,2
Chris Lacy,WR,DET,1,2,0.03,2019,2
Gus Edwards,RB,BAL,1,16,0.21,2019,2
Byron Pringle,WR,KAN,1,4,0.05,2019,2
Ross Dwelley,TE,SFO,1,14,0.2,2019,2
Trent Sherfield,WR,ARI,1,4,0.07,2019,2
Jeff Wilson,RB,SFO,1,15,0.21,2019,2
Will Dissly,TE,SEA,1,46,0.58,2019,2
Chad Beebe,WR,MIN,1,16,0.25,2019,2
Jaeden Graham,TE,ATL,1,2,0.03,2019,2
Malik Turner,WR,SEA,1,16,0.2,2019,2
A.J. Brown,WR,TEN,1,27,0.46,2019,2
D.K. Metcalf,WR,SEA,1,69,0.87,2019,2
Marquise Brown,WR,BAL,1,50,0.64,2019,2
Kelvin Harmon,WR,WAS,1,6,0.1,2019,2
JJ Arcega-Whiteside,WR,PHI,1,74,0.93,2019,2
David Montgomery,RB,CHI,1,27,0.44,2019,2
Deebo Samuel,WR,SFO,1,27,0.39,2019,2
Justice Hill,RB,BAL,1,15,0.19,2019,2
Josh Jacobs,RB,OAK,1,30,0.48,2019,2
Devin Singletary,RB,BUF,1,23,0.33,2019,2
Miles Sanders,RB,PHI,1,34,0.43,2019,2
T.J. Hockenson,TE,DET,1,47,0.78,2019,2
Tommy Sweeney,TE,BUF,1,21,0.3,2019,2
Hunter Renfrow,WR,OAK,1,46,0.74,2019,2
Foster Moreau,TE,OAK,1,15,0.24,2019,2
Ty Johnson,RB,DET,1,12,0.2,2019,2
Parris Campbell,WR,IND,1,18,0.26,2019,2
Terry McLaurin,WR,WAS,1,53,0.9,2019,2
Keelan Doss,WR,OAK,1,4,0.06,2019,2
Drew Sample,TE,CIN,1,19,0.28,2019,2
Gardner Minshew,QB,JAX,1,64,1.0,2019,2
Trevon Wesco,TE,NYJ,1,3,0.05,2019,2
Alec Ingold,RB,OAK,1,5,0.08,2019,2
Mecole Hardman,WR,KAN,1,55,0.73,2019,2
Kyler Murray,QB,ARI,1,57,1.0,2019,2
Benny Snell,RB,PIT,1,2,0.04,2019,2
Irv Smith,TE,MIN,1,27,0.42,2019,2
Preston Williams,WR,MIA,1,42,0.68,2019,2
Diontae Johnson,WR,PIT,1,26,0.46,2019,2
KeeSean Johnson,WR,ARI,1,18,0.32,2019,2
Darwin Thompson,RB,KAN,1,4,0.05,2019,2
Alexander Mattison,RB,MIN,1,8,0.12,2019,2
Dawson Knox,TE,BUF,1,36,0.51,2019,2
Miles Boykin,WR,BAL,1,37,0.47,2019,2
Chandler Cox,RB,MIA,1,6,0.1,2019,2
Cullen Gillaspia,RB,HOU,1,3,0.05,2019,2
Tony Pollard,RB,DAL,1,16,0.23,2019,2
Olabisi Johnson,WR,MIN,1,2,0.03,2019,2
John Ursua,WR,SEA,1,2,0.03,2019,2
Andrew Beck,TE,DEN,1,7,0.09,2019,2
Deonte Harris,WR,NOR,1,1,0.02,2019,2
Steven Sims,WR,WAS,1,5,0.08,2019,2
Damion Willis,WR,CIN,1,44,0.64,2019,2
D'Ernest Johnson,RB,CLE,1,23,0.36,2019,2
Aaron Rodgers,QB,GNB,1,54,1.0,2019,3
Adrian Peterson,RB,WAS,1,36,0.47,2019,3
Danny Amendola,WR,DET,1,22,0.36,2019,3
Darren Sproles,RB,PHI,1,27,0.36,2019,3
Delanie Walker,TE,TEN,1,46,0.58,2019,3
Frank Gore,RB,BUF,1,47,0.61,2019,3
Greg Olsen,TE,CAR,1,48,0.8,2019,3
Jared Cook,TE,NOR,1,42,0.75,2019,3
Jason Witten,TE,DAL,1,37,0.51,2019,3
Joe Flacco,QB,DEN,1,73,1.0,2019,3
Julian Edelman,WR,NWE,1,39,0.51,2019,3
Larry Fitzgerald,WR,ARI,1,69,0.92,2019,3
LeSean McCoy,RB,KAN,1,26,0.37,2019,3
Marcedes Lewis,TE,GNB,1,30,0.56,2019,3
Matt Ryan,QB,ATL,1,60,1.0,2019,3
Matthew Slater,WR,NWE,1,2,0.03,2019,3
Matthew Stafford,QB,DET,1,61,1.0,2019,3
Michael Crabtree,WR,ARI,1,13,0.17,2019,3
Philip Rivers,QB,LAC,1,74,1.0,2019,3
Ryan Fitzpatrick,QB,MIA,1,5,0.07,2019,3
Ted Ginn,WR,NOR,1,38,0.68,2019,3
Tom Brady,QB,NWE,1,72,0.95,2019,3
Vernon Davis,TE,WAS,1,54,0.7,2019,3
Andre Roberts,WR,BUF,1,2,0.03,2019,3
Emmanuel Sanders,WR,DEN,1,58,0.79,2019,3
Jimmy Graham,TE,GNB,1,22,0.41,2019,3
Julio Jones,WR,ATL,1,45,0.75,2019,3
Mark Ingram,RB,BAL,1,50,0.61,2019,3
Randall Cobb,WR,DAL,1,53,0.74,2019,3
Kyle Rudolph,TE,MIN,1,54,0.87,2019,3
Andy Dalton,QB,CIN,1,60,0.97,2019,3
Lance Kendricks,TE,LAC,1,11,0.15,2019,3
Luke Stocker,TE,ATL,1,23,0.38,2019,3
Bilal Powell,RB,NYJ,1,1,0.02,2019,3
Anthony Sherman,RB,KAN,1,3,0.04,2019,3
Dion Lewis,RB,TEN,1,42,0.53,2019,3
Lee Smith,TE,BUF,1,40,0.52,2019,3
Charles Clay,TE,ARI,1,25,0.33,2019,3
Virgil Green,TE,LAC,1,27,0.36,2019,3
Kirk Cousins,QB,MIN,1,60,0.97,2019,3
Russell Wilson,QB,SEA,1,83,0.99,2019,3
Mohamed Sanu,WR,ATL,1,49,0.82,2019,3
T.Y. Hilton,WR,IND,1,35,0.52,2019,3
Jarius Wright,WR,CAR,1,30,0.5,2019,3
Travis Benjamin,WR,LAC,1,42,0.57,2019,3
Marvin Jones,WR,DET,1,50,0.82,2019,3
Rhett Ellison,TE,NYG,1,22,0.35,2019,3
Brandon Bolden,RB,NWE,1,21,0.28,2019,3
Derek Carrier,TE,OAK,1,10,0.17,2019,3
Case Keenum,QB,WAS,1,77,1.0,2019,3
Josh Gordon,WR,NWE,1,67,0.88,2019,3
Cole Beasley,WR,BUF,1,45,0.58,2019,3
Chris Hogan,WR,CAR,1,17,0.28,2019,3
Jamize Olawale,RB,DAL,1,9,0.13,2019,3
Travis Kelce,TE,KAN,1,63,0.89,2019,3
Marquise Goodwin,WR,SFO,1,53,0.67,2019,3
Russell Shepard,WR,NYG,1,26,0.42,2019,3
DeAndre Hopkins,WR,HOU,1,57,0.97,2019,3
Robert Woods,WR,LAR,1,62,0.97,2019,3
Kenny Stills,WR,HOU,1,32,0.54,2019,3
Cordarrelle Patterson,WR,CHI,1,9,0.14,2019,3
Keenan Allen,WR,LAC,1,67,0.91,2019,3
Giovani Bernard,RB,CIN,1,25,0.4,2019,3
Le'Veon Bell,RB,NYJ,1,50,1.0,2019,3
Chris Thompson,RB,WAS,1,40,0.52,2019,3
Rex Burkhead,RB,NWE,1,56,0.74,2019,3
Kenjon Barner,RB,ATL,1,3,0.05,2019,3
Zach Ertz,TE,PHI,1,74,1.0,2019,3
Tyler Eifert,TE,CIN,1,28,0.45,2019,3
Levine Toilolo,TE,SFO,1,10,0.13,2019,3
Vance McDonald,TE,PIT,1,15,0.28,2019,3
Kyle Juszczyk,RB,SFO,1,50,0.63,2019,3
Latavius Murray,RB,NOR,1,12,0.21,2019,3
Ryan Griffin,TE,NYJ,1,46,0.92,2019,3
Demetrius Harris,TE,CLE,1,61,0.9,2019,3
Jaron Brown,WR,SEA,1,61,0.73,2019,3
Zach Line,RB,NOR,1,11,0.2,2019,3
Jack Doyle,TE,IND,1,46,0.69,2019,3
Patrick DiMarco,RB,BUF,1,9,0.12,2019,3
Teddy Bridgewater,QB,NOR,1,55,0.98,2019,3
Derek Carr,QB,OAK,1,59,1.0,2019,3
Logan Thomas,TE,DET,1,17,0.28,2019,3
Carlos Hyde,RB,HOU,1,31,0.53,2019,3
De'Anthony Thomas,WR,KAN,1,1,0.01,2019,3
Devonta Freeman,RB,ATL,1,54,0.9,2019,3
Sammy Watkins,WR,KAN,1,65,0.92,2019,3
Mike Evans,WR,TAM,1,67,0.88,2019,3
Marqise Lee,WR,JAX,1,15,0.28,2019,3
Brandin Cooks,WR,LAR,1,57,0.89,2019,3
Davante Adams,WR,GNB,1,49,0.91,2019,3
Allen Robinson,WR,CHI,1,56,0.86,2019,3
Odell Beckham,WR,CLE,1,67,0.99,2019,3
Jarvis Landry,WR,CLE,1,67,0.99,2019,3
Paul Richardson,WR,WAS,1,65,0.84,2019,3
TJ Jones,WR,NYG,1,14,0.23,2019,3
Eric Ebron,TE,IND,1,35,0.52,2019,3
Xavier Grimble,TE,PIT,1,38,0.72,2019,3
Trey Burton,TE,CHI,1,38,0.58,2019,3
Jimmy Garoppolo,QB,SFO,1,79,1.0,2019,3
John Brown,WR,BUF,1,68,0.88,2019,3
Taylor Gabriel,WR,CHI,1,46,0.71,2019,3
Willie Snead,WR,BAL,1,58,0.71,2019,3
Allen Hurns,WR,MIA,1,5,0.07,2019,3
Bennie Fowler,WR,NYG,1,38,0.61,2019,3
Dontrelle Inman,WR,LAC,1,24,0.32,2019,3
Keith Smith,RB,ATL,1,11,0.18,2019,3
Adam Thielen,WR,MIN,1,54,0.87,2019,3
Cameron Brate,TE,TAM,1,31,0.41,2019,3
Josh Hill,TE,NOR,1,33,0.59,2019,3
Darren Fells,TE,HOU,1,38,0.64,2019,3
Seth Roberts,WR,BAL,1,51,0.62,2019,3
Marcus Mariota,QB,TEN,1,79,1.0,2019,3
Jameis Winston,QB,TAM,1,75,0.99,2019,3
Amari Cooper,WR,DAL,1,61,0.85,2019,3
DeVante Parker,WR,MIA,1,67,0.96,2019,3
Todd Gurley,RB,LAR,1,47,0.73,2019,3
Maxx Williams,TE,ARI,1,13,0.17,2019,3
Ameer Abdullah,RB,MIN,1,1,0.02,2019,3
Sean Mannion,QB,MIN,1,2,0.03,2019,3
Duke Johnson,RB,HOU,1,28,0.47,2019,3
T.J. Yeldon,RB,BUF,1,29,0.38,2019,3
Mike Davis,RB,CHI,1,1,0.02,2019,3
David Johnson,RB,ARI,1,65,0.87,2019,3
Malcolm Brown,RB,LAR,1,17,0.27,2019,3
Nick O'Leary,TE,MIA,1,27,0.39,2019,3
Jesse James,TE,DET,1,35,0.57,2019,3
Jeff Heuerman,TE,DEN,1,36,0.49,2019,3
Nick Boyle,TE,BAL,1,43,0.52,2019,3
MyCole Pruitt,TE,TEN,1,26,0.33,2019,3
Blake Bell,TE,KAN,1,31,0.44,2019,3
Nelson Agholor,WR,PHI,1,73,0.99,2019,3
Justin Hardy,WR,ATL,1,5,0.08,2019,3
Tyler Lockett,WR,SEA,1,81,0.96,2019,3
Devin Smith,WR,DAL,1,66,0.92,2019,3
Breshad Perriman,WR,TAM,1,51,0.67,2019,3
Jamison Crowder,WR,NYJ,1,45,0.9,2019,3
Ty Montgomery,RB,NYJ,1,8,0.16,2019,3
Phillip Dorsett,WR,NWE,1,70,0.92,2019,3
Stefon Diggs,WR,MIN,1,44,0.71,2019,3
Chris Manhertz,TE,CAR,1,30,0.5,2019,3
C.J. Uzomah,TE,CIN,1,28,0.45,2019,3
DeAndre Carter,WR,HOU,1,1,0.02,2019,3
Darren Waller,TE,OAK,1,53,0.9,2019,3
James O'Shaughnessy,TE,JAX,1,42,0.78,2019,3
Chris Conley,WR,JAX,1,38,0.7,2019,3
Geoff Swaim,TE,JAX,1,21,0.39,2019,3
Damiere Byrd,WR,ARI,1,72,0.96,2019,3
J.J. Nelson,WR,OAK,1,46,0.78,2019,3
Tyrell Williams,WR,OAK,1,57,0.97,2019,3
Raheem Mostert,RB,SFO,1,24,0.3,2019,3
Eric Tomlinson,TE,NYG,1,1,0.02,2019,3
Darius Jennings,WR,TEN,1,6,0.08,2019,3
Daniel Brown,TE,NYJ,1,9,0.18,2019,3
Adam Humphries,WR,TEN,1,54,0.68,2019,3
Ezekiel Elliott,RB,DAL,1,48,0.67,2019,3
Jared Goff,QB,LAR,1,64,1.0,2019,3
Derrick Henry,RB,TEN,1,37,0.47,2019,3
Carson Wentz,QB,PHI,1,74,1.0,2019,3
Michael Thomas,WR,NOR,1,49,0.88,2019,3
Tyler Boyd,WR,CIN,1,54,0.87,2019,3
Sterling Shepard,WR,NYG,1,59,0.95,2019,3
Austin Hooper,TE,ATL,1,53,0.88,2019,3
Jordan Howard,RB,PHI,1,24,0.32,2019,3
Tajae Sharpe,WR,TEN,1,39,0.49,2019,3
Dak Prescott,QB,DAL,1,72,1.0,2019,3
C.J. Prosise,RB,SEA,1,45,0.54,2019,3
Will Fuller,WR,HOU,1,57,0.97,2019,3
Kenyan Drake,RB,MIA,1,46,0.66,2019,3
Jacoby Brissett,QB,IND,1,67,1.0,2019,3
Nick Vannett,TE,SEA,1,26,0.31,2019,3
Chris Moore,WR,BAL,1,12,0.15,2019,3
Tyler Ervin,RB,JAX,1,1,0.02,2019,3
Demarcus Robinson,WR,KAN,1,62,0.87,2019,3
Seth DeValve,TE,JAX,1,12,0.22,2019,3
Wendell Smallwood,RB,WAS,1,1,0.01,2019,3
Jakeem Grant,WR,MIA,1,44,0.63,2019,3
Robby Anderson,WR,NYJ,1,50,1.0,2019,3
Cody Core,WR,NYG,1,4,0.06,2019,3
Alex Erickson,WR,CIN,1,7,0.11,2019,3
Derek Watt,RB,LAC,1,8,0.11,2019,3
Johnny Holton,WR,PIT,1,5,0.09,2019,3
DeAndre Washington,RB,OAK,1,9,0.15,2019,3
Ben Braunecker,TE,CHI,1,3,0.05,2019,3
Geronimo Allison,WR,GNB,1,26,0.48,2019,3
Dan Vitale,RB,GNB,1,18,0.33,2019,3
Peyton Barber,RB,TAM,1,26,0.34,2019,3
J.P. Holtz,TE,CHI,1,13,0.2,2019,3
Chester Rogers,WR,IND,1,27,0.4,2019,3
Alex Ellis,TE,PHI,1,1,0.01,2019,3
Marvin Hall,WR,DET,1,10,0.16,2019,3
Jalen Richard,RB,OAK,1,29,0.49,2019,3
C.J. Ham,RB,MIN,1,25,0.4,2019,3
J.D. McKissic,RB,DET,1,6,0.1,2019,3
Elijhaa Penny,RB,NYG,1,3,0.05,2019,3
Dalvin Cook,RB,MIN,1,37,0.6,2019,3
Mike Williams,WR,LAC,1,69,0.93,2019,3
Leonard Fournette,RB,JAX,1,54,1.0,2019,3
O.J. Howard,TE,TAM,1,56,0.74,2019,3
Mitchell Trubisky,QB,CHI,1,63,0.97,2019,3
Corey Davis,WR,TEN,1,58,0.73,2019,3
John Ross,WR,CIN,1,60,0.97,2019,3
Christian McCaffrey,RB,CAR,1,56,0.93,2019,3
Deshaun Watson,QB,HOU,1,59,1.0,2019,3
Chris Godwin,WR,TAM,1,73,0.96,2019,3
Evan Engram,TE,NYG,1,54,0.87,2019,3
Patrick Mahomes,QB,KAN,1,68,0.96,2019,3
Joe Mixon,RB,CIN,1,35,0.56,2019,3
Alvin Kamara,RB,NOR,1,49,0.88,2019,3
Wayne Gallman,RB,NYG,1,39,0.63,2019,3
Jamaal Williams,RB,GNB,1,33,0.61,2019,3
Taywan Taylor,WR,CLE,1,2,0.03,2019,3
JuJu Smith-Schuster,WR,PIT,1,53,1.0,2019,3
Zay Jones,WR,BUF,1,39,0.51,2019,3
Cooper Kupp,WR,LAR,1,63,0.98,2019,3
Curtis Samuel,WR,CAR,1,47,0.78,2019,3
Dede Westbrook,WR,JAX,1,43,0.8,2019,3
Josh Reynolds,WR,LAR,1,16,0.25,2019,3
Marlon Mack,RB,IND,1,41,0.61,2019,3
James Conner,RB,PIT,1,36,0.68,2019,3
Tarik Cohen,RB,CHI,1,32,0.49,2019,3
Adam Shaheen,TE,CHI,1,22,0.34,2019,3
Gerald Everett,TE,LAR,1,56,0.88,2019,3
Jonnu Smith,TE,TEN,1,40,0.51,2019,3
Jeremy Sprinkle,TE,WAS,1,38,0.49,2019,3
T.J. Logan,RB,TAM,1,1,0.01,2019,3
