Team,Season,Date,Time,Away_Home,Opp,Week,G#,Day,Month,Result,OT,Points_For,Points_Against,PD,Points_Comb,Spread,Vs_Line,Over/Under,OU Result,TPass_Cmp,TPass_Att,TPass_Cmp%,TPass_Yds,TPass_TD,TPass_Int,TSack,TSack_Yds,TQB_Rate,TRush_Att,TRush_Yds,TRush_Y/A,TRush_TD,TTot_Yds,TO_Play#,TO_Y/P,TD_Play#,TD_Y/P,TTot_TO,TO_ToP,TGame_Dur,Pen,TPen_Yds,TOpp_Pen,TOpp_Pen_Yds,TComb_Pen,TComb_Pen_Yds,T1st_Downs,T1st_by_Rsh,T1st_by_Pass,T1st_by_Pen,T3rd_Down_Att,T3rd_Down_Conv,T3rd_Down%,T4th_Down_Att,T4th_Down_Conv,T4th_Down%,TTot_TD,TXP_Att,TXP_Made,TFG_Att,TFG_Made,T2Pt_Att,T2Pt_Made,TSfty,TTimes_Punted,TPunt_Yds,TPunt_Yds_Avg,TOpp_Tot_TD,TOpp_XP_Att,TOpp_XP_Made,TOpp_FG_Att,TOpp_FG_Made,TOpp_Sfty,TOpp_Pass_Cmp,TOpp_Pass_Att,TOpp_Pass_Cmp%,TOpp_Pass_Yds,TOpp_Pass_TD,TOpp_Pass_Int,TOpp_Sk,TOpp_Sk_Yds,TOpp_QB_Rate,TOpp_Rush_Att,TOpp_Rush_Yds,TOpp_Rush_Y/A,TOpp_Rush_TD,TOpp_Tot_Yds,TOpp_Tot_TO,TOpp_1st_Downs,TOpp_1st_by_Rsh,TOpp_1st_by_Pass,TOpp_1st_by_Pen,TOpp_3rd_Down_Att,TOpp_3rd_Down_Conv,TOpp_3rd_Down%,TOpp_4th_Down_Att,TOpp_4th_Down_Conv,TOpp_4th_Down%,TMargin_Rush,TMargin_Pass,TMargin_TotYds,TTO_TD,TKR_TD,TPR_TD,TInt_TD,TFmb_TD,TOtherRet_TD,TAll_Ret_TD,TMar_Thru_Q1,TMar_Thru_Q2,TMar_Thru_Q3,TScore_Diff_Q1,TScore_Diff_Q2,TScore_Diff_Q3,TScore_Diff_Q4,TScore_Diff_1stHalf,TScore_Diff_2ndHalf
WAS,2018,2018-12-09,1:00,Home,NYG,14,13,Sun,12,L 16-40,,16.0,40.0,-24.0,56.0,3.0,not covered,40.5,over,17.0,30.0,0.5666666666666667,204.0,1.0,3.0,5.0,29.0,53.2,22.0,84.0,3.82,1.0,288.0,57.0,5.0526,63.0,6.381,3.0,1791.0,10860.0,15.0,135.0,2.0,18.0,17.0,153.0,12.0,6.0,5.0,1.0,11.0,2.0,0.18181818181818182,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,409.0,51.13,5.0,5.0,4.0,2.0,2.0,0.0,14.0,27.0,0.5185185185185185,175.0,3.0,1.0,2.0,22.0,93.9,34.0,227.0,6.68,1.0,402.0,1.0,19.0,6.0,11.0,2.0,13.0,4.0,0.3076923076923077,0.0,0.0,,-143.0,29.0,-114.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-34.0,-40.0,-7.0,-27.0,-6.0,16.0,-34.0,10.0
WAS,2018,2018-12-16,1:00,Away,JAX,15,14,Sun,12,W 16-13,,16.0,13.0,3.0,29.0,7.5,covered,36.5,under,16.0,25.0,0.64,136.0,1.0,0.0,3.0,15.0,93.9,33.0,109.0,3.3,0.0,245.0,61.0,4.0164,49.0,3.9184,0.0,1986.0000000000002,10320.0,6.0,48.0,8.0,55.0,14.0,103.0,16.0,4.0,10.0,2.0,15.0,7.0,0.4666666666666667,0.0,0.0,,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,6.0,279.0,46.5,1.0,1.0,1.0,2.0,2.0,0.0,9.0,17.0,0.5294117647058824,20.0,0.0,1.0,6.0,37.0,34.2,26.0,172.0,6.62,0.0,192.0,2.0,11.0,9.0,2.0,0.0,13.0,5.0,0.38461538461538464,0.0,0.0,,-63.0,116.0,53.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-7.0,-4.0,3.0,-10.0,3.0,7.0,-7.0,10.0
WAS,2018,2018-12-22,4:30,Away,TEN,16,15,Sat,12,L 16-25,,16.0,25.0,-9.0,41.0,11.5,covered,37.5,over,13.0,23.0,0.5652173913043478,131.0,1.0,2.0,2.0,22.0,55.2,34.0,161.0,4.74,0.0,292.0,59.0,4.9492,55.0,5.2909,2.0,1983.0000000000002,9840.0,8.0,49.0,2.0,10.0,10.0,59.0,17.0,7.0,9.0,1.0,14.0,8.0,0.5714285714285714,0.0,0.0,,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,107.0,53.5,3.0,2.0,1.0,2.0,2.0,0.0,17.0,25.0,0.68,192.0,1.0,0.0,3.0,19.0,104.1,27.0,99.0,3.67,1.0,291.0,0.0,20.0,8.0,11.0,1.0,11.0,5.0,0.45454545454545453,0.0,0.0,,62.0,-61.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,4.0,-3.0,4.0,3.0,-13.0,1.0,-10.0
CHI,2018,2018-12-09,8:20,Home,LAR,14,13,Sun,12,W 15-6,,15.0,6.0,9.0,21.0,3.0,covered,51.0,under,16.0,30.0,0.5333333333333333,100.0,1.0,3.0,1.0,10.0,33.3,35.0,194.0,5.54,0.0,294.0,66.0,4.4545,61.0,3.5082,3.0,2209.0,11520.0,6.0,45.0,9.0,57.0,15.0,102.0,17.0,9.0,6.0,2.0,16.0,7.0,0.4375,0.0,0.0,,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,5.0,229.0,45.8,0.0,0.0,0.0,3.0,2.0,0.0,21.0,45.0,0.4666666666666667,162.0,0.0,4.0,3.0,25.0,18.9,13.0,52.0,4.0,0.0,214.0,4.0,14.0,5.0,9.0,0.0,12.0,3.0,0.25,3.0,1.0,0.3333333333333333,142.0,-62.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0
NYG,2018,2018-09-09,1:00,Home,JAX,1,1,Sun,9,L 15-20,,15.0,20.0,-5.0,35.0,2.5,not covered,43.0,under,23.0,37.0,0.6216216216216216,210.0,0.0,1.0,2.0,14.0,67.8,23.0,114.0,4.96,1.0,324.0,62.0,5.2258,62.0,4.9194,2.0,1829.0000000000002,11040.0,6.0,43.0,11.0,119.0,17.0,162.0,15.0,3.0,8.0,4.0,13.0,4.0,0.3076923076923077,2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,5.0,247.0,49.4,2.0,2.0,2.0,2.0,2.0,0.0,18.0,33.0,0.5454545454545454,168.0,1.0,1.0,1.0,8.0,66.2,28.0,137.0,4.89,0.0,305.0,1.0,17.0,4.0,13.0,0.0,13.0,4.0,0.3076923076923077,0.0,0.0,,-23.0,42.0,19.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-4.0,0.0,-7.0,3.0,-1.0,-7.0,2.0
SFO,2018,2018-10-28,4:25,Away,ARI,8,8,Sun,10,L 15-18,,15.0,18.0,-3.0,33.0,-2.5,not covered,40.0,under,14.0,28.0,0.5,160.0,1.0,0.0,4.0,30.0,83.9,31.0,107.0,3.45,0.0,267.0,63.0,4.2381,64.0,5.0156,0.0,1939.0000000000002,11460.0,5.0,59.0,9.0,62.0,14.0,121.0,16.0,5.0,9.0,2.0,14.0,5.0,0.35714285714285715,0.0,0.0,,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,7.0,285.0,40.71,2.0,1.0,1.0,1.0,1.0,0.0,23.0,40.0,0.575,233.0,2.0,1.0,3.0,19.0,80.5,21.0,88.0,4.19,0.0,321.0,2.0,20.0,3.0,15.0,2.0,14.0,6.0,0.42857142857142855,0.0,0.0,,19.0,-73.0,-54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,2.0,0.0,7.0,-12.0,2.0,-5.0
BUF,2018,2018-12-16,1:00,Home,DET,15,14,Sun,12,W 14-13,,14.0,13.0,1.0,27.0,-2.5,not covered,40.0,under,13.0,26.0,0.5,195.0,1.0,0.0,1.0,9.0,89.3,37.0,117.0,3.16,1.0,312.0,64.0,4.875,55.0,5.6909,0.0,1866.0000000000002,10680.0,3.0,20.0,4.0,81.0,7.0,101.0,20.0,9.0,9.0,2.0,12.0,3.0,0.25,2.0,1.0,0.5,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,245.0,40.83,2.0,1.0,1.0,1.0,0.0,0.0,22.0,29.0,0.7586206896551724,208.0,1.0,0.0,0.0,0.0,106.7,26.0,105.0,4.04,1.0,313.0,0.0,14.0,7.0,7.0,0.0,13.0,5.0,0.38461538461538464,0.0,0.0,,12.0,-13.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-6.0,0.0,-6.0,0.0,7.0,-6.0,7.0
CHI,2018,2018-12-23,4:05,Away,SFO,16,15,Sun,12,W 14-9,,14.0,9.0,5.0,23.0,-4.0,covered,44.0,under,25.0,29.0,0.8620689655172413,235.0,1.0,0.0,3.0,11.0,113.5,28.0,90.0,3.21,1.0,325.0,60.0,5.4167,54.0,5.1667,2.0,2130.0,11280.0,4.0,30.0,6.0,45.0,10.0,75.0,20.0,6.0,12.0,2.0,11.0,5.0,0.45454545454545453,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,119.0,39.67,0.0,0.0,0.0,3.0,3.0,0.0,22.0,38.0,0.5789473684210527,232.0,0.0,1.0,1.0,9.0,64.8,15.0,47.0,3.13,0.0,279.0,1.0,15.0,4.0,11.0,0.0,14.0,7.0,0.5,1.0,0.0,0.0,43.0,3.0,46.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,5.0,0.0,-2.0,7.0,0.0,-2.0,7.0
CIN,2018,2018-11-11,1:00,Home,NOR,10,9,Sun,11,L 14-51,,14.0,51.0,-37.0,65.0,6.0,not covered,53.5,over,14.0,23.0,0.6086956521739131,174.0,1.0,2.0,4.0,24.0,66.9,16.0,110.0,6.88,1.0,284.0,43.0,6.6047,74.0,6.8784,2.0,1214.0,9840.0,4.0,26.0,1.0,5.0,5.0,31.0,13.0,4.0,9.0,0.0,6.0,0.0,0.0,2.0,1.0,0.5,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,157.0,39.25,6.0,6.0,6.0,3.0,3.0,0.0,22.0,27.0,0.8148148148148148,265.0,3.0,0.0,0.0,0.0,144.6,47.0,244.0,5.19,3.0,509.0,0.0,33.0,18.0,13.0,2.0,12.0,7.0,0.5833333333333334,1.0,1.0,1.0,-134.0,-91.0,-225.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,-38.0,0.0,-28.0,-10.0,1.0,-28.0,-9.0
CLE,2018,2018-10-14,1:00,Home,LAC,6,6,Sun,10,L 14-38,,14.0,38.0,-24.0,52.0,-1.0,not covered,47.0,over,22.0,46.0,0.4782608695652174,214.0,1.0,2.0,5.0,24.0,52.6,21.0,103.0,4.9,0.0,317.0,72.0,4.4028,58.0,7.7414,2.0,1703.0,11220.0,6.0,53.0,10.0,72.0,16.0,125.0,18.0,4.0,13.0,1.0,16.0,6.0,0.375,3.0,1.0,0.3333333333333333,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,6.0,242.0,40.33,5.0,5.0,5.0,1.0,1.0,0.0,12.0,21.0,0.5714285714285714,203.0,2.0,1.0,1.0,12.0,101.9,36.0,246.0,6.83,3.0,449.0,1.0,24.0,15.0,7.0,2.0,9.0,1.0,0.1111111111111111,0.0,0.0,,-143.0,11.0,-132.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-15.0,-29.0,-7.0,-8.0,-14.0,5.0,-15.0,-9.0
ARI,2018,2018-09-23,4:25,Home,CHI,3,3,Sun,9,L 14-16,,14.0,16.0,-2.0,30.0,5.5,covered,39.0,under,17.0,26.0,0.6538461538461539,168.0,2.0,3.0,4.0,25.0,73.6,18.0,53.0,2.94,0.0,221.0,48.0,4.6042,69.0,4.5797,4.0,1419.0,11220.0,6.0,43.0,7.0,45.0,13.0,88.0,13.0,3.0,8.0,2.0,10.0,3.0,0.3,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,203.0,50.75,1.0,1.0,1.0,4.0,3.0,0.0,24.0,35.0,0.6857142857142857,194.0,0.0,1.0,3.0,26.0,70.4,31.0,122.0,3.94,1.0,316.0,2.0,21.0,7.0,11.0,3.0,14.0,5.0,0.35714285714285715,1.0,1.0,1.0,-69.0,-26.0,-95.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,1.0,14.0,-3.0,-10.0,-3.0,11.0,-13.0
ARI,2018,2018-11-11,1:00,Away,KAN,10,9,Sun,11,L 14-26,,14.0,26.0,-12.0,40.0,16.5,covered,49.5,under,22.0,39.0,0.5641025641025641,166.0,1.0,2.0,5.0,42.0,58.5,25.0,94.0,3.76,1.0,260.0,69.0,3.7681,56.0,5.8929,2.0,1907.0000000000002,10440.0,3.0,30.0,8.0,63.0,11.0,93.0,21.0,7.0,13.0,1.0,14.0,7.0,0.5,2.0,1.0,0.5,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,247.0,49.4,3.0,2.0,2.0,2.0,2.0,0.0,21.0,28.0,0.75,212.0,2.0,0.0,5.0,37.0,119.9,23.0,118.0,5.13,1.0,330.0,0.0,20.0,8.0,12.0,0.0,11.0,4.0,0.36363636363636365,0.0,0.0,,-24.0,-46.0,-70.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-13.0,-6.0,-3.0,-10.0,7.0,-6.0,-13.0,1.0
ARI,2018,2018-12-16,1:00,Away,ATL,15,14,Sun,12,L 14-40,,14.0,40.0,-26.0,54.0,10.0,not covered,43.5,over,23.0,36.0,0.6388888888888888,193.0,1.0,2.0,7.0,50.0,69.6,22.0,60.0,2.73,1.0,253.0,65.0,3.8923,65.0,6.6923,3.0,1760.0,11220.0,8.0,75.0,6.0,50.0,14.0,125.0,18.0,6.0,10.0,2.0,13.0,3.0,0.23076923076923078,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,336.0,48.0,5.0,4.0,4.0,2.0,2.0,0.0,22.0,36.0,0.6111111111111112,220.0,2.0,0.0,2.0,11.0,97.0,27.0,215.0,7.96,2.0,435.0,0.0,23.0,8.0,14.0,1.0,13.0,5.0,0.38461538461538464,0.0,0.0,,-155.0,-27.0,-182.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-19.0,-26.0,-3.0,-16.0,-7.0,0.0,-19.0,-7.0
DAL,2018,2018-11-05,8:15,Home,TEN,9,8,Mon,11,L 14-28,,14.0,28.0,-14.0,42.0,-4.5,not covered,40.5,over,21.0,32.0,0.65625,225.0,2.0,1.0,5.0,18.0,96.2,19.0,72.0,3.79,0.0,297.0,56.0,5.3036,69.0,4.9275,2.0,1534.0,10500.0,6.0,52.0,3.0,20.0,9.0,72.0,18.0,5.0,12.0,1.0,11.0,5.0,0.45454545454545453,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,134.0,44.67,4.0,4.0,4.0,1.0,0.0,0.0,21.0,29.0,0.7241379310344828,215.0,2.0,0.0,4.0,25.0,116.3,36.0,125.0,3.47,2.0,340.0,2.0,24.0,11.0,11.0,2.0,14.0,11.0,0.7857142857142857,0.0,0.0,,-53.0,10.0,-43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,7.0,-7.0,-7.0,-7.0,0.0,-14.0
DEN,2018,2018-09-23,1:00,Away,BAL,3,3,Sun,9,L 14-27,,14.0,27.0,-13.0,41.0,5.5,not covered,46.0,under,22.0,34.0,0.6470588235294118,173.0,0.0,1.0,3.0,19.0,67.3,24.0,120.0,5.0,2.0,293.0,61.0,4.8033,70.0,4.8857,1.0,1786.0,11400.0,13.0,120.0,7.0,52.0,20.0,172.0,18.0,8.0,8.0,2.0,14.0,6.0,0.42857142857142855,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,287.0,41.0,3.0,3.0,3.0,3.0,2.0,0.0,25.0,40.0,0.625,265.0,1.0,0.0,2.0,12.0,90.1,28.0,77.0,2.75,2.0,342.0,0.0,20.0,5.0,13.0,2.0,16.0,8.0,0.5,0.0,0.0,,43.0,-92.0,-49.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-6.0,-13.0,4.0,-10.0,-7.0,0.0,-6.0,-7.0
DEN,2018,2018-12-09,4:05,Away,SFO,14,13,Sun,12,L 14-20,,14.0,20.0,-6.0,34.0,-3.0,not covered,45.5,under,24.0,42.0,0.5714285714285714,171.0,1.0,0.0,2.0,15.0,76.1,27.0,103.0,3.81,1.0,274.0,71.0,3.8592,66.0,5.8939,0.0,1759.0,11940.0,11.0,62.0,11.0,87.0,22.0,149.0,22.0,8.0,9.0,5.0,15.0,2.0,0.13333333333333333,7.0,5.0,0.7142857142857143,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,287.0,47.83,2.0,2.0,2.0,2.0,2.0,0.0,20.0,33.0,0.6060606060606061,305.0,2.0,1.0,3.0,27.0,98.7,30.0,84.0,2.8,0.0,389.0,1.0,24.0,3.0,15.0,6.0,13.0,4.0,0.3076923076923077,1.0,0.0,0.0,19.0,-134.0,-115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-20.0,-13.0,-3.0,-17.0,7.0,7.0,-20.0,14.0
DEN,2018,2018-12-24,8:15,Away,OAK,16,15,Mon,12,L 14-27,,14.0,27.0,-13.0,41.0,-2.5,not covered,42.5,under,23.0,37.0,0.6216216216216216,200.0,2.0,2.0,1.0,2.0,72.1,24.0,100.0,4.17,0.0,300.0,62.0,4.8387,57.0,4.7895,2.0,1792.0,10800.0,11.0,91.0,6.0,50.0,17.0,141.0,19.0,4.0,12.0,3.0,14.0,6.0,0.42857142857142855,2.0,1.0,0.5,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,306.0,51.0,3.0,3.0,3.0,2.0,2.0,0.0,19.0,26.0,0.7307692307692307,159.0,0.0,0.0,1.0,8.0,88.5,30.0,114.0,3.8,2.0,273.0,0.0,16.0,6.0,8.0,2.0,13.0,5.0,0.38461538461538464,0.0,0.0,,-14.0,41.0,27.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-17.0,-10.0,-7.0,-10.0,7.0,-3.0,-17.0,4.0
DET,2018,2018-10-28,1:00,Home,SEA,8,7,Sun,10,L 14-28,,14.0,28.0,-14.0,42.0,-3.0,not covered,48.0,under,27.0,40.0,0.675,297.0,2.0,1.0,3.0,13.0,96.9,13.0,34.0,2.62,0.0,331.0,56.0,5.9107,61.0,6.7705,3.0,1505.0,10860.0,4.0,32.0,7.0,111.0,11.0,143.0,21.0,1.0,17.0,3.0,10.0,6.0,0.6,0.0,0.0,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,181.0,45.25,4.0,4.0,4.0,0.0,0.0,0.0,14.0,17.0,0.8235294117647058,237.0,3.0,0.0,2.0,11.0,158.3,42.0,176.0,4.19,1.0,413.0,0.0,20.0,8.0,11.0,1.0,12.0,6.0,0.5,2.0,1.0,0.5,-142.0,60.0,-82.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-14.0,-14.0,7.0,-21.0,0.0,0.0,-14.0,0.0
JAX,2018,2018-10-07,1:00,Away,KAN,5,5,Sun,10,L 14-30,,14.0,30.0,-16.0,44.0,3.0,not covered,48.0,under,33.0,61.0,0.5409836065573771,401.0,1.0,4.0,5.0,29.0,54.7,17.0,101.0,5.94,1.0,502.0,83.0,6.0482,69.0,6.1449,5.0,1637.0,12240.0,5.0,45.0,11.0,105.0,16.0,150.0,29.0,6.0,20.0,3.0,16.0,7.0,0.4375,5.0,3.0,0.6,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,108.0,36.0,3.0,3.0,3.0,3.0,3.0,0.0,22.0,38.0,0.5789473684210527,298.0,0.0,2.0,1.0,15.0,61.1,30.0,126.0,4.2,2.0,424.0,2.0,26.0,6.0,17.0,3.0,12.0,4.0,0.3333333333333333,0.0,0.0,,-25.0,103.0,78.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-20.0,-16.0,-7.0,-13.0,4.0,0.0,-20.0,4.0
NOR,2018,2018-12-30,1:00,Home,CAR,17,16,Sun,12,L 14-33,,14.0,33.0,-19.0,47.0,-8.0,not covered,42.0,over,14.0,22.0,0.6363636363636364,110.0,1.0,1.0,2.0,8.0,73.7,27.0,184.0,6.81,1.0,294.0,51.0,5.7647,68.0,5.5,1.0,1594.0,10800.0,6.0,94.0,2.0,10.0,8.0,104.0,17.0,9.0,8.0,0.0,10.0,4.0,0.4,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,210.0,42.0,4.0,4.0,3.0,2.0,2.0,0.0,18.0,30.0,0.6,263.0,2.0,0.0,1.0,5.0,110.8,37.0,111.0,3.0,2.0,374.0,0.0,25.0,11.0,10.0,4.0,13.0,6.0,0.46153846153846156,2.0,1.0,0.5,73.0,-153.0,-80.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,-23.0,-30.0,-13.0,-10.0,-7.0,11.0,-23.0,4.0
PIT,2018,2018-09-30,8:20,Home,BAL,4,4,Sun,9,L 14-26,,14.0,26.0,-12.0,40.0,-3.0,not covered,51.0,under,27.0,47.0,0.574468085106383,265.0,1.0,1.0,1.0,9.0,72.5,11.0,19.0,1.73,0.0,284.0,59.0,4.8136,74.0,6.0946,2.0,1497.0,11280.0,5.0,40.0,7.0,50.0,12.0,90.0,14.0,1.0,12.0,1.0,12.0,2.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0,206.0,41.2,2.0,2.0,2.0,4.0,4.0,0.0,28.0,42.0,0.6666666666666666,355.0,2.0,0.0,2.0,8.0,108.7,30.0,96.0,3.2,0.0,451.0,1.0,24.0,6.0,17.0,1.0,17.0,8.0,0.47058823529411764,1.0,1.0,1.0,-77.0,-90.0,-167.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,0.0,-3.0,-14.0,14.0,-3.0,-9.0,0.0,-12.0
TAM,2018,2018-12-09,1:00,Home,NOR,14,13,Sun,12,L 14-28,,14.0,28.0,-14.0,42.0,10.0,not covered,54.0,under,18.0,38.0,0.47368421052631576,174.0,2.0,1.0,4.0,39.0,71.5,23.0,105.0,4.57,0.0,279.0,65.0,4.2923,62.0,4.8065,1.0,1687.0,11520.0,10.0,84.0,6.0,51.0,16.0,135.0,20.0,5.0,12.0,3.0,14.0,6.0,0.42857142857142855,0.0,0.0,,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,225.0,37.5,3.0,2.0,2.0,2.0,2.0,0.0,24.0,31.0,0.7741935483870968,198.0,1.0,1.0,1.0,3.0,90.5,30.0,100.0,3.33,2.0,298.0,2.0,19.0,6.0,13.0,0.0,12.0,6.0,0.5,1.0,1.0,1.0,5.0,-24.0,-19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,3.0,7.0,4.0,-8.0,-17.0,11.0,-25.0
WAS,2018,2018-11-04,1:00,Home,ATL,9,8,Sun,11,L 14-38,,14.0,38.0,-24.0,52.0,-1.5,not covered,46.5,over,30.0,46.0,0.6521739130434783,287.0,1.0,1.0,3.0,19.0,82.3,15.0,79.0,5.27,1.0,366.0,64.0,5.7188,64.0,7.6719,1.0,1624.0,10620.0,10.0,147.0,7.0,50.0,17.0,197.0,20.0,5.0,15.0,0.0,13.0,5.0,0.38461538461538464,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,245.0,49.0,5.0,5.0,5.0,1.0,1.0,0.0,26.0,38.0,0.6842105263157895,337.0,4.0,1.0,2.0,13.0,120.2,24.0,154.0,6.42,1.0,491.0,1.0,25.0,6.0,17.0,2.0,13.0,10.0,0.7692307692307693,0.0,0.0,,-75.0,-50.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-14.0,-14.0,-7.0,-7.0,0.0,-10.0,-14.0,-10.0
BUF,2018,2018-10-07,1:00,Home,TEN,5,5,Sun,10,W 13-12,,13.0,12.0,1.0,25.0,6.0,covered,38.5,under,10.0,20.0,0.5,79.0,0.0,1.0,1.0,3.0,40.0,43.0,144.0,3.35,1.0,223.0,64.0,3.4844,53.0,4.1698,1.0,2029.0000000000002,9960.0,4.0,30.0,5.0,40.0,9.0,70.0,18.0,10.0,6.0,2.0,13.0,4.0,0.3076923076923077,3.0,2.0,0.6666666666666666,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,175.0,43.75,0.0,0.0,0.0,4.0,4.0,0.0,14.0,26.0,0.5384615384615384,121.0,0.0,1.0,2.0,8.0,50.3,25.0,100.0,4.0,0.0,221.0,3.0,15.0,6.0,8.0,1.0,12.0,6.0,0.5,0.0,0.0,,44.0,-42.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,-3.0,3.0,-3.0,1.0,0.0
BUF,2018,2018-10-14,1:00,Away,HOU,6,6,Sun,10,L 13-20,,13.0,20.0,-7.0,33.0,10.5,covered,40.5,under,16.0,29.0,0.5517241379310345,129.0,1.0,2.0,2.0,16.0,51.7,27.0,100.0,3.7,0.0,229.0,58.0,3.9483,57.0,3.7895,3.0,1980.0000000000002,10500.0,12.0,104.0,6.0,50.0,18.0,154.0,12.0,4.0,8.0,0.0,15.0,6.0,0.4,0.0,0.0,,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,6.0,243.0,40.5,2.0,2.0,2.0,2.0,2.0,0.0,15.0,26.0,0.5769230769230769,142.0,1.0,2.0,7.0,35.0,53.7,24.0,74.0,3.08,0.0,216.0,3.0,15.0,3.0,9.0,3.0,13.0,3.0,0.23076923076923078,0.0,0.0,,26.0,-13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-10.0,-4.0,-7.0,-3.0,6.0,-3.0,-10.0,3.0
CIN,2018,2018-12-30,4:25,Away,PIT,17,16,Sun,12,L 13-16,,13.0,16.0,-3.0,29.0,14.0,covered,45.0,under,12.0,24.0,0.5,71.0,0.0,0.0,4.0,24.0,60.2,18.0,125.0,6.94,0.0,196.0,46.0,4.2609,66.0,5.197,0.0,1538.0,10800.0,9.0,85.0,9.0,70.0,18.0,155.0,9.0,5.0,4.0,0.0,12.0,3.0,0.25,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,6.0,278.0,46.33,1.0,1.0,1.0,3.0,3.0,0.0,31.0,45.0,0.6888888888888889,278.0,1.0,1.0,1.0,9.0,83.4,20.0,65.0,3.25,0.0,343.0,1.0,18.0,5.0,13.0,0.0,15.0,5.0,0.3333333333333333,2.0,2.0,1.0,60.0,-207.0,-147.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,7.0,-7.0,-3.0,7.0,-10.0
