Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
Kareem Hunt,RB,22.132,2017-12-16,NFL,KAN,,LAC,W 30-13,14,15,Sat,0,0,,0,0,0,,0,0,,,24,155,6.46,1,9,7,51,7.29,1,77.8%,5.67,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Carlos Hyde,RB,27.001,2017-09-21,NFL,SFO,,LAR,L 39-41,3,3,Thu,0,0,,0,0,0,,0,0,,,25,84,3.36,2,4,3,10,3.33,0,75.0%,2.50,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Carlos Hyde,RB,27.025,2017-10-15,NFL,SFO,@,WAS,L 24-26,6,6,Sun,0,0,,0,0,0,,0,0,,,13,28,2.15,2,6,5,47,9.40,0,83.3%,7.83,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Carlos Hyde,RB,27.102,2017-12-31,NFL,SFO,@,LAR,W 34-13,16,17,Sun,0,0,,0,0,0,,0,0,,,15,88,5.87,2,4,2,10,5.00,0,50.0%,2.50,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Mark Ingram,RB,27.298,2017-10-15,NFL,NOR,,DET,W 52-38,5,6,Sun,0,0,,0,0,0,,0,0,,,25,114,4.56,2,5,5,36,7.20,0,100.0%,7.20,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,1,1,0,0,0,0
Mark Ingram,RB,27.361,2017-12-17,NFL,NOR,,NYJ,W 31-19,14,15,Sun,0,0,,0,0,0,,0,0,,,12,74,6.17,2,6,5,77,15.40,0,83.3%,12.83,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Eddie Jackson ,S,23.316,2017-10-22,NFL,CHI,,CAR,W 17-3,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,4,0,4,0,0,1,76,1,1,0,0,0,1,75,1
Jesse James,TE,23.098,2017-09-10,NFL,PIT,@,CLE,W 21-18,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,8,6,41,6.83,2,75.0%,5.13,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Alshon Jeffery,WR,27.264,2017-11-05,NFL,PHI,,DEN,W 51-23,9,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,11,6,84,14.00,2,54.5%,7.64,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Julio Jones ,WR,28.291,2017-11-26,NFL,ATL,,TAM,W 34-20,11,12,Sun,0,0,,0,0,0,,0,0,,,1,15,15.00,0,15,12,253,21.08,2,80.0%,16.87,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Marvin Jones ,WR,27.239,2017-11-06,NFL,DET,@,GNB,W 30-17,8,9,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,11,7,107,15.29,2,63.6%,9.73,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Marvin Jones ,WR,27.256,2017-11-23,NFL,DET,,MIN,L 23-30,11,12,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,9,6,109,18.17,2,66.7%,12.11,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Alvin Kamara ,RB,22.103,2017-11-05,NFL,NOR,,TAM,W 30-10,8,9,Sun,0,0,,0,0,0,,0,0,,,10,68,6.80,1,7,6,84,14.00,1,85.7%,12.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,1,1,0,0,0,0
Alvin Kamara ,FB,22.124,2017-11-26,NFL,NOR,@,LAR,L 20-26,11,12,Sun,0,0,,0,0,0,,0,0,,,5,87,17.40,1,6,6,101,16.83,1,100.0%,16.83,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Alvin Kamara ,RB,22.131,2017-12-03,NFL,NOR,,CAR,W 31-21,12,13,Sun,0,0,,0,0,0,,0,0,,,9,60,6.67,2,6,5,66,13.20,0,83.3%,11.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Alvin Kamara ,RB,22.159,2017-12-31,NFL,NOR,@,TAM,L 24-31,16,17,Sun,0,0,,0,0,0,,0,0,,,9,44,4.89,1,7,6,84,14.00,0,85.7%,12.00,,,,,,,,,2,12,4,155,38.75,1,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jermaine Kearse,WR,27.223,2017-09-17,NFL,NYJ,@,OAK,L 20-45,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,4,64,16.00,2,80.0%,12.80,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Travis Kelce,TE,28.059,2017-12-03,NFL,KAN,@,NYJ,L 31-38,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,8,4,94,23.50,2,50.0%,11.75,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Robert Kelley ,RB,25.033,2017-11-05,NFL,WAS,@,SEA,W 17-14,8,9,Sun,0,0,,0,0,0,,0,0,,,14,18,1.29,2,0,0,0,,0,0.0%,,,,,,,,,,2,12,1,16,16.00,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Tavarres King,WR,27.156,2017-12-17,NFL,NYG,,PHI,L 29-34,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,2,70,35.00,2,66.7%,23.33,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Tyler Kroft,TE,24.351,2017-10-01,NFL,CIN,@,CLE,W 31-7,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,7,6,68,11.33,2,85.7%,9.71,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Tyler Kroft,TE,25.077,2017-12-31,NFL,CIN,@,BAL,W 31-27,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,8,6,53,8.83,2,75.0%,6.63,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarvis Landry ,WR,25.013,2017-12-11,NFL,MIA,,NWE,W 27-20,13,14,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,8,8,46,5.75,2,100.0%,5.75,,,,,,,,,2,12,0,0,,0,1,9,9.00,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Dion Lewis,RB,27.046,2017-11-12,NFL,NWE,@,DEN,W 41-16,9,10,Sun,0,0,,0,0,0,,0,0,,,14,55,3.93,1,0,0,0,,0,0.0%,,,,,,,,,,2,12,1,103,103.00,1,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Dion Lewis,RB,27.088,2017-12-24,NFL,NWE,,BUF,W 37-16,15,16,Sun,0,0,,0,0,0,,0,0,,,24,129,5.38,1,5,5,24,4.80,1,100.0%,4.80,,,,,,,,,2,12,2,43,21.50,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Dion Lewis,RB,27.095,2017-12-31,NFL,NWE,,NYJ,W 26-6,16,17,Sun,0,0,,0,0,0,,0,0,,,26,93,3.58,1,7,6,40,6.67,1,85.7%,5.71,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Marshawn Lynch ,RB,31.197,2017-11-05,NFL,OAK,@,MIA,W 27-24,9,9,Sun,0,0,,0,0,0,,0,0,,,14,57,4.07,2,2,2,6,3.00,0,100.0%,3.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Marcus Mariota,QB,23.336,2017-10-01,NFL,TEN,@,HOU,L 14-57,4,4,Sun,6,10,60.00,96,0,2,52.5,0,0,9.60,0.60,4,39,9.75,2,0,0,0,,0,0.0%,,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Christian McCaffrey,RB,21.159,2017-11-13,NFL,CAR,,MIA,W 45-21,10,10,Mon,0,0,,0,0,0,,0,0,,,5,23,4.60,1,7,3,27,9.00,1,42.9%,3.86,,,,,,,,,2,12,0,0,,0,2,10,5.00,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Josh McCown,QB,38.152,2017-12-03,NFL,NYJ,,KAN,W 38-31,12,13,Sun,26,36,72.22,331,1,0,109.8,0,0,9.19,9.75,7,19,2.71,2,0,0,0,,0,0.0%,,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
LeSean McCoy,RB,29.102,2017-10-22,NFL,BUF,,TAM,W 30-27,6,7,Sun,0,0,,0,0,0,,0,0,,,23,91,3.96,2,7,5,31,6.20,0,71.4%,4.43,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,1,1,0,0,0,0
LeSean McCoy,RB,29.130,2017-11-19,NFL,BUF,@,LAC,L 24-54,10,11,Sun,0,0,,0,0,0,,0,0,,,13,114,8.77,1,1,1,12,12.00,1,100.0%,12.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
LeSean McCoy,RB,29.158,2017-12-17,NFL,BUF,,MIA,W 24-16,14,15,Sun,0,0,,0,0,0,,0,0,,,20,50,2.50,1,5,4,46,11.50,1,80.0%,9.20,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jerick McKinnon ,RB,25.165,2017-10-15,NFL,MIN,,GNB,W 23-10,6,6,Sun,0,0,,0,0,0,,0,0,,,15,69,4.60,1,6,5,30,6.00,1,83.3%,5.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,1,1,0,0,0,0
J.D. McKissic,RB,24.047,2017-10-01,NFL,SEA,,IND,W 46-18,4,4,Sun,0,0,,0,0,0,,0,0,,,4,38,9.50,1,1,1,27,27.00,1,100.0%,27.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaydon Mickens,WR,23.240,2017-12-17,NFL,JAX,,HOU,W 45-7,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,4,61,15.25,2,80.0%,12.20,,,,,,,,,2,12,0,0,,0,5,38,7.60,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Lamar Miller,RB,26.159,2017-10-01,NFL,HOU,,TEN,W 57-14,4,4,Sun,0,0,,0,0,0,,0,0,,,19,75,3.95,1,5,4,56,14.00,1,80.0%,11.20,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lamar Miller,RB,26.187,2017-10-29,NFL,HOU,@,SEA,L 38-41,7,8,Sun,0,0,,0,0,0,,0,0,,,21,54,2.57,1,3,3,19,6.33,1,100.0%,6.33,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ty Montgomery,RB,24.238,2017-09-17,NFL,GNB,@,ATL,L 23-34,2,2,Sun,0,0,,0,0,0,,0,0,,,10,35,3.50,1,7,6,75,12.50,1,85.7%,10.71,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Latavius Murray,RB,27.305,2017-11-19,NFL,MIN,,LAR,W 24-7,10,11,Sun,0,0,,0,0,0,,0,0,,,15,95,6.33,2,2,1,1,1.00,0,50.0%,0.50,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Latavius Murray,RB,27.347,2017-12-31,NFL,MIN,,CHI,W 23-10,16,17,Sun,0,0,,0,0,0,,0,0,,,20,111,5.55,2,1,1,3,3.00,0,100.0%,3.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jordy Nelson,WR,32.116,2017-09-24,NFL,GNB,,CIN,W 27-24,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,9,6,52,8.67,2,66.7%,5.78,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jordy Nelson,WR,32.120,2017-09-28,NFL,GNB,,CHI,W 35-14,4,4,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,7,4,75,18.75,2,57.1%,10.71,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Adrian Peterson,RB,32.208,2017-10-15,NFL,ARI,,TAM,W 38-33,6,6,Sun,0,0,,0,0,0,,0,0,,,26,134,5.15,2,0,0,0,,0,0.0%,,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jordan Reed,TE,27.112,2017-10-23,NFL,WAS,@,PHI,L 24-34,6,7,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,10,8,64,8.00,2,80.0%,6.40,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Richardson ,WR,25.199,2017-10-29,NFL,SEA,,HOU,W 41-38,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,7,6,105,17.50,2,85.7%,15.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theo Riddick,RB,26.220,2017-12-10,NFL,DET,@,TAM,W 24-21,13,14,Sun,0,0,,0,0,0,,0,0,,,10,29,2.90,2,10,6,64,10.67,0,60.0%,6.40,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Kyle Rudolph ,TE,28.014,2017-11-23,NFL,MIN,@,DET,W 30-23,11,12,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,4,4,63,15.75,2,100.0%,15.75,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Emmanuel Sanders ,WR,30.184,2017-09-17,NFL,DEN,,DAL,W 42-17,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,8,6,62,10.33,2,75.0%,7.75,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ricky Seals-Jones,TE,22.249,2017-11-19,NFL,ARI,@,HOU,L 21-31,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,3,54,18.00,2,60.0%,10.80,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Rod Smith,RB,25.334,2017-12-10,NFL,DAL,@,NYG,W 30-10,13,14,Sun,0,0,,0,0,0,,0,0,,,6,47,7.83,1,5,5,113,22.60,1,100.0%,22.60,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JuJu Smith-Schuster,WR,21.039,2017-12-31,NFL,PIT,,CLE,W 28-24,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,10,9,143,15.89,1,90.0%,14.30,,,,,,,,,2,12,2,122,61.00,1,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny Stills,WR,25.183,2017-10-22,NFL,MIA,,NYJ,W 31-28,6,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,9,6,85,14.17,2,66.7%,9.44,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Chris Thompson,RB,26.332,2017-09-17,NFL,WAS,@,LAR,W 27-20,2,2,Sun,0,0,,0,0,0,,0,0,,,3,77,25.67,2,7,3,29,9.67,0,42.9%,4.14,,,,,,,,,2,12,1,16,16.00,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sammy Watkins,WR,24.099,2017-09-21,NFL,LAR,@,SFO,W 41-39,3,3,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,7,6,106,17.67,2,85.7%,15.14,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Charcandrick West ,RB,26.128,2017-10-08,NFL,KAN,@,HOU,W 42-34,5,5,Sun,0,0,,0,0,0,,0,0,,,1,1,1.00,0,2,2,12,6.00,2,100.0%,6.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jamaal Williams,RB,22.237,2017-11-26,NFL,GNB,@,PIT,L 28-31,11,12,Sun,0,0,,0,0,0,,0,0,,,21,66,3.14,1,5,4,69,17.25,1,80.0%,13.80,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaal Williams,RB,22.251,2017-12-10,NFL,GNB,@,CLE,W 27-21,13,14,Sun,0,0,,0,0,0,,0,0,,,15,49,3.27,1,7,7,69,9.86,1,100.0%,9.86,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Robert Woods,WR,25.209,2017-11-05,NFL,LAR,@,NYG,W 51-17,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,4,70,17.50,2,80.0%,14.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Robert Woods,WR,25.216,2017-11-12,NFL,LAR,,HOU,W 33-7,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,10,8,171,21.38,2,80.0%,17.10,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ameer Abdullah,RB,24.110,2017-10-01,NFL,DET,@,MIN,W 14-7,4,4,Sun,0,0,,0,0,0,,0,0,,,20,94,4.70,1,4,3,15,5.00,0,75.0%,3.75,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ameer Abdullah,RB,24.146,2017-11-06,NFL,DET,@,GNB,W 30-17,8,9,Mon,0,0,,0,0,0,,0,0,,,21,48,2.29,1,1,1,9,9.00,0,100.0%,9.00,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,2,1,0,0,0,0
Ameer Abdullah,RB,24.152,2017-11-12,NFL,DET,,CLE,W 38-24,9,10,Sun,0,0,,0,0,0,,0,0,,,11,52,4.73,1,2,1,3,3.00,0,50.0%,1.50,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ameer Abdullah,RB,24.159,2017-11-19,NFL,DET,@,CHI,W 27-24,10,11,Sun,0,0,,0,0,0,,0,0,,,11,22,2.00,0,2,2,13,6.50,1,100.0%,6.50,,,,,,,,,1,6,1,15,15.00,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ameer Abdullah,RB,24.201,2017-12-31,NFL,DET,,GNB,W 35-11,16,17,Sun,0,0,,0,0,0,,0,0,,,8,18,2.25,1,2,1,11,11.00,0,50.0%,5.50,,,,,,,,,1,6,1,25,25.00,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Davante Adams,WR,24.267,2017-09-17,NFL,GNB,@,ATL,L 23-34,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,10,8,99,12.38,1,80.0%,9.90,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Davante Adams,WR,24.278,2017-09-28,NFL,GNB,,CHI,W 35-14,4,4,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,5,2,13,6.50,1,40.0%,2.60,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Davante Adams,WR,24.295,2017-10-15,NFL,GNB,@,MIN,L 10-23,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,10,5,54,10.80,1,50.0%,5.40,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Davante Adams,WR,24.323,2017-11-12,NFL,GNB,@,CHI,W 23-16,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,8,5,90,18.00,1,62.5%,11.25,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Davante Adams,WR,24.337,2017-11-26,NFL,GNB,@,PIT,L 28-31,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,8,5,82,16.40,1,62.5%,10.25,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Davante Adams,WR,24.358,2017-12-17,NFL,GNB,@,CAR,L 24-31,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,7,5,57,11.40,1,71.4%,8.14,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Nelson Agholor,WR,24.109,2017-09-10,NFL,PHI,@,WAS,W 30-17,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,8,6,86,14.33,1,75.0%,10.75,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Nelson Agholor,WR,24.116,2017-09-17,NFL,PHI,@,KAN,L 20-27,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,1,9,9.00,1,33.3%,3.00,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Nelson Agholor,WR,24.137,2017-10-08,NFL,PHI,,ARI,W 34-7,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,4,93,23.25,1,80.0%,18.60,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Nelson Agholor,WR,24.141,2017-10-12,NFL,PHI,@,CAR,W 28-23,6,6,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,7,4,55,13.75,1,57.1%,7.86,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Nelson Agholor,WR,24.152,2017-10-23,NFL,PHI,,WAS,W 34-24,7,7,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,5,4,45,11.25,1,80.0%,9.00,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Nelson Agholor,WR,24.193,2017-12-03,NFL,PHI,@,SEA,L 10-24,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,12,7,141,20.14,1,58.3%,11.75,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nelson Agholor,WR,24.207,2017-12-17,NFL,PHI,@,NYG,W 34-29,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,9,7,59,8.43,1,77.8%,6.56,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jamal Agnew,CB,22.168,2017-09-18,NFL,DET,@,NYG,W 24-10,2,2,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,1,6,1,15,15.00,0,3,101,33.67,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jamal Agnew,CB,22.195,2017-10-15,NFL,DET,@,NOR,L 38-52,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,1,6,1,24,24.00,0,4,106,26.50,1,0.0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0
Jay Ajayi,RB,24.143,2017-11-05,NFL,PHI,,DEN,W 51-23,9,9,Sun,0,0,,0,0,0,,0,0,,,8,77,9.63,1,0,0,0,,0,0.0%,,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jay Ajayi,RB,24.193,2017-12-25,NFL,PHI,,OAK,W 19-10,15,16,Mon,0,0,,0,0,0,,0,0,,,14,52,3.71,0,3,2,21,10.50,1,66.7%,7.00,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Dwayne Allen,TE,27.261,2017-11-12,NFL,NWE,@,DEN,W 41-16,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,11,11.00,1,50.0%,5.50,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Javorius Allen,RB,26.021,2017-09-17,NFL,BAL,,CLE,W 24-10,2,2,Sun,0,0,,0,0,0,,0,0,,,14,66,4.71,0,6,5,35,7.00,1,83.3%,5.83,,,,,,,,,1,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
