Player,Team,Season,Date,Status,Opp,Injury,Week
Marquise Blair,SEA,2020,2020-10-11,Injured Reserve,MIN,,5
Jordyn Brooks,SEA,2020,2020-10-11,Questionable,MIN,Knee,5
Patrick Carr,SEA,2020,2020-10-11,Injured Reserve,MIN,,5
Phillip Dorsett,SEA,2020,2020-10-11,Injured Reserve,MIN,,5
Quinton Dunbar,SEA,2020,2020-10-11,Questionable,MIN,Knee,5
Rasheem Green,SEA,2020,2020-10-11,Injured Reserve,MIN,,5
Lano Hill,SEA,2020,2020-10-11,Questionable,MIN,Back,5
Carlos Hyde,SEA,2020,2020-10-11,Questionable,MIN,Shoulder,5
Bruce Irvin,SEA,2020,2020-10-11,Injured Reserve,MIN,,5
Mike Iupati,SEA,2020,2020-10-11,Questionable,MIN,Knee,5
Branden Jackson,SEA,2020,2020-10-11,Injured Reserve,MIN,,5
Colby Parkinson,SEA,2020,2020-10-11,Injured Reserve,MIN,,5
Rashaad Penny,SEA,2020,2020-10-11,Physically Unable to Perform,MIN,,5
D.J. Reed,SEA,2020,2020-10-11,Injured Reserve,MIN,,5
Darrell Taylor,SEA,2020,2020-10-11,Injured Reserve,MIN,,5
Neiko Thorpe,SEA,2020,2020-10-11,Injured Reserve,MIN,,5
Chance Warmack,SEA,2020,2020-10-11,Injured Reserve,MIN,,5
Jamal Adams,SEA,2020,2020-10-25,Out,ARI,Groin,7
Marquise Blair,SEA,2020,2020-10-25,Injured Reserve,ARI,,7
Patrick Carr,SEA,2020,2020-10-25,Injured Reserve,ARI,,7
Phillip Dorsett,SEA,2020,2020-10-25,Injured Reserve,ARI,,7
Rasheem Green,SEA,2020,2020-10-25,Injured Reserve,ARI,,7
Lano Hill,SEA,2020,2020-10-25,Injured Reserve,ARI,,7
Bruce Irvin,SEA,2020,2020-10-25,Injured Reserve,ARI,,7
Mike Iupati,SEA,2020,2020-10-25,Questionable,ARI,Back,7
Branden Jackson,SEA,2020,2020-10-25,Injured Reserve,ARI,,7
Colby Parkinson,SEA,2020,2020-10-25,Injured Reserve,ARI,,7
Rashaad Penny,SEA,2020,2020-10-25,Physically Unable to Perform,ARI,,7
D.J. Reed,SEA,2020,2020-10-25,Injured Reserve,ARI,,7
Darrell Taylor,SEA,2020,2020-10-25,Injured Reserve,ARI,,7
Neiko Thorpe,SEA,2020,2020-10-25,Injured Reserve,ARI,,7
Chance Warmack,SEA,2020,2020-10-25,Injured Reserve,ARI,,7
Jamal Adams,SEA,2020,2020-11-01,Questionable,SFO,Groin,8
Ugo Amadi,SEA,2020,2020-11-01,Doubtful,SFO,Hamstring,8
Marquise Blair,SEA,2020,2020-11-01,Injured Reserve,SFO,,8
Patrick Carr,SEA,2020,2020-11-01,Injured Reserve,SFO,,8
Chris Carson,SEA,2020,2020-11-01,Questionable,SFO,Foot,8
Phillip Dorsett,SEA,2020,2020-11-01,Injured Reserve,SFO,,8
Rasheem Green,SEA,2020,2020-11-01,Injured Reserve,SFO,,8
Shaquill Griffin,SEA,2020,2020-11-01,Out,SFO,Concussion,8
Lano Hill,SEA,2020,2020-11-01,Injured Reserve,SFO,,8
Travis Homer,SEA,2020,2020-11-01,Questionable,SFO,Knee,8
Carlos Hyde,SEA,2020,2020-11-01,Doubtful,SFO,Hamstring,8
Bruce Irvin,SEA,2020,2020-11-01,Injured Reserve,SFO,,8
Mike Iupati,SEA,2020,2020-11-01,Doubtful,SFO,Back,8
Branden Jackson,SEA,2020,2020-11-01,Injured Reserve,SFO,,8
Benson Mayowa,SEA,2020,2020-11-01,Questionable,SFO,Ankle,8
Ryan Neal,SEA,2020,2020-11-01,Questionable,SFO,Hamstring,8
Colby Parkinson,SEA,2020,2020-11-01,Injured Reserve,SFO,,8
Rashaad Penny,SEA,2020,2020-11-01,Physically Unable to Perform,SFO,,8
D.J. Reed,SEA,2020,2020-11-01,Questionable,SFO,Hamstring,8
Darrell Taylor,SEA,2020,2020-11-01,Injured Reserve,SFO,,8
Neiko Thorpe,SEA,2020,2020-11-01,Injured Reserve,SFO,,8
Chance Warmack,SEA,2020,2020-11-01,Injured Reserve,SFO,,8
Ugo Amadi,SEA,2020,2020-11-08,Out,BUF,Hamstring,9
Marquise Blair,SEA,2020,2020-11-08,Injured Reserve,BUF,,9
Patrick Carr,SEA,2020,2020-11-08,Injured Reserve,BUF,,9
Chris Carson,SEA,2020,2020-11-08,Out,BUF,Foot,9
Phillip Dorsett,SEA,2020,2020-11-08,Injured Reserve,BUF,,9
Rasheem Green,SEA,2020,2020-11-08,Injured Reserve,BUF,,9
Shaquill Griffin,SEA,2020,2020-11-08,Out,BUF,Concussion,9
Lano Hill,SEA,2020,2020-11-08,Injured Reserve,BUF,,9
Carlos Hyde,SEA,2020,2020-11-08,Out,BUF,Hamstring,9
Bruce Irvin,SEA,2020,2020-11-08,Injured Reserve,BUF,,9
Mike Iupati,SEA,2020,2020-11-08,Out,BUF,Back,9
Branden Jackson,SEA,2020,2020-11-08,Injured Reserve,BUF,,9
Benson Mayowa,SEA,2020,2020-11-08,Out,BUF,Ankle,9
Rashaad Penny,SEA,2020,2020-11-08,Physically Unable to Perform,BUF,,9
Darrell Taylor,SEA,2020,2020-11-08,Injured Reserve,BUF,,9
Neiko Thorpe,SEA,2020,2020-11-08,Injured Reserve,BUF,,9
Chance Warmack,SEA,2020,2020-11-08,Injured Reserve,BUF,,9
Marquise Blair,SEA,2020,2020-11-15,Injured Reserve,LAR,,10
Patrick Carr,SEA,2020,2020-11-15,Injured Reserve,LAR,,10
Chris Carson,SEA,2020,2020-11-15,Questionable,LAR,Foot,10
Phillip Dorsett,SEA,2020,2020-11-15,Injured Reserve,LAR,,10
Quinton Dunbar,SEA,2020,2020-11-15,Out,LAR,Knee,10
Shaquill Griffin,SEA,2020,2020-11-15,Out,LAR,Concussion,10
Penny Hart,SEA,2020,2020-11-15,Questionable,LAR,Knee,10
Lano Hill,SEA,2020,2020-11-15,Injured Reserve,LAR,,10
Carlos Hyde,SEA,2020,2020-11-15,Questionable,LAR,Hamstring,10
Bruce Irvin,SEA,2020,2020-11-15,Injured Reserve,LAR,,10
Branden Jackson,SEA,2020,2020-11-15,Injured Reserve,LAR,,10
Benson Mayowa,SEA,2020,2020-11-15,Questionable,LAR,Ankle,10
Bryan Mone,SEA,2020,2020-11-15,Injured Reserve,LAR,,10
Rashaad Penny,SEA,2020,2020-11-15,Physically Unable to Perform,LAR,,10
Ethan Pocic,SEA,2020,2020-11-15,Out,LAR,Concussion,10
Alton Robinson,SEA,2020,2020-11-15,Questionable,LAR,Illness,10
Freddie Swain,SEA,2020,2020-11-15,Questionable,LAR,Foot,10
Darrell Taylor,SEA,2020,2020-11-15,Injured Reserve,LAR,,10
Neiko Thorpe,SEA,2020,2020-11-15,Injured Reserve,LAR,,10
Chance Warmack,SEA,2020,2020-11-15,Injured Reserve,LAR,,10
K.J. Wright,SEA,2020,2020-11-15,Questionable,LAR,Ankle,10
Marquise Blair,SEA,2020,2020-11-19,Injured Reserve,ARI,,11
Patrick Carr,SEA,2020,2020-11-19,Injured Reserve,ARI,,11
Chris Carson,SEA,2020,2020-11-19,Questionable,ARI,Foot,11
Phillip Dorsett,SEA,2020,2020-11-19,Injured Reserve,ARI,,11
Quinton Dunbar,SEA,2020,2020-11-19,Out,ARI,Knee,11
Kyle Fuller,SEA,2020,2020-11-19,Questionable,ARI,Ankle,11
Shaquill Griffin,SEA,2020,2020-11-19,Out,ARI,Hamstring,11
Phil Haynes,SEA,2020,2020-11-19,Injured Reserve,ARI,,11
Lano Hill,SEA,2020,2020-11-19,Injured Reserve,ARI,,11
Travis Homer,SEA,2020,2020-11-19,Doubtful,ARI,Knee,11
Bruce Irvin,SEA,2020,2020-11-19,Injured Reserve,ARI,,11
Branden Jackson,SEA,2020,2020-11-19,Injured Reserve,ARI,,11
Tyler Lockett,SEA,2020,2020-11-19,Questionable,ARI,Knee,11
Bryan Mone,SEA,2020,2020-11-19,Injured Reserve,ARI,,11
Rashaad Penny,SEA,2020,2020-11-19,Physically Unable to Perform,ARI,,11
Ethan Pocic,SEA,2020,2020-11-19,Out,ARI,Concussion,11
Jordan Simmons,SEA,2020,2020-11-19,Out,ARI,Calf,11
Darrell Taylor,SEA,2020,2020-11-19,Injured Reserve,ARI,,11
Neiko Thorpe,SEA,2020,2020-11-19,Out,ARI,Core,11
Chance Warmack,SEA,2020,2020-11-19,Injured Reserve,ARI,,11
Marquise Blair,SEA,2020,2020-11-30,Injured Reserve,PHI,,12
Patrick Carr,SEA,2020,2020-11-30,Injured Reserve,PHI,,12
Phillip Dorsett,SEA,2020,2020-11-30,Injured Reserve,PHI,,12
Quinton Dunbar,SEA,2020,2020-11-30,Injured Reserve,PHI,,12
Kyle Fuller,SEA,2020,2020-11-30,Questionable,PHI,Ankle,12
Lano Hill,SEA,2020,2020-11-30,Injured Reserve,PHI,,12
Travis Homer,SEA,2020,2020-11-30,Out,PHI,Wrist,12
Bruce Irvin,SEA,2020,2020-11-30,Injured Reserve,PHI,,12
Branden Jackson,SEA,2020,2020-11-30,Injured Reserve,PHI,,12
Bryan Mone,SEA,2020,2020-11-30,Injured Reserve,PHI,,12
David Moore,SEA,2020,2020-11-30,Questionable,PHI,Hip,12
Greg Olsen,SEA,2020,2020-11-30,Injured Reserve,PHI,,12
Rashaad Penny,SEA,2020,2020-11-30,Physically Unable to Perform,PHI,,12
D.J. Reed,SEA,2020,2020-11-30,Questionable,PHI,Foot,12
Brandon Shell,SEA,2020,2020-11-30,Out,PHI,Ankle,12
Jordan Simmons,SEA,2020,2020-11-30,Questionable,PHI,Calf,12
Freddie Swain,SEA,2020,2020-11-30,Questionable,PHI,Foot,12
Darrell Taylor,SEA,2020,2020-11-30,Injured Reserve,PHI,,12
Neiko Thorpe,SEA,2020,2020-11-30,Injured Reserve,PHI,,12
Chance Warmack,SEA,2020,2020-11-30,Injured Reserve,PHI,,12
Marquise Blair,SEA,2020,2020-12-06,Injured Reserve,NYG,,13
Patrick Carr,SEA,2020,2020-12-06,Injured Reserve,NYG,,13
Phillip Dorsett,SEA,2020,2020-12-06,Injured Reserve,NYG,,13
Quinton Dunbar,SEA,2020,2020-12-06,Injured Reserve,NYG,,13
Carlos Dunlap,SEA,2020,2020-12-06,Questionable,NYG,Foot,13
Tre Flowers,SEA,2020,2020-12-06,Injured Reserve,NYG,,13
Kyle Fuller,SEA,2020,2020-12-06,Questionable,NYG,Ankle,13
Lano Hill,SEA,2020,2020-12-06,Injured Reserve,NYG,,13
Travis Homer,SEA,2020,2020-12-06,Doubtful,NYG,Wrist,13
Carlos Hyde,SEA,2020,2020-12-06,Questionable,NYG,Toe,13
Bruce Irvin,SEA,2020,2020-12-06,Injured Reserve,NYG,,13
Branden Jackson,SEA,2020,2020-12-06,Injured Reserve,NYG,,13
Damien Lewis,SEA,2020,2020-12-06,Questionable,NYG,Groin,13
Bryan Mone,SEA,2020,2020-12-06,Injured Reserve,NYG,,13
Cedric Ogbuehi,SEA,2020,2020-12-06,Questionable,NYG,Calf,13
Greg Olsen,SEA,2020,2020-12-06,Injured Reserve,NYG,,13
Rashaad Penny,SEA,2020,2020-12-06,Physically Unable to Perform,NYG,,13
Brandon Shell,SEA,2020,2020-12-06,Doubtful,NYG,Ankle,13
Darrell Taylor,SEA,2020,2020-12-06,Injured Reserve,NYG,,13
Neiko Thorpe,SEA,2020,2020-12-06,Injured Reserve,NYG,,13
Chance Warmack,SEA,2020,2020-12-06,Injured Reserve,NYG,,13
Marquise Blair,SEA,2020,2020-12-13,Injured Reserve,NYJ,,14
Patrick Carr,SEA,2020,2020-12-13,Injured Reserve,NYJ,,14
Phillip Dorsett,SEA,2020,2020-12-13,Injured Reserve,NYJ,,14
Quinton Dunbar,SEA,2020,2020-12-13,Injured Reserve,NYJ,,14
Carlos Dunlap,SEA,2020,2020-12-13,Questionable,NYJ,Foot,14
Tre Flowers,SEA,2020,2020-12-13,Injured Reserve,NYJ,,14
Phil Haynes,SEA,2020,2020-12-13,Questionable,NYJ,Hip,14
Lano Hill,SEA,2020,2020-12-13,Injured Reserve,NYJ,,14
Travis Homer,SEA,2020,2020-12-13,Doubtful,NYJ,Knee,14
Bruce Irvin,SEA,2020,2020-12-13,Injured Reserve,NYJ,,14
Branden Jackson,SEA,2020,2020-12-13,Injured Reserve,NYJ,,14
Jamarco Jones,SEA,2020,2020-12-13,Out,NYJ,Groin,14
Bryan Mone,SEA,2020,2020-12-13,C19,NYJ,,14
Ryan Neal,SEA,2020,2020-12-13,Questionable,NYJ,Hip,14
Cedric Ogbuehi,SEA,2020,2020-12-13,Questionable,NYJ,Calf,14
Greg Olsen,SEA,2020,2020-12-13,Injured Reserve,NYJ,,14
Rashaad Penny,SEA,2020,2020-12-13,Physically Unable to Perform,NYJ,,14
Darrell Taylor,SEA,2020,2020-12-13,Injured Reserve,NYJ,,14
Neiko Thorpe,SEA,2020,2020-12-13,Injured Reserve,NYJ,,14
Chance Warmack,SEA,2020,2020-12-13,Injured Reserve,NYJ,,14
Marquise Blair,SEA,2020,2020-12-20,Injured Reserve,WAS,,15
Patrick Carr,SEA,2020,2020-12-20,Injured Reserve,WAS,,15
Phillip Dorsett,SEA,2020,2020-12-20,Injured Reserve,WAS,,15
Quinton Dunbar,SEA,2020,2020-12-20,Injured Reserve,WAS,,15
Carlos Dunlap,SEA,2020,2020-12-20,Questionable,WAS,Foot,15
Tre Flowers,SEA,2020,2020-12-20,Injured Reserve,WAS,,15
Phil Haynes,SEA,2020,2020-12-20,Out,WAS,Groin,15
Lano Hill,SEA,2020,2020-12-20,Injured Reserve,WAS,,15
Travis Homer,SEA,2020,2020-12-20,Out,WAS,Knee,15
Bruce Irvin,SEA,2020,2020-12-20,Injured Reserve,WAS,,15
Branden Jackson,SEA,2020,2020-12-20,Injured Reserve,WAS,,15
Jamarco Jones,SEA,2020,2020-12-20,Out,WAS,Groin,15
Bryan Mone,SEA,2020,2020-12-20,C19,WAS,,15
Greg Olsen,SEA,2020,2020-12-20,Injured Reserve,WAS,,15
Damarious Randall,SEA,2020,2020-12-20,Questionable,WAS,Foot,15
Brandon Shell,SEA,2020,2020-12-20,Questionable,WAS,Ankle,15
Jayson Stanley,SEA,2020,2020-12-20,Questionable,WAS,Shoulder,15
Darrell Taylor,SEA,2020,2020-12-20,Injured Reserve,WAS,,15
Chance Warmack,SEA,2020,2020-12-20,Injured Reserve,WAS,,15
Marquise Blair,SEA,2020,2020-12-27,Injured Reserve,LAR,,16
Patrick Carr,SEA,2020,2020-12-27,Injured Reserve,LAR,,16
DeeJay Dallas,SEA,2020,2020-12-27,Out,LAR,Ankle,16
Phillip Dorsett,SEA,2020,2020-12-27,Injured Reserve,LAR,,16
Quinton Dunbar,SEA,2020,2020-12-27,Injured Reserve,LAR,,16
Tre Flowers,SEA,2020,2020-12-27,Injured Reserve,LAR,,16
Phil Haynes,SEA,2020,2020-12-27,Injured Reserve,LAR,,16
Lano Hill,SEA,2020,2020-12-27,Injured Reserve,LAR,,16
Travis Homer,SEA,2020,2020-12-27,Injured Reserve,LAR,,16
Bruce Irvin,SEA,2020,2020-12-27,Injured Reserve,LAR,,16
Mike Iupati,SEA,2020,2020-12-27,Doubtful,LAR,Neck,16
Branden Jackson,SEA,2020,2020-12-27,Injured Reserve,LAR,,16
Jamarco Jones,SEA,2020,2020-12-27,Injured Reserve,LAR,,16
Bryan Mone,SEA,2020,2020-12-27,Injured Reserve,LAR,,16
Greg Olsen,SEA,2020,2020-12-27,Injured Reserve,LAR,,16
Damarious Randall,SEA,2020,2020-12-27,Questionable,LAR,Foot,16
Brandon Shell,SEA,2020,2020-12-27,Questionable,LAR,Ankle,16
Darrell Taylor,SEA,2020,2020-12-27,Injured Reserve,LAR,,16
Chance Warmack,SEA,2020,2020-12-27,Injured Reserve,LAR,,16
Marquise Blair,SEA,2020,2021-01-03,Injured Reserve,SFO,,17
Patrick Carr,SEA,2020,2021-01-03,Injured Reserve,SFO,,17
DeeJay Dallas,SEA,2020,2021-01-03,Out,SFO,Ankle,17
Phillip Dorsett,SEA,2020,2021-01-03,Injured Reserve,SFO,,17
Quinton Dunbar,SEA,2020,2021-01-03,Injured Reserve,SFO,,17
Tre Flowers,SEA,2020,2021-01-03,Injured Reserve,SFO,,17
Phil Haynes,SEA,2020,2021-01-03,Injured Reserve,SFO,,17
Lano Hill,SEA,2020,2021-01-03,Injured Reserve,SFO,,17
Travis Homer,SEA,2020,2021-01-03,Injured Reserve,SFO,,17
Carlos Hyde,SEA,2020,2021-01-03,Questionable,SFO,Illness,17
Bruce Irvin,SEA,2020,2021-01-03,Injured Reserve,SFO,,17
Mike Iupati,SEA,2020,2021-01-03,Questionable,SFO,Neck,17
Branden Jackson,SEA,2020,2021-01-03,Injured Reserve,SFO,,17
Jamarco Jones,SEA,2020,2021-01-03,Injured Reserve,SFO,,17
Greg Olsen,SEA,2020,2021-01-03,Questionable,SFO,Foot,17
Damarious Randall,SEA,2020,2021-01-03,C19,SFO,,17
Brandon Shell,SEA,2020,2021-01-03,Questionable,SFO,Ankle,17
Jayson Stanley,SEA,2020,2021-01-03,Out,SFO,Hamstring,17
Darrell Taylor,SEA,2020,2021-01-03,Injured Reserve,SFO,,17
Chance Warmack,SEA,2020,2021-01-03,Injured Reserve,SFO,,17
Brandon Aiyuk,SFO,2020,2020-09-13,Questionable,ARI,Hamstring,1
Tavon Austin,SFO,2020,2020-09-13,Injured Reserve,ARI,,1
Travis Benjamin,SFO,2020,2020-09-13,Injured Reserve,ARI,,1
Ronald Blair,SFO,2020,2020-09-13,Physically Unable to Perform,ARI,,1
Jake Brendel,SFO,2020,2020-09-13,Injured Reserve,ARI,,1
Ben Garland,SFO,2020,2020-09-13,Questionable,ARI,Ankle,1
Jalen Hurd,SFO,2020,2020-09-13,Injured Reserve,ARI,,1
Spencer Long,SFO,2020,2020-09-13,Injured Reserve,ARI,,1
Ross Reynolds,SFO,2020,2020-09-13,Injured Reserve,ARI,,1
Weston Richburg,SFO,2020,2020-09-13,Physically Unable to Perform,ARI,,1
Deebo Samuel,SFO,2020,2020-09-13,Injured Reserve,ARI,,1
Jullian Taylor,SFO,2020,2020-09-13,Physically Unable to Perform,ARI,,1
Chris Thompson,SFO,2020,2020-09-13,reserve/injured from waived/injured,ARI,,1
Jason Verrett,SFO,2020,2020-09-13,Out,ARI,Hamstring,1
Tavon Austin,SFO,2020,2020-09-20,Injured Reserve,NYJ,,2
Travis Benjamin,SFO,2020,2020-09-20,Injured Reserve,NYJ,,2
Ronald Blair,SFO,2020,2020-09-20,Physically Unable to Perform,NYJ,,2
Jake Brendel,SFO,2020,2020-09-20,Injured Reserve,NYJ,,2
Dee Ford,SFO,2020,2020-09-20,Questionable,NYJ,Neck,2
Jalen Hurd,SFO,2020,2020-09-20,Injured Reserve,NYJ,,2
Richie James,SFO,2020,2020-09-20,Injured Reserve,NYJ,,2
George Kittle,SFO,2020,2020-09-20,Out,NYJ,Knee,2
Spencer Long,SFO,2020,2020-09-20,Injured Reserve,NYJ,,2
Ross Reynolds,SFO,2020,2020-09-20,Injured Reserve,NYJ,,2
Weston Richburg,SFO,2020,2020-09-20,Physically Unable to Perform,NYJ,,2
Deebo Samuel,SFO,2020,2020-09-20,Injured Reserve,NYJ,,2
Richard Sherman,SFO,2020,2020-09-20,Injured Reserve,NYJ,,2
Jullian Taylor,SFO,2020,2020-09-20,Physically Unable to Perform,NYJ,,2
Chris Thompson,SFO,2020,2020-09-20,Injured Reserve,NYJ,,2
Jason Verrett,SFO,2020,2020-09-20,Out,NYJ,Hamstring,2
Tavon Austin,SFO,2020,2020-09-27,Injured Reserve,NYG,,3
Travis Benjamin,SFO,2020,2020-09-27,Injured Reserve,NYG,,3
Ronald Blair,SFO,2020,2020-09-27,Physically Unable to Perform,NYG,,3
Nick Bosa,SFO,2020,2020-09-27,Injured Reserve,NYG,,3
Jake Brendel,SFO,2020,2020-09-27,Injured Reserve,NYG,,3
Tevin Coleman,SFO,2020,2020-09-27,Out,NYG,Knee,3
Dee Ford,SFO,2020,2020-09-27,Out,NYG,Back,3
Jimmy Garoppolo,SFO,2020,2020-09-27,Out,NYG,Ankle,3
Dre Greenlaw,SFO,2020,2020-09-27,Out,NYG,Quadricep,3
Jalen Hurd,SFO,2020,2020-09-27,Injured Reserve,NYG,,3
Richie James,SFO,2020,2020-09-27,Injured Reserve,NYG,,3
George Kittle,SFO,2020,2020-09-27,Out,NYG,Knee,3
Spencer Long,SFO,2020,2020-09-27,Injured Reserve,NYG,,3
Raheem Mostert,SFO,2020,2020-09-27,Out,NYG,Knee,3
Weston Richburg,SFO,2020,2020-09-27,Physically Unable to Perform,NYG,,3
Deebo Samuel,SFO,2020,2020-09-27,Injured Reserve,NYG,,3
Richard Sherman,SFO,2020,2020-09-27,Injured Reserve,NYG,,3
Jullian Taylor,SFO,2020,2020-09-27,Physically Unable to Perform,NYG,,3
Solomon Thomas,SFO,2020,2020-09-27,Injured Reserve,NYG,,3
Chris Thompson,SFO,2020,2020-09-27,Injured Reserve,NYG,,3
Ahkello Witherspoon,SFO,2020,2020-09-27,Questionable,NYG,Hamstring,3
Tavon Austin,SFO,2020,2020-10-04,Injured Reserve,PHI,,4
Travis Benjamin,SFO,2020,2020-10-04,Injured Reserve,PHI,,4
Ronald Blair,SFO,2020,2020-10-04,Physically Unable to Perform,PHI,,4
Nick Bosa,SFO,2020,2020-10-04,Injured Reserve,PHI,,4
Jake Brendel,SFO,2020,2020-10-04,Injured Reserve,PHI,,4
Shon Coleman,SFO,2020,2020-10-04,Injured Reserve,PHI,,4
Tevin Coleman,SFO,2020,2020-10-04,Injured Reserve,PHI,,4
Dee Ford,SFO,2020,2020-10-04,Injured Reserve,PHI,,4
Jimmy Garoppolo,SFO,2020,2020-10-04,Out,PHI,Ankle,4
Dre Greenlaw,SFO,2020,2020-10-04,Out,PHI,Quadricep,4
Jalen Hurd,SFO,2020,2020-10-04,Injured Reserve,PHI,,4
Richie James,SFO,2020,2020-10-04,Injured Reserve,PHI,,4
Spencer Long,SFO,2020,2020-10-04,Injured Reserve,PHI,,4
Emmanuel Moseley,SFO,2020,2020-10-04,Out,PHI,Concussion,4
Raheem Mostert,SFO,2020,2020-10-04,Out,PHI,Knee,4
Mark Nzeocha,SFO,2020,2020-10-04,Injured Reserve,PHI,,4
Jordan Reed,SFO,2020,2020-10-04,Injured Reserve,PHI,,4
Weston Richburg,SFO,2020,2020-10-04,Physically Unable to Perform,PHI,,4
Deebo Samuel,SFO,2020,2020-10-04,Injured Reserve,PHI,,4
Richard Sherman,SFO,2020,2020-10-04,Injured Reserve,PHI,,4
Jullian Taylor,SFO,2020,2020-10-04,Physically Unable to Perform,PHI,,4
Solomon Thomas,SFO,2020,2020-10-04,Injured Reserve,PHI,,4
Chris Thompson,SFO,2020,2020-10-04,Injured Reserve,PHI,,4
K'Waun Williams,SFO,2020,2020-10-04,Questionable,PHI,Hip,4
Ahkello Witherspoon,SFO,2020,2020-10-04,Out,PHI,Hamstring,4
Ezekiel Ansah,SFO,2020,2020-10-11,Out,MIA,Bicep,5
Tavon Austin,SFO,2020,2020-10-11,Injured Reserve,MIA,,5
Travis Benjamin,SFO,2020,2020-10-11,Injured Reserve,MIA,,5
Ronald Blair,SFO,2020,2020-10-11,Physically Unable to Perform,MIA,,5
Nick Bosa,SFO,2020,2020-10-11,Injured Reserve,MIA,,5
Jake Brendel,SFO,2020,2020-10-11,Injured Reserve,MIA,,5
Tevin Coleman,SFO,2020,2020-10-11,Injured Reserve,MIA,,5
Dee Ford,SFO,2020,2020-10-11,Injured Reserve,MIA,,5
Richie James,SFO,2020,2020-10-11,Injured Reserve,MIA,,5
Dontae Johnson,SFO,2020,2020-10-11,Out,MIA,Groin,5
Spencer Long,SFO,2020,2020-10-11,Injured Reserve,MIA,,5
Emmanuel Moseley,SFO,2020,2020-10-11,Out,MIA,Concussion,5
Raheem Mostert,SFO,2020,2020-10-11,Questionable,MIA,Knee,5
Mark Nzeocha,SFO,2020,2020-10-11,Injured Reserve,MIA,,5
Jordan Reed,SFO,2020,2020-10-11,Injured Reserve,MIA,,5
Weston Richburg,SFO,2020,2020-10-11,Physically Unable to Perform,MIA,,5
Deebo Samuel,SFO,2020,2020-10-11,Questionable,MIA,Illness,5
Richard Sherman,SFO,2020,2020-10-11,Injured Reserve,MIA,,5
Jullian Taylor,SFO,2020,2020-10-11,Physically Unable to Perform,MIA,,5
Solomon Thomas,SFO,2020,2020-10-11,Injured Reserve,MIA,,5
Chris Thompson,SFO,2020,2020-10-11,Injured Reserve,MIA,,5
K'Waun Williams,SFO,2020,2020-10-11,Injured Reserve,MIA,,5
Ahkello Witherspoon,SFO,2020,2020-10-11,Questionable,MIA,Hamstring,5
Kwon Alexander,SFO,2020,2020-10-18,Out,LAR,Ankle,6
Ezekiel Ansah,SFO,2020,2020-10-18,Injured Reserve,LAR,,6
Tavon Austin,SFO,2020,2020-10-18,Injured Reserve,LAR,,6
Travis Benjamin,SFO,2020,2020-10-18,Injured Reserve,LAR,,6
Ronald Blair,SFO,2020,2020-10-18,Physically Unable to Perform,LAR,,6
Nick Bosa,SFO,2020,2020-10-18,Injured Reserve,LAR,,6
Jake Brendel,SFO,2020,2020-10-18,Injured Reserve,LAR,,6
Tevin Coleman,SFO,2020,2020-10-18,Injured Reserve,LAR,,6
Dee Ford,SFO,2020,2020-10-18,Injured Reserve,LAR,,6
Marcell Harris,SFO,2020,2020-10-18,Questionable,LAR,Ankle,6
Richie James,SFO,2020,2020-10-18,Injured Reserve,LAR,,6
Dontae Johnson,SFO,2020,2020-10-18,Out,LAR,Groin,6
Spencer Long,SFO,2020,2020-10-18,Injured Reserve,LAR,,6
Emmanuel Moseley,SFO,2020,2020-10-18,Questionable,LAR,Concussion,6
Mark Nzeocha,SFO,2020,2020-10-18,Injured Reserve,LAR,,6
Jordan Reed,SFO,2020,2020-10-18,Injured Reserve,LAR,,6
Weston Richburg,SFO,2020,2020-10-18,Physically Unable to Perform,LAR,,6
Richard Sherman,SFO,2020,2020-10-18,Injured Reserve,LAR,,6
Jullian Taylor,SFO,2020,2020-10-18,Physically Unable to Perform,LAR,,6
Solomon Thomas,SFO,2020,2020-10-18,Injured Reserve,LAR,,6
Chris Thompson,SFO,2020,2020-10-18,Injured Reserve,LAR,,6
K'Waun Williams,SFO,2020,2020-10-18,Injured Reserve,LAR,,6
Jeff Wilson,SFO,2020,2020-10-18,Questionable,LAR,Calf,6
Kwon Alexander,SFO,2020,2020-10-25,Out,NWE,Ankle,7
Ezekiel Ansah,SFO,2020,2020-10-25,Injured Reserve,NWE,,7
Tavon Austin,SFO,2020,2020-10-25,Injured Reserve,NWE,,7
Travis Benjamin,SFO,2020,2020-10-25,Injured Reserve,NWE,,7
Ronald Blair,SFO,2020,2020-10-25,Physically Unable to Perform,NWE,,7
Nick Bosa,SFO,2020,2020-10-25,Injured Reserve,NWE,,7
Jake Brendel,SFO,2020,2020-10-25,Injured Reserve,NWE,,7
Tevin Coleman,SFO,2020,2020-10-25,Injured Reserve,NWE,,7
Dee Ford,SFO,2020,2020-10-25,Injured Reserve,NWE,,7
Ben Garland,SFO,2020,2020-10-25,Injured Reserve,NWE,,7
Spencer Long,SFO,2020,2020-10-25,Injured Reserve,NWE,,7
Raheem Mostert,SFO,2020,2020-10-25,Injured Reserve,NWE,,7
Mark Nzeocha,SFO,2020,2020-10-25,Injured Reserve,NWE,,7
Jordan Reed,SFO,2020,2020-10-25,Injured Reserve,NWE,,7
Weston Richburg,SFO,2020,2020-10-25,Physically Unable to Perform,NWE,,7
Richard Sherman,SFO,2020,2020-10-25,Injured Reserve,NWE,,7
Jaquiski Tartt,SFO,2020,2020-10-25,Out,NWE,Groin,7
