Player,Pos,Team,Games,Snaps,Snap %,Season,Week
,CB,TEN,1,39,60,2018,12
,S,DEN,1,42,54,2018,12
,LB,LAC,1,41,87,2018,12
,CB,DAL,1,44,70,2018,12
,DE,DET,1,38,64,2018,12
,DE,WAS,1,21,30,2018,12
,DT,CHI,1,15,22,2018,12
,DE,MIN,1,19,36,2018,12
,CB,TAM,1,28,44,2018,12
,LB,TAM,1,47,73,2018,12
,LB,WAS,1,6,9,2018,12
,CB,NOR,1,2,3,2018,12
,DE,SFO,1,18,25,2018,12
,DT,SEA,1,27,46,2018,12
,LB,BUF,1,1,100,2018,12
,DT,CLE,1,30,41,2018,12
,LB,BAL,1,24,41,2018,12
,DT,BAL,1,25,43,2018,12
,LB,HOU,1,8,15,2018,12
,DE,BUF,1,21,30,2018,12
,CB,TEN,1,3,5,2018,12
,S,TAM,1,18,28,2018,12
,S,GNB,1,24,34,2018,12
,LB,GNB,1,30,43,2018,12
,LB,IND,1,1,100,2018,12
,S,TAM,1,64,100,2018,12
,S,ATL,1,38,67,2018,12
,S,ATL,1,35,61,2018,12
,CB,TAM,1,27,42,2018,12
,DE,CLE,1,57,77,2018,12
,DE,WAS,1,47,67,2018,12
,DE,SFO,1,53,73,2018,12
,S,IND,1,53,98,2018,12
,S,NYJ,1,70,100,2018,12
,CB,NOR,1,69,99,2018,12
,S,CLE,1,55,74,2018,12
,LB,HOU,1,41,75,2018,12
,CB,BAL,1,56,97,2018,12
,LB,ATL,1,32,56,2018,12
,LB,ARI,1,69,100,2018,12
,DE,MIA,1,31,44,2018,12
,DT,BAL,1,24,41,2018,12
,LB,DET,1,58,98,2018,12
,LB,PIT,1,47,82,2018,12
,LB,BAL,1,12,21,2018,12
,CB,OAK,1,62,89,2018,12
,CB,TEN,1,61,94,2018,12
,S,NWE,1,8,13,2018,12
,S,CIN,1,5,8,2018,12
,CB,SFO,1,72,99,2018,12
,LB,CLE,1,5,7,2018,12
,CB,BUF,1,67,94,2018,12
,LB,BUF,1,67,94,2018,12
,DT,MIA,1,43,61,2018,12
,LB,MIA,1,48,69,2018,12
,LB,SEA,1,20,34,2018,12
,DE,NWE,1,25,39,2018,12
,LB,CIN,1,2,3,2018,12
,LB,CIN,1,29,45,2018,12
,LB,CIN,1,61,95,2018,12
,DT,CLE,1,53,72,2018,12
,S,BAL,1,27,47,2018,12
,CB,IND,1,36,67,2018,12
,LB,IND,1,41,76,2018,12
,DT,IND,1,14,24,2018,12
,DE,NYJ,1,2,3,2018,12
,DE,JAX,1,24,41,2018,12
,LB,TEN,1,48,74,2018,12
,DE,LAC,1,21,45,2018,12
,CB,LAC,1,34,72,2018,12
,S,LAC,1,4,9,2018,12
,LB,OAK,1,26,37,2018,12
,DT,PHI,1,16,25,2018,12
,CB,DAL,1,4,6,2018,12
,CB,DAL,1,63,100,2018,12
,S,DAL,1,63,100,2018,12
,CB,PHI,1,2,3,2018,12
,LB,PHI,1,34,53,2018,12
,DT,NYG,1,42,61,2018,12
,CB,WAS,1,46,66,2018,12
,S,WAS,1,18,26,2018,12
,LB,WAS,1,9,11,2018,12
,S,CHI,1,66,99,2018,12
,S,GNB,1,56,80,2018,12
,DT,GNB,1,19,27,2018,12
,DE,MIN,1,3,6,2018,12
,DT,MIN,1,12,23,2018,12
,LB,MIN,1,2,4,2018,12
,CB,SFO,1,49,67,2018,12
,LB,TAM,1,31,48,2018,12
,S,ATL,1,56,98,2018,12
,LB,ATL,1,25,44,2018,12
,CB,CAR,1,29,47,2018,12
,DE,CAR,1,13,21,2018,12
,DE,IND,1,13,24,2018,12
,S,NOR,1,73,100,2018,12
,LB,NOR,1,43,61,2018,12
,S,SEA,1,55,93,2018,12
,S,SEA,1,13,22,2018,12
,DT,SEA,1,19,32,2018,12
,CB,SEA,1,59,100,2018,12
,S,HOU,1,6,11,2018,12
,DT,NWE,1,33,52,2018,12
,CB,IND,1,53,98,2018,12
,DT,JAX,1,15,25,2018,12
,DE,DAL,1,16,25,2018,12
,CB,LAC,1,47,100,2018,12
,LB,OAK,1,47,67,2018,12
,CB,PHI,1,33,52,2018,12
,LB,CHI,1,8,12,2018,12
,LB,LAC,1,1,2,2018,12
,LB,DEN,1,60,77,2018,12
,S,MIA,1,69,99,2018,12
,DE,OAK,1,59,84,2018,12
,DT,WAS,1,57,81,2018,12
,S,LAC,1,47,100,2018,12
,LB,CHI,1,57,85,2018,12
,DE,CIN,1,26,41,2018,12
,CB,CLE,1,74,100,2018,12
,DE,DAL,1,14,22,2018,12
,DE,NOR,1,37,53,2018,12
,CB,TAM,1,36,56,2018,12
,S,JAX,1,4,7,2018,12
,S,HOU,1,49,89,2018,12
,DT,TAM,1,37,58,2018,12
,LB,TEN,1,27,42,2018,12
,DT,JAX,1,25,42,2018,12
,LB,TEN,1,36,55,2018,12
,CB,ATL,1,2,4,2018,12
,CB,GNB,1,70,100,2018,12
,LB,NYG,1,26,39,2018,12
,LB,DEN,1,32,41,2018,12
,LB,BUF,1,70,99,2018,12
,DT,BUF,1,26,35,2018,12
,DE,IND,1,40,74,2018,12
,DT,DET,1,34,58,2018,12
,DT,WAS,1,21,30,2018,12
,LB,DAL,1,59,94,2018,12
,LB,MIA,1,43,61,2018,12
,DE,SEA,1,13,22,2018,12
,DE,PHI,1,12,17,2018,12
,CB,MIN,1,3,6,2018,12
,S,PIT,1,55,96,2018,12
,DT,NYG,1,12,18,2018,12
,CB,SFO,1,22,30,2018,12
,CB,CIN,1,23,36,2018,12
,LB,CAR,1,9,15,2018,12
,CB,BAL,1,7,12,2018,12
,LB,IND,1,48,89,2018,12
,LB,IND,1,7,13,2018,12
,CB,OAK,1,46,66,2018,12
,DT,NYG,1,51,76,2018,12
,S,TAM,1,60,94,2018,12
,CB,LAC,1,4,9,2018,12
,DT,NYJ,1,3,4,2018,12
,LB,DEN,1,5,6,2018,12
,LB,OAK,1,26,37,2018,12
,CB,BUF,1,43,61,2018,12
,CB,NWE,1,21,33,2018,12
,DT,OAK,1,38,54,2018,12
,LB,WAS,1,4,6,2018,12
,LB,LAC,1,21,45,2018,12
,CB,GNB,1,9,13,2018,12
,CB,WAS,1,1,1,2018,12
,LB,BAL,1,18,31,2018,12
,LB,IND,1,17,31,2018,12
,LB,JAX,1,13,22,2018,12
,CB,CAR,1,1,2,2018,12
,DT,NYJ,1,18,26,2018,12
,LB,SFO,1,72,99,2018,12
,CB,MIA,1,1,1,2018,12
,S,CIN,1,64,100,2018,12
,LB,CLE,1,49,66,2018,12
,LB,IND,1,17,31,2018,12
,LB,HOU,1,6,11,2018,12
,CB,DEN,1,23,29,2018,12
,DT,LAC,1,21,45,2018,12
,DT,OAK,1,25,36,2018,12
,DE,CHI,1,2,3,2018,12
,DT,CHI,1,27,40,2018,12
,S,DET,1,6,10,2018,12
,LB,GNB,1,7,10,2018,12
,CB,GNB,1,61,87,2018,12
,LB,ATL,1,44,77,2018,12
,S,CAR,1,3,5,2018,12
,S,SFO,1,8,11,2018,12
,DT,SFO,1,17,23,2018,12
,S,SFO,1,12,16,2018,12
,CB,SEA,1,55,93,2018,12
,LB,SEA,1,7,12,2018,12
,CB,BUF,1,67,94,2018,12
,S,BAL,1,1,2,2018,12
,CB,JAX,1,1,2,2018,12
,LB,JAX,1,1,2,2018,12
,CB,PHI,1,43,67,2018,12
,CB,NYG,1,36,54,2018,12
,CB,CHI,1,7,10,2018,12
,DT,GNB,1,22,31,2018,12
,DT,NOR,1,17,24,2018,12
,DE,CIN,1,8,13,2018,12
,S,ARI,1,1,1,2018,12
,LB,NYJ,1,47,67,2018,12
,LB,TEN,1,12,18,2018,12
,LB,NYG,1,39,58,2018,12
,CB,NYG,1,8,12,2018,12
,CB,DET,1,51,86,2018,12
,CB,ARI,1,76,100,2018,13
,DE,NWE,1,23,38,2018,13
,CB,CHI,1,69,95,2018,13
,DT,JAX,1,46,61,2018,13
,DE,PIT,1,50,81,2018,13
,LB,DEN,1,62,90,2018,13
,LB,MIA,1,42,58,2018,13
,DE,HOU,1,49,86,2018,13
,DE,KAN,1,60,79,2018,13
,DE,KAN,1,65,86,2018,13
,DE,WAS,1,59,79,2018,13
,DE,NOR,1,66,93,2018,13
,CB,BAL,1,46,87,2018,13
,DE,ATL,1,26,32,2018,13
,DE,IND,1,41,71,2018,13
,LB,ATL,1,1,100,2018,13
,DE,KAN,1,15,20,2018,13
,S,OAK,1,68,93,2018,13
,DT,ATL,1,31,38,2018,13
,DE,TEN,1,62,91,2018,13
,LB,WAS,1,75,100,2018,13
,CB,HOU,1,47,82,2018,13
,CB,NYJ,1,48,71,2018,13
,CB,SFO,1,55,93,2018,13
,LB,WAS,1,18,24,2018,13
,DT,NWE,1,30,49,2018,13
,LB,SFO,1,58,98,2018,13
,DE,CAR,1,31,48,2018,13
,LB,BAL,1,41,77,2018,13
,S,CAR,1,64,98,2018,13
,LB,CAR,1,65,100,2018,13
,DT,PHI,1,15,33,2018,13
,CB,HOU,1,17,30,2018,13
,DE,OAK,1,41,57,2018,13
,DT,DEN,1,34,49,2018,13
,DT,BUF,1,37,66,2018,13
,S,ARI,1,76,100,2018,13
,S,OAK,1,19,26,2018,13
,S,BAL,1,53,100,2018,13
,DE,CIN,1,37,62,2018,13
,S,PHI,1,45,98,2018,13
,LB,BUF,1,24,43,2018,13
,CB,GNB,1,62,100,2018,13
,DE,JAX,1,63,83,2018,13
,DE,PHI,1,32,70,2018,13
,CB,LAR,1,26,36,2018,13
,CB,BAL,1,35,66,2018,13
,CB,KAN,1,63,83,2018,13
,LB,TEN,1,50,74,2018,13
,LB,MIA,1,38,53,2018,13
,S,PHI,1,45,98,2018,13
,LB,TEN,1,49,72,2018,13
,LB,GNB,1,43,69,2018,13
,S,NWE,1,52,85,2018,13
,DT,MIA,1,26,36,2018,13
,DE,NYG,1,25,30,2018,13
,S,IND,1,14,24,2018,13
,S,DET,1,55,80,2018,13
,CB,NWE,1,61,100,2018,13
,CB,CAR,1,42,65,2018,13
,DE,DET,1,13,19,2018,13
,DE,PHI,1,37,80,2018,13
,DE,LAR,1,59,82,2018,13
,DT,TAM,1,56,80,2018,13
,CB,PIT,1,61,98,2018,13
,LB,TEN,1,48,71,2018,13
,DE,CIN,1,43,72,2018,13
,DE,PHI,1,38,83,2018,13
,DE,MIN,1,64,86,2018,13
,DE,TAM,1,56,80,2018,13
,DT,CLE,1,32,42,2018,13
,S,NWE,1,61,100,2018,13
,DE,BUF,1,37,66,2018,13
,S,HOU,1,50,88,2018,13
,DT,CIN,1,45,75,2018,13
,DT,PIT,1,11,18,2018,13
,DT,MIN,1,52,70,2018,13
,DT,SFO,1,29,49,2018,13
,DT,ARI,1,50,66,2018,13
,DT,IND,1,15,26,2018,13
,S,MIA,1,72,100,2018,13
,LB,SFO,1,3,5,2018,13
,S,NOR,1,18,25,2018,13
,CB,LAR,1,21,29,2018,13
,DT,CAR,1,30,46,2018,13
,S,DEN,1,68,99,2018,13
,S,BUF,1,20,36,2018,13
,DE,MIN,1,29,39,2018,13
,DE,CAR,1,45,69,2018,13
,CB,DEN,1,11,16,2018,13
,S,KAN,1,76,100,2018,13
,DT,OAK,1,10,10,2018,13
,LB,CIN,1,1,2,2018,13
,CB,MIN,1,20,27,2018,13
,DE,LAC,1,66,96,2018,13
,DE,MIA,1,40,56,2018,13
,LB,ARI,1,68,89,2018,13
,LB,HOU,1,38,67,2018,13
,DE,TAM,1,25,36,2018,13
,DT,CAR,1,35,54,2018,13
,DT,PHI,1,40,87,2018,13
,DT,LAR,1,47,65,2018,13
,DE,ATL,1,36,44,2018,13
,LB,TAM,1,70,100,2018,13
,LB,WAS,1,68,91,2018,13
,LB,CIN,1,38,63,2018,13
,LB,CAR,1,65,100,2018,13
,LB,NWE,1,59,97,2018,13
,LB,SEA,1,76,100,2018,13
,CB,NYJ,1,63,93,2018,13
,CB,CIN,1,57,95,2018,13
,CB,NYG,1,82,98,2018,13
,LB,LAR,1,45,63,2018,13
,S,MIN,1,74,100,2018,13
,S,MIN,1,1,1,2018,13
,CB,NWE,1,61,100,2018,13
,CB,ARI,1,7,9,2018,13
,CB,LAC,1,66,96,2018,13
,DE,DEN,1,18,26,2018,13
,CB,NYJ,1,68,100,2018,13
,DE,NYG,1,77,92,2018,13
,LB,NOR,1,71,100,2018,13
,DT,DAL,1,40,77,2018,13
,DE,CHI,1,64,86,2018,13
,LB,PHI,1,45,98,2018,13
,LB,OAK,1,2,3,2018,13
,CB,PIT,1,62,100,2018,13
,DT,JAX,1,46,61,2018,13
,LB,OAK,1,72,99,2018,13
,CB,WAS,1,75,100,2018,13
,DE,ATL,1,49,60,2018,13
,LB,CHI,1,72,99,2018,13
,LB,NYG,1,1,1,2018,13
,DT,NYJ,1,28,41,2018,13
,CB,BAL,1,11,21,2018,13
,LB,PIT,1,51,82,2018,13
,LB,BUF,1,1,2,2018,13
,S,JAX,1,76,100,2018,13
,CB,HOU,1,7,12,2018,13
,DE,NOR,1,49,69,2018,13
,DE,SEA,1,26,34,2018,13
,DE,TAM,1,26,37,2018,13
,DE,DET,1,41,59,2018,13
,LB,NWE,1,23,38,2018,13
,DE,IND,1,41,71,2018,13
,DT,JAX,1,18,24,2018,13
,DT,BUF,1,27,48,2018,13
,DT,OAK,1,37,51,2018,13
,DT,MIA,1,45,63,2018,13
,DE,MIN,1,51,69,2018,13
,DT,MIA,1,27,38,2018,13
,DT,TEN,1,13,19,2018,13
,LB,NYG,1,84,100,2018,13
,LB,SEA,1,28,37,2018,13
,LB,PIT,1,11,18,2018,13
,LB,ARI,1,76,100,2018,13
,LB,MIA,1,72,100,2018,13
,LB,TAM,1,4,6,2018,13
,CB,ATL,1,81,99,2018,13
,S,HOU,1,50,88,2018,13
,CB,MIN,1,45,61,2018,13
,CB,ARI,1,76,100,2018,13
,CB,TEN,1,68,100,2018,13
,S,BUF,1,55,98,2018,13
,S,CAR,1,65,100,2018,13
,S,TEN,1,68,100,2018,13
,S,MIA,1,72,100,2018,13
,S,CIN,1,59,98,2018,13
,DT,CAR,1,45,69,2018,13
,CB,JAX,1,61,80,2018,13
,CB,DET,1,69,100,2018,13
,LB,CLE,1,76,99,2018,13
,S,WAS,1,75,100,2018,13
,CB,ATL,1,81,99,2018,13
,S,NWE,1,33,54,2018,13
,DT,BAL,1,27,51,2018,13
,CB,NYG,1,83,99,2018,13
,LB,NOR,1,51,72,2018,13
,S,BUF,1,55,98,2018,13
,DT,WAS,1,26,35,2018,13
,LB,PIT,1,45,73,2018,13
,S,ATL,1,1,100,2018,13
,DE,ARI,1,33,43,2018,13
,DT,LAC,1,42,61,2018,13
,DT,DET,1,37,54,2018,13
,S,LAC,1,68,99,2018,13
,CB,LAR,1,38,53,2018,13
,CB,JAX,1,76,100,2018,13
,DE,CAR,1,30,46,2018,13
,S,SEA,1,76,100,2018,13
,CB,OAK,1,54,74,2018,13
,S,DAL,1,52,100,2018,13
,S,GNB,1,11,18,2018,13
,S,DET,1,18,26,2018,13
,DE,HOU,1,44,77,2018,13
,DE,PIT,1,44,71,2018,13
,DE,BUF,1,20,36,2018,13
,DE,KAN,1,73,96,2018,13
,LB,CHI,1,21,29,2018,13
,LB,MIN,1,74,100,2018,13
,LB,CHI,1,64,88,2018,13
,LB,NWE,1,61,100,2018,13
,LB,DET,1,47,68,2018,13
,LB,BAL,1,53,100,2018,13
,CB,DEN,1,68,99,2018,13
,CB,CIN,1,37,62,2018,13
,CB,HOU,1,33,58,2018,13
,S,WAS,1,75,100,2018,13
,S,LAR,1,72,100,2018,13
,DT,LAR,1,63,88,2018,13
,CB,CHI,1,67,92,2018,13
,DE,DAL,1,41,79,2018,13
,LB,NYG,1,68,81,2018,13
,CB,CLE,1,40,52,2018,13
,DT,OAK,1,13,17,2018,13
,DE,SFO,1,21,36,2018,13
,DT,TEN,1,45,66,2018,13
,LB,KAN,1,60,79,2018,13
,CB,IND,1,58,100,2018,13
,S,ARI,1,76,100,2018,13
,LB,NYJ,1,4,6,2018,13
,CB,DET,1,69,100,2018,13
,DE,BAL,1,26,49,2018,13
,LB,JAX,1,76,100,2018,13
,LB,NYJ,1,68,100,2018,13
,DT,DAL,1,4,8,2018,13
,DE,CLE,1,17,22,2018,13
,LB,DET,1,30,43,2018,13
,S,SFO,1,29,49,2018,13
,DE,ARI,1,12,16,2018,13
,S,HOU,1,26,46,2018,13
,CB,CLE,1,76,99,2018,13
,DT,TAM,1,20,29,2018,13
,DE,DEN,1,35,51,2018,13
,S,NYG,1,51,61,2018,13
,CB,TEN,1,48,71,2018,13
,CB,SFO,1,39,66,2018,13
,DT,NYG,1,17,20,2018,13
,DT,DEN,1,33,46,2018,13
,LB,NYJ,1,20,29,2018,13
,DT,IND,1,43,74,2018,13
,DE,NYG,1,37,44,2018,13
,DT,HOU,1,22,39,2018,13
,DT,NYJ,1,27,40,2018,13
,LB,TAM,1,56,80,2018,13
,DE,LAR,1,15,21,2018,13
,S,KAN,1,37,49,2018,13
,LB,DEN,1,67,97,2018,13
,S,LAC,1,57,83,2018,13
,DE,NYJ,1,62,91,2018,13
,DE,DAL,1,24,46,2018,13
,S,NYG,1,73,87,2018,13
,LB,DEN,1,27,39,2018,13
,CB,MIN,1,19,26,2018,13
,DT,CHI,1,47,64,2018,13
,DT,BUF,1,18,32,2018,13
,CB,LAR,1,59,82,2018,13
,DE,SFO,1,36,61,2018,13
,CB,NOR,1,53,75,2018,13
,CB,NYG,1,3,4,2018,13
,LB,HOU,1,7,12,2018,13
,S,DAL,1,52,100,2018,13
,LB,HOU,1,32,56,2018,13
,S,CHI,1,72,99,2018,13
,DE,LAR,1,62,86,2018,13
,LB,ATL,1,48,59,2018,13
,DT,NWE,1,32,52,2018,13
,LB,MIN,1,73,99,2018,13
,LB,CAR,1,25,38,2018,13
,LB,DET,1,39,57,2018,13
,LB,WAS,1,63,84,2018,13
,DE,MIN,1,65,88,2018,13
,S,CLE,1,76,99,2018,13
,DT,ATL,1,59,72,2018,13
,DE,NYJ,1,51,75,2018,13
,CB,TAM,1,8,11,2018,13
,DE,NWE,1,48,79,2018,13
,DE,NYG,1,14,17,2018,13
,LB,ARI,1,43,57,2018,13
,LB,BAL,1,36,68,2018,13
,S,SFO,1,29,49,2018,13
,LB,PIT,1,53,85,2018,13
,CB,MIA,1,65,88,2018,13
,CB,NYJ,1,68,100,2018,13
,LB,LAC,1,7,10,2018,13
,LB,PIT,1,11,18,2018,13
,DT,HOU,1,25,44,2018,13
,DT,HOU,1,28,49,2018,13
,DT,TEN,1,5,7,2018,13
,LB,LAC,1,12,17,2018,13
,DE,LAC,1,41,59,2018,13
,CB,KAN,1,76,100,2018,13
,LB,DAL,1,14,27,2018,13
,LB,SFO,1,19,32,2018,13
,DE,ARI,1,18,24,2018,13
,S,DET,1,69,100,2018,13
,DE,CIN,1,15,25,2018,13
,CB,SEA,1,2,3,2018,13
,LB,CAR,1,1,1,2018,13
,DT,NOR,1,40,56,2018,13
,DT,ARI,1,49,64,2018,13
,DE,SEA,1,53,70,2018,13
,CB,CHI,1,37,51,2018,13
,CB,SEA,1,48,63,2018,13
,CB,WAS,1,5,7,2018,13
,DT,KAN,1,30,39,2018,13
,CB,LAR,1,38,53,2018,13
,LB,LAR,1,9,13,2018,13
,CB,NYG,1,69,82,2018,13
,DE,CAR,1,21,32,2018,13
,DT,LAC,1,10,14,2018,13
,S,IND,1,58,100,2018,13
,S,ATL,1,30,37,2018,13
,S,GNB,1,46,74,2018,13
,S,MIN,1,74,100,2018,13
,LB,DEN,1,1,100,2018,13
,LB,CHI,1,1,100,2018,13
,DE,LAC,1,56,81,2018,13
,CB,JAX,1,76,100,2018,13
,DE,CLE,1,60,78,2018,13
,DT,SFO,1,49,83,2018,13
,DT,ARI,1,31,41,2018,13
,LB,JAX,1,76,100,2018,13
,DE,BUF,1,33,59,2018,13
,CB,MIN,1,40,54,2018,13
,DT,DET,1,39,57,2018,13
,LB,DAL,1,52,100,2018,13
,DT,TEN,1,18,26,2018,13
,LB,OAK,1,39,53,2018,13
,LB,KAN,1,36,47,2018,13
,DE,TAM,1,57,81,2018,13
,DT,CHI,1,16,22,2018,13
,CB,NOR,1,71,100,2018,13
,LB,NYJ,1,64,94,2018,13
,CB,CIN,1,58,97,2018,13
,DT,CIN,1,45,75,2018,13
,CB,KAN,1,73,96,2018,13
,S,MIN,1,2,3,2018,13
,LB,CHI,1,58,79,2018,13
,DT,DAL,1,42,81,2018,13
,DT,GNB,1,58,94,2018,13
,LB,DEN,1,34,49,2018,13
,CB,PIT,1,1,2,2018,13
,DT,SEA,1,59,78,2018,13
,DE,TAM,1,1,1,2018,13
,S,NOR,1,53,75,2018,13
,LB,NYJ,1,45,66,2018,13
,DT,DAL,1,31,60,2018,13
,DT,CLE,1,21,27,2018,13
,CB,MIA,1,71,99,2018,13
,CB,CAR,1,63,97,2018,13
,CB,NYJ,1,8,12,2018,13
,S,OAK,1,53,73,2018,13
,DE,JAX,1,64,84,2018,13
,CB,BAL,1,1,2,2018,13
,DT,NOR,1,45,63,2018,13
,LB,GNB,1,57,92,2018,13
,DT,SFO,1,18,31,2018,13
,LB,ATL,1,64,78,2018,13
,LB,CIN,1,57,95,2018,13
,LB,GNB,1,62,100,2018,13
,DT,KAN,1,46,61,2018,13
,S,OAK,1,14,19,2018,13
,DT,PIT,1,33,53,2018,13
,S,PIT,1,62,100,2018,13
,CB,BAL,1,1,2,2018,13
,DE,DEN,1,41,58,2018,13
,S,TEN,1,68,100,2018,13
,CB,CIN,1,1,2,2018,13
,CB,OAK,1,38,51,2018,13
,S,DEN,1,68,99,2018,13
,LB,CLE,1,76,99,2018,13
,CB,BAL,1,18,34,2018,13
,CB,KAN,1,50,66,2018,13
,LB,CHI,1,5,7,2018,13
,LB,ATL,1,70,85,2018,13
,DT,NOR,1,37,52,2018,13
,S,CHI,1,1,1,2018,13
,LB,GNB,1,25,40,2018,13
,S,CLE,1,25,32,2018,13
,DE,GNB,1,59,95,2018,13
,CB,NWE,1,2,3,2018,13
,CB,PHI,1,34,74,2018,13
,LB,NWE,1,28,46,2018,13
,LB,PHI,1,23,50,2018,13
,S,CIN,1,2,3,2018,13
,LB,BAL,1,36,68,2018,13
,CB,CLE,1,45,58,2018,13
,CB,PIT,1,49,79,2018,13
,DT,HOU,1,34,60,2018,13
,CB,TEN,1,4,6,2018,13
,S,DEN,1,37,54,2018,13
,CB,LAC,1,1,1,2018,13
,LB,LAC,1,61,88,2018,13
,CB,DAL,1,38,73,2018,13
,DE,DET,1,42,61,2018,13
,DT,CHI,1,19,23,2018,13
,S,CHI,1,6,8,2018,13
,DE,MIN,1,19,26,2018,13
,CB,TAM,1,70,100,2018,13
,CB,TAM,1,70,100,2018,13
,DE,SFO,1,28,47,2018,13
,S,LAR,1,27,38,2018,13
,DT,SEA,1,44,58,2018,13
,DT,CLE,1,47,61,2018,13
,LB,BAL,1,23,43,2018,13
,DT,BAL,1,26,49,2018,13
,DE,BUF,1,10,18,2018,13
,CB,NYG,1,1,1,2018,13
,DE,SEA,1,39,51,2018,13
,S,TAM,1,32,46,2018,13
,LB,GNB,1,25,40,2018,13
,S,TAM,1,28,40,2018,13
,S,ATL,1,53,63,2018,13
,S,ATL,1,47,57,2018,13
,LB,LAR,1,72,100,2018,13
,CB,TAM,1,66,94,2018,13
,DE,CLE,1,61,79,2018,13
,DE,WAS,1,58,77,2018,13
,DE,SFO,1,29,49,2018,13
,S,IND,1,58,100,2018,13
,S,NYJ,1,68,100,2018,13
,CB,NOR,1,71,100,2018,13
,S,CLE,1,55,71,2018,13
,LB,HOU,1,41,72,2018,13
,CB,BAL,1,48,91,2018,13
,CB,PHI,1,45,98,2018,13
,LB,ATL,1,55,67,2018,13
,DE,DAL,1,4,8,2018,13
,LB,ARI,1,76,100,2018,13
,DE,MIA,1,35,49,2018,13
,DT,WAS,1,4,5,2018,13
,DT,BAL,1,21,40,2018,13
,LB,DET,1,69,100,2018,13
,LB,PIT,1,51,82,2018,13
,LB,BAL,1,10,19,2018,13
,CB,OAK,1,52,72,2018,13
,CB,TEN,1,63,93,2018,13
,S,NWE,1,12,20,2018,13
,S,CIN,1,2,3,2018,13
,CB,SFO,1,57,97,2018,13
,LB,CLE,1,31,40,2018,13
,CB,BUF,1,55,98,2018,13
,LB,BUF,1,55,98,2018,13
,DT,MIA,1,39,54,2018,13
,LB,MIA,1,46,64,2018,13
,LB,SEA,1,39,51,2018,13
,DE,NWE,1,17,28,2018,13
,LB,CIN,1,21,35,2018,13
,LB,CIN,1,22,37,2018,13
,LB,CIN,1,26,43,2018,13
,DT,CLE,1,33,43,2018,13
,S,BAL,1,53,100,2018,13
,CB,IND,1,34,59,2018,13
,LB,IND,1,43,74,2018,13
,DT,IND,1,15,26,2018,13
,DE,NYJ,1,2,3,2018,13
,DE,JAX,1,39,51,2018,13
,LB,HOU,1,17,30,2018,13
,LB,TEN,1,56,82,2018,13
,DE,LAC,1,31,45,2018,13
,CB,LAC,1,56,81,2018,13
,S,LAC,1,1,1,2018,13
,LB,NYG,1,28,33,2018,13
,LB,OAK,1,6,8,2018,13
,DT,PHI,1,11,24,2018,13
,DE,OAK,1,25,33,2018,13
,CB,DAL,1,10,15,2018,13
,CB,DAL,1,52,100,2018,13
,S,DAL,1,52,100,2018,13
,CB,PHI,1,45,98,2018,13
,LB,PHI,1,11,24,2018,13
,DT,NYG,1,29,35,2018,13
,CB,WAS,1,52,69,2018,13
,S,WAS,1,1,1,2018,13
,LB,WAS,1,10,13,2018,13
,S,CHI,1,71,96,2018,13
,LB,DET,1,4,6,2018,13
,S,GNB,1,48,77,2018,13
,DT,GNB,1,15,24,2018,13
,DT,MIN,1,19,26,2018,13
,LB,MIN,1,1,1,2018,13
,LB,MIN,1,35,47,2018,13
,CB,SFO,1,2,3,2018,13
,S,TAM,1,25,36,2018,13
,S,ATL,1,80,98,2018,13
,LB,ATL,1,11,12,2018,13
,CB,CAR,1,1,1,2018,13
,DE,CAR,1,23,35,2018,13
,DE,IND,1,20,34,2018,13
,S,NOR,1,71,100,2018,13
,LB,NOR,1,41,58,2018,13
,S,ARI,1,68,89,2018,13
,LB,LAR,1,51,71,2018,13
,S,LAR,1,72,100,2018,13
,S,SEA,1,76,100,2018,13
,S,SEA,1,37,49,2018,13
,DT,SEA,1,25,33,2018,13
,CB,SEA,1,76,100,2018,13
,S,HOU,1,8,14,2018,13
,CB,MIA,1,1,1,2018,13
,DT,NWE,1,14,23,2018,13
,CB,IND,1,58,100,2018,13
,DE,DAL,1,11,21,2018,13
,CB,LAC,1,67,97,2018,13
,LB,OAK,1,66,90,2018,13
,LB,DEN,1,24,35,2018,13
,CB,PHI,1,23,50,2018,13
,LB,DEN,1,56,81,2018,13
,S,MIA,1,72,100,2018,13
,DE,OAK,1,37,51,2018,13
,DT,WAS,1,65,87,2018,13
,S,LAC,1,67,97,2018,13
,LB,CHI,1,64,88,2018,13
,DE,CIN,1,27,45,2018,13
,CB,CLE,1,32,42,2018,13
,DE,DAL,1,11,21,2018,13
,DE,NOR,1,27,38,2018,13
,S,JAX,1,76,100,2018,13
,S,HOU,1,49,86,2018,13
,DT,TAM,1,37,53,2018,13
,LB,TEN,1,32,47,2018,13
,DT,JAX,1,25,33,2018,13
,LB,TEN,1,33,49,2018,13
,CB,ATL,1,1,100,2018,13
,CB,GNB,1,62,100,2018,13
,LB,DEN,1,8,12,2018,13
,LB,BUF,1,54,96,2018,13
,DT,BUF,1,19,34,2018,13
,DE,IND,1,40,69,2018,13
,DT,DET,1,33,48,2018,13
,DT,WAS,1,15,20,2018,13
,LB,DAL,1,44,85,2018,13
,LB,MIA,1,31,43,2018,13
,S,PIT,1,17,27,2018,13
,DT,KAN,1,27,36,2018,13
,DE,PHI,1,6,13,2018,13
