Player,Pos,Team,Games,Snaps,Snap %,Season,Week
Ameer Abdullah,RB,MIN,1,1,0.02,2020,2
Tevin Coleman,RB,SFO,1,30,0.49,2020,2
Mike Davis,RB,CAR,1,24,0.33,2020,2
David Johnson,RB,HOU,1,56,0.95,2020,2
Malcolm Brown,RB,LAR,1,37,0.53,2020,2
Jesse James,TE,DET,1,30,0.5,2020,2
Tyler Kroft,TE,BUF,1,31,0.5,2020,2
Nick Boyle,TE,BAL,1,51,0.78,2020,2
MyCole Pruitt,TE,TEN,1,21,0.33,2020,2
Blake Bell,TE,DAL,1,31,0.44,2020,2
Nelson Agholor,WR,LV,1,15,0.19,2020,2
Tyler Lockett,WR,SEA,1,60,0.94,2020,2
Breshad Perriman,WR,NYJ,1,20,0.31,2020,2
Ty Montgomery,RB,NOR,1,6,0.1,2020,2
Stefon Diggs,WR,BUF,1,48,0.77,2020,2
Chris Manhertz,TE,CAR,1,36,0.49,2020,2
C.J. Uzomah,TE,CIN,1,47,0.51,2020,2
Darren Waller,TE,LV,1,74,0.91,2020,2
James O'Shaughnessy,TE,JAX,1,35,0.46,2020,2
Chris Conley,WR,JAX,1,34,0.45,2020,2
Michael Burton,RB,NOR,1,2,0.03,2020,2
Damiere Byrd,WR,NWE,1,62,0.86,2020,2
Raheem Mostert,RB,SFO,1,13,0.21,2020,2
Adam Humphries,WR,TEN,1,34,0.54,2020,2
Ezekiel Elliott,RB,DAL,1,63,0.9,2020,2
Jared Goff,QB,LAR,1,69,0.99,2020,2
Derrick Henry,RB,TEN,1,44,0.7,2020,2
Carson Wentz,QB,PHI,1,71,1.0,2020,2
Tyler Boyd,WR,CIN,1,78,0.85,2020,2
Devontae Booker,RB,LV,1,11,0.14,2020,2
Pharoh Cooper,WR,CAR,1,6,0.08,2020,2
Hunter Henry,TE,LAC,1,71,0.85,2020,2
Sterling Shepard,WR,NYG,1,15,0.23,2020,2
Austin Hooper,TE,CLE,1,57,0.98,2020,2
Jordan Howard,RB,MIA,1,8,0.11,2020,2
Rashard Higgins,WR,CLE,1,5,0.09,2020,2
Tajae Sharpe,WR,MIN,1,9,0.17,2020,2
Dak Prescott,QB,DAL,1,67,0.96,2020,2
C.J. Prosise,RB,HOU,1,3,0.05,2020,2
Jeff Driskel,QB,DEN,1,64,0.83,2020,2
Tyler Higbee,TE,LAR,1,59,0.84,2020,2
Will Fuller,WR,HOU,1,37,0.63,2020,2
Kenyan Drake,RB,ARI,1,50,0.63,2020,2
Nick Vannett,TE,DEN,1,23,0.3,2020,2
Tyler Ervin,RB,GNB,1,28,0.38,2020,2
Demarcus Robinson,WR,KAN,1,48,0.62,2020,2
Jakeem Grant,WR,MIA,1,10,0.13,2020,2
Robby Anderson,WR,CAR,1,54,0.74,2020,2
Alex Erickson,WR,CIN,1,8,0.09,2020,2
Stephen Anderson,TE,LAC,1,4,0.05,2020,2
Andy Janovich,RB,CLE,1,22,0.38,2020,2
Derek Watt,RB,PIT,1,6,0.09,2020,2
Tyreek Hill,WR,KAN,1,69,0.9,2020,2
Mike Thomas,WR,CIN,1,32,0.35,2020,2
Peyton Barber,RB,WAS,1,1,0.02,2020,2
J.P. Holtz,TE,CHI,1,7,0.11,2020,2
Kalif Raymond,WR,TEN,1,28,0.44,2020,2
Marvin Hall,WR,DET,1,17,0.28,2020,2
Jalen Richard,RB,LV,1,17,0.21,2020,2
C.J. Ham,RB,MIN,1,12,0.22,2020,2
J.D. McKissic,RB,WAS,1,29,0.44,2020,2
Elijhaa Penny,RB,NYG,1,4,0.06,2020,2
Dalvin Cook,RB,MIN,1,43,0.8,2020,2
Mike Williams,WR,LAC,1,74,0.88,2020,2
Leonard Fournette,RB,TAM,1,26,0.43,2020,2
O.J. Howard,TE,TAM,1,34,0.56,2020,2
Mitchell Trubisky,QB,CHI,1,65,1.0,2020,2
Corey Davis,WR,TEN,1,50,0.79,2020,2
John Ross,WR,CIN,1,28,0.3,2020,2
Christian McCaffrey,RB,CAR,1,47,0.64,2020,2
Deshaun Watson,QB,HOU,1,59,1.0,2020,2
Evan Engram,TE,NYG,1,63,0.97,2020,2
Patrick Mahomes,QB,KAN,1,77,1.0,2020,2
Joe Mixon,RB,CIN,1,46,0.5,2020,2
Alvin Kamara,RB,NOR,1,41,0.68,2020,2
Jamaal Williams,RB,GNB,1,31,0.42,2020,2
Kareem Hunt,RB,CLE,1,20,0.34,2020,2
JuJu Smith-Schuster,WR,PIT,1,59,0.89,2020,2
Zay Jones,WR,LV,1,18,0.22,2020,2
Isaiah Ford,WR,MIA,1,48,0.64,2020,2
Cooper Kupp,WR,LAR,1,59,0.84,2020,2
Curtis Samuel,WR,CAR,1,51,0.7,2020,2
Josh Reynolds,WR,LAR,1,42,0.6,2020,2
Noah Brown,WR,DAL,1,7,0.1,2020,2
Jeremy McNichols,RB,TEN,1,11,0.17,2020,2
Corey Clement,RB,PHI,1,3,0.04,2020,2
James Conner,RB,PIT,1,50,0.76,2020,2
Brian Hill,RB,ATL,1,15,0.2,2020,2
Tarik Cohen,RB,CHI,1,21,0.32,2020,2
Jake Butt,TE,DEN,1,7,0.09,2020,2
Adam Shaheen,TE,MIA,1,18,0.24,2020,2
Gerald Everett,TE,LAR,1,30,0.43,2020,2
Jonnu Smith,TE,TEN,1,54,0.86,2020,2
Jeremy Sprinkle,TE,WAS,1,6,0.09,2020,2
Austin Ekeler,RB,LAC,1,47,0.56,2020,2
Mack Hollins,WR,MIA,1,1,0.01,2020,2
Robert Tonyan,TE,GNB,1,44,0.6,2020,2
Trent Taylor,WR,SFO,1,28,0.46,2020,2
Jacob Hollister,TE,SEA,1,9,0.14,2020,2
Josh Malone,WR,NYJ,1,42,0.65,2020,2
Cethan Carter,TE,CIN,1,7,0.08,2020,2
Tim Patrick,WR,DEN,1,51,0.66,2020,2
Mo Alie-Cox,TE,IND,1,49,0.66,2020,2
Darrell Daniels,TE,ARI,1,43,0.54,2020,2
Isaiah McKenzie,WR,BUF,1,7,0.11,2020,2
Jamal Agnew,WR,DET,1,9,0.15,2020,2
Aaron Jones,RB,GNB,1,35,0.48,2020,2
Alex Armah,RB,CAR,1,17,0.23,2020,2
Nick Mullens,QB,SFO,1,29,0.48,2020,2
Johnny Mundt,TE,LAR,1,1,0.01,2020,2
Chris Carson,RB,SEA,1,40,0.63,2020,2
David Moore,WR,SEA,1,32,0.5,2020,2
Anthony Firkser,TE,TEN,1,14,0.22,2020,2
C.J. Board,WR,NYG,1,11,0.17,2020,2
JoJo Natson,WR,CLE,1,3,0.05,2020,2
Keelan Cole,WR,JAX,1,51,0.67,2020,2
Zach Pascal,WR,IND,1,59,0.8,2020,2
Matt Breida,RB,MIA,1,17,0.23,2020,2
Kendrick Bourne,WR,SFO,1,45,0.74,2020,2
Cyril Grayson,WR,TAM,1,18,0.3,2020,2
Taysom Hill,QB,NOR,1,14,0.23,2020,2
Greg Ward,WR,PHI,1,13,0.18,2020,2
Dan Arnold,TE,ARI,1,56,0.71,2020,2
Patrick Ricard,RB,BAL,1,28,0.43,2020,2
Colin Thompson,TE,CAR,1,1,0.01,2020,2
Brandon Zylstra,WR,CAR,1,4,0.05,2020,2
Lamar Jackson,QB,BAL,1,65,1.0,2020,2
Sam Darnold,QB,NYJ,1,65,1.0,2020,2
Baker Mayfield,QB,CLE,1,58,1.0,2020,2
Saquon Barkley,RB,NYG,1,8,0.12,2020,2
Ronald Jones,RB,TAM,1,21,0.34,2020,2
Royce Freeman,RB,DEN,1,17,0.22,2020,2
Nick Chubb,RB,CLE,1,36,0.62,2020,2
Kerryon Johnson,RB,DET,1,19,0.32,2020,2
Josh Adams,RB,NYJ,1,5,0.08,2020,2
Ito Smith,RB,ATL,1,11,0.14,2020,2
Kalen Ballage,RB,NYJ,1,8,0.12,2020,2
Myles Gaskin,RB,MIA,1,49,0.65,2020,2
Courtland Sutton,WR,DEN,1,31,0.4,2020,2
James Washington,WR,PIT,1,31,0.47,2020,2
Anthony Miller,WR,CHI,1,26,0.4,2020,2
Calvin Ridley,WR,ATL,1,63,0.83,2020,2
Michael Gallup,WR,DAL,1,62,0.89,2020,2
Tre'Quan Smith,WR,NOR,1,53,0.88,2020,2
Cedrick Wilson,WR,DAL,1,4,0.06,2020,2
Dante Pettis,WR,SFO,1,10,0.16,2020,2
D.J. Moore,WR,CAR,1,65,0.89,2020,2
Christian Kirk,WR,ARI,1,47,0.59,2020,2
Mark Andrews,TE,BAL,1,38,0.58,2020,2
Dallas Goedert,TE,PHI,1,63,0.89,2020,2
Jaylen Samuels,RB,PIT,1,5,0.08,2020,2
Mike Gesicki,TE,MIA,1,42,0.56,2020,2
Hayden Hurst,TE,ATL,1,49,0.64,2020,2
Braxton Berrios,WR,NYJ,1,46,0.71,2020,2
D.J. Chark,WR,JAX,1,59,0.78,2020,2
Nyheim Hines,RB,IND,1,9,0.12,2020,2
Josh Allen,QB,BUF,1,61,0.98,2020,2
Allen Lazard,WR,GNB,1,61,0.84,2020,2
Sony Michel,RB,NWE,1,15,0.21,2020,2
Dalton Schultz,TE,DAL,1,44,0.63,2020,2
Ian Thomas,TE,CAR,1,40,0.55,2020,2
Javon Wims,WR,CHI,1,29,0.45,2020,2
Jordan Thomas,TE,ARI,1,1,0.01,2020,2
Jordan Akins,TE,HOU,1,49,0.83,2020,2
DaeSean Hamilton,WR,DEN,1,34,0.44,2020,2
Marcus Baugh,TE,WAS,1,15,0.23,2020,2
Keke Coutee,WR,HOU,1,5,0.08,2020,2
Chase Edmonds,RB,ARI,1,27,0.34,2020,2
Jordan Wilkins,RB,IND,1,17,0.23,2020,2
Durham Smythe,TE,MIA,1,36,0.48,2020,2
Darrel Williams,RB,KAN,1,10,0.13,2020,2
Daurice Fountain,WR,IND,1,15,0.2,2020,2
Noah Fant,TE,DEN,1,61,0.79,2020,2
Marquez Valdes-Scantling,WR,GNB,1,46,0.63,2020,2
Chris Herndon,TE,NYJ,1,48,0.74,2020,2
Ryan Izzo,TE,NWE,1,70,0.97,2020,2
Damion Ratley,WR,NYG,1,27,0.42,2020,2
Tyler Conklin,TE,MIN,1,3,0.06,2020,2
Justin Watson,WR,TAM,1,54,0.89,2020,2
Russell Gage,WR,ATL,1,62,0.82,2020,2
Boston Scott,RB,PHI,1,13,0.18,2020,2
Gus Edwards,RB,BAL,1,20,0.31,2020,2
Byron Pringle,WR,KAN,1,7,0.09,2020,2
Ryan Nall,RB,CHI,1,3,0.05,2020,2
Tim Boyle,QB,GNB,1,5,0.07,2020,2
Christian Blake,WR,ATL,1,9,0.12,2020,2
Ross Dwelley,TE,SFO,1,39,0.64,2020,2
Trent Sherfield,WR,ARI,1,5,0.06,2020,2
Cam Batson,WR,TEN,1,34,0.54,2020,2
Cam Sims,WR,WAS,1,4,0.06,2020,2
Jeff Wilson,RB,SFO,1,5,0.08,2020,2
Will Dissly,TE,SEA,1,31,0.48,2020,2
Nick Keizer,TE,KAN,1,11,0.14,2020,2
Jaeden Graham,TE,ATL,1,1,0.01,2020,2
KhaDarel Hodge,WR,CLE,1,33,0.57,2020,2
Dwayne Haskins,QB,WAS,1,66,1.0,2020,2
D.K. Metcalf,WR,SEA,1,63,0.98,2020,2
N'Keal Harry,WR,NWE,1,61,0.85,2020,2
Drew Lock,QB,DEN,1,13,0.17,2020,2
Marquise Brown,WR,BAL,1,44,0.68,2020,2
Daniel Jones,QB,NYG,1,65,1.0,2020,2
JJ Arcega-Whiteside,WR,PHI,1,16,0.23,2020,2
David Montgomery,RB,CHI,1,35,0.54,2020,2
Josh Jacobs,RB,LV,1,53,0.65,2020,2
Devin Singletary,RB,BUF,1,34,0.55,2020,2
Miles Sanders,RB,PHI,1,55,0.77,2020,2
Collin Johnson,WR,JAX,1,8,0.11,2020,2
T.J. Hockenson,TE,DET,1,41,0.68,2020,2
Kaden Smith,TE,NYG,1,31,0.48,2020,2
Patrick Laird,RB,MIA,1,3,0.04,2020,2
Hunter Renfrow,WR,LV,1,40,0.49,2020,2
Foster Moreau,TE,LV,1,32,0.4,2020,2
Ty Johnson,RB,DET,1,5,0.08,2020,2
Andy Isabella,WR,ARI,1,14,0.18,2020,2
Parris Campbell,WR,IND,1,2,0.03,2020,2
Terry McLaurin,WR,WAS,1,62,0.94,2020,2
Drew Sample,TE,CIN,1,54,0.59,2020,2
Gardner Minshew,QB,JAX,1,75,0.99,2020,2
Trevon Wesco,TE,NYJ,1,24,0.37,2020,2
Alec Ingold,RB,LV,1,16,0.2,2020,2
Mecole Hardman,WR,KAN,1,50,0.65,2020,2
Darrell Henderson,RB,LAR,1,29,0.41,2020,2
Jakobi Meyers,WR,NWE,1,8,0.11,2020,2
Kyler Murray,QB,ARI,1,77,0.97,2020,2
Benny Snell,RB,PIT,1,10,0.15,2020,2
Irv Smith,TE,MIN,1,35,0.65,2020,2
Preston Williams,WR,MIA,1,61,0.81,2020,2
Jace Sternberger,TE,GNB,1,16,0.22,2020,2
Diontae Johnson,WR,PIT,1,54,0.82,2020,2
Travis Homer,RB,SEA,1,8,0.13,2020,2
Darwin Thompson,RB,KAN,1,15,0.19,2020,2
Alexander Mattison,RB,MIN,1,10,0.19,2020,2
Chase Claypool,WR,PIT,1,24,0.36,2020,2
Dawson Knox,TE,BUF,1,22,0.35,2020,2
Bryan Edwards,WR,LV,1,49,0.6,2020,2
Justin Herbert,QB,LAC,1,83,0.99,2020,2
Miles Boykin,WR,BAL,1,48,0.74,2020,2
Ashton Dulin,WR,IND,1,6,0.08,2020,2
Jakob Johnson,RB,NWE,1,17,0.24,2020,2
Chandler Cox,RB,MIA,1,15,0.2,2020,2
Tony Pollard,RB,DAL,1,8,0.11,2020,2
Darius Slayton,WR,NYG,1,58,0.89,2020,2
Olabisi Johnson,WR,MIN,1,42,0.78,2020,2
Scotty Miller,WR,TAM,1,42,0.69,2020,2
Andrew Beck,TE,DEN,1,8,0.1,2020,2
Stephen Carlson,TE,CLE,1,4,0.07,2020,2
John Lovett,QB,GNB,1,11,0.15,2020,2
Khari Blasingame,RB,TEN,1,12,0.19,2020,2
Malik Taylor,WR,GNB,1,15,0.21,2020,2
Olamide Zaccheaus,WR,ATL,1,16,0.21,2020,2
Deonte Harris,WR,NOR,1,31,0.52,2020,2
Jalen Guyton,WR,LAC,1,44,0.52,2020,2
Steven Sims,WR,WAS,1,60,0.91,2020,2
D'Ernest Johnson,RB,CLE,1,2,0.03,2020,2
Joe Burrow,QB,CIN,1,92,1.0,2020,2
Jerry Jeudy,WR,DEN,1,44,0.57,2020,2
CeeDee Lamb,WR,DAL,1,57,0.81,2020,2
Henry Ruggs,WR,LV,1,49,0.6,2020,2
D'Andre Swift,RB,DET,1,20,0.33,2020,2
Tee Higgins,WR,CIN,1,60,0.65,2020,2
Jonathan Taylor,RB,IND,1,49,0.66,2020,2
Jalen Reagor,WR,PHI,1,60,0.85,2020,2
Laviska Shenault,WR,JAX,1,43,0.57,2020,2
Cole Kmet,TE,CHI,1,22,0.34,2020,2
Justin Jefferson,WR,MIN,1,29,0.54,2020,2
J.K. Dobbins,RB,BAL,1,20,0.31,2020,2
Brandon Aiyuk,WR,SFO,1,44,0.72,2020,2
Zack Moss,RB,BUF,1,28,0.45,2020,2
KJ Hamler,WR,DEN,1,48,0.62,2020,2
Cam Akers,RB,LAR,1,3,0.04,2020,2
Devin Duvernay,WR,BAL,1,6,0.09,2020,2
Jalen Hurts,QB,PHI,1,3,0.04,2020,2
Michael Pittman,WR,IND,1,67,0.91,2020,2
Clyde Edwards-Helaire,RB,KAN,1,48,0.62,2020,2
John Hightower,WR,PHI,1,7,0.1,2020,2
K.J. Hill,WR,LAC,1,6,0.07,2020,2
La'Mical Perine,RB,NYJ,1,9,0.14,2020,2
Antonio Gandy-Golden,WR,WAS,1,5,0.08,2020,2
AJ Dillon,RB,GNB,1,7,0.1,2020,2
Harrison Bryant,TE,CLE,1,30,0.52,2020,2
Quintez Cephus,WR,DET,1,39,0.65,2020,2
Gabriel Davis,WR,BUF,1,22,0.35,2020,2
Adam Trautman,TE,NOR,1,8,0.13,2020,2
Devin Asiasi,TE,NWE,1,10,0.14,2020,2
J.J. Taylor,RB,NWE,1,1,0.01,2020,2
Joshua Kelley,RB,LAC,1,43,0.51,2020,2
Joe Reed,WR,LAC,1,2,0.02,2020,2
Van Jefferson,WR,LAR,1,26,0.37,2020,2
Marquez Callaway,WR,NOR,1,13,0.22,2020,2
Lynn Bowden,RB,MIA,1,4,0.05,2020,2
Antonio Gibson,RB,WAS,1,43,0.65,2020,2
James Robinson,RB,JAX,1,38,0.5,2020,2
Charlie Woerner,TE,SFO,1,8,0.13,2020,2
Noah Togiai,TE,IND,1,37,0.5,2020,2
Ben Ellefson,TE,JAX,1,17,0.22,2020,2
Sean McKeon,TE,DAL,1,3,0.04,2020,2
Freddie Swain,WR,SEA,1,12,0.19,2020,2
Nick Westbrook-Ikhine,WR,TEN,1,6,0.1,2020,2
Chris Streveler,QB,ARI,1,1,0.01,2020,2
Darnell Mooney,WR,CHI,1,39,0.6,2020,2
Reggie Gilliam,RB,BUF,1,3,0.05,2020,2
Farrod Green,TE,IND,1,5,0.07,2020,2
Gabe Nabers,RB,LAC,1,8,0.1,2020,2
Aaron Rodgers,QB,GNB,1,62,1.0,2020,3
Adrian Peterson,RB,DET,1,39,0.59,2020,3
Ben Roethlisberger,QB,PIT,1,80,1.0,2020,3
Danny Amendola,WR,DET,1,29,0.44,2020,3
DeSean Jackson,WR,PHI,1,28,0.31,2020,3
Drew Brees,QB,NOR,1,59,0.97,2020,3
Frank Gore,RB,NYJ,1,26,0.41,2020,3
Greg Olsen,TE,SEA,1,48,0.62,2020,3
Jared Cook,TE,NOR,1,21,0.34,2020,3
Jason Witten,TE,LV,1,15,0.25,2020,3
Julian Edelman,WR,NWE,1,56,0.81,2020,3
Larry Fitzgerald,WR,ARI,1,56,0.86,2020,3
LeSean McCoy,RB,TAM,1,11,0.16,2020,3
Marcedes Lewis,TE,GNB,1,20,0.32,2020,3
Matt Ryan,QB,ATL,1,68,0.99,2020,3
Matthew Slater,WR,NWE,1,1,0.01,2020,3
Matthew Stafford,QB,DET,1,66,1.0,2020,3
Philip Rivers,QB,IND,1,46,0.78,2020,3
Ryan Fitzpatrick,QB,MIA,1,61,1.0,2020,3
Ted Ginn,WR,CHI,1,16,0.2,2020,3
Tom Brady,QB,TAM,1,68,1.0,2020,3
Golden Tate,WR,NYG,1,48,0.89,2020,3
Andre Roberts,WR,BUF,1,11,0.17,2020,3
Emmanuel Sanders,WR,NOR,1,48,0.79,2020,3
Jimmy Graham,TE,CHI,1,55,0.67,2020,3
Rob Gronkowski,TE,TAM,1,63,0.93,2020,3
A.J. Green,WR,CIN,1,55,0.76,2020,3
Cam Newton,QB,NWE,1,69,1.0,2020,3
Mark Ingram,RB,BAL,1,18,0.32,2020,3
Randall Cobb,WR,HOU,1,34,0.71,2020,3
Kyle Rudolph,TE,MIN,1,48,0.73,2020,3
Luke Stocker,TE,ATL,1,32,0.46,2020,3
Anthony Sherman,RB,KAN,1,10,0.13,2020,3
Dion Lewis,RB,NYG,1,20,0.37,2020,3
Lee Smith,TE,BUF,1,1,0.02,2020,3
Virgil Green,TE,LAC,1,12,0.15,2020,3
Bruce Miller,TE,JAX,1,2,0.03,2020,3
Ryan Tannehill,QB,TEN,1,75,0.99,2020,3
Nick Foles,QB,CHI,1,43,0.52,2020,3
Kirk Cousins,QB,MIN,1,65,0.98,2020,3
Russell Wilson,QB,SEA,1,76,0.99,2020,3
Mohamed Sanu,WR,SFO,1,20,0.25,2020,3
T.Y. Hilton,WR,IND,1,31,0.53,2020,3
Marvin Jones,WR,DET,1,60,0.91,2020,3
Derek Carrier,TE,LV,1,1,0.02,2020,3
Cole Beasley,WR,BUF,1,38,0.6,2020,3
Chris Hogan,WR,NYJ,1,51,0.8,2020,3
Travis Kelce,TE,KAN,1,61,0.81,2020,3
DeAndre Hopkins,WR,ARI,1,61,0.94,2020,3
Robert Woods,WR,LAR,1,67,0.97,2020,3
Kenny Stills,WR,HOU,1,8,0.17,2020,3
Cordarrelle Patterson,WR,CHI,1,11,0.13,2020,3
Keenan Allen,WR,LAC,1,75,0.96,2020,3
Giovani Bernard,RB,CIN,1,18,0.25,2020,3
Chris Thompson,RB,JAX,1,30,0.45,2020,3
Rex Burkhead,RB,NWE,1,32,0.46,2020,3
Zach Ertz,TE,PHI,1,84,0.92,2020,3
Jordan Reed,TE,SFO,1,18,0.23,2020,3
Tyler Eifert,TE,JAX,1,40,0.61,2020,3
Levine Toilolo,TE,NYG,1,4,0.07,2020,3
Vance McDonald,TE,PIT,1,41,0.51,2020,3
Kyle Juszczyk,RB,SFO,1,38,0.48,2020,3
Latavius Murray,RB,NOR,1,21,0.34,2020,3
Ryan Griffin,TE,NYJ,1,18,0.28,2020,3
Demetrius Harris,TE,CHI,1,34,0.41,2020,3
Jack Doyle,TE,IND,1,32,0.54,2020,3
Teddy Bridgewater,QB,CAR,1,51,0.98,2020,3
Derek Carr,QB,LV,1,59,1.0,2020,3
Logan Thomas,TE,WAS,1,55,0.89,2020,3
Carlos Hyde,RB,SEA,1,16,0.21,2020,3
Devonta Freeman,RB,NYG,1,15,0.28,2020,3
Sammy Watkins,WR,KAN,1,65,0.87,2020,3
Mike Evans,WR,TAM,1,61,0.9,2020,3
Brandin Cooks,WR,HOU,1,41,0.85,2020,3
Allen Robinson,WR,CHI,1,64,0.78,2020,3
Odell Beckham,WR,CLE,1,51,0.81,2020,3
Jarvis Landry,WR,CLE,1,45,0.71,2020,3
Eric Ebron,TE,PIT,1,60,0.75,2020,3
Jerick McKinnon,RB,SFO,1,48,0.61,2020,3
John Brown,WR,BUF,1,29,0.46,2020,3
Richard Rodgers,TE,PHI,1,33,0.36,2020,3
Willie Snead,WR,BAL,1,47,0.84,2020,3
Bennie Fowler,WR,NOR,1,11,0.18,2020,3
Dontrelle Inman,WR,WAS,1,45,0.73,2020,3
Keith Smith,RB,ATL,1,19,0.28,2020,3
Adam Thielen,WR,MIN,1,61,0.92,2020,3
Cameron Brate,TE,TAM,1,5,0.07,2020,3
Josh Hill,TE,NOR,1,20,0.33,2020,3
Darren Fells,TE,HOU,1,24,0.5,2020,3
Diontae Spencer,WR,DEN,1,2,0.03,2020,3
Seth Roberts,WR,CAR,1,17,0.33,2020,3
Kyle Nelson,TE,SFO,1,2,0.03,2020,3
Amari Cooper,WR,DAL,1,65,0.77,2020,3
DeVante Parker,WR,MIA,1,56,0.92,2020,3
Melvin Gordon,RB,DEN,1,39,0.62,2020,3
Todd Gurley,RB,ATL,1,35,0.51,2020,3
T.J. Yeldon,RB,BUF,1,6,0.1,2020,3
Mike Davis,RB,CAR,1,39,0.75,2020,3
David Johnson,RB,HOU,1,45,0.94,2020,3
Malcolm Brown,RB,LAR,1,34,0.49,2020,3
Jesse James,TE,DET,1,33,0.5,2020,3
Tyler Kroft,TE,BUF,1,44,0.7,2020,3
Nick Boyle,TE,BAL,1,26,0.46,2020,3
MyCole Pruitt,TE,TEN,1,25,0.33,2020,3
Blake Bell,TE,DAL,1,27,0.32,2020,3
Nelson Agholor,WR,LV,1,50,0.85,2020,3
Tyler Lockett,WR,SEA,1,74,0.96,2020,3
Stefon Diggs,WR,BUF,1,61,0.97,2020,3
Chris Manhertz,TE,CAR,1,24,0.46,2020,3
Darren Waller,TE,LV,1,56,0.95,2020,3
James O'Shaughnessy,TE,JAX,1,27,0.41,2020,3
Chris Conley,WR,JAX,1,53,0.8,2020,3
Michael Burton,RB,NOR,1,11,0.18,2020,3
Damiere Byrd,WR,NWE,1,66,0.96,2020,3
Adam Humphries,WR,TEN,1,39,0.51,2020,3
Ezekiel Elliott,RB,DAL,1,80,0.95,2020,3
Jared Goff,QB,LAR,1,69,1.0,2020,3
Derrick Henry,RB,TEN,1,56,0.74,2020,3
Carson Wentz,QB,PHI,1,91,1.0,2020,3
Tyler Boyd,WR,CIN,1,54,0.75,2020,3
Devontae Booker,RB,LV,1,4,0.07,2020,3
Pharoh Cooper,WR,CAR,1,9,0.17,2020,3
Hunter Henry,TE,LAC,1,69,0.88,2020,3
Austin Hooper,TE,CLE,1,54,0.86,2020,3
Jordan Howard,RB,MIA,1,4,0.07,2020,3
Dak Prescott,QB,DAL,1,82,0.98,2020,3
C.J. Prosise,RB,HOU,1,2,0.04,2020,3
Jeff Driskel,QB,DEN,1,50,0.79,2020,3
Tyler Higbee,TE,LAR,1,50,0.72,2020,3
Will Fuller,WR,HOU,1,44,0.92,2020,3
Kenyan Drake,RB,ARI,1,44,0.68,2020,3
Jacoby Brissett,QB,IND,1,13,0.22,2020,3
Tyler Ervin,RB,GNB,1,23,0.37,2020,3
Demarcus Robinson,WR,KAN,1,41,0.55,2020,3
Jakeem Grant,WR,MIA,1,8,0.13,2020,3
Robby Anderson,WR,CAR,1,40,0.77,2020,3
Alex Erickson,WR,CIN,1,6,0.08,2020,3
Stephen Anderson,TE,LAC,1,5,0.06,2020,3
Andy Janovich,RB,CLE,1,17,0.27,2020,3
Derek Watt,RB,PIT,1,7,0.09,2020,3
Tyreek Hill,WR,KAN,1,60,0.8,2020,3
Mike Thomas,WR,CIN,1,16,0.22,2020,3
Peyton Barber,RB,WAS,1,5,0.08,2020,3
J.P. Holtz,TE,CHI,1,2,0.02,2020,3
Kalif Raymond,WR,TEN,1,20,0.26,2020,3
Marvin Hall,WR,DET,1,6,0.09,2020,3
Jaydon Mickens,WR,TAM,1,2,0.03,2020,3
Jalen Richard,RB,LV,1,20,0.34,2020,3
C.J. Ham,RB,MIN,1,27,0.41,2020,3
J.D. McKissic,RB,WAS,1,34,0.55,2020,3
Elijhaa Penny,RB,NYG,1,2,0.04,2020,3
Dalvin Cook,RB,MIN,1,48,0.73,2020,3
Mike Williams,WR,LAC,1,40,0.51,2020,3
Leonard Fournette,RB,TAM,1,25,0.37,2020,3
O.J. Howard,TE,TAM,1,33,0.49,2020,3
Mitchell Trubisky,QB,CHI,1,39,0.48,2020,3
Corey Davis,WR,TEN,1,55,0.72,2020,3
Deshaun Watson,QB,HOU,1,47,0.98,2020,3
Chris Godwin,WR,TAM,1,55,0.81,2020,3
Evan Engram,TE,NYG,1,44,0.81,2020,3
Patrick Mahomes,QB,KAN,1,75,1.0,2020,3
Joe Mixon,RB,CIN,1,52,0.72,2020,3
Alvin Kamara,RB,NOR,1,41,0.67,2020,3
Wayne Gallman,RB,NYG,1,18,0.33,2020,3
Samaje Perine,RB,CIN,1,1,0.01,2020,3
Jamaal Williams,RB,GNB,1,19,0.31,2020,3
Kareem Hunt,RB,CLE,1,29,0.46,2020,3
JuJu Smith-Schuster,WR,PIT,1,58,0.73,2020,3
Zay Jones,WR,LV,1,27,0.46,2020,3
Isaiah Ford,WR,MIA,1,27,0.44,2020,3
Cooper Kupp,WR,LAR,1,62,0.9,2020,3
Curtis Samuel,WR,CAR,1,33,0.63,2020,3
Dede Westbrook,WR,JAX,1,16,0.24,2020,3
Josh Reynolds,WR,LAR,1,62,0.9,2020,3
Noah Brown,WR,DAL,1,29,0.35,2020,3
Jeremy McNichols,RB,TEN,1,9,0.12,2020,3
Corey Clement,RB,PHI,1,6,0.07,2020,3
James Conner,RB,PIT,1,53,0.66,2020,3
Brian Hill,RB,ATL,1,24,0.35,2020,3
Tarik Cohen,RB,CHI,1,26,0.32,2020,3
Jake Butt,TE,DEN,1,18,0.29,2020,3
Adam Shaheen,TE,MIA,1,24,0.39,2020,3
Gerald Everett,TE,LAR,1,28,0.41,2020,3
Jonnu Smith,TE,TEN,1,66,0.87,2020,3
Jeremy Sprinkle,TE,WAS,1,6,0.1,2020,3
Austin Ekeler,RB,LAC,1,56,0.72,2020,3
Kenny Golladay,WR,DET,1,48,0.73,2020,3
