Team,Season,Date,Time,Away_Home,Opp,Week,G#,Day,Month,Result,OT,Points_For,Points_Against,PD,Points_Comb,Spread,Vs_Line,Over/Under,OU Result,TPass_Cmp,TPass_Att,TPass_Cmp%,TPass_Yds,TPass_TD,TPass_Int,TSack,TSack_Yds,TQB_Rate,TRush_Att,TRush_Yds,TRush_Y/A,TRush_TD,TTot_Yds,TO_Play#,TO_Y/P,TD_Play#,TD_Y/P,TTot_TO,TO_ToP,TGame_Dur,Pen,TPen_Yds,TOpp_Pen,TOpp_Pen_Yds,TComb_Pen,TComb_Pen_Yds,T1st_Downs,T1st_by_Rsh,T1st_by_Pass,T1st_by_Pen,T3rd_Down_Att,T3rd_Down_Conv,T3rd_Down%,T4th_Down_Att,T4th_Down_Conv,T4th_Down%,TTot_TD,TXP_Att,TXP_Made,TFG_Att,TFG_Made,T2Pt_Att,T2Pt_Made,TSfty,TTimes_Punted,TPunt_Yds,TPunt_Yds_Avg,TOpp_Tot_TD,TOpp_XP_Att,TOpp_XP_Made,TOpp_FG_Att,TOpp_FG_Made,TOpp_Sfty,TOpp_Pass_Cmp,TOpp_Pass_Att,TOpp_Pass_Cmp%,TOpp_Pass_Yds,TOpp_Pass_TD,TOpp_Pass_Int,TOpp_Sk,TOpp_Sk_Yds,TOpp_QB_Rate,TOpp_Rush_Att,TOpp_Rush_Yds,TOpp_Rush_Y/A,TOpp_Rush_TD,TOpp_Tot_Yds,TOpp_Tot_TO,TOpp_1st_Downs,TOpp_1st_by_Rsh,TOpp_1st_by_Pass,TOpp_1st_by_Pen,TOpp_3rd_Down_Att,TOpp_3rd_Down_Conv,TOpp_3rd_Down%,TOpp_4th_Down_Att,TOpp_4th_Down_Conv,TOpp_4th_Down%,TMargin_Rush,TMargin_Pass,TMargin_TotYds,TTO_TD,TKR_TD,TPR_TD,TInt_TD,TFmb_TD,TOtherRet_TD,TAll_Ret_TD,TMar_Thru_Q1,TMar_Thru_Q2,TMar_Thru_Q3,TScore_Diff_Q1,TScore_Diff_Q2,TScore_Diff_Q3,TScore_Diff_Q4,TScore_Diff_1stHalf,TScore_Diff_2ndHalf
NYJ,2019,2019-10-27,1:00,Away,JAX,8,7,Sun,10,L 15-29,,15.0,29.0,-14.0,44.0,7.0,not covered,39.5,over,21.0,30.0,0.7,167.0,2.0,3.0,8.0,51.0,73.3,14.0,46.0,3.29,0.0,213.0,52.0,4.0962,70.0,5.5571,3.0,1599.0,11700.0,10.0,83.0,9.0,70.0,19.0,153.0,15.0,2.0,11.0,2.0,9.0,2.0,0.2222222222222222,2.0,1.0,0.5,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,246.0,49.2,3.0,3.0,2.0,3.0,3.0,0.0,22.0,34.0,0.6470588235294118,278.0,3.0,0.0,2.0,1.0,119.5,34.0,111.0,3.26,0.0,389.0,1.0,21.0,4.0,13.0,4.0,17.0,8.0,0.47058823529411764,1.0,0.0,0.0,-65.0,-111.0,-176.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-12.0,-15.0,-6.0,-6.0,-3.0,1.0,-12.0,-2.0
OAK,2019,2019-12-29,4:25,Away,DEN,17,16,Sun,12,L 15-16,,15.0,16.0,-1.0,31.0,5.5,covered,41.5,under,29.0,46.0,0.6304347826086957,380.0,1.0,0.0,2.0,11.0,97.3,22.0,97.0,4.41,0.0,477.0,70.0,6.8143,57.0,4.1754,1.0,1980.0000000000002,12120.0,10.0,107.0,9.0,61.0,19.0,168.0,18.0,3.0,13.0,2.0,16.0,5.0,0.3125,3.0,1.0,0.3333333333333333,1.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,3.0,124.0,41.33,1.0,1.0,1.0,4.0,3.0,0.0,17.0,28.0,0.6071428571428571,168.0,1.0,0.0,2.0,9.0,89.6,27.0,70.0,2.59,0.0,238.0,1.0,16.0,2.0,10.0,4.0,12.0,3.0,0.25,0.0,0.0,,27.0,212.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-10.0,0.0,-7.0,-3.0,9.0,-7.0,6.0
WAS,2019,2019-09-23,8:15,Home,CHI,3,3,Mon,9,L 15-31,,15.0,31.0,-16.0,46.0,5.0,not covered,41.0,over,30.0,43.0,0.6976744186046512,287.0,2.0,3.0,4.0,45.0,78.8,21.0,69.0,3.29,0.0,356.0,68.0,5.2353,58.0,5.1379,5.0,1704.0,11100.0,9.0,61.0,9.0,59.0,18.0,120.0,25.0,2.0,20.0,3.0,9.0,3.0,0.3333333333333333,3.0,2.0,0.6666666666666666,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,48.0,48.0,4.0,4.0,4.0,2.0,1.0,0.0,25.0,31.0,0.8064516129032258,208.0,3.0,1.0,3.0,23.0,113.4,24.0,90.0,3.75,0.0,298.0,1.0,21.0,2.0,15.0,4.0,13.0,8.0,0.6153846153846154,0.0,0.0,,-21.0,79.0,58.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-25.0,-19.0,-7.0,-18.0,6.0,3.0,-25.0,9.0
WAS,2019,2019-12-08,1:00,Away,GNB,14,13,Sun,12,L 15-20,,15.0,20.0,-5.0,35.0,13.0,covered,42.5,under,16.0,27.0,0.5925925925925926,141.0,1.0,1.0,4.0,29.0,74.6,28.0,121.0,4.32,1.0,262.0,59.0,4.4407,60.0,5.6833,1.0,1776.0,10740.0,3.0,25.0,5.0,34.0,8.0,59.0,18.0,5.0,11.0,2.0,11.0,4.0,0.36363636363636365,0.0,0.0,,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,264.0,44.0,2.0,2.0,2.0,2.0,2.0,0.0,18.0,28.0,0.6428571428571429,167.0,1.0,0.0,4.0,28.0,92.4,28.0,174.0,6.21,1.0,341.0,1.0,18.0,9.0,9.0,0.0,13.0,5.0,0.38461538461538464,2.0,2.0,1.0,-53.0,-26.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-8.0,-8.0,-14.0,6.0,0.0,3.0,-8.0,3.0
BUF,2019,2019-10-06,1:00,Away,TEN,5,5,Sun,10,W 14-7,,14.0,7.0,7.0,21.0,3.5,covered,39.5,under,23.0,32.0,0.71875,204.0,2.0,1.0,4.0,15.0,98.3,27.0,109.0,4.04,0.0,313.0,63.0,4.9683,54.0,4.6667,1.0,1872.0000000000002,10440.0,11.0,78.0,8.0,60.0,19.0,138.0,18.0,5.0,12.0,1.0,13.0,4.0,0.3076923076923077,2.0,1.0,0.5,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,300.0,50.0,1.0,1.0,1.0,4.0,0.0,0.0,13.0,22.0,0.5909090909090909,150.0,0.0,0.0,5.0,33.0,79.7,27.0,102.0,3.78,1.0,252.0,0.0,14.0,5.0,5.0,4.0,14.0,4.0,0.2857142857142857,0.0,0.0,,7.0,54.0,61.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,-7.0,7.0,7.0,0.0
CAR,2019,2019-09-12,8:20,Home,TAM,2,2,Thu,9,L 14-20,,14.0,20.0,-6.0,34.0,-6.5,not covered,48.0,under,25.0,51.0,0.49019607843137253,313.0,0.0,0.0,3.0,20.0,70.1,19.0,39.0,2.05,0.0,352.0,73.0,4.8219,59.0,4.8983,1.0,1567.0,13860.0,5.0,50.0,12.0,66.0,17.0,116.0,20.0,2.0,16.0,2.0,14.0,3.0,0.21428571428571427,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,5.0,253.0,50.6,2.0,2.0,2.0,3.0,2.0,0.0,16.0,25.0,0.64,189.0,1.0,0.0,3.0,19.0,100.2,31.0,100.0,3.23,1.0,289.0,0.0,16.0,6.0,9.0,1.0,12.0,2.0,0.16666666666666666,0.0,0.0,,-61.0,124.0,63.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.0,0.0,-1.0,-4.0,-1.0,-1.0,-5.0
CHI,2019,2019-11-03,1:00,Away,PHI,9,8,Sun,11,L 14-22,,14.0,22.0,-8.0,36.0,5.0,not covered,41.0,under,10.0,21.0,0.47619047619047616,102.0,0.0,0.0,3.0,23.0,66.6,18.0,62.0,3.44,2.0,164.0,42.0,3.9048,78.0,4.7821,1.0,1182.0,10920.0,9.0,70.0,8.0,75.0,17.0,145.0,10.0,6.0,3.0,1.0,10.0,2.0,0.2,0.0,0.0,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,372.0,46.5,2.0,2.0,1.0,3.0,3.0,0.0,26.0,39.0,0.6666666666666666,227.0,1.0,0.0,4.0,12.0,90.4,35.0,146.0,4.17,1.0,373.0,0.0,26.0,7.0,16.0,3.0,18.0,8.0,0.4444444444444444,1.0,1.0,1.0,-84.0,-125.0,-209.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-12.0,-12.0,-3.0,-9.0,0.0,4.0,-12.0,4.0
DEN,2019,2019-09-15,4:25,Home,CHI,2,2,Sun,9,L 14-16,,14.0,16.0,-2.0,30.0,3.0,covered,41.0,under,35.0,50.0,0.7,282.0,1.0,1.0,2.0,10.0,83.1,24.0,90.0,3.75,0.0,372.0,76.0,4.8947,56.0,4.875,1.0,1979.0000000000002,11160.0,10.0,81.0,7.0,65.0,17.0,146.0,27.0,5.0,19.0,3.0,14.0,3.0,0.21428571428571427,3.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0,200.0,40.0,1.0,1.0,1.0,3.0,3.0,0.0,16.0,27.0,0.5925925925925926,120.0,0.0,0.0,0.0,0.0,70.0,29.0,153.0,5.28,1.0,273.0,0.0,18.0,7.0,7.0,4.0,11.0,3.0,0.2727272727272727,1.0,1.0,1.0,-63.0,162.0,99.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,-10.0,3.0,-6.0,-7.0,8.0,-3.0,1.0
HOU,2019,2019-12-29,4:25,Home,TEN,17,16,Sun,12,L 14-35,,14.0,35.0,-21.0,49.0,10.0,not covered,43.0,over,21.0,36.0,0.5833333333333334,192.0,0.0,1.0,4.0,33.0,65.2,25.0,109.0,4.36,2.0,301.0,65.0,4.6308,60.0,7.7833,1.0,1899.0000000000002,10380.0,5.0,35.0,5.0,37.0,10.0,72.0,20.0,9.0,11.0,0.0,12.0,3.0,0.25,4.0,2.0,0.5,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,248.0,49.6,5.0,5.0,5.0,0.0,0.0,0.0,14.0,21.0,0.6666666666666666,222.0,2.0,0.0,0.0,0.0,133.4,39.0,245.0,6.28,3.0,467.0,0.0,25.0,13.0,11.0,1.0,10.0,5.0,0.5,0.0,0.0,,-136.0,-30.0,-166.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-7.0,0.0,-7.0,0.0,-14.0,-7.0,-14.0
MIA,2019,2019-10-28,8:15,Away,PIT,8,7,Mon,10,L 14-27,,14.0,27.0,-13.0,41.0,14.0,covered,44.0,under,21.0,34.0,0.6176470588235294,170.0,2.0,2.0,4.0,20.0,71.9,19.0,60.0,3.16,0.0,230.0,57.0,4.0351,67.0,5.8806,4.0,1482.0,11700.0,5.0,45.0,9.0,70.0,14.0,115.0,16.0,4.0,11.0,1.0,8.0,3.0,0.375,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,93.0,46.5,3.0,3.0,3.0,3.0,2.0,0.0,20.0,36.0,0.5555555555555556,236.0,2.0,1.0,2.0,15.0,82.6,29.0,158.0,5.45,1.0,394.0,1.0,21.0,7.0,12.0,2.0,13.0,6.0,0.46153846153846156,1.0,0.0,0.0,-98.0,-66.0,-164.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,-3.0,14.0,-10.0,-7.0,-10.0,4.0,-17.0
NYG,2019,2019-09-15,1:00,Home,BUF,2,2,Sun,9,L 14-28,,14.0,28.0,-14.0,42.0,1.0,not covered,44.5,under,26.0,45.0,0.5777777777777777,241.0,1.0,2.0,1.0,9.0,62.3,20.0,129.0,6.45,1.0,370.0,66.0,5.6061,67.0,5.791,2.0,1642.0,11460.0,7.0,40.0,9.0,65.0,16.0,105.0,21.0,7.0,14.0,0.0,12.0,3.0,0.25,2.0,1.0,0.5,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,242.0,48.4,4.0,4.0,4.0,0.0,0.0,0.0,19.0,30.0,0.6333333333333333,237.0,1.0,0.0,3.0,16.0,98.9,34.0,151.0,4.44,3.0,388.0,0.0,24.0,8.0,13.0,3.0,13.0,5.0,0.38461538461538464,0.0,0.0,,-22.0,4.0,-18.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-14.0,0.0,-14.0,0.0,0.0,-14.0,0.0
NYG,2019,2019-10-10,8:20,Away,NWE,6,6,Thu,10,L 14-35,,14.0,35.0,-21.0,49.0,16.5,not covered,43.0,over,15.0,31.0,0.4838709677419355,161.0,1.0,3.0,1.0,0.0,35.2,16.0,52.0,3.25,0.0,213.0,48.0,4.4375,78.0,5.4744,4.0,1224.0,10920.0,5.0,40.0,3.0,20.0,8.0,60.0,10.0,3.0,6.0,1.0,10.0,2.0,0.2,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,196.0,32.67,4.0,5.0,5.0,1.0,0.0,0.0,31.0,41.0,0.7560975609756098,313.0,0.0,1.0,3.0,21.0,86.7,34.0,114.0,3.35,3.0,427.0,2.0,27.0,8.0,17.0,2.0,13.0,6.0,0.46153846153846156,2.0,0.0,0.0,-62.0,-152.0,-214.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,-7.0,-7.0,-7.0,-7.0,0.0,0.0,-14.0,-7.0,-14.0
NYG,2019,2019-11-24,1:00,Away,CHI,12,11,Sun,11,L 14-19,,14.0,19.0,-5.0,33.0,6.0,covered,41.0,under,21.0,36.0,0.5833333333333334,134.0,2.0,0.0,1.0,16.0,86.6,21.0,109.0,5.19,0.0,243.0,58.0,4.1897,69.0,4.8551,1.0,1609.0,10920.0,6.0,35.0,6.0,40.0,12.0,75.0,14.0,4.0,9.0,1.0,12.0,1.0,0.08333333333333333,4.0,2.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,257.0,51.4,2.0,2.0,1.0,2.0,2.0,0.0,25.0,41.0,0.6097560975609756,270.0,1.0,2.0,2.0,8.0,68.1,26.0,65.0,2.5,1.0,335.0,2.0,20.0,5.0,14.0,1.0,15.0,4.0,0.26666666666666666,0.0,0.0,,44.0,-136.0,-92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-12.0,0.0,4.0,-16.0,7.0,4.0,-9.0
NYJ,2019,2019-09-22,1:00,Away,NWE,3,3,Sun,9,L 14-30,,14.0,30.0,-16.0,44.0,20.5,covered,43.0,over,12.0,22.0,0.5454545454545454,69.0,0.0,1.0,5.0,29.0,47.2,20.0,36.0,1.8,0.0,105.0,47.0,2.234,73.0,5.2192,1.0,1486.0,10680.0,5.0,67.0,8.0,70.0,13.0,137.0,6.0,0.0,4.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,464.0,46.4,4.0,4.0,3.0,1.0,1.0,0.0,30.0,45.0,0.6666666666666666,313.0,2.0,1.0,1.0,7.0,92.2,27.0,68.0,2.52,2.0,381.0,2.0,21.0,2.0,17.0,2.0,15.0,6.0,0.4,0.0,0.0,,-32.0,-244.0,-276.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,-13.0,-20.0,-23.0,-13.0,-7.0,-3.0,7.0,-20.0,4.0
OAK,2019,2019-09-22,1:00,Away,MIN,3,3,Sun,9,L 14-34,,14.0,34.0,-20.0,48.0,8.5,not covered,43.0,over,27.0,34.0,0.7941176470588235,214.0,2.0,1.0,4.0,28.0,103.7,20.0,88.0,4.4,0.0,302.0,58.0,5.2069,59.0,6.5254,1.0,1708.0,10140.0,7.0,84.0,6.0,59.0,13.0,143.0,17.0,3.0,14.0,0.0,11.0,3.0,0.2727272727272727,3.0,2.0,0.6666666666666666,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,217.0,54.25,4.0,4.0,4.0,2.0,2.0,0.0,15.0,21.0,0.7142857142857143,174.0,1.0,0.0,0.0,0.0,112.0,38.0,211.0,5.55,3.0,385.0,0.0,23.0,10.0,8.0,5.0,9.0,5.0,0.5555555555555556,0.0,0.0,,-123.0,40.0,-83.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-14.0,-21.0,-7.0,-7.0,-7.0,1.0,-14.0,-6.0
BUF,2019,2019-10-27,1:00,Home,PHI,8,7,Sun,10,L 13-31,,13.0,31.0,-18.0,44.0,-1.0,not covered,39.5,over,16.0,34.0,0.47058823529411764,155.0,2.0,0.0,4.0,14.0,81.6,20.0,98.0,4.9,0.0,253.0,58.0,4.3621,68.0,5.4559,1.0,1443.0,10860.0,8.0,57.0,4.0,44.0,12.0,101.0,16.0,5.0,9.0,2.0,15.0,6.0,0.4,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,257.0,42.83,4.0,3.0,2.0,1.0,1.0,0.0,17.0,24.0,0.7083333333333334,153.0,1.0,0.0,3.0,19.0,101.6,41.0,218.0,5.32,3.0,371.0,1.0,21.0,10.0,10.0,1.0,15.0,8.0,0.5333333333333333,2.0,0.0,0.0,-120.0,2.0,-118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-4.0,-11.0,-3.0,-1.0,-7.0,-7.0,-4.0,-14.0
CAR,2019,2019-10-27,4:05,Away,SFO,8,7,Sun,10,L 13-51,,13.0,51.0,-38.0,64.0,4.5,not covered,41.0,over,19.0,37.0,0.5135135135135135,100.0,0.0,3.0,7.0,58.0,28.9,19.0,130.0,6.84,1.0,230.0,63.0,3.6508,63.0,6.1587,3.0,1619.0,11040.0,9.0,70.0,4.0,31.0,13.0,101.0,12.0,4.0,8.0,0.0,13.0,2.0,0.15384615384615385,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,313.0,44.71,7.0,6.0,6.0,1.0,1.0,0.0,18.0,22.0,0.8181818181818182,156.0,2.0,1.0,3.0,19.0,107.6,38.0,232.0,6.11,5.0,388.0,1.0,24.0,10.0,12.0,2.0,10.0,5.0,0.5,0.0,0.0,,-102.0,-56.0,-158.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-24.0,-28.0,-11.0,-13.0,-4.0,-10.0,-24.0,-14.0
CHI,2019,2019-12-15,1:00,Away,GNB,15,14,Sun,12,L 13-21,,13.0,21.0,-8.0,34.0,4.0,not covered,40.0,under,29.0,53.0,0.5471698113207547,319.0,1.0,2.0,3.0,15.0,64.5,27.0,96.0,3.56,0.0,415.0,83.0,5.0,58.0,5.0345,3.0,2062.0,11820.0,4.0,35.0,4.0,30.0,8.0,65.0,20.0,4.0,15.0,1.0,20.0,9.0,0.45,3.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,155.0,38.75,3.0,3.0,3.0,0.0,0.0,0.0,16.0,33.0,0.48484848484848486,192.0,1.0,0.0,1.0,11.0,76.8,24.0,100.0,4.17,2.0,292.0,0.0,12.0,5.0,7.0,0.0,15.0,5.0,0.3333333333333333,3.0,1.0,0.3333333333333333,-4.0,127.0,123.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-4.0,-18.0,-7.0,3.0,-14.0,10.0,-4.0,-4.0
CIN,2019,2019-11-10,1:00,Home,BAL,10,9,Sun,11,L 13-49,,13.0,49.0,-36.0,62.0,10.5,not covered,44.0,over,16.0,30.0,0.5333333333333333,150.0,1.0,1.0,2.0,17.0,66.9,40.0,157.0,3.93,0.0,307.0,72.0,4.2639,46.0,8.2391,3.0,2171.0,10200.0,1.0,5.0,5.0,35.0,6.0,40.0,21.0,11.0,9.0,1.0,15.0,7.0,0.4666666666666667,4.0,1.0,0.25,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,53.0,53.0,7.0,7.0,7.0,0.0,0.0,0.0,18.0,22.0,0.8181818181818182,243.0,3.0,1.0,1.0,0.0,133.3,23.0,136.0,5.91,2.0,379.0,1.0,20.0,7.0,13.0,0.0,6.0,4.0,0.6666666666666666,1.0,1.0,1.0,21.0,-93.0,-72.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-18.0,-39.0,-14.0,-4.0,-21.0,3.0,-18.0,-18.0
CIN,2019,2019-12-15,1:00,Home,NWE,15,14,Sun,12,L 13-34,,13.0,34.0,-21.0,47.0,10.5,not covered,42.0,over,17.0,31.0,0.5483870967741935,151.0,1.0,4.0,0.0,0.0,39.2,32.0,164.0,5.13,0.0,315.0,63.0,5.0,63.0,4.619,5.0,1971.0000000000002,11100.0,5.0,25.0,4.0,30.0,9.0,55.0,19.0,7.0,9.0,3.0,13.0,4.0,0.3076923076923077,2.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,125.0,41.67,4.0,4.0,4.0,2.0,2.0,0.0,15.0,29.0,0.5172413793103449,116.0,2.0,0.0,2.0,12.0,84.8,32.0,175.0,5.47,1.0,291.0,0.0,19.0,10.0,7.0,2.0,14.0,6.0,0.42857142857142855,1.0,0.0,0.0,-11.0,35.0,24.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,-17.0,3.0,-6.0,-14.0,-4.0,-3.0,-18.0
CLE,2019,2019-09-08,1:00,Home,TEN,1,1,Sun,9,L 13-43,,13.0,43.0,-30.0,56.0,-5.5,not covered,44.0,over,25.0,38.0,0.6578947368421053,244.0,1.0,3.0,5.0,41.0,64.0,20.0,102.0,5.1,1.0,346.0,63.0,5.4921,56.0,6.0536,3.0,1842.0000000000002,11520.0,18.0,182.0,6.0,54.0,24.0,236.0,19.0,4.0,13.0,2.0,10.0,1.0,0.1,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,233.0,46.6,5.0,5.0,5.0,2.0,2.0,1.0,14.0,24.0,0.5833333333333334,216.0,3.0,0.0,4.0,32.0,127.8,28.0,123.0,4.39,1.0,339.0,0.0,21.0,6.0,9.0,6.0,10.0,2.0,0.2,0.0,0.0,,-21.0,28.0,7.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-6.0,-9.0,3.0,-9.0,-3.0,-21.0,-6.0,-24.0
CLE,2019,2019-09-22,8:20,Home,LAR,3,3,Sun,9,L 13-20,,13.0,20.0,-7.0,33.0,4.0,not covered,48.0,under,18.0,36.0,0.5,175.0,1.0,1.0,3.0,20.0,64.0,24.0,95.0,3.96,0.0,270.0,63.0,4.2857,64.0,5.375,1.0,1897.0000000000002,11040.0,8.0,60.0,7.0,49.0,15.0,109.0,18.0,4.0,11.0,3.0,16.0,6.0,0.375,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,6.0,240.0,40.0,2.0,2.0,2.0,3.0,2.0,0.0,24.0,38.0,0.631578947368421,254.0,2.0,2.0,2.0,14.0,78.2,24.0,90.0,3.75,0.0,344.0,3.0,20.0,3.0,16.0,1.0,14.0,6.0,0.42857142857142855,0.0,0.0,,5.0,-79.0,-74.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,3.0,-3.0,6.0,0.0,-10.0,3.0,-10.0
CLE,2019,2019-10-27,4:25,Away,NWE,8,7,Sun,10,L 13-27,,13.0,27.0,-14.0,40.0,9.5,not covered,43.0,under,20.0,31.0,0.6451612903225806,151.0,1.0,1.0,5.0,43.0,79.2,22.0,159.0,7.23,0.0,310.0,58.0,5.3448,66.0,4.8182,3.0,1665.0,11460.0,13.0,85.0,4.0,32.0,17.0,117.0,15.0,5.0,9.0,1.0,12.0,3.0,0.25,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,178.0,44.5,3.0,3.0,3.0,4.0,2.0,0.0,20.0,36.0,0.5555555555555556,239.0,2.0,0.0,3.0,20.0,94.6,27.0,79.0,2.93,0.0,318.0,0.0,19.0,5.0,11.0,3.0,16.0,5.0,0.3125,2.0,2.0,1.0,80.0,-88.0,-8.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,-10.0,-14.0,-17.0,7.0,-4.0,0.0,-10.0,-4.0
CLE,2019,2019-12-01,1:00,Away,PIT,13,12,Sun,12,L 13-20,,13.0,20.0,-7.0,33.0,-1.0,not covered,40.0,under,18.0,34.0,0.5294117647058824,173.0,1.0,1.0,5.0,23.0,67.8,24.0,106.0,4.42,0.0,279.0,63.0,4.4286,54.0,5.9815,2.0,1926.0000000000002,11400.0,5.0,34.0,10.0,65.0,15.0,99.0,19.0,9.0,9.0,1.0,12.0,4.0,0.3333333333333333,2.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,181.0,45.25,2.0,2.0,2.0,2.0,2.0,0.0,14.0,21.0,0.6666666666666666,199.0,1.0,1.0,1.0,13.0,93.2,32.0,124.0,3.88,1.0,323.0,1.0,18.0,7.0,10.0,1.0,10.0,4.0,0.4,0.0,0.0,,-18.0,-26.0,-44.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-7.0,3.0,-3.0,-7.0,0.0,0.0,-7.0
DEN,2019,2019-10-27,1:00,Away,IND,8,8,Sun,10,L 13-15,,13.0,15.0,-2.0,28.0,6.0,covered,41.0,under,20.0,32.0,0.625,166.0,0.0,0.0,3.0,8.0,76.8,28.0,113.0,4.04,1.0,279.0,63.0,4.4286,60.0,5.3,0.0,1844.0000000000002,11640.0,10.0,88.0,10.0,103.0,20.0,191.0,21.0,7.0,8.0,6.0,12.0,2.0,0.16666666666666666,0.0,0.0,,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,7.0,276.0,39.43,1.0,1.0,0.0,4.0,3.0,0.0,15.0,25.0,0.6,191.0,0.0,0.0,4.0,11.0,83.9,31.0,127.0,4.1,1.0,318.0,1.0,19.0,7.0,9.0,3.0,12.0,4.0,0.3333333333333333,0.0,0.0,,-14.0,-25.0,-39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,-2.0,-3.0,3.0,-5.0
DET,2019,2019-09-15,1:00,Home,LAC,2,2,Sun,9,W 13-10,,13.0,10.0,3.0,23.0,1.0,covered,47.0,under,22.0,30.0,0.7333333333333333,245.0,2.0,2.0,0.0,0.0,91.7,28.0,94.0,3.36,0.0,339.0,58.0,5.8448,62.0,6.8387,2.0,1721.0,10500.0,8.0,71.0,9.0,70.0,17.0,141.0,19.0,6.0,12.0,1.0,10.0,4.0,0.4,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,176.0,44.0,1.0,1.0,1.0,3.0,1.0,0.0,21.0,36.0,0.5833333333333334,287.0,0.0,1.0,1.0,6.0,72.3,25.0,137.0,5.48,1.0,424.0,2.0,21.0,6.0,13.0,2.0,13.0,6.0,0.46153846153846156,0.0,0.0,,-43.0,-42.0,-85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,-4.0,-1.0,-3.0,0.0,7.0,-4.0,7.0
