Team,Season,Date,Time,Away_Home,Opp,Week,G#,Day,Month,Result,OT,Points_For,Points_Against,PD,Points_Comb,Spread,Vs_Line,Over/Under,OU Result,TPass_Cmp,TPass_Att,TPass_Cmp%,TPass_Yds,TPass_TD,TPass_Int,TSack,TSack_Yds,TQB_Rate,TRush_Att,TRush_Yds,TRush_Y/A,TRush_TD,TTot_Yds,TO_Play#,TO_Y/P,TD_Play#,TD_Y/P,TTot_TO,TO_ToP,TGame_Dur,Pen,TPen_Yds,TOpp_Pen,TOpp_Pen_Yds,TComb_Pen,TComb_Pen_Yds,T1st_Downs,T1st_by_Rsh,T1st_by_Pass,T1st_by_Pen,T3rd_Down_Att,T3rd_Down_Conv,T3rd_Down%,T4th_Down_Att,T4th_Down_Conv,T4th_Down%,TTot_TD,TXP_Att,TXP_Made,TFG_Att,TFG_Made,T2Pt_Att,T2Pt_Made,TSfty,TTimes_Punted,TPunt_Yds,TPunt_Yds_Avg,TOpp_Tot_TD,TOpp_XP_Att,TOpp_XP_Made,TOpp_FG_Att,TOpp_FG_Made,TOpp_Sfty,TOpp_Pass_Cmp,TOpp_Pass_Att,TOpp_Pass_Cmp%,TOpp_Pass_Yds,TOpp_Pass_TD,TOpp_Pass_Int,TOpp_Sk,TOpp_Sk_Yds,TOpp_QB_Rate,TOpp_Rush_Att,TOpp_Rush_Yds,TOpp_Rush_Y/A,TOpp_Rush_TD,TOpp_Tot_Yds,TOpp_Tot_TO,TOpp_1st_Downs,TOpp_1st_by_Rsh,TOpp_1st_by_Pass,TOpp_1st_by_Pen,TOpp_3rd_Down_Att,TOpp_3rd_Down_Conv,TOpp_3rd_Down%,TOpp_4th_Down_Att,TOpp_4th_Down_Conv,TOpp_4th_Down%,TMargin_Rush,TMargin_Pass,TMargin_TotYds,TTO_TD,TKR_TD,TPR_TD,TInt_TD,TFmb_TD,TOtherRet_TD,TAll_Ret_TD,TMar_Thru_Q1,TMar_Thru_Q2,TMar_Thru_Q3,TScore_Diff_Q1,TScore_Diff_Q2,TScore_Diff_Q3,TScore_Diff_Q4,TScore_Diff_1stHalf,TScore_Diff_2ndHalf
PHI,2020,2020-11-22,1:00,Away,CLE,11,10,Sun,11,L 17-22,,17.0,22.0,-5.0,39.0,2.5,not covered,45.5,under,21.0,35.0,0.6,209.0,2.0,2.0,5.0,26.0,75.3,25.0,106.0,4.24,0.0,315.0,65.0,4.8462,65.0,4.9846,3.0,1696.0,11760.0,5.0,33.0,3.0,53.0,8.0,86.0,19.0,6.0,11.0,2.0,12.0,2.0,0.16666666666666666,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,249.0,41.5,2.0,2.0,2.0,3.0,2.0,1.0,12.0,22.0,0.5454545454545454,187.0,0.0,0.0,3.0,17.0,83.0,40.0,137.0,3.43,1.0,324.0,1.0,17.0,7.0,9.0,1.0,14.0,4.0,0.2857142857142857,2.0,0.0,0.0,-31.0,22.0,-9.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-5.0,0.0,-7.0,2.0,0.0,-7.0,2.0
PHI,2020,2020-11-30,8:15,Home,SEA,12,11,Mon,11,L 17-23,,17.0,23.0,-6.0,40.0,6.5,covered,50.0,under,26.0,46.0,0.5652173913043478,180.0,2.0,1.0,6.0,41.0,74.6,14.0,70.0,5.0,0.0,250.0,66.0,3.7879,63.0,4.7778,1.0,1623.0,11640.0,9.0,79.0,8.0,83.0,17.0,162.0,18.0,4.0,11.0,3.0,17.0,8.0,0.47058823529411764,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,245.0,49.0,2.0,2.0,2.0,3.0,3.0,0.0,22.0,31.0,0.7096774193548387,225.0,1.0,0.0,2.0,5.0,102.2,30.0,76.0,2.53,1.0,301.0,0.0,20.0,4.0,11.0,5.0,10.0,2.0,0.2,2.0,0.0,0.0,-6.0,-45.0,-51.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-8.0,0.0,-8.0,0.0,2.0,-8.0,2.0
PHI,2020,2020-12-27,4:25,Away,DAL,16,15,Sun,12,L 17-37,,17.0,37.0,-20.0,54.0,-3.0,not covered,50.0,over,21.0,39.0,0.5384615384615384,326.0,1.0,2.0,3.0,16.0,70.7,29.0,151.0,5.21,1.0,477.0,71.0,6.7183,66.0,7.7727,3.0,1762.0,11820.0,12.0,115.0,5.0,73.0,17.0,188.0,24.0,9.0,12.0,3.0,17.0,7.0,0.4117647058823529,2.0,1.0,0.5,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,183.0,36.6,4.0,4.0,4.0,3.0,3.0,0.0,22.0,30.0,0.7333333333333333,362.0,3.0,1.0,2.0,15.0,132.9,34.0,151.0,4.44,1.0,513.0,1.0,22.0,7.0,13.0,2.0,13.0,6.0,0.46153846153846156,0.0,0.0,,0.0,-36.0,-36.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-3.0,-13.0,11.0,-14.0,-10.0,-7.0,-3.0,-17.0
PIT,2020,2020-12-07,5:00,Home,WAS,13,12,Mon,12,L 17-23,,17.0,23.0,-6.0,40.0,-6.5,not covered,43.5,under,33.0,53.0,0.6226415094339622,305.0,2.0,1.0,0.0,0.0,82.7,14.0,21.0,1.5,0.0,326.0,67.0,4.8657,70.0,4.5429,1.0,1774.0,12300.0,6.0,45.0,9.0,62.0,15.0,107.0,17.0,1.0,13.0,3.0,15.0,6.0,0.4,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,266.0,44.33,2.0,2.0,2.0,3.0,3.0,0.0,31.0,46.0,0.6739130434782609,273.0,1.0,0.0,3.0,23.0,90.2,21.0,45.0,2.14,1.0,318.0,0.0,18.0,4.0,12.0,2.0,17.0,4.0,0.23529411764705882,1.0,0.0,0.0,-24.0,32.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,11.0,-7.0,-10.0,11.0,-17.0
PIT,2020,2020-12-21,8:15,Away,CIN,15,14,Mon,12,L 17-27,,17.0,27.0,-10.0,44.0,-14.5,not covered,40.5,over,20.0,38.0,0.5263157894736842,158.0,1.0,1.0,1.0,12.0,62.4,23.0,86.0,3.74,1.0,244.0,62.0,3.9355,56.0,4.1071,3.0,1677.0,11100.0,4.0,30.0,2.0,16.0,6.0,46.0,12.0,5.0,6.0,1.0,16.0,4.0,0.25,2.0,1.0,0.5,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,313.0,52.17,3.0,3.0,3.0,3.0,2.0,0.0,7.0,13.0,0.5384615384615384,78.0,1.0,0.0,2.0,11.0,97.6,41.0,152.0,3.71,2.0,230.0,0.0,13.0,7.0,6.0,0.0,14.0,4.0,0.2857142857142857,0.0,0.0,,-66.0,80.0,14.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-17.0,-7.0,-3.0,-14.0,10.0,-3.0,-17.0,7.0
LAR,2020,2020-10-04,4:05,Home,NYG,4,4,Sun,10,W 17-9,,17.0,9.0,8.0,26.0,-13.5,not covered,50.0,under,25.0,32.0,0.78125,182.0,1.0,0.0,2.0,18.0,103.1,23.0,58.0,2.52,1.0,240.0,57.0,4.2105,66.0,4.4697,1.0,1602.0,9780.0,1.0,5.0,4.0,20.0,5.0,25.0,15.0,7.0,8.0,0.0,13.0,5.0,0.38461538461538464,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,280.0,56.0,0.0,0.0,0.0,3.0,3.0,0.0,23.0,36.0,0.6388888888888888,159.0,0.0,1.0,5.0,31.0,62.2,25.0,136.0,5.44,0.0,295.0,1.0,19.0,7.0,11.0,1.0,13.0,4.0,0.3076923076923077,2.0,1.0,0.5,-78.0,23.0,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,7.0,-3.0,0.0,4.0,4.0,4.0
LAR,2020,2020-11-01,1:00,Away,MIA,8,8,Sun,11,L 17-28,,17.0,28.0,-11.0,45.0,-3.5,not covered,46.5,under,35.0,61.0,0.5737704918032787,340.0,1.0,2.0,2.0,15.0,65.9,29.0,131.0,4.52,1.0,471.0,92.0,5.1196,48.0,3.0208,4.0,2190.0,12120.0,5.0,45.0,3.0,30.0,8.0,75.0,31.0,11.0,19.0,1.0,17.0,7.0,0.4117647058823529,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0,284.0,47.33,4.0,4.0,4.0,0.0,0.0,0.0,12.0,22.0,0.5454545454545454,90.0,1.0,0.0,1.0,3.0,79.7,25.0,55.0,2.2,1.0,145.0,2.0,8.0,3.0,5.0,0.0,12.0,3.0,0.25,0.0,0.0,,76.0,250.0,326.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-18.0,0.0,-18.0,0.0,7.0,-18.0,7.0
BAL,2020,2020-11-15,8:20,Away,NWE,10,9,Sun,11,L 17-23,,17.0,23.0,-6.0,40.0,-7.0,not covered,44.0,under,24.0,34.0,0.7058823529411765,242.0,2.0,1.0,2.0,7.0,98.8,28.0,115.0,4.11,0.0,357.0,64.0,5.5781,58.0,5.3103,1.0,1954.0000000000002,10380.0,8.0,64.0,3.0,18.0,11.0,82.0,19.0,7.0,11.0,1.0,13.0,6.0,0.46153846153846156,3.0,1.0,0.3333333333333333,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,151.0,50.33,3.0,3.0,2.0,1.0,1.0,0.0,14.0,18.0,0.7777777777777778,135.0,2.0,0.0,1.0,7.0,135.0,39.0,173.0,4.44,1.0,308.0,0.0,25.0,11.0,10.0,4.0,11.0,5.0,0.45454545454545453,1.0,1.0,1.0,-58.0,107.0,49.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-6.0,0.0,-3.0,-3.0,0.0,-3.0,-3.0
LAC,2020,2020-11-29,1:00,Away,BUF,12,11,Sun,11,L 17-27,,17.0,27.0,-10.0,44.0,4.5,not covered,51.5,under,31.0,52.0,0.5961538461538461,291.0,1.0,1.0,3.0,25.0,75.5,24.0,76.0,3.17,1.0,367.0,79.0,4.6456,58.0,5.7241,1.0,1804.0,11580.0,5.0,91.0,9.0,85.0,14.0,176.0,24.0,5.0,16.0,3.0,16.0,3.0,0.1875,5.0,4.0,0.8,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,286.0,47.67,3.0,3.0,3.0,2.0,2.0,0.0,19.0,25.0,0.76,160.0,2.0,1.0,3.0,17.0,102.1,30.0,172.0,5.73,1.0,332.0,3.0,23.0,11.0,8.0,4.0,9.0,4.0,0.4444444444444444,0.0,0.0,,-96.0,131.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-11.0,-10.0,-1.0,-10.0,1.0,0.0,-11.0,1.0
SFO,2020,2020-10-11,4:05,Home,MIA,5,5,Sun,10,L 17-43,,17.0,43.0,-26.0,60.0,-8.5,not covered,50.5,over,16.0,35.0,0.45714285714285713,128.0,1.0,2.0,5.0,43.0,46.2,19.0,131.0,6.89,1.0,259.0,59.0,4.3898,63.0,6.9206,3.0,1387.0,10980.0,7.0,75.0,7.0,69.0,14.0,144.0,19.0,7.0,8.0,4.0,10.0,2.0,0.2,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,133.0,44.33,4.0,4.0,4.0,5.0,5.0,0.0,22.0,28.0,0.7857142857142857,342.0,3.0,0.0,2.0,8.0,153.3,33.0,94.0,2.85,1.0,436.0,0.0,22.0,6.0,12.0,4.0,12.0,4.0,0.3333333333333333,2.0,2.0,1.0,37.0,-214.0,-177.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-23.0,-20.0,-14.0,-9.0,3.0,-6.0,-23.0,-3.0
SFO,2020,2020-11-05,8:20,Home,GNB,9,9,Thu,11,L 17-34,,17.0,34.0,-17.0,51.0,6.0,not covered,48.5,over,22.0,35.0,0.6285714285714286,282.0,1.0,1.0,1.0,9.0,86.7,17.0,55.0,3.24,1.0,337.0,53.0,6.3585,63.0,6.4286,2.0,1410.0,10920.0,4.0,33.0,5.0,45.0,9.0,78.0,17.0,6.0,8.0,3.0,10.0,3.0,0.3,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,219.0,54.75,4.0,4.0,4.0,2.0,2.0,0.0,25.0,31.0,0.8064516129032258,294.0,4.0,0.0,1.0,11.0,145.8,31.0,111.0,3.58,0.0,405.0,0.0,21.0,6.0,13.0,2.0,12.0,6.0,0.5,1.0,1.0,1.0,-56.0,-12.0,-68.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-18.0,-28.0,-4.0,-14.0,-10.0,11.0,-18.0,1.0
WAS,2020,2020-10-04,1:00,Home,BAL,4,4,Sun,10,L 17-31,,17.0,31.0,-14.0,48.0,14.5,covered,45.0,over,32.0,45.0,0.7111111111111111,274.0,0.0,0.0,3.0,40.0,90.4,22.0,69.0,3.14,2.0,343.0,70.0,4.9,56.0,6.25,1.0,1838.0000000000002,10200.0,2.0,20.0,5.0,30.0,7.0,50.0,24.0,6.0,17.0,1.0,13.0,4.0,0.3076923076923077,3.0,2.0,0.6666666666666666,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,229.0,45.8,4.0,4.0,4.0,1.0,1.0,0.0,15.0,23.0,0.6521739130434783,206.0,2.0,2.0,1.0,2.0,86.5,32.0,144.0,4.5,2.0,350.0,2.0,18.0,7.0,10.0,1.0,11.0,5.0,0.45454545454545453,2.0,2.0,1.0,-75.0,68.0,-7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-11.0,-18.0,-7.0,-4.0,-7.0,4.0,-11.0,-3.0
ATL,2020,2020-10-05,8:15,Away,GNB,4,4,Mon,10,L 16-30,,16.0,30.0,-14.0,46.0,5.0,not covered,56.5,under,28.0,39.0,0.717948717948718,249.0,0.0,0.0,4.0,36.0,92.4,25.0,78.0,3.12,2.0,327.0,68.0,4.8088,60.0,6.7167,0.0,1822.0,10560.0,3.0,23.0,3.0,30.0,6.0,53.0,24.0,8.0,15.0,1.0,12.0,3.0,0.25,4.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,122.0,40.67,4.0,4.0,3.0,1.0,1.0,0.0,27.0,33.0,0.8181818181818182,315.0,4.0,0.0,1.0,12.0,146.0,26.0,88.0,3.38,0.0,403.0,0.0,22.0,4.0,17.0,1.0,11.0,6.0,0.5454545454545454,2.0,1.0,0.5,-10.0,-66.0,-76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-17.0,-18.0,-7.0,-10.0,-1.0,4.0,-17.0,3.0
ATL,2020,2020-10-11,1:00,Home,CAR,5,5,Sun,10,L 16-23,,16.0,23.0,-7.0,39.0,-2.5,not covered,53.5,under,21.0,37.0,0.5675675675675675,207.0,0.0,1.0,2.0,19.0,63.6,24.0,166.0,6.92,1.0,373.0,63.0,5.9206,63.0,6.9365,1.0,1615.0,10560.0,3.0,40.0,4.0,25.0,7.0,65.0,21.0,10.0,11.0,0.0,13.0,6.0,0.46153846153846156,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,139.0,46.33,2.0,2.0,2.0,3.0,3.0,0.0,27.0,36.0,0.75,313.0,2.0,0.0,0.0,0.0,119.3,27.0,124.0,4.59,0.0,437.0,0.0,24.0,5.0,18.0,1.0,12.0,6.0,0.5,0.0,0.0,,42.0,-106.0,-64.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-13.0,-10.0,4.0,-17.0,3.0,3.0,-13.0,6.0
ATL,2020,2020-12-06,1:00,Home,NOR,13,12,Sun,12,L 16-21,,16.0,21.0,-5.0,37.0,2.5,not covered,46.5,under,19.0,39.0,0.48717948717948717,262.0,1.0,0.0,3.0,11.0,80.4,21.0,70.0,3.33,0.0,332.0,63.0,5.2698,75.0,5.6533,1.0,1386.0,11580.0,1.0,15.0,10.0,79.0,11.0,94.0,21.0,4.0,12.0,5.0,13.0,5.0,0.38461538461538464,1.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,218.0,43.6,3.0,3.0,3.0,1.0,0.0,0.0,27.0,37.0,0.7297297297297297,217.0,2.0,0.0,2.0,15.0,105.3,36.0,207.0,5.75,1.0,424.0,1.0,23.0,9.0,13.0,1.0,17.0,8.0,0.47058823529411764,3.0,2.0,0.6666666666666666,-137.0,45.0,-92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-5.0,-12.0,-4.0,-1.0,-7.0,7.0,-5.0,0.0
BUF,2020,2020-10-13,7:00,Away,TEN,5,5,Tue,10,L 16-42,,16.0,42.0,-26.0,58.0,-3.0,not covered,52.0,over,29.0,46.0,0.6304347826086957,275.0,2.0,2.0,1.0,10.0,76.8,22.0,95.0,4.32,0.0,370.0,69.0,5.3623,62.0,5.3871,3.0,1944.0000000000002,10500.0,10.0,56.0,6.0,46.0,16.0,102.0,23.0,7.0,16.0,0.0,17.0,13.0,0.7647058823529411,0.0,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,128.0,64.0,6.0,6.0,6.0,0.0,0.0,0.0,21.0,28.0,0.75,195.0,3.0,0.0,0.0,0.0,129.3,34.0,139.0,4.09,3.0,334.0,0.0,25.0,9.0,14.0,2.0,10.0,6.0,0.6,1.0,1.0,1.0,-44.0,80.0,36.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-18.0,0.0,-11.0,-7.0,-8.0,-11.0,-15.0
CAR,2020,2020-10-18,1:00,Home,CHI,6,6,Sun,10,L 16-23,,16.0,23.0,-7.0,39.0,-2.0,not covered,45.0,under,16.0,29.0,0.5517241379310345,191.0,0.0,2.0,4.0,25.0,50.4,29.0,112.0,3.86,1.0,303.0,62.0,4.8871,64.0,4.0781,3.0,1866.0000000000002,11280.0,8.0,69.0,10.0,92.0,18.0,161.0,23.0,8.0,8.0,7.0,13.0,3.0,0.23076923076923078,2.0,1.0,0.5,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,49.0,49.0,2.0,2.0,2.0,3.0,3.0,0.0,23.0,39.0,0.5897435897435898,198.0,1.0,1.0,0.0,0.0,70.2,25.0,63.0,2.52,1.0,261.0,1.0,22.0,5.0,14.0,3.0,14.0,7.0,0.5,0.0,0.0,,49.0,-7.0,42.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-7.0,-14.0,-4.0,-3.0,-7.0,7.0,-7.0,0.0
CAR,2020,2020-12-19,8:15,Away,GNB,15,14,Sat,12,L 16-24,,16.0,24.0,-8.0,40.0,8.0,push,51.5,under,21.0,35.0,0.6,249.0,0.0,0.0,3.0,9.0,82.8,27.0,115.0,4.26,1.0,364.0,65.0,5.6,61.0,4.7705,1.0,1851.0000000000002,11100.0,7.0,66.0,5.0,50.0,12.0,116.0,20.0,10.0,8.0,2.0,12.0,4.0,0.3333333333333333,2.0,1.0,0.5,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,183.0,45.75,3.0,3.0,3.0,1.0,1.0,0.0,20.0,29.0,0.6896551724137931,96.0,1.0,0.0,5.0,47.0,84.8,27.0,195.0,7.22,2.0,291.0,0.0,20.0,9.0,8.0,3.0,12.0,5.0,0.4166666666666667,0.0,0.0,,-80.0,153.0,73.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-18.0,-11.0,-4.0,-14.0,7.0,3.0,-18.0,10.0
CHI,2020,2021-01-03,4:25,Home,GNB,17,16,Sun,1,L 16-35,,16.0,35.0,-19.0,51.0,4.5,not covered,48.0,over,33.0,42.0,0.7857142857142857,248.0,0.0,1.0,1.0,4.0,81.7,31.0,108.0,3.48,1.0,356.0,74.0,4.8108,44.0,7.1818,2.0,2128.0,10440.0,1.0,16.0,4.0,30.0,5.0,46.0,21.0,9.0,12.0,0.0,15.0,6.0,0.4,6.0,5.0,0.8333333333333334,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,53.0,53.0,5.0,5.0,5.0,0.0,0.0,0.0,19.0,24.0,0.7916666666666666,237.0,4.0,0.0,1.0,3.0,147.4,19.0,79.0,4.16,1.0,316.0,1.0,17.0,3.0,13.0,1.0,7.0,4.0,0.5714285714285714,0.0,0.0,,29.0,11.0,40.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-8.0,-5.0,7.0,-15.0,3.0,-14.0,-8.0,-11.0
CLE,2020,2020-12-27,1:00,Away,NYJ,16,15,Sun,12,L 16-23,,16.0,23.0,-7.0,39.0,-6.5,not covered,45.0,under,28.0,53.0,0.5283018867924528,254.0,0.0,0.0,4.0,31.0,68.5,18.0,45.0,2.5,2.0,299.0,75.0,3.9867,69.0,4.8261,2.0,1692.0,11820.0,6.0,51.0,7.0,58.0,13.0,109.0,23.0,8.0,12.0,3.0,15.0,6.0,0.4,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,6.0,251.0,41.83,3.0,3.0,2.0,2.0,1.0,0.0,17.0,33.0,0.5151515151515151,202.0,3.0,0.0,2.0,16.0,100.8,34.0,131.0,3.85,0.0,333.0,0.0,18.0,6.0,11.0,1.0,18.0,7.0,0.3888888888888889,0.0,0.0,,-86.0,52.0,-34.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-10.0,-10.0,-4.0,-6.0,0.0,3.0,-10.0,3.0
DAL,2020,2020-11-26,4:30,Home,WAS,12,11,Thu,11,L 16-41,,16.0,41.0,-25.0,57.0,-2.5,not covered,46.0,over,25.0,35.0,0.7142857142857143,187.0,1.0,1.0,4.0,28.0,84.8,18.0,60.0,3.33,0.0,247.0,57.0,4.3333,66.0,5.1212,2.0,1444.0,11460.0,5.0,45.0,5.0,53.0,10.0,98.0,13.0,6.0,6.0,1.0,13.0,4.0,0.3076923076923077,4.0,1.0,0.25,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,110.0,55.0,5.0,5.0,5.0,2.0,2.0,0.0,20.0,27.0,0.7407407407407407,156.0,1.0,1.0,3.0,21.0,84.8,36.0,182.0,5.06,3.0,338.0,1.0,22.0,14.0,6.0,2.0,13.0,7.0,0.5384615384615384,1.0,1.0,1.0,-122.0,31.0,-91.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,-4.0,-4.0,0.0,0.0,-21.0,-4.0,-21.0
DEN,2020,2020-10-25,4:25,Home,KAN,7,6,Sun,10,L 16-43,,16.0,43.0,-27.0,59.0,7.0,not covered,46.0,over,24.0,40.0,0.6,234.0,0.0,2.0,3.0,20.0,57.7,33.0,177.0,5.36,2.0,411.0,76.0,5.4079,51.0,5.6078,4.0,2004.0000000000002,10680.0,5.0,34.0,1.0,15.0,6.0,49.0,24.0,12.0,11.0,1.0,14.0,5.0,0.35714285714285715,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,161.0,53.67,5.0,5.0,4.0,3.0,3.0,0.0,17.0,25.0,0.68,185.0,1.0,0.0,4.0,28.0,102.9,22.0,101.0,4.59,2.0,286.0,1.0,17.0,7.0,9.0,1.0,8.0,0.0,0.0,0.0,0.0,,76.0,49.0,125.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-15.0,-21.0,-4.0,-11.0,-6.0,-6.0,-15.0,-12.0
DEN,2020,2020-12-06,8:20,Away,KAN,13,12,Sun,12,L 16-22,,16.0,22.0,-6.0,38.0,13.0,covered,51.5,under,15.0,28.0,0.5357142857142857,151.0,2.0,2.0,0.0,0.0,63.2,33.0,179.0,5.42,0.0,330.0,61.0,5.4098,63.0,7.0952,2.0,1831.0000000000002,10800.0,4.0,31.0,5.0,44.0,9.0,75.0,19.0,7.0,10.0,2.0,13.0,7.0,0.5384615384615384,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,115.0,38.33,1.0,1.0,1.0,5.0,5.0,0.0,25.0,40.0,0.625,313.0,1.0,0.0,1.0,5.0,95.1,22.0,134.0,6.09,0.0,447.0,0.0,25.0,6.0,18.0,1.0,10.0,3.0,0.3,0.0,0.0,,45.0,-162.0,-117.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,1.0,-4.0,-3.0,1.0,-7.0
DEN,2020,2020-12-27,4:05,Away,LAC,16,15,Sun,12,L 16-19,,16.0,19.0,-3.0,35.0,2.5,not covered,47.5,under,24.0,47.0,0.5106382978723404,263.0,0.0,2.0,2.0,1.0,50.3,28.0,133.0,4.75,1.0,396.0,77.0,5.1429,55.0,5.7455,2.0,1989.0000000000002,10800.0,6.0,44.0,6.0,45.0,12.0,89.0,23.0,8.0,15.0,0.0,17.0,7.0,0.4117647058823529,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,3.0,124.0,41.33,1.0,1.0,1.0,4.0,4.0,0.0,21.0,33.0,0.6363636363636364,227.0,1.0,0.0,2.0,26.0,93.9,20.0,89.0,4.45,0.0,316.0,0.0,16.0,3.0,12.0,1.0,12.0,3.0,0.25,1.0,1.0,1.0,44.0,36.0,80.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-13.0,-10.0,-3.0,-10.0,3.0,7.0,-13.0,10.0
HOU,2020,2020-09-20,4:25,Home,BAL,2,2,Sun,9,L 16-33,,16.0,33.0,-17.0,49.0,7.5,not covered,49.5,under,25.0,36.0,0.6944444444444444,253.0,1.0,1.0,4.0,22.0,89.5,17.0,51.0,3.0,0.0,304.0,57.0,5.3333,65.0,6.2615,2.0,1509.0,10500.0,4.0,22.0,3.0,21.0,7.0,43.0,18.0,2.0,15.0,1.0,9.0,3.0,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,140.0,46.67,3.0,3.0,3.0,4.0,4.0,0.0,18.0,24.0,0.75,177.0,1.0,0.0,4.0,27.0,109.2,37.0,230.0,6.22,1.0,407.0,0.0,23.0,11.0,11.0,1.0,14.0,5.0,0.35714285714285715,2.0,2.0,1.0,-179.0,76.0,-103.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-10.0,-13.0,-3.0,-7.0,-3.0,-4.0,-10.0,-7.0
JAX,2020,2020-10-18,1:00,Home,DET,6,6,Sun,10,L 16-34,,16.0,34.0,-18.0,50.0,3.0,not covered,52.5,under,25.0,44.0,0.5681818181818182,231.0,1.0,1.0,1.0,12.0,70.5,16.0,44.0,2.75,1.0,275.0,61.0,4.5082,70.0,5.7571,2.0,1443.0,10800.0,5.0,56.0,7.0,60.0,12.0,116.0,16.0,3.0,11.0,2.0,13.0,7.0,0.5384615384615384,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,76.0,38.0,4.0,4.0,4.0,3.0,2.0,0.0,19.0,31.0,0.6129032258064516,223.0,1.0,1.0,0.0,0.0,80.4,39.0,180.0,4.62,3.0,403.0,1.0,25.0,12.0,9.0,4.0,12.0,3.0,0.25,2.0,2.0,1.0,-136.0,8.0,-128.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-14.0,-14.0,-4.0,-10.0,0.0,-4.0,-14.0,-4.0
