"('Unnamed: 0_level_0', 'Unnamed: 0_level_1', 'Rk')","('Unnamed: 1_level_0', 'Unnamed: 1_level_1', 'G#')","('Unnamed: 2_level_0', 'Unnamed: 2_level_1', 'Date')","('Unnamed: 3_level_0', 'Unnamed: 3_level_1', 'Tm')","('Unnamed: 4_level_0', 'Unnamed: 4_level_1', 'Unnamed: 4_level_2')","('Unnamed: 5_level_0', 'Unnamed: 5_level_1', 'Opp')","('Unnamed: 6_level_0', 'Unnamed: 6_level_1', 'Result')","('Unnamed: 7_level_0', 'Unnamed: 7_level_1', 'Pos')","('Snap Counts', 'Off.', 'Num')","('Snap Counts', 'Off.', 'Pct')","('Snap Counts', 'Def.', 'Num')","('Snap Counts', 'Def.', 'Pct')","('Snap Counts', 'ST', 'Num')","('Snap Counts', 'ST', 'Pct')","('Unnamed: 14_level_0', 'Fantasy', 'FantPt')","('Unnamed: 15_level_0', 'Fantasy', 'DKPt')","('Unnamed: 16_level_0', 'Fantasy', 'FDPt')",Player_Address,Season,"('Inside 20', 'Rushing', 'Att')","('Inside 20', 'Rushing', 'Yds')","('Inside 20', 'Rushing', 'TD')","('Inside 10', 'Rushing', 'Att')","('Inside 10', 'Rushing', 'Yds')","('Inside 10', 'Rushing', 'TD')","('Unnamed: 20_level_0', 'Fantasy', 'FantPt')","('Unnamed: 21_level_0', 'Fantasy', 'DKPt')","('Unnamed: 22_level_0', 'Fantasy', 'FDPt')","('Inside 20', 'Receiving', 'Tgt')","('Inside 20', 'Receiving', 'Rec')","('Inside 20', 'Receiving', 'Yds')","('Inside 20', 'Receiving', 'TD')","('Inside 10', 'Receiving', 'Tgt')","('Inside 10', 'Receiving', 'Rec')","('Inside 10', 'Receiving', 'Yds')","('Inside 10', 'Receiving', 'TD')","('Unnamed: 28_level_0', 'Fantasy', 'FantPt')","('Unnamed: 29_level_0', 'Fantasy', 'DKPt')","('Unnamed: 30_level_0', 'Fantasy', 'FDPt')","('Unnamed: 22_level_0', 'Fantasy', 'FantPt')","('Unnamed: 23_level_0', 'Fantasy', 'DKPt')","('Unnamed: 24_level_0', 'Fantasy', 'FDPt')","('Inside 20', 'Passing', 'Cmp')","('Inside 20', 'Passing', 'Att')","('Inside 20', 'Passing', 'Yds')","('Inside 20', 'Passing', 'TD')","('Inside 10', 'Passing', 'Cmp')","('Inside 10', 'Passing', 'Att')","('Inside 10', 'Passing', 'Yds')","('Inside 10', 'Passing', 'TD')","('Unnamed: 18_level_0', 'Fantasy', 'FantPt')","('Unnamed: 19_level_0', 'Fantasy', 'DKPt')","('Unnamed: 20_level_0', 'Fantasy', 'FDPt')","('Unnamed: 24_level_0', 'Fantasy', 'FantPt')","('Unnamed: 25_level_0', 'Fantasy', 'DKPt')","('Unnamed: 26_level_0', 'Fantasy', 'FDPt')","('Unnamed: 30_level_0', 'Fantasy', 'FantPt')","('Unnamed: 31_level_0', 'Fantasy', 'DKPt')","('Unnamed: 32_level_0', 'Fantasy', 'FDPt')","('Unnamed: 36_level_0', 'Fantasy', 'FantPt')","('Unnamed: 37_level_0', 'Fantasy', 'DKPt')","('Unnamed: 38_level_0', 'Fantasy', 'FDPt')","('Unnamed: 32_level_0', 'Fantasy', 'FantPt')","('Unnamed: 33_level_0', 'Fantasy', 'DKPt')","('Unnamed: 34_level_0', 'Fantasy', 'FDPt')"
1.0,1.0,2018-09-09,CLE,,PIT,T 21-21,LB,0.0,0.0%,0.0,0.0%,28.0,77.8%,,,,/players/V/VallTa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-16,CLE,@,NOR,L 18-21,LB,0.0,0.0%,0.0,0.0%,17.0,63.0%,,,,/players/V/VallTa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-20,CLE,,NYJ,W 21-17,LB,0.0,0.0%,0.0,0.0%,24.0,80.0%,,,,/players/V/VallTa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,CLE,@,OAK,L 42-45,LB,0.0,0.0%,0.0,0.0%,29.0,67.4%,,,,/players/V/VallTa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-07,CLE,,BAL,W 12-9,LB,0.0,0.0%,0.0,0.0%,25.0,73.5%,,,,/players/V/VallTa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,7.0,2018-10-21,CLE,@,TAM,L 23-26,LB,0.0,0.0%,0.0,0.0%,23.0,69.7%,,,,/players/V/VallTa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,8.0,2018-10-28,CLE,@,PIT,L 18-33,LB,0.0,0.0%,0.0,0.0%,21.0,70.0%,,,,/players/V/VallTa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,9.0,2018-11-04,CLE,,KAN,L 21-37,LB,0.0,0.0%,39.0,61.9%,22.0,95.7%,,,,/players/V/VallTa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,10.0,2018-11-11,CLE,,ATL,W 28-16,LB,0.0,0.0%,41.0,54.7%,9.0,40.9%,,,,/players/V/VallTa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,11.0,2018-11-25,CLE,@,CIN,W 35-20,LB,0.0,0.0%,5.0,6.8%,19.0,76.0%,,,,/players/V/VallTa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,12.0,2018-12-02,CLE,@,HOU,L 13-29,LB,0.0,0.0%,31.0,40.8%,20.0,80.0%,,,,/players/V/VallTa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,13.0,2018-12-09,CLE,,CAR,W 26-20,LB,0.0,0.0%,6.0,8.1%,18.0,64.3%,,,,/players/V/VallTa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,14.0,2018-12-15,CLE,@,DEN,W 17-16,WILL,0.0,0.0%,23.0,31.5%,20.0,87.0%,,,,/players/V/VallTa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,14.0,2018-12-16,ARI,@,ATL,L 14-40,DT,0.0,0.0%,16.0,23.9%,0.0,0.0%,,,,/players/V/ValeVi00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,15.0,2018-12-23,ARI,,LAR,L 9-31,DT,0.0,0.0%,13.0,19.1%,0.0,0.0%,,,,/players/V/ValeVi00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,16.0,2018-12-30,ARI,@,SEA,L 24-27,DT,0.0,0.0%,14.0,22.2%,0.0,0.0%,,,,/players/V/ValeVi00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-09,GNB,,CHI,W 24-23,WR,2.0,3.3%,0.0,0.0%,11.0,39.3%,,,,/players/V/ValdMa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-16,GNB,,MIN,T 29-29,WR,6.0,7.8%,0.0,0.0%,7.0,18.9%,,,,/players/V/ValdMa00,2018,,,,,,,,,,,,,,,,,,,,,0.3,1.3,0.8,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-23,GNB,@,WAS,L 17-31,WR,12.0,17.4%,0.0,0.0%,10.0,34.5%,,,,/players/V/ValdMa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,GNB,,BUF,W 22-0,WR,54.0,71.1%,0.0,0.0%,14.0,60.9%,,,,/players/V/ValdMa00,2018,,,,,,,,,,,,,,,,,,,,,3.8,4.8,4.3,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-07,GNB,@,DET,L 23-31,WR,77.0,95.1%,0.0,0.0%,1.0,3.6%,,,,/players/V/ValdMa00,2018,,,,,,,,,,2.0,2.0,15.0,1.0,1.0,1.0,3.0,1.0,,,,12.8,19.8,16.3,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2018-10-15,GNB,,SFO,W 33-30,WR,66.0,93.0%,0.0,0.0%,0.0,0.0%,,,,/players/V/ValdMa00,2018,,,,,,,,,,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,10.3,16.3,11.8,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2018-10-28,GNB,@,LAR,L 27-29,WR,31.0,59.6%,0.0,0.0%,1.0,2.9%,,,,/players/V/ValdMa00,2018,,,,,,,,,,,,,,,,,,,,,10.5,12.5,11.5,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2018-11-04,GNB,@,NWE,L 17-31,WR,60.0,81.1%,0.0,0.0%,0.0,0.0%,,,,/players/V/ValdMa00,2018,,,,,,,,,,,,,,,,,,,,,10.1,16.1,11.6,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2018-11-11,GNB,,MIA,W 31-12,WR,54.0,94.7%,0.0,0.0%,0.0,0.0%,,,,/players/V/ValdMa00,2018,,,,,,,,,,,,,,,,,,,,,4.4,10.4,7.4,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2018-11-15,GNB,@,SEA,L 24-27,WR,48.0,98.0%,0.0,0.0%,0.0,0.0%,,,,/players/V/ValdMa00,2018,,,,,,,,,,,,,,,,,,,,,0.8,1.8,1.3,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2018-11-25,GNB,@,MIN,L 17-24,WR,44.0,83.0%,0.0,0.0%,0.0,0.0%,,,,/players/V/ValdMa00,2018,,,,,,,,,,,,,,,,,,,,,0.3,1.3,0.8,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2018-12-02,GNB,,ARI,L 17-20,WR,64.0,84.2%,0.0,0.0%,0.0,0.0%,,,,/players/V/ValdMa00,2018,,,,,,,,,,,,,,,,,,,,,4.8,6.8,5.8,,,,,,,,,,,,,,,,,,,,,,,
13.0,13.0,2018-12-09,GNB,,ATL,W 34-20,WR,30.0,46.2%,0.0,0.0%,1.0,3.6%,,,,/players/V/ValdMa00,2018,,,,,,,,,,,,,,,,,,,,,1.9,3.9,2.9,,,,,,,,,,,,,,,,,,,,,,,
14.0,14.0,2018-12-16,GNB,@,CHI,L 17-24,WR,21.0,30.9%,0.0,0.0%,0.0,0.0%,,,,/players/V/ValdMa00,2018,,,,,,,,,,,,,,,,,,,,,1.2,2.2,1.7,,,,,,,,,,,,,,,,,,,,,,,
15.0,15.0,2018-12-23,GNB,@,NYJ,W 44-38,WR,71.0,78.9%,0.0,0.0%,0.0,0.0%,,,,/players/V/ValdMa00,2018,,,,,,,,,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,7.5,12.5,10.0,,,,,,,,,,,,,,,,,,,,,,,
16.0,16.0,2018-12-30,GNB,,DET,L 0-31,WR,51.0,91.1%,0.0,0.0%,0.0,0.0%,,,,/players/V/ValdMa00,2018,,,,,,,,,,,,,,,,,,,,,4.3,7.3,5.8,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-06,PHI,,ATL,W 18-12,T,1.0,1.4%,0.0,0.0%,2.0,7.4%,,,,/players/V/VaitHa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-16,PHI,@,TAM,L 21-27,T,71.0,89.9%,0.0,0.0%,4.0,14.3%,,,,/players/V/VaitHa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-23,PHI,,IND,W 20-16,T,0.0,0.0%,0.0,0.0%,5.0,17.9%,,,,/players/V/VaitHa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,PHI,@,TEN,L 23-26,T,0.0,0.0%,0.0,0.0%,5.0,16.1%,,,,/players/V/VaitHa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-07,PHI,,MIN,L 21-23,T,9.0,15.3%,0.0,0.0%,3.0,11.1%,,,,/players/V/VaitHa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2018-10-11,PHI,@,NYG,W 34-13,T,34.0,47.9%,0.0,0.0%,7.0,21.9%,,,,/players/V/VaitHa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2018-10-21,PHI,,CAR,L 17-21,T,7.0,10.4%,0.0,0.0%,4.0,18.2%,,,,/players/V/VaitHa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2018-10-28,PHI,@,JAX,W 24-18,T,55.0,88.7%,0.0,0.0%,4.0,16.7%,,,,/players/V/VaitHa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2018-11-11,PHI,,DAL,L 20-27,RT,62.0,100.0%,0.0,0.0%,4.0,14.3%,,,,/players/V/VaitHa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2018-11-18,PHI,@,NOR,L 7-48,T,1.0,2.0%,0.0,0.0%,1.0,3.6%,,,,/players/V/VaitHa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2018-11-25,PHI,,NYG,W 25-22,T,0.0,0.0%,0.0,0.0%,3.0,11.5%,,,,/players/V/VaitHa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2018-12-03,PHI,,WAS,W 28-13,T,6.0,8.0%,0.0,0.0%,4.0,16.0%,,,,/players/V/VaitHa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,13.0,2018-12-09,PHI,@,DAL,L 23-29,T,1.0,1.9%,0.0,0.0%,4.0,13.8%,,,,/players/V/VaitHa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,14.0,2018-12-16,PHI,@,LAR,W 30-23,T,3.0,4.7%,0.0,0.0%,7.0,22.6%,,,,/players/V/VaitHa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,15.0,2018-12-23,PHI,,HOU,W 32-30,T,77.0,93.9%,0.0,0.0%,5.0,17.9%,,,,/players/V/VaitHa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,16.0,2018-12-30,PHI,@,WAS,W 24-0,T,7.0,9.9%,0.0,0.0%,4.0,21.1%,,,,/players/V/VaitHa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-06,PHI,,ATL,W 18-12,DT,0.0,0.0%,27.0,38.6%,5.0,18.5%,,,,/players/V/VaeaDe01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-16,PHI,@,TAM,L 21-27,DT,0.0,0.0%,23.0,39.7%,8.0,28.6%,,,,/players/V/VaeaDe01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-23,PHI,,IND,W 20-16,DT,0.0,0.0%,12.0,20.3%,9.0,32.1%,,,,/players/V/VaeaDe01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,PHI,@,TEN,L 23-26,DT,0.0,0.0%,21.0,29.6%,9.0,29.0%,,,,/players/V/VaeaDe01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-07,PHI,,MIN,L 21-23,DT,0.0,0.0%,46.0,74.2%,10.0,37.0%,,,,/players/V/VaeaDe01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2018-10-11,PHI,@,NYG,W 34-13,DT,0.0,0.0%,28.0,43.1%,11.0,34.4%,,,,/players/V/VaeaDe01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-09,TEN,@,MIA,L 20-27,SS,0.0,0.0%,62.0,100.0%,9.0,32.1%,,,,/players/V/VaccKe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-16,TEN,,HOU,W 20-17,SS,0.0,0.0%,67.0,100.0%,11.0,40.7%,,,,/players/V/VaccKe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-23,TEN,@,JAX,W 9-6,SS,0.0,0.0%,57.0,100.0%,7.0,26.9%,,,,/players/V/VaccKe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,TEN,,PHI,W 26-23,SS,0.0,0.0%,26.0,33.3%,2.0,6.5%,,,,/players/V/VaccKe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,8.0,2018-11-05,TEN,@,DAL,W 28-14,SS,0.0,0.0%,59.0,100.0%,0.0,0.0%,,,,/players/V/VaccKe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,2018-11-11,TEN,,NWE,W 34-10,SS,0.0,0.0%,66.0,100.0%,1.0,3.3%,,,,/players/V/VaccKe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,10.0,2018-11-18,TEN,@,IND,L 10-38,SS,0.0,0.0%,59.0,95.2%,3.0,11.5%,,,,/players/V/VaccKe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,11.0,2018-11-26,TEN,@,HOU,L 17-34,SS,0.0,0.0%,65.0,100.0%,1.0,3.3%,,,,/players/V/VaccKe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,2018-12-02,TEN,,NYJ,W 26-22,SS,0.0,0.0%,68.0,100.0%,1.0,2.7%,,,,/players/V/VaccKe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,13.0,2018-12-06,TEN,,JAX,W 30-9,SS,0.0,0.0%,70.0,98.6%,0.0,0.0%,,,,/players/V/VaccKe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,14.0,2018-12-16,TEN,@,NYG,W 17-0,SS,0.0,0.0%,7.0,10.8%,0.0,0.0%,,,,/players/V/VaccKe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,2018-12-22,TEN,,WAS,W 25-16,SS,0.0,0.0%,62.0,100.0%,0.0,0.0%,,,,/players/V/VaccKe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,16.0,2018-12-30,TEN,,IND,L 17-33,SS,0.0,0.0%,79.0,100.0%,0.0,0.0%,,,,/players/V/VaccKe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-09,CIN,@,IND,W 34-23,TE,36.0,64.3%,0.0,0.0%,21.0,72.4%,,,,/players/U/UzomC.00,2018,,,,,,,,,,,,,,,,,,,,,0.4,1.4,0.9,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-13,CIN,,BAL,W 34-23,TE,37.0,48.7%,0.0,0.0%,27.0,90.0%,,,,/players/U/UzomC.00,2018,,,,,,,,,,,,,,,,,,,,,4.5,7.5,6.0,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-23,CIN,@,CAR,L 21-31,TE,35.0,53.8%,0.0,0.0%,17.0,65.4%,,,,/players/U/UzomC.00,2018,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,7.9,9.9,8.9,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,CIN,@,ATL,W 37-36,TE,51.0,69.9%,0.0,0.0%,19.0,65.5%,,,,/players/U/UzomC.00,2018,,,,,,,,,,,,,,,,,,,,,0.6,1.6,1.1,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-07,CIN,,MIA,W 27-17,TE,55.0,91.7%,0.0,0.0%,6.0,20.7%,,,,/players/U/UzomC.00,2018,,,,,,,,,,,,,,,,,,,,,4.3,6.3,5.3,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2018-10-14,CIN,,PIT,L 21-28,TE,56.0,91.8%,0.0,0.0%,3.0,11.1%,,,,/players/U/UzomC.00,2018,,,,,,,,,,,,,,,,,,,,,5.4,11.4,8.4,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2018-10-21,CIN,@,KAN,L 10-45,TE,55.0,96.5%,0.0,0.0%,2.0,7.4%,,,,/players/U/UzomC.00,2018,,,,,,,,,,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,,,,7.3,9.3,8.3,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2018-10-28,CIN,,TAM,W 37-34,TE,64.0,97.0%,0.0,0.0%,6.0,18.2%,,,,/players/U/UzomC.00,2018,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2018-11-11,CIN,,NOR,L 14-51,TE,42.0,97.7%,0.0,0.0%,2.0,7.1%,,,,/players/U/UzomC.00,2018,,,,,,,,,,,,,,,,,,,,,2.3,5.3,3.8,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2018-11-18,CIN,@,BAL,L 21-24,TE,55.0,100.0%,0.0,0.0%,4.0,14.8%,,,,/players/U/UzomC.00,2018,,,,,,,,,,,,,,,,,,,,,4.1,7.1,5.6,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2018-11-25,CIN,,CLE,L 20-35,TE,74.0,100.0%,0.0,0.0%,4.0,16.0%,,,,/players/U/UzomC.00,2018,,,,,,,,,,,,,,,,,,,,,3.9,9.9,6.9,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2018-12-02,CIN,,DEN,L 10-24,TE,67.0,98.5%,0.0,0.0%,2.0,7.1%,,,,/players/U/UzomC.00,2018,,,,,,,,,,,,,,,,,,,,,3.3,8.3,5.8,,,,,,,,,,,,,,,,,,,,,,,
13.0,13.0,2018-12-09,CIN,@,LAC,L 21-26,TE,58.0,86.6%,0.0,0.0%,3.0,10.3%,,,,/players/U/UzomC.00,2018,,,,,,,,,,,,,,,,,,,,,3.7,6.7,5.2,,,,,,,,,,,,,,,,,,,,,,,
14.0,14.0,2018-12-16,CIN,,OAK,W 30-16,TE,69.0,86.3%,0.0,0.0%,6.0,18.2%,,,,/players/U/UzomC.00,2018,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.7,3.7,3.2,,,,,,,,,,,,,,,,,,,,,,,
15.0,15.0,2018-12-23,CIN,@,CLE,L 18-26,TE,41.0,87.2%,0.0,0.0%,2.0,7.7%,,,,/players/U/UzomC.00,2018,,,,,,,,,,1.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,,,,10.9,14.9,12.9,,,,,,,,,,,,,,,,,,,,,,,
16.0,16.0,2018-12-30,CIN,@,PIT,L 13-16,TE,44.0,89.8%,0.0,0.0%,3.0,11.5%,,,,/players/U/UzomC.00,2018,,,,,,,,,,,,,,,,,,,,,0.6,1.6,1.1,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-09,BAL,,BUF,W 47-3,DE,0.0,0.0%,28.0,43.8%,2.0,5.9%,,,,/players/U/UrbaBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-13,BAL,@,CIN,L 23-34,DE,0.0,0.0%,51.0,67.1%,7.0,23.3%,,,,/players/U/UrbaBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-23,BAL,,DEN,W 27-14,DE,0.0,0.0%,37.0,54.4%,2.0,7.1%,,,,/players/U/UrbaBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,BAL,@,PIT,W 26-14,DE,0.0,0.0%,35.0,56.5%,2.0,6.9%,,,,/players/U/UrbaBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-07,BAL,@,CLE,L 9-12,DE,0.0,0.0%,39.0,48.8%,4.0,11.8%,,,,/players/U/UrbaBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2018-10-14,BAL,@,TEN,W 21-0,DE,0.0,0.0%,20.0,45.5%,1.0,4.5%,,,,/players/U/UrbaBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2018-10-21,BAL,,NOR,L 23-24,DE,0.0,0.0%,39.0,54.9%,8.0,33.3%,,,,/players/U/UrbaBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2018-10-28,BAL,@,CAR,L 21-36,DE,0.0,0.0%,32.0,49.2%,9.0,32.1%,,,,/players/U/UrbaBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2018-11-04,BAL,,PIT,L 16-23,DE,0.0,0.0%,42.0,51.9%,8.0,32.0%,,,,/players/U/UrbaBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2018-11-18,BAL,,CIN,W 24-21,DE,0.0,0.0%,27.0,49.1%,5.0,18.5%,,,,/players/U/UrbaBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2018-11-25,BAL,,OAK,W 34-17,DE,0.0,0.0%,33.0,56.9%,4.0,14.3%,,,,/players/U/UrbaBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2018-12-02,BAL,@,ATL,W 26-16,DE,0.0,0.0%,26.0,49.1%,6.0,21.4%,,,,/players/U/UrbaBr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
