Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
Marquise Goodwin,WR,27.330,2018-10-15,NFL,SFO,@,GNB,L 30-33,6,6,Mon,0,0,,0,0,0,,0,0,,,1,5,5.00,0,5,4,126,31.50,2,80.0%,25.20,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melvin Gordon,RB,25.226,2018-11-25,NFL,LAC,,ARI,W 45-10,11,12,Sun,0,0,,0,0,0,,0,0,,,10,61,6.10,2,2,2,5,2.50,0,100.0%,2.50,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jakeem Grant,WR,25.328,2018-09-23,NFL,MIA,,OAK,W 28-20,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,2,70,35.00,2,66.7%,23.33,,,,,,,,,2,12,4,105,26.25,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Todd Gurley,HB,24.072,2018-10-14,NFL,LAR,@,DEN,W 23-20,6,6,Sun,0,0,,0,0,0,,0,0,,,28,208,7.43,2,5,2,17,8.50,0,40.0%,3.40,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Todd Gurley,HB,24.121,2018-12-02,NFL,LAR,@,DET,W 30-16,12,13,Sun,0,0,,0,0,0,,0,0,,,23,132,5.74,2,5,3,33,11.00,0,60.0%,6.60,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Todd Gurley,HB,24.135,2018-12-16,NFL,LAR,,PHI,L 23-30,14,15,Sun,0,0,,0,0,0,,0,0,,,12,48,4.00,2,13,10,76,7.60,0,76.9%,5.85,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Derrick Henry ,RB,24.311,2018-11-11,NFL,TEN,,NWE,W 34-10,9,10,Sun,0,0,,0,0,0,,0,0,,,11,58,5.27,2,0,0,0,,0,0.0%,,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Derrick Henry ,RB,24.346,2018-12-16,NFL,TEN,@,NYG,W 17-0,14,15,Sun,1,1,100.00,6,0,0,91.7,0,0,6.00,6.00,33,170,5.15,2,1,1,0,0.00,0,100.0%,0.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Tyreek Hill,WR,24.255,2018-11-11,NFL,KAN,,ARI,W 26-14,10,10,Sun,0,0,,0,0,0,,0,0,,,1,20,20.00,0,10,7,117,16.71,2,70.0%,11.70,,,,,,,,,2,12,0,0,,0,2,0,0.00,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Tyreek Hill,WR,24.263,2018-11-19,NFL,KAN,@,LAR,L 51-54,11,11,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,14,10,215,21.50,2,71.4%,15.36,,,,,,,,,2,12,0,0,,0,3,22,7.33,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Tyreek Hill,WR,24.304,2018-12-30,NFL,KAN,,OAK,W 35-3,16,17,Sun,0,0,,0,0,0,,0,0,,,1,15,15.00,1,7,5,101,20.20,1,71.4%,14.43,,,,,,,,,2,12,0,0,,0,1,3,3.00,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Y. Hilton,WR,28.341,2018-10-21,NFL,IND,,BUF,W 37-5,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,4,4,25,6.25,2,100.0%,6.25,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
T.Y. Hilton,WR,29.004,2018-11-18,NFL,IND,,TEN,W 38-10,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,9,9,155,17.22,2,100.0%,17.22,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Nyheim Hines,RB,21.322,2018-09-30,NFL,IND,,HOU,L 34-37,4,4,Sun,0,0,,0,0,0,,0,0,,,4,10,2.50,0,11,9,63,7.00,2,81.8%,5.73,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Chris Hogan ,WR,30.327,2018-09-16,NFL,NWE,@,JAX,L 20-31,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,3,42,14.00,2,60.0%,8.40,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
DeAndre Hopkins,WR,26.141,2018-10-25,NFL,HOU,,MIA,W 42-23,8,8,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,7,6,82,13.67,2,85.7%,11.71,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeAndre Hopkins,WR,26.192,2018-12-15,NFL,HOU,@,NYJ,W 29-22,14,15,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,11,10,170,17.00,2,90.9%,15.45,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jordan Howard,RB,24.002,2018-11-04,NFL,CHI,@,BUF,W 41-9,8,9,Sun,0,0,,0,0,0,,0,0,,,14,47,3.36,2,0,0,0,,0,0.0%,,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jordan Howard,RB,24.058,2018-12-30,NFL,CHI,@,MIN,W 24-10,16,17,Sun,0,0,,0,0,0,,0,0,,,21,109,5.19,2,2,1,5,5.00,0,50.0%,2.50,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
O.J. Howard ,TE,23.351,2018-11-04,NFL,TAM,@,CAR,L 28-42,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,6,4,53,13.25,2,66.7%,8.83,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Adam Humphries,WR,25.133,2018-11-04,NFL,TAM,@,CAR,L 28-42,8,9,Sun,0,0,,0,0,0,,0,0,,,1,7,7.00,0,8,8,82,10.25,2,100.0%,10.25,,,,,,,,,2,12,0,0,,0,2,15,7.50,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Kareem Hunt,RB,23.048,2018-09-23,NFL,KAN,,SFO,W 38-27,3,3,Sun,0,0,,0,0,0,,0,0,,,18,44,2.44,2,1,0,0,,0,0.0%,0.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Carlos Hyde,RB,28.000,2018-09-20,NFL,CLE,,NYJ,W 21-17,3,3,Thu,0,0,,0,0,0,,0,0,,,23,98,4.26,2,2,2,5,2.50,0,100.0%,2.50,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Mark Ingram,RB,28.291,2018-10-08,NFL,NOR,,WAS,W 43-19,5,5,Mon,0,0,,0,0,0,,0,0,,,16,53,3.31,2,3,2,20,10.00,0,66.7%,6.67,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,1,0,0,1,0,0
Mark Ingram,RB,28.332,2018-11-18,NFL,NOR,,PHI,W 48-7,10,11,Sun,0,0,,0,0,0,,0,0,,,16,103,6.44,2,0,0,0,,0,0.0%,,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
DeSean Jackson,WR,31.282,2018-09-09,NFL,TAM,@,NOR,W 48-40,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,5,146,29.20,2,100.0%,29.20,,,,,,,,,2,12,0,0,,0,1,2,2.00,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Lamar Jackson,QB,21.357,2018-12-30,NFL,BAL,,CLE,W 26-24,16,17,Sun,14,24,58.33,179,0,0,81.8,2,12,7.46,7.46,20,90,4.50,2,0,0,0,,0,0.0%,,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,2,1,0,0,-6,0
Alshon Jeffery,WR,28.239,2018-10-11,NFL,PHI,@,NYG,W 34-13,6,6,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,12,8,74,9.25,2,66.7%,6.17,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
David Johnson,RB,26.295,2018-10-07,NFL,ARI,@,SFO,W 28-18,5,5,Sun,0,0,,0,0,0,,0,0,,,18,55,3.06,2,3,2,16,8.00,0,66.7%,5.33,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
David Johnson,RB,26.330,2018-11-11,NFL,ARI,@,KAN,L 14-26,9,10,Sun,0,0,,0,0,0,,0,0,,,21,98,4.67,1,9,7,85,12.14,1,77.8%,9.44,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duke Johnson,RB,25.042,2018-11-04,NFL,CLE,,KAN,L 21-37,9,9,Sun,0,0,,0,0,0,,0,0,,,1,8,8.00,0,9,9,78,8.67,2,100.0%,8.67,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kerryon Johnson,WR,21.134,2018-11-11,NFL,DET,@,CHI,L 22-34,9,10,Sun,0,0,,0,0,0,,0,0,,,14,51,3.64,1,6,6,38,6.33,1,100.0%,6.33,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,1,1,0,0,0,0
Aaron Jones,RB,23.344,2018-11-11,NFL,GNB,,MIA,W 31-12,9,10,Sun,0,0,,0,0,0,,0,0,,,15,145,9.67,2,5,3,27,9.00,0,60.0%,5.40,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Aaron Jones,RB,23.348,2018-11-15,NFL,GNB,@,SEA,L 24-27,10,11,Thu,0,0,,0,0,0,,0,0,,,11,40,3.64,1,6,5,63,12.60,1,83.3%,10.50,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Julio Jones ,WR,29.304,2018-12-09,NFL,ATL,@,GNB,L 20-34,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,11,8,106,13.25,2,72.7%,9.64,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Marvin Jones ,WR,28.230,2018-10-28,NFL,DET,,SEA,L 14-28,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,10,7,117,16.71,2,70.0%,11.70,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.J. Jones,WR,26.164,2018-12-30,NFL,DET,@,GNB,W 31-0,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,3,40,13.33,2,100.0%,13.33,,,,,,,,,2,12,0,0,,0,1,25,25.00,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Zay Jones ,WR,23.247,2018-12-02,NFL,BUF,@,MIA,L 17-21,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,9,4,67,16.75,2,44.4%,7.44,,,,,,,1,,2,14,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Zay Jones ,WR,23.275,2018-12-30,NFL,BUF,,MIA,W 42-17,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,9,6,93,15.50,2,66.7%,10.33,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Alvin Kamara ,RB,23.095,2018-10-28,NFL,NOR,@,MIN,W 30-20,7,8,Sun,0,0,,0,0,0,,0,0,,,13,45,3.46,1,8,7,31,4.43,1,87.5%,3.88,,,,,,,,,2,12,0,0,,0,1,15,15.00,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Alvin Kamara ,RB,23.109,2018-11-11,NFL,NOR,@,CIN,W 51-14,9,10,Sun,0,0,,0,0,0,,0,0,,,12,56,4.67,2,5,4,46,11.50,0,80.0%,9.20,,,,,,,,,2,12,0,0,,0,1,2,2.00,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Alvin Kamara ,RB,23.151,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,0,0,,0,0,0,,0,0,,,7,23,3.29,2,6,4,82,20.50,0,66.7%,13.67,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Travis Kelce,TE,28.346,2018-09-16,NFL,KAN,@,PIT,W 42-37,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,10,7,109,15.57,2,70.0%,10.90,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Travis Kelce,TE,29.030,2018-11-04,NFL,KAN,@,CLE,W 37-21,9,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,9,7,99,14.14,2,77.8%,11.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Travis Kelce,TE,29.058,2018-12-02,NFL,KAN,@,OAK,W 40-33,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,13,12,168,14.00,2,92.3%,12.92,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,1,1,0,0,0,0
Cooper Kupp,WR,25.104,2018-09-27,NFL,LAR,,MIN,W 38-31,4,4,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,11,9,162,18.00,2,81.8%,14.73,,,,,,,,,2,12,0,0,,0,1,4,4.00,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jarvis Landry ,WR,26.011,2018-12-09,NFL,CLE,,CAR,W 26-20,13,14,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,54,27.00,1,4,3,57,19.00,1,75.0%,14.25,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,1,1,0,0,0,0
Phillip Lindsay,RB,24.117,2018-11-18,NFL,DEN,@,LAC,W 23-22,10,11,Sun,0,0,,0,0,0,,0,0,,,11,79,7.18,2,5,4,27,6.75,0,80.0%,5.40,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Phillip Lindsay,RB,24.131,2018-12-02,NFL,DEN,@,CIN,W 24-10,12,13,Sun,0,0,,0,0,0,,0,0,,,19,157,8.26,2,1,1,2,2.00,0,100.0%,2.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Marlon Mack,RB,22.228,2018-10-21,NFL,IND,,BUF,W 37-5,7,7,Sun,0,0,,0,0,0,,0,0,,,19,126,6.63,1,3,2,33,16.50,1,66.7%,11.00,,,,,,,1,,2,14,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Marlon Mack,RB,22.235,2018-10-28,NFL,IND,@,OAK,W 42-28,8,8,Sun,0,0,,0,0,0,,0,0,,,25,132,5.28,2,4,2,17,8.50,0,50.0%,4.25,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Marlon Mack,RB,22.284,2018-12-16,NFL,IND,,DAL,W 23-0,14,15,Sun,0,0,,0,0,0,,0,0,,,27,139,5.15,2,1,1,10,10.00,0,100.0%,10.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,1,1,0,0,0,0
Christian McCaffrey,RB,22.143,2018-10-28,NFL,CAR,,BAL,W 36-21,7,8,Sun,0,0,,0,0,0,,0,0,,,14,45,3.21,1,6,4,11,2.75,1,66.7%,1.83,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Christian McCaffrey,RB,22.150,2018-11-04,NFL,CAR,,TAM,W 42-28,8,9,Sun,0,0,,0,0,0,,0,0,,,17,79,4.65,2,6,5,78,15.60,0,83.3%,13.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Christian McCaffrey,RB,22.171,2018-11-25,NFL,CAR,,SEA,L 27-30,11,12,Sun,0,0,,0,0,0,,0,0,,,17,125,7.35,1,11,11,112,10.18,1,100.0%,10.18,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,3,0,0,0,0,0
Christian McCaffrey,RB,22.185,2018-12-09,NFL,CAR,@,CLE,L 20-26,13,14,Sun,0,0,,0,0,0,,0,0,,,16,63,3.94,2,7,6,38,6.33,0,85.7%,5.43,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeSean McCoy,RB,30.122,2018-11-11,NFL,BUF,@,NYJ,W 41-10,10,10,Sun,0,0,,0,0,0,,0,0,,,26,113,4.35,2,1,1,5,5.00,0,100.0%,5.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Elijah McGuire ,RB,24.205,2018-12-23,NFL,NYJ,,GNB,L 38-44,15,16,Sun,0,0,,0,0,0,,0,0,,,14,35,2.50,1,5,3,50,16.67,1,60.0%,10.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Sony Michel,RB,23.239,2018-10-14,NFL,NWE,,KAN,W 43-40,6,6,Sun,0,0,,0,0,0,,0,0,,,24,106,4.42,2,1,0,0,,0,0.0%,0.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Joe Mixon,HB,22.096,2018-10-28,NFL,CIN,,TAM,W 37-34,8,8,Sun,0,0,,0,0,0,,0,0,,,21,123,5.86,2,4,3,15,5.00,0,75.0%,3.75,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Joe Mixon,HB,22.145,2018-12-16,NFL,CIN,,OAK,W 30-16,14,15,Sun,0,0,,0,0,0,,0,0,,,27,129,4.78,2,4,2,1,0.50,0,50.0%,0.25,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
David Moore,WR,23.265,2018-10-07,NFL,SEA,,LAR,L 31-33,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,4,3,38,12.67,2,75.0%,9.50,,,,,,,,,2,12,1,18,18.00,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Latavius Murray,RB,28.276,2018-10-21,NFL,MIN,@,NYJ,W 37-17,7,7,Sun,0,0,,0,0,0,,0,0,,,15,69,4.60,2,2,2,14,7.00,0,100.0%,7.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Cam Newton,QB,29.135,2018-09-23,NFL,CAR,,CIN,W 31-21,3,3,Sun,15,24,62.50,150,2,0,108.0,1,3,6.25,7.92,10,36,3.60,2,0,0,0,,0,0.0%,,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,1,0,0,1,0,0
Adrian Peterson,RB,33.186,2018-09-23,NFL,WAS,,GNB,W 31-17,3,3,Sun,0,0,,0,0,0,,0,0,,,19,120,6.32,2,0,0,0,,0,0.0%,,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Adrian Peterson,RB,33.221,2018-10-28,NFL,WAS,@,NYG,W 20-13,7,8,Sun,0,0,,0,0,0,,0,0,,,26,149,5.73,1,1,1,7,7.00,1,100.0%,7.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,1,1,0,0,0,0
Adrian Peterson,RB,33.242,2018-11-18,NFL,WAS,,HOU,L 21-23,10,11,Sun,0,0,,0,0,0,,0,0,,,16,51,3.19,2,0,0,0,,0,0.0%,,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,1,0,0,0,0,0
Dante Pettis,WR,23.040,2018-12-02,NFL,SFO,@,SEA,L 16-43,12,13,Sun,0,0,,0,0,0,,0,0,,,1,-2,-2.00,0,7,5,129,25.80,2,71.4%,18.43,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Josh Reynolds,WR,23.254,2018-10-28,NFL,LAR,,GNB,W 29-27,8,8,Sun,0,0,,0,0,0,,0,0,,,1,-2,-2.00,0,5,3,42,14.00,2,60.0%,8.40,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Josh Reynolds,WR,23.317,2018-12-30,NFL,LAR,,SFO,W 48-32,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,7,4,55,13.75,2,57.1%,7.86,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Calvin Ridley,WR,23.284,2018-09-30,NFL,ATL,,CIN,L 36-37,4,4,Sun,0,0,,0,0,0,,0,0,,,1,1,1.00,0,6,4,54,13.50,2,66.7%,9.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Michael Roberts ,TE,24.167,2018-10-21,NFL,DET,@,MIA,W 32-21,6,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,3,48,16.00,2,100.0%,16.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Aldrick Robinson,WR,30.003,2018-09-27,NFL,MIN,@,LAR,L 31-38,4,4,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,33,16.50,2,100.0%,16.50,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Allen Robinson,WR,25.079,2018-11-11,NFL,CHI,,DET,W 34-22,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,8,6,133,22.17,2,75.0%,16.63,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Aaron Rodgers ,QB,35.021,2018-12-23,NFL,GNB,@,NYJ,W 44-38,15,16,Sun,37,55,67.27,442,2,0,103.7,4,29,8.04,8.76,5,32,6.40,2,0,0,0,,0,0.0%,,,,,,,,1,,2,14,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Kyle Rudolph ,TE,29.044,2018-12-23,NFL,MIN,@,DET,W 27-9,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,9,9,122,13.56,2,100.0%,13.56,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Ryan,QB,33.122,2018-09-16,NFL,ATL,,CAR,W 31-24,2,2,Sun,23,28,82.14,272,2,1,116.1,0,0,9.71,9.54,4,18,4.50,2,0,0,0,,0,0.0%,,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Curtis Samuel ,WR,22.085,2018-11-04,NFL,CAR,,TAM,W 42-28,8,9,Sun,0,0,,0,0,0,,0,0,,,1,33,33.00,1,4,2,25,12.50,1,50.0%,6.25,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wendell Smallwood,RB,24.330,2018-12-16,NFL,PHI,@,LAR,W 30-23,14,15,Sun,0,0,,0,0,0,,0,0,,,10,48,4.80,2,2,2,9,4.50,0,100.0%,4.50,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Tre'Quan Smith,WR,22.274,2018-10-08,NFL,NOR,,WAS,W 43-19,5,5,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,3,3,111,37.00,2,100.0%,37.00,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
JuJu Smith-Schuster,WR,22.017,2018-12-09,NFL,PIT,@,OAK,L 21-24,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,12,8,130,16.25,2,66.7%,10.83,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Kenny Stills,WR,26.140,2018-09-09,NFL,MIA,,TEN,W 27-20,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,4,106,26.50,2,80.0%,21.20,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Golden Tate,WR,30.059,2018-09-30,NFL,DET,@,DAL,L 24-26,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,8,8,132,16.50,2,100.0%,16.50,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Demaryius Thomas,WR,30.336,2018-11-26,NFL,HOU,,TEN,W 34-17,11,12,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,5,4,38,9.50,2,80.0%,7.60,,,,,,,,,2,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
