"('Unnamed: 0_level_0', 'Unnamed: 0_level_1', 'Rk')","('Unnamed: 1_level_0', 'Unnamed: 1_level_1', 'G#')","('Unnamed: 2_level_0', 'Unnamed: 2_level_1', 'Date')","('Unnamed: 3_level_0', 'Unnamed: 3_level_1', 'Tm')","('Unnamed: 4_level_0', 'Unnamed: 4_level_1', 'Unnamed: 4_level_2')","('Unnamed: 5_level_0', 'Unnamed: 5_level_1', 'Opp')","('Unnamed: 6_level_0', 'Unnamed: 6_level_1', 'Result')","('Unnamed: 7_level_0', 'Unnamed: 7_level_1', 'Pos')","('Inside 20', 'Receiving', 'Tgt')","('Inside 20', 'Receiving', 'Rec')","('Inside 20', 'Receiving', 'Yds')","('Inside 20', 'Receiving', 'TD')","('Snap Counts', 'Off.', 'Num')","('Snap Counts', 'Off.', 'Pct')","('Snap Counts', 'Def.', 'Num')","('Snap Counts', 'Def.', 'Pct')","('Snap Counts', 'ST', 'Num')","('Snap Counts', 'ST', 'Pct')","('Unnamed: 18_level_0', 'Fantasy', 'FantPt')","('Unnamed: 19_level_0', 'Fantasy', 'DKPt')","('Unnamed: 20_level_0', 'Fantasy', 'FDPt')",Player_Address,Season,"('Unnamed: 14_level_0', 'Fantasy', 'FantPt')","('Unnamed: 15_level_0', 'Fantasy', 'DKPt')","('Unnamed: 16_level_0', 'Fantasy', 'FDPt')","('Inside 20', 'Rushing', 'Att')","('Inside 20', 'Rushing', 'Yds')","('Inside 20', 'Rushing', 'TD')","('Inside 10', 'Rushing', 'Att')","('Inside 10', 'Rushing', 'Yds')","('Inside 10', 'Rushing', 'TD')","('Unnamed: 20_level_0', 'Fantasy', 'FantPt')","('Unnamed: 21_level_0', 'Fantasy', 'DKPt')","('Unnamed: 22_level_0', 'Fantasy', 'FDPt')","('Unnamed: 24_level_0', 'Fantasy', 'FantPt')","('Unnamed: 25_level_0', 'Fantasy', 'DKPt')","('Unnamed: 26_level_0', 'Fantasy', 'FDPt')","('Inside 10', 'Receiving', 'Tgt')","('Inside 10', 'Receiving', 'Rec')","('Inside 10', 'Receiving', 'Yds')","('Inside 10', 'Receiving', 'TD')","('Unnamed: 22_level_0', 'Fantasy', 'FantPt')","('Unnamed: 23_level_0', 'Fantasy', 'DKPt')","('Unnamed: 24_level_0', 'Fantasy', 'FDPt')","('Unnamed: 28_level_0', 'Fantasy', 'FantPt')","('Unnamed: 29_level_0', 'Fantasy', 'DKPt')","('Unnamed: 30_level_0', 'Fantasy', 'FDPt')","('Inside 20', 'Passing', 'Cmp')","('Inside 20', 'Passing', 'Att')","('Inside 20', 'Passing', 'Yds')","('Inside 20', 'Passing', 'TD')","('Inside 10', 'Passing', 'Cmp')","('Inside 10', 'Passing', 'Att')","('Inside 10', 'Passing', 'Yds')","('Inside 10', 'Passing', 'TD')","('Unnamed: 36_level_0', 'Fantasy', 'FantPt')","('Unnamed: 37_level_0', 'Fantasy', 'DKPt')","('Unnamed: 38_level_0', 'Fantasy', 'FDPt')","('Unnamed: 30_level_0', 'Fantasy', 'FantPt')","('Unnamed: 31_level_0', 'Fantasy', 'DKPt')","('Unnamed: 32_level_0', 'Fantasy', 'FDPt')","('Unnamed: 32_level_0', 'Fantasy', 'FantPt')","('Unnamed: 33_level_0', 'Fantasy', 'DKPt')","('Unnamed: 34_level_0', 'Fantasy', 'FDPt')"
6.0,6.0,2019-10-13,ARI,,ATL,W 34-33,OL,,,,,1.0,1.4%,0.0,0.0%,6.0,18.8%,,,,/players/C/ColeMa02,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2019-10-20,ARI,@,NYG,W 27-21,OL,,,,,0.0,0.0%,0.0,0.0%,6.0,22.2%,,,,/players/C/ColeMa02,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2019-10-27,ARI,@,NOR,L 9-31,OL,,,,,0.0,0.0%,0.0,0.0%,3.0,11.1%,,,,/players/C/ColeMa02,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2019-10-31,ARI,,SFO,L 25-28,OL,,,,,56.0,100.0%,0.0,0.0%,3.0,11.5%,,,,/players/C/ColeMa02,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2019-11-10,ARI,@,TAM,L 27-30,OL,,,,,67.0,100.0%,0.0,0.0%,5.0,15.6%,,,,/players/C/ColeMa02,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2019-11-17,ARI,@,SFO,L 26-36,OL,,,,,3.0,4.5%,0.0,0.0%,5.0,19.2%,,,,/players/C/ColeMa02,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2019-12-01,ARI,,LAR,L 7-34,OL,,,,,0.0,0.0%,0.0,0.0%,1.0,3.7%,,,,/players/C/ColeMa02,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,13.0,2019-12-08,ARI,,PIT,L 17-23,OL,,,,,26.0,44.8%,0.0,0.0%,3.0,12.5%,,,,/players/C/ColeMa02,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,14.0,2019-12-15,ARI,,CLE,W 38-24,OL,,,,,21.0,34.4%,0.0,0.0%,6.0,22.2%,,,,/players/C/ColeMa02,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,15.0,2019-12-22,ARI,@,SEA,W 27-13,OL,,,,,12.0,17.4%,0.0,0.0%,6.0,18.8%,,,,/players/C/ColeMa02,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,16.0,2019-12-29,ARI,@,LAR,L 24-31,OL,,,,,23.0,33.8%,0.0,0.0%,4.0,13.8%,,,,/players/C/ColeMa02,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2019-09-08,JAX,,KAN,L 26-40,WR,,,,,12.0,20.7%,0.0,0.0%,0.0,0.0%,,,,/players/C/ColeKe00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2019-09-15,JAX,@,HOU,L 12-13,WR,,,,,9.0,13.8%,0.0,0.0%,2.0,8.0%,,,,/players/C/ColeKe00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2019-09-19,JAX,,TEN,W 20-7,WR,,,,,5.0,9.3%,0.0,0.0%,7.0,25.9%,,,,/players/C/ColeKe00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2019-09-29,JAX,@,DEN,W 26-24,WR,,,,,10.0,11.8%,0.0,0.0%,0.0,0.0%,,,,/players/C/ColeKe00,2019,,,,,,,,,,,,,,,,,,,,1.9,2.9,2.4,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2019-10-06,JAX,@,CAR,L 27-34,WR,,,,,10.0,12.0%,0.0,0.0%,0.0,0.0%,,,,/players/C/ColeKe00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2019-10-13,JAX,,NOR,L 6-13,WR,,,,,7.0,12.1%,0.0,0.0%,0.0,0.0%,,,,/players/C/ColeKe00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2019-10-20,JAX,@,CIN,W 27-17,WR,1.0,1.0,2.0,1.0,19.0,23.8%,0.0,0.0%,0.0,0.0%,,,,/players/C/ColeKe00,2019,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,6.2,7.2,6.7,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2019-10-27,JAX,,NYJ,W 29-15,WR,1.0,1.0,6.0,1.0,25.0,33.8%,0.0,0.0%,6.0,23.1%,,,,/players/C/ColeKe00,2019,,,,,,,,,,,,,,,,1.0,1.0,6.0,1.0,7.2,9.2,8.2,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2019-11-03,JAX,,HOU,L 3-26,WR,,,,,54.0,81.8%,0.0,0.0%,3.0,13.6%,,,,/players/C/ColeKe00,2019,,,,,,,,,,,,,,,,,,,,8.0,13.0,10.5,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2019-11-17,JAX,@,IND,L 13-33,WR,,,,,24.0,38.7%,0.0,0.0%,3.0,12.0%,,,,/players/C/ColeKe00,2019,,,,,,,,,,,,,,,,,,,,4.1,8.1,6.1,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2019-11-24,JAX,@,TEN,L 20-42,WR,1.0,1.0,4.0,0.0,30.0,35.7%,0.0,0.0%,2.0,6.9%,,,,/players/C/ColeKe00,2019,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.8,3.8,2.8,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2019-12-01,JAX,,TAM,L 11-28,WR,1.0,1.0,11.0,0.0,34.0,50.0%,0.0,0.0%,1.0,4.5%,,,,/players/C/ColeKe00,2019,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.1,2.1,1.6,,,,,,,,,,,,,,,,,,,,
13.0,13.0,2019-12-08,JAX,,LAC,L 10-45,WR,,,,,34.0,51.5%,0.0,0.0%,0.0,0.0%,,,,/players/C/ColeKe00,2019,,,,,,,,,,,,,,,,,,,,1.2,2.2,1.7,,,,,,,,,,,,,,,,,,,,
14.0,14.0,2019-12-15,JAX,@,OAK,W 20-16,WR,1.0,0.0,0.0,0.0,43.0,75.4%,0.0,0.0%,2.0,7.1%,,,,/players/C/ColeKe00,2019,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,7.6,10.6,9.1,,,,,,,,,,,,,,,,,,,,
15.0,15.0,2019-12-22,JAX,@,ATL,L 12-24,WR,,,,,25.0,40.3%,0.0,0.0%,3.0,12.0%,,,,/players/C/ColeKe00,2019,,,,,,,,,,,,,,,,,,,,2.9,3.9,3.4,,,,,,,,,,,,,,,,,,,,
16.0,16.0,2019-12-29,JAX,,IND,W 38-20,WR,1.0,1.0,14.0,1.0,29.0,42.0%,0.0,0.0%,15.0,55.6%,,,,/players/C/ColeKe00,2019,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,12.7,15.7,14.2,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2019-09-09,HOU,@,NOR,L 28-30,ILB,,,,,0.0,0.0%,4.0,6.1%,17.0,56.7%,,,,/players/C/ColeDy00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2019-09-15,HOU,,JAX,W 13-12,ILB,,,,,0.0,0.0%,8.0,12.3%,19.0,76.0%,,,,/players/C/ColeDy00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2019-09-22,HOU,@,LAC,W 27-20,ILB,,,,,0.0,0.0%,16.0,21.6%,18.0,66.7%,,,,/players/C/ColeDy00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2019-09-29,HOU,,CAR,L 10-16,ILB,,,,,0.0,0.0%,9.0,13.4%,18.0,75.0%,,,,/players/C/ColeDy00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2019-10-06,HOU,,ATL,W 53-32,ILB,,,,,0.0,0.0%,7.0,9.5%,22.0,62.9%,,,,/players/C/ColeDy00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2019-10-13,HOU,@,KAN,W 31-24,ILB,,,,,0.0,0.0%,15.0,27.3%,14.0,60.9%,,,,/players/C/ColeDy00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2019-10-20,HOU,@,IND,L 23-30,ILB,,,,,0.0,0.0%,17.0,23.3%,19.0,67.9%,,,,/players/C/ColeDy00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2019-10-27,HOU,,OAK,W 27-24,ILB,,,,,0.0,0.0%,12.0,21.8%,21.0,70.0%,,,,/players/C/ColeDy00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2019-11-03,HOU,@,JAX,W 26-3,ILB,,,,,0.0,0.0%,26.0,39.4%,14.0,63.6%,,,,/players/C/ColeDy00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2019-11-17,HOU,@,BAL,L 7-41,ILB,,,,,0.0,0.0%,17.0,25.4%,13.0,54.2%,,,,/players/C/ColeDy00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2019-11-21,HOU,,IND,W 20-17,ILB,,,,,0.0,0.0%,5.0,7.5%,9.0,39.1%,,,,/players/C/ColeDy00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2019-09-09,OAK,,DEN,W 24-16,P,,,,,0.0,0.0%,0.0,0.0%,7.0,28.0%,,,,/players/C/ColeAJ01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2019-09-15,OAK,,KAN,L 10-28,P,,,,,0.0,0.0%,0.0,0.0%,8.0,32.0%,,,,/players/C/ColeAJ01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2019-09-22,OAK,@,MIN,L 14-34,P,,,,,0.0,0.0%,0.0,0.0%,7.0,28.0%,,,,/players/C/ColeAJ01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2019-09-29,OAK,@,IND,W 31-24,P,,,,,0.0,0.0%,0.0,0.0%,10.0,33.3%,,,,/players/C/ColeAJ01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2019-10-06,OAK,,CHI,W 24-21,P,,,,,0.0,0.0%,0.0,0.0%,10.0,37.0%,,,,/players/C/ColeAJ01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2019-10-20,OAK,@,GNB,L 24-42,P,,,,,0.0,0.0%,0.0,0.0%,6.0,22.2%,,,,/players/C/ColeAJ01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2019-10-27,OAK,@,HOU,L 24-27,P,,,,,0.0,0.0%,0.0,0.0%,10.0,33.3%,,,,/players/C/ColeAJ01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2019-11-03,OAK,,DET,W 31-24,P,,,,,0.0,0.0%,0.0,0.0%,9.0,34.6%,,,,/players/C/ColeAJ01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2019-11-07,OAK,,LAC,W 26-24,P,,,,,0.0,0.0%,0.0,0.0%,11.0,39.3%,,,,/players/C/ColeAJ01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2019-11-17,OAK,,CIN,W 17-10,P,,,,,0.0,0.0%,0.0,0.0%,8.0,34.8%,,,,/players/C/ColeAJ01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2019-11-24,OAK,@,NYJ,L 3-34,P,,,,,0.0,0.0%,0.0,0.0%,9.0,31.0%,,,,/players/C/ColeAJ01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2019-12-01,OAK,@,KAN,L 9-40,P,,,,,0.0,0.0%,0.0,0.0%,5.0,21.7%,,,,/players/C/ColeAJ01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,13.0,2019-12-08,OAK,,TEN,L 21-42,P,,,,,0.0,0.0%,0.0,0.0%,8.0,28.6%,,,,/players/C/ColeAJ01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,14.0,2019-12-15,OAK,,JAX,L 16-20,P,,,,,0.0,0.0%,0.0,0.0%,10.0,35.7%,,,,/players/C/ColeAJ01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,15.0,2019-12-22,OAK,@,LAC,W 24-17,P,,,,,0.0,0.0%,0.0,0.0%,9.0,33.3%,,,,/players/C/ColeAJ01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,16.0,2019-12-29,OAK,@,DEN,L 15-16,P,,,,,0.0,0.0%,0.0,0.0%,7.0,25.9%,,,,/players/C/ColeAJ01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,11.0,2019-11-24,MIA,@,CLE,L 24-41,DB,,,,,0.0,0.0%,12.0,16.0%,9.0,30.0%,,,,/players/C/ColbAd00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,12.0,2019-12-01,MIA,,PHI,W 37-31,DB,,,,,0.0,0.0%,68.0,98.6%,7.0,22.6%,,,,/players/C/ColbAd00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,13.0,2019-12-08,MIA,@,NYJ,L 21-22,S,,,,,0.0,0.0%,71.0,100.0%,8.0,26.7%,,,,/players/C/ColbAd00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,14.0,2019-12-15,MIA,@,NYG,L 20-36,S,,,,,0.0,0.0%,65.0,97.0%,11.0,36.7%,,,,/players/C/ColbAd00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,15.0,2019-12-22,MIA,,CIN,W 38-35,S,,,,,0.0,0.0%,84.0,93.3%,8.0,21.6%,,,,/players/C/ColbAd00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,16.0,2019-12-29,MIA,@,NWE,W 27-24,S,,,,,0.0,0.0%,61.0,100.0%,6.0,20.7%,,,,/players/C/ColbAd00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2019-09-05,CHI,,GNB,L 3-10,RB,,,,,51.0,71.8%,0.0,0.0%,9.0,36.0%,,,,/players/C/CoheTa00,2019,,,,,,,,,,,,,,,,,,,,,,,4.9,12.9,8.9,,,,,,,,,,,,,,,,,
2.0,2.0,2019-09-15,CHI,@,DEN,W 16-14,RB,,,,,22.0,36.7%,0.0,0.0%,5.0,20.0%,,,,/players/C/CoheTa00,2019,,,,,,,,,,,,,,,,,,,,,,,2.5,4.5,3.5,,,,,,,,,,,,,,,,,
3.0,3.0,2019-09-23,CHI,@,WAS,W 31-15,RB,,,,,32.0,50.8%,0.0,0.0%,1.0,4.8%,,,,/players/C/CoheTa00,2019,,,,,,,,,,,,,,,,,,,,,,,2.4,4.4,3.4,,,,,,,,,,,,,,,,,
4.0,4.0,2019-09-29,CHI,,MIN,W 16-6,RB,3.0,1.0,10.0,1.0,28.0,40.0%,0.0,0.0%,6.0,30.0%,,,,/players/C/CoheTa00,2019,,,,,,,0.0,0.0,0.0,,,,,,,1.0,1.0,10.0,1.0,,,,7.8,9.8,8.8,,,,,,,,,,,,,,,,,
5.0,5.0,2019-10-06,CHI,@,OAK,L 21-24,RB,,,,,29.0,51.8%,0.0,0.0%,6.0,22.2%,,,,/players/C/CoheTa00,2019,,,,,,,,,,,,,,,,,,,,,,,4.9,10.9,7.9,,,,,,,,,,,,,,,,,
6.0,6.0,2019-10-20,CHI,,NOR,L 25-36,RB,1.0,0.0,0.0,0.0,35.0,54.7%,0.0,0.0%,4.0,11.4%,,,,/players/C/CoheTa00,2019,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,2.9,11.9,7.4,,,,,,,,,,,,,,,,,
7.0,7.0,2019-10-27,CHI,,LAC,L 16-17,RB,,,,,16.0,20.0%,0.0,0.0%,5.0,19.2%,,,,/players/C/CoheTa00,2019,,,,2.0,2.0,0.0,2.0,2.0,0.0,,,,,,,,,,,,,,4.6,7.6,6.1,,,,,,,,,,,,,,,,,
8.0,8.0,2019-11-03,CHI,@,PHI,L 14-22,RB,,,,,16.0,36.4%,0.0,0.0%,5.0,17.2%,,,,/players/C/CoheTa00,2019,,,,2.0,7.0,0.0,2.0,7.0,0.0,,,,,,,,,,,,,,1.6,3.6,2.6,,,,,,,,,,,,,,,,,
9.0,9.0,2019-11-10,CHI,,DET,W 20-13,RB,1.0,1.0,9.0,1.0,29.0,51.8%,0.0,0.0%,6.0,20.7%,,,,/players/C/CoheTa00,2019,,,,,,,,,,,,,,,,1.0,1.0,9.0,1.0,,,,9.7,13.7,11.7,,,,,,,,,,,,,,,,,
10.0,10.0,2019-11-17,CHI,@,LAR,L 7-17,RB,1.0,1.0,14.0,1.0,45.0,59.2%,0.0,0.0%,6.0,24.0%,,,,/players/C/CoheTa00,2019,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,13.4,18.4,15.9,,,,,,,,,,,,,,,,,
11.0,11.0,2019-11-24,CHI,,NYG,W 19-14,RB,1.0,1.0,-1.0,0.0,39.0,53.4%,0.0,0.0%,5.0,18.5%,,,,/players/C/CoheTa00,2019,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,5.4,12.4,8.9,,,,,,,,,,,,,,,,,
12.0,12.0,2019-11-28,CHI,@,DET,W 24-20,RB,,,,,36.0,56.3%,0.0,0.0%,5.0,18.5%,,,,/players/C/CoheTa00,2019,,,,,,,,,,,,,,,,,,,,,,,3.5,7.5,5.5,,,,,,,,,,,,,,,,,
13.0,13.0,2019-12-05,CHI,,DAL,W 31-24,RB,1.0,1.0,3.0,0.0,33.0,47.1%,0.0,0.0%,7.0,23.3%,,,,/players/C/CoheTa00,2019,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,3.1,9.1,6.1,,,,,,,,,,,,,,,,,
14.0,14.0,2019-12-15,CHI,@,GNB,L 13-21,RB,,,,,55.0,65.5%,0.0,0.0%,8.0,32.0%,,,,/players/C/CoheTa00,2019,,,,2.0,7.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,8.5,15.5,12.0,,,,,,,,,,,,,,,,,
15.0,15.0,2019-12-22,CHI,,KAN,L 3-26,RB,,,,,34.0,54.0%,0.0,0.0%,3.0,15.0%,,,,/players/C/CoheTa00,2019,,,,,,,,,,,,,,,,,,,,,,,3.3,6.3,4.8,,,,,,,,,,,,,,,,,
16.0,16.0,2019-12-29,CHI,@,MIN,W 21-19,RB,1.0,1.0,-2.0,0.0,33.0,44.0%,0.0,0.0%,2.0,8.0%,,,,/players/C/CoheTa00,2019,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,6.4,15.4,10.9,,,,,,,,,,,,,,,,,
1.0,1.0,2019-09-08,CAR,,LAR,L 27-30,DB,,,,,0.0,0.0%,11.0,14.5%,14.0,42.4%,,,,/players/C/CockRo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2019-09-12,CAR,,TAM,L 14-20,DB,,,,,0.0,0.0%,0.0,0.0%,16.0,53.3%,,,,/players/C/CockRo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2019-09-22,CAR,@,ARI,W 38-20,CB,,,,,0.0,0.0%,75.0,100.0%,7.0,23.3%,,,,/players/C/CockRo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2019-09-29,CAR,@,HOU,W 16-10,CB,,,,,0.0,0.0%,67.0,100.0%,2.0,8.3%,,,,/players/C/CockRo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2019-10-06,CAR,,JAX,W 34-27,CB,,,,,0.0,0.0%,82.0,98.8%,4.0,11.8%,,,,/players/C/CockRo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2019-10-13,CAR,@,TAM,W 37-26,CB,,,,,0.0,0.0%,80.0,100.0%,10.0,27.0%,,,,/players/C/CockRo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2019-10-27,CAR,@,SFO,L 13-51,CB,,,,,0.0,0.0%,52.0,80.0%,5.0,15.6%,,,,/players/C/CockRo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2019-11-03,CAR,,TEN,W 30-20,CB,,,,,0.0,0.0%,58.0,80.6%,7.0,24.1%,,,,/players/C/CockRo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2019-11-10,CAR,@,GNB,L 16-24,CB,,,,,0.0,0.0%,57.0,89.1%,8.0,34.8%,,,,/players/C/CockRo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,12.0,2019-12-01,CAR,,WAS,L 21-29,CB,,,,,0.0,0.0%,41.0,64.1%,11.0,33.3%,,,,/players/C/CockRo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,13.0,2019-12-08,CAR,@,ATL,L 20-40,CB,,,,,0.0,0.0%,38.0,55.1%,4.0,12.1%,,,,/players/C/CockRo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,14.0,2019-12-15,CAR,,SEA,L 24-30,CB,,,,,0.0,0.0%,49.0,73.1%,3.0,10.7%,,,,/players/C/CockRo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,15.0,2019-12-22,CAR,@,IND,L 6-38,CB,,,,,0.0,0.0%,64.0,100.0%,6.0,23.1%,,,,/players/C/CockRo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,16.0,2019-12-29,CAR,,NOR,L 10-42,CB,,,,,0.0,0.0%,59.0,85.5%,7.0,22.6%,,,,/players/C/CockRo00,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2019-09-08,DAL,,NYG,W 35-17,WR,1.0,1.0,14.0,0.0,48.0,70.6%,0.0,0.0%,2.0,7.7%,,,,/players/C/CobbRa00,2019,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,12.9,16.9,14.9,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2019-09-15,DAL,@,WAS,W 31-21,WR,1.0,1.0,0.0,0.0,52.0,75.4%,0.0,0.0%,3.0,12.5%,,,,/players/C/CobbRa00,2019,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.5,8.5,6.0,,,,,,,,,,,,,,,,,,,,
