Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury,Inj_Week
Shaq Mason,23.042,OL,NWE,2016-10-09,Sun,2016,5,5.0,Away,CLE,W 33-13,0.0,,,,,5
Shaq Mason,23.049,OL,NWE,2016-10-16,Sun,2016,6,6.0,Home,CIN,W 35-17,0.0,,,,,6
Shaq Mason,23.056,OL,NWE,2016-10-23,Sun,2016,7,7.0,Away,PIT,W 27-16,0.0,,,,,7
Shaq Mason,23.063,OL,NWE,2016-10-30,Sun,2016,8,8.0,Away,BUF,W 41-25,0.0,,,,,8
Shaq Mason,,,,,,2016,9,,,,,,,,,,9
Shaq Mason,23.077,OL,NWE,2016-11-13,Sun,2016,10,9.0,Home,SEA,L 24-31,0.0,,,,,10
Shaq Mason,23.084,OL,NWE,2016-11-20,Sun,2016,11,10.0,Away,SFO,W 30-17,0.0,,,,,11
Shaq Mason,23.091,OL,NWE,2016-11-27,Sun,2016,12,11.0,Away,NYJ,W 22-17,0.0,,,,,12
Shaq Mason,23.098,OL,NWE,2016-12-04,Sun,2016,13,12.0,Home,LAR,W 26-10,0.0,,,,,13
Shaq Mason,23.106,OL,NWE,2016-12-12,Mon,2016,14,13.0,Home,BAL,W 30-23,0.0,,,,,14
Shaq Mason,23.112,OL,NWE,2016-12-18,Sun,2016,15,14.0,Away,DEN,W 16-3,0.0,,,,,15
Shaq Mason,23.118,OL,NWE,2016-12-24,Sat,2016,16,15.0,Home,NYJ,W 41-3,0.0,,,,,16
Shaq Mason,23.126,OL,NWE,2017-01-01,Sun,2016,17,16.0,Away,MIA,W 35-14,0.0,,,,,17
Shaq Petteway,,,LAC,2016-09-11,,2016,1,,,KAN,,,,,Injured Reserve,Undisclosed,1
Shaq Petteway,,,LAC,2016-09-18,,2016,2,,,JAX,,,,,Injured Reserve,Undisclosed,2
Shaq Petteway,,,LAC,2016-09-25,,2016,3,,,IND,,,,,Injured Reserve,Undisclosed,3
Shaq Petteway,,,LAC,2016-10-02,,2016,4,,,NOR,,,,,Injured Reserve,Undisclosed,4
Shaq Petteway,,,LAC,2016-10-09,,2016,5,,,OAK,,,,,Injured Reserve,Undisclosed,5
Shaq Petteway,,,LAC,2016-10-13,,2016,6,,,DEN,,,,,Injured Reserve,Undisclosed,6
Shaq Petteway,,,LAC,2016-10-23,,2016,7,,,ATL,,,,,Injured Reserve,Undisclosed,7
Shaq Petteway,,,LAC,2016-10-30,,2016,8,,,DEN,,,,,Injured Reserve,Undisclosed,8
Shaq Petteway,,,LAC,2016-11-06,,2016,9,,,TEN,,,,,Injured Reserve,Undisclosed,9
Shaq Petteway,,,LAC,2016-11-13,,2016,10,,,MIA,,,,,Injured Reserve,Undisclosed,10
Shaq Petteway,,,,,,2016,11,,,,,,,,,,11
Shaq Petteway,,,LAC,2016-11-27,,2016,12,,,HOU,,,,,Injured Reserve,Undisclosed,12
Shaq Petteway,,,LAC,2016-12-04,,2016,13,,,TAM,,,,,Injured Reserve,Undisclosed,13
Shaq Petteway,,,LAC,2016-12-11,,2016,14,,,CAR,,,,,Injured Reserve,Undisclosed,14
Shaq Petteway,,,LAC,2016-12-18,,2016,15,,,OAK,,,,,Injured Reserve,Undisclosed,15
Shaq Petteway,,,LAC,2016-12-24,,2016,16,,,CLE,,,,,Injured Reserve,Undisclosed,16
Shaq Petteway,,,LAC,2017-01-01,,2016,17,,,KAN,,,,,Injured Reserve,Undisclosed,17
Shaq Thompson,,LB,CAR,2016-11-06,Sun,2016,9,8.0,Away,LAR,W 13-10,,,,Out,knee,1
Shaq Thompson,,LB,CAR,2016-11-13,Sun,2016,10,9.0,Home,KAN,L 17-20,,,,Questionable,knee,2
Shaq Thompson,22.21,LB,CAR,2016-11-17,Thu,2016,11,10.0,Home,NOR,W 23-20,3.75,25.0,25.0,,,3
Shaq Thompson,22.22,LB,CAR,2016-11-27,Sun,2016,12,11.0,Away,OAK,L 32-35,0.0,17.0,17.0,,,4
Shaq Thompson,22.227,LB,CAR,2016-12-04,Sun,2016,13,12.0,Away,SEA,L 7-40,4.5,40.0,40.0,,,5
Shaq Thompson,22.234,LB,CAR,2016-12-11,Sun,2016,14,13.0,Home,SDG,W 28-16,15.0,31.0,31.0,,,6
Shaq Thompson,22.242,LB,CAR,2016-12-19,Mon,2016,15,14.0,Away,WAS,W 26-15,3.0,34.0,34.0,,,7
Shaq Thompson,22.247,LB,CAR,2016-12-24,Sat,2016,16,15.0,Home,ATL,L 16-33,17.25,62.0,62.0,,,8
Shaq Thompson,22.255,LB,CAR,2017-01-01,Sun,2016,17,16.0,Away,TAM,L 16-17,6.75,62.0,62.0,,,9
Shareece Wright,29.156,DB,BAL,2016-09-11,Sun,2016,1,1.0,Home,BUF,W 13-7,22.5,46.0,46.0,Questionable,foot,1
Shareece Wright,29.163,DB,BAL,2016-09-18,Sun,2016,2,2.0,Away,CLE,W 25-20,1.5,62.0,62.0,,,2
Shareece Wright,29.17,DB,BAL,2016-09-25,Sun,2016,3,3.0,Away,JAX,W 19-17,9.75,66.0,66.0,,,3
Shareece Wright,29.177,DB,BAL,2016-10-02,Sun,2016,4,4.0,Home,OAK,L 27-28,6.0,60.0,60.0,,,4
Shareece Wright,,,,,,2016,5,,,,,,,,,,5
Shareece Wright,29.191,DB,BAL,2016-10-16,Sun,2016,6,6.0,Away,NYG,L 23-27,4.5,39.0,39.0,Questionable,back,6
Shareece Wright,,DB,BAL,2016-10-23,Sun,2016,7,7.0,Away,NYJ,L 16-24,,,,Doubtful,thigh,7
Shareece Wright,,,,,,2016,8,,,,,,,,,,8
Shareece Wright,,DB,BAL,2016-11-06,Sun,2016,9,8.0,Home,PIT,W 21-14,,,,Doubtful,thigh,9
Shareece Wright,,DB,BAL,2016-11-10,Thu,2016,10,9.0,Home,CLE,W 28-7,,,,Out,thigh,10
Shareece Wright,29.226,DB,BAL,2016-11-20,Sun,2016,11,10.0,Away,DAL,L 17-27,12.75,71.0,71.0,Questionable,thigh,11
Shareece Wright,29.233,DB,BAL,2016-11-27,Sun,2016,12,11.0,Home,CIN,W 19-14,5.25,74.0,74.0,,,12
Shareece Wright,29.24,DB,BAL,2016-12-04,Sun,2016,13,12.0,Home,MIA,W 38-6,4.5,13.0,13.0,,,13
Shareece Wright,29.248,DB,BAL,2016-12-12,Mon,2016,14,13.0,Away,NWE,L 23-30,14.25,42.0,42.0,,,14
Shareece Wright,29.254,DB,BAL,2016-12-18,Sun,2016,15,14.0,Home,PHI,W 27-26,3.75,87.0,87.0,,,15
Shareece Wright,29.261,DB,BAL,2016-12-25,Sun,2016,16,15.0,Away,PIT,L 27-31,3.75,58.0,58.0,,,16
Shareece Wright,29.268,DB,BAL,2017-01-01,Sun,2016,17,16.0,Away,CIN,L 10-27,4.5,55.0,55.0,,,17
Sharrif Floyd,,DL,MIN,2016-09-18,Sun,2016,2,2.0,Home,GNB,W 17-14,,,,Injured Reserve,Knee,1
Sharrif Floyd,,DL,MIN,2016-09-25,Sun,2016,3,3.0,Away,CAR,W 22-10,,,,Injured Reserve,Knee,2
Sharrif Floyd,,DL,MIN,2016-10-03,Mon,2016,4,4.0,Home,NYG,W 24-10,,,,Injured Reserve,Knee,3
Sharrif Floyd,,DL,MIN,2016-10-09,Sun,2016,5,5.0,Home,HOU,W 31-13,,,,Injured Reserve,Knee,4
Sharrif Floyd,,,,,,2016,6,,,,,,,,,,5
Sharrif Floyd,,DL,MIN,2016-10-23,Sun,2016,7,6.0,Away,PHI,L 10-21,,,,Injured Reserve,Knee,6
Sharrif Floyd,,DL,MIN,2016-10-31,Mon,2016,8,7.0,Away,CHI,L 10-20,,,,Injured Reserve,Knee,7
Sharrif Floyd,,DL,MIN,2016-11-06,Sun,2016,9,8.0,Home,DET,L 16-22,,,,Injured Reserve,Knee,8
Sharrif Floyd,,DL,MIN,2016-11-13,Sun,2016,10,9.0,Away,WAS,L 20-26,,,,Injured Reserve,Knee,9
Sharrif Floyd,,DL,MIN,2016-11-20,Sun,2016,11,10.0,Home,ARI,W 30-24,,,,Injured Reserve,Knee,10
Sharrif Floyd,,DL,MIN,2016-11-24,Thu,2016,12,11.0,Away,DET,L 13-16,,,,Injured Reserve,Knee,11
Sharrif Floyd,,DL,MIN,2016-12-01,Thu,2016,13,12.0,Home,DAL,L 15-17,,,,Injured Reserve,Knee,12
Sharrif Floyd,,DL,MIN,2016-12-11,Sun,2016,14,13.0,Away,JAX,W 25-16,,,,Injured Reserve,Knee,13
Sharrif Floyd,,DL,MIN,2016-12-18,Sun,2016,15,14.0,Home,IND,L 6-34,,,,Injured Reserve,Knee,14
Sharrif Floyd,,DL,MIN,2016-12-24,Sat,2016,16,15.0,Away,GNB,L 25-38,,,,Injured Reserve,Knee,15
Sharrif Floyd,,DL,MIN,2017-01-01,Sun,2016,17,16.0,Home,CHI,W 38-10,,,,Injured Reserve,Knee,16
Shawn Lauvao,,OL,WAS,2016-10-02,Sun,2016,4,4.0,Home,CLE,W 31-20,,,,Out,ankle,1
Shawn Lauvao,28.349,OL,WAS,2016-10-09,Sun,2016,5,5.0,Away,BAL,W 16-10,0.0,,,Questionable,ankle,2
Shawn Lauvao,28.356,OL,WAS,2016-10-16,Sun,2016,6,6.0,Home,PHI,W 27-20,0.0,,,,,3
Shawn Lauvao,28.363,OL,WAS,2016-10-23,Sun,2016,7,7.0,Away,DET,L 17-20,0.0,,,,,4
Shawn Lauvao,29.004,OL,WAS,2016-10-30,Sun,2016,8,8.0,Away,CIN,T 27-27,0.0,,,,,5
Shawn Lauvao,,,,,,2016,9,,,,,,,,,,6
Shawn Lauvao,29.018,OL,WAS,2016-11-13,Sun,2016,10,9.0,Home,MIN,W 26-20,0.0,,,,,7
Shawn Lauvao,29.025,OL,WAS,2016-11-20,Sun,2016,11,10.0,Home,GNB,W 42-24,0.0,,,,,8
Shawn Lauvao,29.029,OL,WAS,2016-11-24,Thu,2016,12,11.0,Away,DAL,L 26-31,0.0,,,,,9
Shawn Lauvao,29.039,OL,WAS,2016-12-04,Sun,2016,13,12.0,Away,ARI,L 23-31,0.0,,,,,10
Shawn Lauvao,,OL,WAS,2016-12-11,Sun,2016,14,13.0,Away,PHI,W 27-22,,,,Questionable,groin,11
Shawn Lauvao,29.054,OL,WAS,2016-12-19,Mon,2016,15,14.0,Home,CAR,L 15-26,0.0,,,Questionable,groin,12
Shawn Lauvao,29.059,OL,WAS,2016-12-24,Sat,2016,16,15.0,Away,CHI,W 41-21,0.0,,,,,13
Shawn Lauvao,29.067,OL,WAS,2017-01-01,Sun,2016,17,16.0,Home,NYG,L 10-19,0.0,,,,,14
Shawn Williams,,DB,CIN,2016-11-27,Sun,2016,12,11.0,Away,BAL,L 14-19,,,,Doubtful,hamstring,1
Shawn Williams,25.205,DB,CIN,2016-12-04,Sun,2016,13,12.0,Home,PHI,W 32-14,15.5,61.0,61.0,,,2
Shawn Williams,25.212,DB,CIN,2016-12-11,Sun,2016,14,13.0,Away,CLE,W 23-10,7.5,52.0,52.0,,,3
Shawn Williams,25.219,DB,CIN,2016-12-18,Sun,2016,15,14.0,Home,PIT,L 20-24,9.75,74.0,74.0,,,4
Shawn Williams,25.225,DB,CIN,2016-12-24,Sat,2016,16,15.0,Away,HOU,L 10-12,4.5,64.0,64.0,,,5
Shawn Williams,25.233,DB,CIN,2017-01-01,Sun,2016,17,16.0,Home,BAL,W 27-10,17.25,56.0,56.0,,,6
Shayne Skov,,LB,SFO,2016-12-04,Sun,2016,13,12.0,Away,CHI,L 6-26,,,,Injured Reserve,Knee,1
Shayne Skov,,LB,SFO,2016-12-11,Sun,2016,14,13.0,Home,NYJ,L 17-23,,,,Injured Reserve,Knee,2
Shayne Skov,,LB,SFO,2016-12-18,Sun,2016,15,14.0,Away,ATL,L 13-41,,,,Injured Reserve,Knee,3
Shayne Skov,,LB,SFO,2016-12-24,Sat,2016,16,15.0,Away,LAR,W 22-21,,,,Injured Reserve,Knee,4
Shayne Skov,,LB,SFO,2017-01-01,Sun,2016,17,16.0,Home,SEA,L 23-25,,,,Injured Reserve,Knee,5
Shea McClellin,27.041,LB,NWE,2016-09-11,Sun,2016,1,1.0,Away,ARI,W 23-21,3.0,24.0,24.0,Questionable,shoulder,1
Shea McClellin,27.048,LB,NWE,2016-09-18,Sun,2016,2,2.0,Home,MIA,W 31-24,2.25,38.0,38.0,Questionable,shoulder,2
Shea McClellin,27.052,LB,NWE,2016-09-22,Thu,2016,3,3.0,Home,HOU,W 27-0,3.0,25.0,25.0,,,3
Shea McClellin,27.062,LB,NWE,2016-10-02,Sun,2016,4,4.0,Home,BUF,L 0-16,2.25,26.0,26.0,,,4
Shea McClellin,,LB,NWE,2016-10-09,Sun,2016,5,5.0,Away,CLE,W 33-13,,,,Out,concussion,5
Shea McClellin,,LB,NWE,2016-10-16,Sun,2016,6,6.0,Home,CIN,W 35-17,,,,Questionable,concussion,6
Shea McClellin,27.083,LB,NWE,2016-10-23,Sun,2016,7,7.0,Away,PIT,W 27-16,0.0,10.0,10.0,Questionable,concussion,7
Shea McClellin,27.09,LB,NWE,2016-10-30,Sun,2016,8,8.0,Away,BUF,W 41-25,4.0,19.0,19.0,,,8
Shea McClellin,,,,,,2016,9,,,,,,,,,,9
Shea McClellin,27.104,LB,NWE,2016-11-13,Sun,2016,10,9.0,Home,SEA,L 24-31,0.75,16.0,16.0,,,10
Shea McClellin,27.111,LB,NWE,2016-11-20,Sun,2016,11,10.0,Away,SFO,W 30-17,4.5,36.0,36.0,,,11
Shea McClellin,27.118,LB,NWE,2016-11-27,Sun,2016,12,11.0,Away,NYJ,W 22-17,6.0,31.0,31.0,,,12
Shea McClellin,27.125,LB,NWE,2016-12-04,Sun,2016,13,12.0,Home,LAR,W 26-10,12.0,38.0,38.0,,,13
Shea McClellin,27.133,LB,NWE,2016-12-12,Mon,2016,14,13.0,Home,BAL,W 30-23,8.25,33.0,33.0,,,14
Shea McClellin,27.139,LB,NWE,2016-12-18,Sun,2016,15,14.0,Away,DEN,W 16-3,2.25,21.0,21.0,,,15
Shea McClellin,27.145,LB,NWE,2016-12-24,Sat,2016,16,15.0,Home,NYJ,W 41-3,1.5,35.0,35.0,,,16
Shea McClellin,27.153,LB,NWE,2017-01-01,Sun,2016,17,16.0,Away,MIA,W 35-14,7.0,29.0,29.0,,,17
Sheldon Price,,DB,BAL,2016-10-02,Sun,2016,4,4.0,Home,OAK,L 27-28,,,,Doubtful,thigh,1
Sheldon Price,25.197,DB,BAL,2016-10-09,Sun,2016,5,5.0,Home,WAS,L 10-16,0.0,4.0,4.0,Questionable,thigh,2
Sheldon Price,,DB,BAL,2016-10-16,Sun,2016,6,6.0,Away,NYG,L 23-27,,,,Injured Reserve,Thigh,3
Sheldon Price,,DB,BAL,2016-10-23,Sun,2016,7,7.0,Away,NYJ,L 16-24,,,,Injured Reserve,Thigh,4
Sheldon Price,,,,,,2016,8,,,,,,,,,,5
Sheldon Price,,DB,BAL,2016-11-06,Sun,2016,9,8.0,Home,PIT,W 21-14,,,,Injured Reserve,Thigh,6
Sheldon Price,,DB,BAL,2016-11-10,Thu,2016,10,9.0,Home,CLE,W 28-7,,,,Injured Reserve,Thigh,7
Sheldon Price,,DB,BAL,2016-11-20,Sun,2016,11,10.0,Away,DAL,L 17-27,,,,Injured Reserve,Thigh,8
Sheldon Price,,DB,BAL,2016-11-27,Sun,2016,12,11.0,Home,CIN,W 19-14,,,,Injured Reserve,Thigh,9
Sheldon Price,,DB,BAL,2016-12-04,Sun,2016,13,12.0,Home,MIA,W 38-6,,,,Injured Reserve,Thigh,10
Sheldon Price,,DB,BAL,2016-12-12,Mon,2016,14,13.0,Away,NWE,L 23-30,,,,Injured Reserve,Thigh,11
Sheldon Price,,DB,BAL,2016-12-18,Sun,2016,15,14.0,Home,PHI,W 27-26,,,,Injured Reserve,Thigh,12
Sheldon Price,,DB,BAL,2016-12-25,Sun,2016,16,15.0,Away,PIT,L 27-31,,,,Injured Reserve,Thigh,13
Sheldon Price,,DB,BAL,2017-01-01,Sun,2016,17,16.0,Away,CIN,L 10-27,,,,Injured Reserve,Thigh,14
Sheldon Rankins,,DL,NOR,2016-09-11,Sun,2016,1,1.0,Home,OAK,L 34-35,,,,Injured Reserve,Leg,1
Sheldon Rankins,,DL,NOR,2016-09-18,Sun,2016,2,2.0,Away,NYG,L 13-16,,,,Injured Reserve,Leg,2
Sheldon Rankins,,DL,NOR,2016-09-26,Mon,2016,3,3.0,Home,ATL,L 32-45,,,,Injured Reserve,Leg,3
Sheldon Rankins,,DL,NOR,2016-10-02,Sun,2016,4,4.0,Away,SDG,W 35-34,,,,Injured Reserve,Leg,4
Sheldon Rankins,,,,,,2016,5,,,,,,,,,,5
Sheldon Rankins,,DL,NOR,2016-10-16,Sun,2016,6,5.0,Home,CAR,W 41-38,,,,Injured Reserve,Leg,6
Sheldon Rankins,,DL,NOR,2016-10-23,Sun,2016,7,6.0,Away,KAN,L 21-27,,,,Injured Reserve,Leg,7
Sheldon Rankins,,DL,NOR,2016-10-30,Sun,2016,8,7.0,Home,SEA,W 25-20,,,,Injured Reserve,Leg,8
Sheldon Rankins,22.218,DL,NOR,2016-11-06,Sun,2016,9,8.0,Away,SFO,W 41-23,1.5,38.0,38.0,,,9
Sheldon Rankins,22.225,DL,NOR,2016-11-13,Sun,2016,10,9.0,Home,DEN,L 23-25,9.0,48.0,48.0,,,10
Sheldon Rankins,22.229,DL,NOR,2016-11-17,Thu,2016,11,10.0,Away,CAR,L 20-23,3.75,40.0,40.0,,,11
Sheldon Rankins,22.239,DL,NOR,2016-11-27,Sun,2016,12,11.0,Home,LAR,W 49-21,11.0,35.0,35.0,,,12
Sheldon Rankins,22.246,DL,NOR,2016-12-04,Sun,2016,13,12.0,Home,DET,L 13-28,10.5,44.0,44.0,,,13
Sheldon Rankins,22.253,DL,NOR,2016-12-11,Sun,2016,14,13.0,Away,TAM,L 11-16,1.5,38.0,38.0,,,14
Sheldon Rankins,22.26,DL,NOR,2016-12-18,Sun,2016,15,14.0,Away,ARI,W 48-41,3.0,41.0,41.0,,,15
Sheldon Rankins,22.266,DL,NOR,2016-12-24,Sat,2016,16,15.0,Home,TAM,W 31-24,12.0,42.0,42.0,,,16
Sheldon Rankins,22.274,DL,NOR,2017-01-01,Sun,2016,17,16.0,Away,ATL,L 32-38,0.0,9.0,9.0,,,17
Sheldon Richardson,26.033,DL,NYJ,2017-01-01,Sun,2016,17,16.0,Home,BUF,W 30-10,20.25,49.0,49.0,Questionable,back,1
Sherrick McManis,28.288,DB,CHI,2016-10-02,Sun,2016,4,4.0,Home,DET,W 17-14,1.5,,,Questionable,hamstring,1
Sherrick McManis,28.295,DB,CHI,2016-10-09,Sun,2016,5,5.0,Away,IND,L 23-29,0.75,,,Questionable,hamstring,2
Sherrick McManis,28.302,DB,CHI,2016-10-16,Sun,2016,6,6.0,Home,JAX,L 16-17,0.0,,,,,3
Sherrick McManis,28.306,DB,CHI,2016-10-20,Thu,2016,7,7.0,Away,GNB,L 10-26,3.0,1.0,1.0,,,4
Sherrick McManis,28.317,DB,CHI,2016-10-31,Mon,2016,8,8.0,Home,MIN,W 20-10,1.5,,,,,5
Sherrick McManis,,,,,,2016,9,,,,,,,,,,6
Sherrick McManis,28.33,DB,CHI,2016-11-13,Sun,2016,10,9.0,Away,TAM,L 10-36,0.0,,,,,7
Sherrick McManis,28.337,DB,CHI,2016-11-20,Sun,2016,11,10.0,Away,NYG,L 16-22,4.5,1.0,1.0,,,8
Sherrick McManis,28.344,DB,CHI,2016-11-27,Sun,2016,12,11.0,Home,TEN,L 21-27,0.0,,,,,9
Sherrick McManis,28.351,DB,CHI,2016-12-04,Sun,2016,13,12.0,Home,SFO,W 26-6,1.5,,,,,10
Sherrick McManis,28.358,DB,CHI,2016-12-11,Sun,2016,14,13.0,Away,DET,L 17-20,1.5,,,,,11
Sherrick McManis,28.365,DB,CHI,2016-12-18,Sun,2016,15,14.0,Home,GNB,L 27-30,1.5,,,,,12
Sherrick McManis,29.005,DB,CHI,2016-12-24,Sat,2016,16,15.0,Home,WAS,L 21-41,0.0,,,,,13
Sherrick McManis,29.013,DB,CHI,2017-01-01,Sun,2016,17,16.0,Away,MIN,L 10-38,1.5,,,,,14
Shilique Calhoun,,LB,OAK,2016-11-27,Sun,2016,12,11.0,Home,CAR,W 35-32,,,,Injured Reserve,Knee,1
Shilique Calhoun,,LB,OAK,2016-12-04,Sun,2016,13,12.0,Home,BUF,W 38-24,,,,Injured Reserve,Knee,2
Shilique Calhoun,,LB,OAK,2016-12-08,Thu,2016,14,13.0,Away,KAN,L 13-21,,,,Injured Reserve,Knee,3
Shilique Calhoun,,LB,OAK,2016-12-18,Sun,2016,15,14.0,Away,SDG,W 19-16,,,,Injured Reserve,Knee,4
Shilique Calhoun,,LB,OAK,2016-12-24,Sat,2016,16,15.0,Home,IND,W 33-25,,,,Injured Reserve,Knee,5
Shilique Calhoun,,LB,OAK,2017-01-01,Sun,2016,17,16.0,Away,DEN,L 6-24,,,,Injured Reserve,Knee,6
Shiloh Keo,,DB,NOR,2016-10-02,Sun,2016,4,4.0,Away,SDG,W 35-34,,,,Questionable,knee,1
Shiloh Keo,28.297,DB,DEN,2016-10-09,Sun,2016,5,5.0,Home,ATL,L 16-23,1.5,,,,,2
Shiloh Keo,28.301,DB,DEN,2016-10-13,Thu,2016,6,6.0,Away,SDG,L 13-21,4.0,,,,,3
Shiloh Keo,,,,,,2016,7,,,,,,,,,,4
Shiloh Keo,,,,,,2016,8,,,,,,,,,,5
Shiloh Keo,,,,,,2016,9,,,,,,,,,,6
Shiloh Keo,28.332,DB,NOR,2016-11-13,Sun,2016,10,9.0,Home,DEN,L 23-25,0.0,,,,,7
Shiloh Keo,28.336,DB,NOR,2016-11-17,Thu,2016,11,10.0,Away,CAR,L 20-23,3.0,,,,,8
Shiloh Keo,28.346,DB,NOR,2016-11-27,Sun,2016,12,11.0,Home,LAR,W 49-21,7.0,,,Questionable,neck,9
Shiloh Keo,28.353,DB,NOR,2016-12-04,Sun,2016,13,12.0,Home,DET,L 13-28,0.0,,,,,10
Shiloh Keo,,DB,NOR,2016-12-11,Sun,2016,14,13.0,Away,TAM,L 11-16,,,,Questionable,hamstring,11
Shiloh Keo,29.001,DB,NOR,2016-12-18,Sun,2016,15,14.0,Away,ARI,W 48-41,0.0,,,Questionable,hamstring,12
Shiloh Keo,29.007,DB,NOR,2016-12-24,Sat,2016,16,15.0,Home,TAM,W 31-24,1.5,,,,,13
Shiloh Keo,29.015,DB,NOR,2017-01-01,Sun,2016,17,16.0,Away,ATL,L 32-38,0.0,,,,,14
Sio Moore,26.132,LB,IND,2016-09-11,Sun,2016,1,1.0,Home,DET,L 35-39,19.25,47.0,47.0,Questionable,hamstring,1
Sio Moore,26.139,LB,IND,2016-09-18,Sun,2016,2,2.0,Away,DEN,L 20-34,6.75,59.0,59.0,,,2
Sio Moore,26.146,LB,IND,2016-09-25,Sun,2016,3,3.0,Home,SDG,W 26-22,11.25,37.0,37.0,,,3
Sio Moore,26.153,LB,IND,2016-10-02,Sun,2016,4,4.0,Away,JAX,L 27-30,8.0,26.0,26.0,,,4
Sio Moore,,,,,,2016,5,,,,,,,,,,5
Sio Moore,,,,,,2016,6,,,,,,,,,,6
Sio Moore,,,,,,2016,7,,,,,,,,,,7
Sio Moore,26.181,LB,KAN,2016-10-30,Sun,2016,8,7.0,Away,IND,W 30-14,0.0,,,,,8
Sio Moore,,,,,,2016,9,,,,,,,,,,9
Sio Moore,,,,,,2016,10,,,,,,,,,,10
Sio Moore,,,,,,2016,11,,,,,,,,,,11
Sio Moore,,,,,,2016,12,,,,,,,,,,12
Sio Moore,,,,,,2016,13,,,,,,,,,,13
Sio Moore,26.223,LB,ARI,2016-12-11,Sun,2016,14,13.0,Away,MIA,L 23-26,4.5,21.0,21.0,,,14
Sio Moore,26.23,LB,ARI,2016-12-18,Sun,2016,15,14.0,Home,NOR,L 41-48,20.0,84.0,84.0,,,15
Sio Moore,26.236,LB,ARI,2016-12-24,Sat,2016,16,15.0,Away,SEA,W 34-31,18.25,83.0,83.0,,,16
Sio Moore,26.244,LB,ARI,2017-01-01,Sun,2016,17,16.0,Away,LAR,W 44-6,17.75,54.0,54.0,Questionable,ankle,17
Soma Vainuku,,,HOU,2016-09-11,Sun,2016,1,1.0,Home,CHI,W 23-14,,,,Injured Reserve,Undisclosed,1
Soma Vainuku,,,HOU,2016-09-18,Sun,2016,2,2.0,Home,KAN,W 19-12,,,,Injured Reserve,Undisclosed,2
Soma Vainuku,,,HOU,2016-09-22,Thu,2016,3,3.0,Away,NWE,L 0-27,,,,Injured Reserve,Undisclosed,3
Soma Vainuku,,,HOU,2016-10-02,Sun,2016,4,4.0,Home,TEN,W 27-20,,,,Injured Reserve,Undisclosed,4
Soma Vainuku,,,HOU,2016-10-09,Sun,2016,5,5.0,Away,MIN,L 13-31,,,,Injured Reserve,Undisclosed,5
Soma Vainuku,,,HOU,2016-10-16,Sun,2016,6,6.0,Home,IND,W 26-23,,,,Injured Reserve,Undisclosed,6
Soma Vainuku,,,HOU,2016-10-24,Mon,2016,7,7.0,Away,DEN,L 9-27,,,,Injured Reserve,Undisclosed,7
Soma Vainuku,,,HOU,2016-10-30,Sun,2016,8,8.0,Home,DET,W 20-13,,,,Injured Reserve,Undisclosed,8
Soma Vainuku,,,,,,2016,9,,,,,,,,,,9
Soma Vainuku,,,HOU,2016-11-13,Sun,2016,10,9.0,Away,JAX,W 24-21,,,,Injured Reserve,Undisclosed,10
Soma Vainuku,,,HOU,2016-11-21,Mon,2016,11,10.0,Away,OAK,L 20-27,,,,Injured Reserve,Undisclosed,11
Soma Vainuku,,,HOU,2016-11-27,Sun,2016,12,11.0,Home,SDG,L 13-21,,,,Injured Reserve,Undisclosed,12
Soma Vainuku,,,HOU,2016-12-04,Sun,2016,13,12.0,Away,GNB,L 13-21,,,,Injured Reserve,Undisclosed,13
Soma Vainuku,,,HOU,2016-12-11,Sun,2016,14,13.0,Away,IND,W 22-17,,,,Injured Reserve,Undisclosed,14
Soma Vainuku,,,HOU,2016-12-18,Sun,2016,15,14.0,Home,JAX,W 21-20,,,,Injured Reserve,Undisclosed,15
Soma Vainuku,,,HOU,2016-12-24,Sat,2016,16,15.0,Home,CIN,W 12-10,,,,Injured Reserve,Undisclosed,16
Soma Vainuku,,,HOU,2017-01-01,Sun,2016,17,16.0,Away,TEN,L 17-24,,,,Injured Reserve,Undisclosed,17
Spencer Long,25.309,OL,WAS,2016-09-12,Mon,2016,1,1.0,Home,PIT,L 16-38,0.0,,,Questionable,ankle,1
Spencer Long,25.315,OL,WAS,2016-09-18,Sun,2016,2,2.0,Home,DAL,L 23-27,0.0,,,,,2
Spencer Long,25.322,OL,WAS,2016-09-25,Sun,2016,3,3.0,Away,NYG,W 29-27,0.0,,,,,3
Spencer Long,25.329,OL,WAS,2016-10-02,Sun,2016,4,4.0,Home,CLE,W 31-20,0.0,,,,,4
Spencer Long,25.336,OL,WAS,2016-10-09,Sun,2016,5,5.0,Away,BAL,W 16-10,0.0,,,,,5
Spencer Long,25.343,OL,WAS,2016-10-16,Sun,2016,6,6.0,Home,PHI,W 27-20,0.0,,,,,6
Spencer Long,25.35,OL,WAS,2016-10-23,Sun,2016,7,7.0,Away,DET,L 17-20,0.0,,,,,7
Spencer Long,25.357,OL,WAS,2016-10-30,Sun,2016,8,8.0,Away,CIN,T 27-27,0.0,,,Questionable,chest,8
Spencer Long,,,,,,2016,9,,,,,,,,,,9
Spencer Long,26.005,OL,WAS,2016-11-13,Sun,2016,10,9.0,Home,MIN,W 26-20,0.0,,,,,10
