Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury,Healthy_Week
Mike Remmers,28.194,OL,MIN,2017-10-22,Sun,2017,7,7.0,Home,BAL,W 24-16,0.0,,,,,7
Mike Remmers,28.201,OL,MIN,2017-10-29,Sun,2017,8,8.0,Away,CLE,W 33-16,0.0,,,,,8
Mike Remmers,,,,,,2017,9,,,,,,,,,,9
Mike Tolbert,31.291,RB,BUF,2017-09-10,Sun,2017,1,1.0,Home,NYJ,W 21-12,11.9,23.0,0.3,,,1
Mike Tolbert,31.298,RB,BUF,2017-09-17,Sun,2017,2,2.0,Away,CAR,L 3-9,1.2,13.0,0.24,,,2
Mike Tolbert,31.305,RB,BUF,2017-09-24,Sun,2017,3,3.0,Home,DEN,W 26-16,4.1000000000000005,21.0,0.32,,,3
Mike Tolbert,31.312,RB,BUF,2017-10-01,Sun,2017,4,4.0,Away,ATL,W 23-17,3.1,15.0,0.25,,,4
Mike Tolbert,31.319,RB,BUF,2017-10-08,Sun,2017,5,5.0,Away,CIN,L 16-20,4.9,16.0,0.23,,,5
Mike Tolbert,,,,,,2017,6,,,,,,,,,,6
Mike Tolbert,31.333,RB,BUF,2017-10-22,Sun,2017,7,6.0,Home,TAM,W 30-27,3.5000000000000004,10.0,0.15,,,7
Mike Tolbert,31.34,RB,BUF,2017-10-29,Sun,2017,8,7.0,Home,OAK,W 34-14,5.7,19.0,0.28,,,8
Mike Tolbert,31.344,RB,BUF,2017-11-02,Thu,2017,9,8.0,Away,NYJ,L 21-34,3.85,20.0,0.27,,,9
Mike Tolbert,31.354,RB,BUF,2017-11-12,Sun,2017,10,9.0,Home,NOR,L 10-47,4.0,14.0,0.29,,,10
Mike Wallace,31.04,WR,BAL,2017-09-10,Sun,2017,1,1.0,Away,CIN,W 20-0,1.3,47.0,0.71,,,1
Mike Wallace,31.047,WR,BAL,2017-09-17,Sun,2017,2,2.0,Home,CLE,W 24-10,1.2000000000000002,48.0,0.71,,,2
Mike Wallace,31.054,WR,BAL,2017-09-24,Sun,2017,3,3.0,Away,JAX,L 7-44,1.5,50.0,0.86,,,3
Mike Wallace,31.061,WR,BAL,2017-10-01,Sun,2017,4,4.0,Home,PIT,L 9-26,14.5,52.0,0.75,,,4
Mike Wallace,31.068,WR,BAL,2017-10-08,Sun,2017,5,5.0,Away,OAK,W 30-17,14.8,34.0,0.52,,,5
Mike Wallace,31.075,WR,BAL,2017-10-15,Sun,2017,6,6.0,Home,CHI,L 24-27,4.5,70.0,0.96,,,6
Mitch Morse,25.139,OL,KAN,2017-09-07,Thu,2017,1,1.0,Away,NWE,W 42-27,0.0,,,,,1
Mitch Morse,25.149,OL,KAN,2017-09-17,Sun,2017,2,2.0,Home,PHI,W 27-20,0.0,,,,,2
Mitch Unrein,30.169,DL,CHI,2017-09-10,Sun,2017,1,1.0,Home,ATL,L 17-23,2.25,31.0,31.0,,,1
Mitch Unrein,30.176,DL,CHI,2017-09-17,Sun,2017,2,2.0,Away,TAM,L 7-29,7.25,35.0,35.0,,,2
Mitch Unrein,30.183,DL,CHI,2017-09-24,Sun,2017,3,3.0,Home,PIT,W 23-17,1.5,31.0,31.0,,,3
Mitch Unrein,30.187,DL,CHI,2017-09-28,Thu,2017,4,4.0,Away,GNB,L 14-35,1.5,25.0,25.0,,,4
Mitch Unrein,30.198,DL,CHI,2017-10-09,Mon,2017,5,5.0,Home,MIN,L 17-20,4.5,29.0,29.0,,,5
Mitch Unrein,30.204,DL,CHI,2017-10-15,Sun,2017,6,6.0,Away,BAL,W 27-24,3.0,40.0,40.0,,,6
Mitch Unrein,30.211,DL,CHI,2017-10-22,Sun,2017,7,7.0,Home,CAR,W 17-3,5.75,28.0,28.0,,,7
Mitch Unrein,30.218,DL,CHI,2017-10-29,Sun,2017,8,8.0,Away,NOR,L 12-20,12.0,38.0,38.0,,,8
Mitch Unrein,,,,,,2017,9,,,,,,,,,,9
Mitch Unrein,30.232,DL,CHI,2017-11-12,Sun,2017,10,9.0,Home,GNB,L 16-23,3.0,50.0,50.0,,,10
Mitch Unrein,30.239,DL,CHI,2017-11-19,Sun,2017,11,10.0,Home,DET,L 24-27,14.75,27.0,27.0,,,11
Mitchell Loewen,24.209,DL,NOR,2017-09-11,Mon,2017,1,1.0,Away,MIN,L 19-29,0.0,1.0,1.0,,,1
Mitchell Loewen,24.215,DL,NOR,2017-09-17,Sun,2017,2,2.0,Home,NWE,L 20-36,0.0,6.0,6.0,,,2
Mohamed Sanu,28.018,WR,ATL,2017-09-10,Sun,2017,1,1.0,Away,CHI,W 23-17,7.7,48.0,0.81,,,1
Mohamed Sanu,28.025,WR,ATL,2017-09-17,Sun,2017,2,2.0,Home,GNB,W 34-23,11.0,48.0,0.83,,,2
Mohamed Sanu,28.032,WR,ATL,2017-09-24,Sun,2017,3,3.0,Away,DET,W 30-26,10.8,57.0,0.84,,,3
Mohamed Sanu,28.039,WR,ATL,2017-10-01,Sun,2017,4,4.0,Home,BUF,L 17-23,1.2000000000000002,31.0,0.41,,,4
Mohamed Sanu,,,,,,2017,5,,,,,,,,,,5
Montae Nicholson,21.28,DB,WAS,2017-09-10,Sun,2017,1,1.0,Home,PHI,L 17-30,0.0,3.0,3.0,,,1
Montae Nicholson,21.287,DB,WAS,2017-09-17,Sun,2017,2,2.0,Away,LAR,W 27-20,3.0,26.0,26.0,,,2
Morgan Burnett,28.24,DB,GNB,2017-09-10,Sun,2017,1,1.0,Home,SEA,W 17-9,6.75,49.0,49.0,,,1
Morgan Burnett,28.247,DB,GNB,2017-09-17,Sun,2017,2,2.0,Away,ATL,L 23-34,6.75,58.0,58.0,,,2
Morgan Burnett,28.254,DB,GNB,2017-09-24,Sun,2017,3,3.0,Home,CIN,W 27-24,8.0,61.0,61.0,,,3
Morgan Burnett,28.258,DB,GNB,2017-09-28,Thu,2017,4,4.0,Home,CHI,W 35-14,13.25,65.0,65.0,,,4
Morgan Burnett,28.268,DB,GNB,2017-10-08,Sun,2017,5,5.0,Away,DAL,W 35-31,8.25,47.0,47.0,,,5
Morgan Moses,26.191,OL,WAS,2017-09-10,Sun,2017,1,1.0,Home,PHI,L 17-30,0.0,,,,,1
Morgan Moses,26.198,OL,WAS,2017-09-17,Sun,2017,2,2.0,Away,LAR,W 27-20,0.0,,,,,2
Morgan Moses,26.205,OL,WAS,2017-09-24,Sun,2017,3,3.0,Home,OAK,W 27-10,0.0,,,,,3
Morgan Moses,26.213,OL,WAS,2017-10-02,Mon,2017,4,4.0,Away,KAN,L 20-29,0.0,,,,,4
Morgan Moses,,,,,,2017,5,,,,,,,,,,5
Morgan Moses,26.226,OL,WAS,2017-10-15,Sun,2017,6,5.0,Home,SFO,W 26-24,0.0,,,,,6
Morgan Moses,26.234,OL,WAS,2017-10-23,Mon,2017,7,6.0,Away,PHI,L 24-34,0.0,,,,,7
Morris Claiborne,27.215,DB,NYJ,2017-09-10,Sun,2017,1,1.0,Away,BUF,L 12-21,3.75,75.0,75.0,,,1
Morris Claiborne,27.222,DB,NYJ,2017-09-17,Sun,2017,2,2.0,Away,OAK,L 20-45,9.5,57.0,57.0,,,2
Morris Claiborne,27.229,DB,NYJ,2017-09-24,Sun,2017,3,3.0,Home,MIA,W 20-6,1.5,54.0,54.0,,,3
Morris Claiborne,27.236,DB,NYJ,2017-10-01,Sun,2017,4,4.0,Home,JAX,W 23-20,2.25,78.0,78.0,,,4
Morris Claiborne,27.243,DB,NYJ,2017-10-08,Sun,2017,5,5.0,Away,CLE,W 17-14,21.75,76.0,76.0,,,5
Morris Claiborne,27.25,DB,NYJ,2017-10-15,Sun,2017,6,6.0,Home,NWE,L 17-24,12.0,67.0,67.0,,,6
Morris Claiborne,27.257,DB,NYJ,2017-10-22,Sun,2017,7,7.0,Away,MIA,L 28-31,4.5,73.0,73.0,,,7
Morris Claiborne,27.264,DB,NYJ,2017-10-29,Sun,2017,8,8.0,Home,ATL,L 20-25,1.5,43.0,43.0,,,8
Muhammad Wilkerson,27.323,DL,NYJ,2017-09-10,Sun,2017,1,1.0,Away,BUF,L 12-21,4.5,68.0,68.0,,,1
Muhammad Wilkerson,27.33,DL,NYJ,2017-09-17,Sun,2017,2,2.0,Away,OAK,L 20-45,7.25,48.0,48.0,,,2
MyCole Pruitt,,,,,,2017,1,,,,,,,,,,1
MyCole Pruitt,,,,,,2017,2,,,,,,,,,,2
MyCole Pruitt,,,,,,2017,3,,,,,,,,,,3
MyCole Pruitt,,,,,,2017,4,,,,,,,,,,4
MyCole Pruitt,,,,,,2017,5,,,,,,,,,,5
MyCole Pruitt,,,,,,2017,6,,,,,,,,,,6
MyCole Pruitt,,,,,,2017,7,,,,,,,,,,7
MyCole Pruitt,,,,,,2017,8,,,,,,,,,,8
MyCole Pruitt,,,,,,2017,9,,,,,,,,,,9
MyCole Pruitt,,,,,,2017,10,,,,,,,,,,10
MyCole Pruitt,,,,,,2017,11,,,,,,,,,,11
MyCole Pruitt,,,,,,2017,12,,,,,,,,,,12
MyCole Pruitt,,,,,,2017,13,,,,,,,,,,13
MyCole Pruitt,25.261,TE,HOU,2017-12-10,Sun,2017,14,13.0,Home,SFO,L 16-26,0.0,13.0,0.19,,,14
Mychal Kendricks,26.347,LB,PHI,2017-09-10,Sun,2017,1,1.0,Away,WAS,W 30-17,3.0,23.0,23.0,,,1
Mychal Kendricks,26.354,LB,PHI,2017-09-17,Sun,2017,2,2.0,Away,KAN,L 20-27,15.5,20.0,20.0,,,2
Mychal Kendricks,26.361,LB,PHI,2017-09-24,Sun,2017,3,3.0,Home,NYG,W 27-24,12.75,49.0,49.0,,,3
Mychal Kendricks,27.003,LB,PHI,2017-10-01,Sun,2017,4,4.0,Away,LAC,W 26-24,4.5,24.0,24.0,,,4
Mychal Kendricks,27.01,LB,PHI,2017-10-08,Sun,2017,5,5.0,Home,ARI,W 34-7,1.5,28.0,28.0,,,5
Mychal Kendricks,27.014,LB,PHI,2017-10-12,Thu,2017,6,6.0,Away,CAR,W 28-23,23.75,55.0,55.0,,,6
Myles Garrett,,,,,,2017,1,,,,,,,,,,1
Nat Berhe,26.066,DB,NYG,2017-09-10,Sun,2017,1,1.0,Away,DAL,L 3-19,0.0,,,,,1
Nat Berhe,26.074,DB,NYG,2017-09-18,Mon,2017,2,2.0,Home,DET,L 10-24,0.75,3.0,3.0,,,2
Nat Berhe,26.08,DB,NYG,2017-09-24,Sun,2017,3,3.0,Away,PHI,L 24-27,0.0,,,,,3
Nat Berhe,26.087,DB,NYG,2017-10-01,Sun,2017,4,4.0,Away,TAM,L 23-25,1.5,7.0,7.0,,,4
Nat Berhe,26.094,DB,NYG,2017-10-08,Sun,2017,5,5.0,Home,LAC,L 22-27,0.0,6.0,6.0,,,5
Nat Berhe,26.101,DB,NYG,2017-10-15,Sun,2017,6,6.0,Away,DEN,W 23-10,0.75,13.0,13.0,,,6
Nat Berhe,26.108,DB,NYG,2017-10-22,Sun,2017,7,7.0,Home,SEA,L 7-24,7.5,4.0,4.0,,,7
Nat Berhe,,,,,,2017,8,,,,,,,,,,8
Nat Berhe,26.122,DB,NYG,2017-11-05,Sun,2017,9,8.0,Home,LAR,L 17-51,1.5,6.0,6.0,,,9
Nat Berhe,26.129,DB,NYG,2017-11-12,Sun,2017,10,9.0,Away,SFO,L 21-31,0.0,1.0,1.0,,,10
Nat Berhe,26.136,DB,NYG,2017-11-19,Sun,2017,11,10.0,Home,KAN,W 12-9,3.95,,,,,11
Nat Berhe,26.14,DB,NYG,2017-11-23,Thu,2017,12,11.0,Away,WAS,L 10-20,3.0,,,,,12
Nat Berhe,26.15,DB,NYG,2017-12-03,Sun,2017,13,12.0,Away,OAK,L 17-24,0.75,,,,,13
Nat Berhe,26.157,DB,NYG,2017-12-10,Sun,2017,14,13.0,Home,DAL,L 10-30,1.5,,,,,14
Nate Allen,,,,,,2017,1,,,,,,,,,,1
Nate Allen,29.291,DB,MIA,2017-09-17,Sun,2017,2,1.0,Away,LAC,W 19-17,6.0,58.0,58.0,,,2
Nate Allen,29.298,DB,MIA,2017-09-24,Sun,2017,3,2.0,Away,NYJ,L 6-20,3.0,45.0,45.0,,,3
Nate Allen,29.305,DB,MIA,2017-10-01,Sun,2017,4,3.0,Home,NOR,L 0-20,7.5,74.0,74.0,,,4
Nate Allen,29.312,DB,MIA,2017-10-08,Sun,2017,5,4.0,Home,TEN,W 16-10,3.0,59.0,59.0,,,5
Nate Allen,29.319,DB,MIA,2017-10-15,Sun,2017,6,5.0,Away,ATL,W 20-17,3.0,57.0,57.0,,,6
Nate Allen,29.326,DB,MIA,2017-10-22,Sun,2017,7,6.0,Home,NYJ,W 31-28,4.5,55.0,55.0,,,7
Nate Allen,29.33,DB,MIA,2017-10-26,Thu,2017,8,7.0,Away,BAL,L 0-40,0.0,14.0,14.0,,,8
Nate Hairston,23.072,DB,IND,2017-09-10,Sun,2017,1,1.0,Away,LAR,L 9-46,1.5,40.0,40.0,,,1
Nate Hairston,23.079,DB,IND,2017-09-17,Sun,2017,2,2.0,Home,ARI,L 13-16,12.0,44.0,44.0,,,2
Nate Hairston,23.086,DB,IND,2017-09-24,Sun,2017,3,3.0,Home,CLE,W 31-28,6.0,57.0,57.0,,,3
Nate Hairston,23.093,DB,IND,2017-10-01,Sun,2017,4,4.0,Away,SEA,L 18-46,22.75,48.0,48.0,,,4
Nate Palmer,,,,,,2017,1,,,,,,,,,,1
Nate Palmer,,,,,,2017,2,,,,,,,,,,2
Nate Palmer,,,,,,2017,3,,,,,,,,,,3
Nate Palmer,28.008,LB,TEN,2017-10-01,Sun,2017,4,4.0,Away,HOU,L 14-57,2.25,12.0,12.0,,,4
Nate Palmer,28.015,LB,TEN,2017-10-08,Sun,2017,5,5.0,Away,MIA,L 10-16,0.75,1.0,1.0,,,5
Nate Palmer,28.023,LB,TEN,2017-10-16,Mon,2017,6,6.0,Home,IND,W 36-22,1.5,2.0,2.0,,,6
Nate Palmer,28.029,LB,TEN,2017-10-22,Sun,2017,7,7.0,Away,CLE,W 12-9,1.5,5.0,5.0,,,7
Nate Palmer,,,,,,2017,8,,,,,,,,,,8
Nathan Peterman,,,,,,2017,1,,,,,,,,,,1
Nathan Peterman,,,,,,2017,2,,,,,,,,,,2
Nathan Peterman,,,,,,2017,3,,,,,,,,,,3
Nathan Peterman,,,,,,2017,4,,,,,,,,,,4
Nathan Peterman,,,,,,2017,5,,,,,,,,,,5
Nathan Peterman,,,,,,2017,6,,,,,,,,,,6
Nathan Peterman,,,,,,2017,7,,,,,,,,,,7
Nathan Peterman,,,,,,2017,8,,,,,,,,,,8
Nathan Peterman,,,,,,2017,9,,,,,,,,,,9
Nathan Peterman,23.192,QB,BUF,2017-11-12,Sun,2017,10,9.0,Home,NOR,L 10-47,7.16,11.0,0.23,,,10
Nathan Peterman,23.199,QB,BUF,2017-11-19,Sun,2017,11,10.0,Away,LAC,L 24-54,2.04,25.0,0.38,,,11
Nathan Peterman,,,,,,2017,12,,,,,,,,,,12
Nathan Peterman,23.213,QB,BUF,2017-12-03,Sun,2017,13,12.0,Home,NWE,L 3-23,2.9,22.0,0.33,,,13
Nathan Peterman,23.22,QB,BUF,2017-12-10,Sun,2017,14,13.0,Home,IND,W 13-7,11.28,40.0,0.6,,,14
Nathan Stupar,,,,,,2017,1,,,,,,,,,,1
Nathan Stupar,29.187,LB,NOR,2017-09-17,Sun,2017,2,2.0,Home,NWE,L 20-36,0.0,,,,,2
Nathan Stupar,29.194,LB,NOR,2017-09-24,Sun,2017,3,3.0,Away,CAR,W 34-13,0.0,,,,,3
Nathan Stupar,29.201,LB,NOR,2017-10-01,Sun,2017,4,4.0,Away,MIA,W 20-0,1.5,,,,,4
Nathan Stupar,,,,,,2017,5,,,,,,,,,,5
Nathan Stupar,29.215,LB,NOR,2017-10-15,Sun,2017,6,5.0,Home,DET,W 52-38,0.0,,,,,6
Nazair Jones,22.271,DL,SEA,2017-09-10,Sun,2017,1,1.0,Away,GNB,L 9-17,9.0,24.0,24.0,,,1
Nazair Jones,22.278,DL,SEA,2017-09-17,Sun,2017,2,2.0,Home,SFO,W 12-9,0.0,17.0,17.0,,,2
Nazair Jones,22.285,DL,SEA,2017-09-24,Sun,2017,3,3.0,Away,TEN,L 27-33,1.5,21.0,21.0,,,3
Nazair Jones,22.292,DL,SEA,2017-10-01,Sun,2017,4,4.0,Home,IND,W 46-18,5.0,22.0,22.0,,,4
Nazair Jones,22.299,DL,SEA,2017-10-08,Sun,2017,5,5.0,Away,LAR,W 16-10,3.75,17.0,17.0,,,5
Nazair Jones,,,,,,2017,6,,,,,,,,,,6
Neiko Thorpe,27.221,DB,SEA,2017-09-10,Sun,2017,1,1.0,Away,GNB,L 9-17,1.5,2.0,2.0,,,1
Neiko Thorpe,27.228,DB,SEA,2017-09-17,Sun,2017,2,2.0,Home,SFO,W 12-9,0.0,,,,,2
Neville Hewitt,,,,,,2017,1,,,,,,,,,,1
Neville Hewitt,,,,,,2017,2,,,,,,,,,,2
Neville Hewitt,,,,,,2017,3,,,,,,,,,,3
Neville Hewitt,,,,,,2017,4,,,,,,,,,,4
Neville Hewitt,,,,,,2017,5,,,,,,,,,,5
Neville Hewitt,,,,,,2017,6,,,,,,,,,,6
Neville Hewitt,,,,,,2017,7,,,,,,,,,,7
Neville Hewitt,,,,,,2017,8,,,,,,,,,,8
Neville Hewitt,,,,,,2017,9,,,,,,,,,,9
Neville Hewitt,,,,,,2017,10,,,,,,,,,,10
Neville Hewitt,,,,,,2017,11,,,,,,,,,,11
Neville Hewitt,24.234,LB,MIA,2017-11-26,Sun,2017,12,11.0,Away,NWE,L 17-35,0.0,,,,,12
Neville Hewitt,24.241,LB,MIA,2017-12-03,Sun,2017,13,12.0,Home,DEN,W 35-9,0.0,1.0,1.0,,,13
Neville Hewitt,24.249,LB,MIA,2017-12-11,Mon,2017,14,13.0,Home,NWE,W 27-20,1.5,,,,,14
Neville Hewitt,24.255,LB,MIA,2017-12-17,Sun,2017,15,14.0,Away,BUF,L 16-24,0.0,5.0,5.0,,,15
Neville Hewitt,24.262,LB,MIA,2017-12-24,Sun,2017,16,15.0,Away,KAN,L 13-29,0.0,5.0,5.0,,,16
Nevin Lawson,26.14,DB,DET,2017-09-10,Sun,2017,1,1.0,Home,ARI,W 35-23,6.0,32.0,32.0,,,1
Nevin Lawson,26.148,DB,DET,2017-09-18,Mon,2017,2,2.0,Away,NYG,W 24-10,1.5,38.0,38.0,,,2
Nevin Lawson,26.154,DB,DET,2017-09-24,Sun,2017,3,3.0,Home,ATL,L 26-30,3.0,41.0,41.0,,,3
Nevin Lawson,26.161,DB,DET,2017-10-01,Sun,2017,4,4.0,Away,MIN,W 14-7,10.5,24.0,24.0,,,4
Nevin Lawson,26.168,DB,DET,2017-10-08,Sun,2017,5,5.0,Home,CAR,L 24-27,3.75,42.0,42.0,,,5
Nevin Lawson,26.175,DB,DET,2017-10-15,Sun,2017,6,6.0,Away,NOR,L 38-52,3.75,43.0,43.0,,,6
Nevin Lawson,,,,,,2017,7,,,,,,,,,,7
Nevin Lawson,26.189,DB,DET,2017-10-29,Sun,2017,8,7.0,Home,PIT,L 15-20,7.5,27.0,27.0,,,8
Nevin Lawson,26.197,DB,DET,2017-11-06,Mon,2017,9,8.0,Away,GNB,W 30-17,4.5,32.0,32.0,,,9
Nevin Lawson,26.203,DB,DET,2017-11-12,Sun,2017,10,9.0,Home,CLE,W 38-24,18.5,31.0,31.0,,,10
Nevin Lawson,26.21,DB,DET,2017-11-19,Sun,2017,11,10.0,Away,CHI,W 27-24,4.5,34.0,34.0,,,11
Nevin Lawson,26.214,DB,DET,2017-11-23,Thu,2017,12,11.0,Home,MIN,L 23-30,4.5,35.0,35.0,,,12
Nevin Lawson,26.224,DB,DET,2017-12-03,Sun,2017,13,12.0,Away,BAL,L 20-44,5.25,32.0,32.0,,,13
Nevin Lawson,26.231,DB,DET,2017-12-10,Sun,2017,14,13.0,Away,TAM,W 24-21,1.5,47.0,47.0,,,14
Nevin Lawson,26.237,DB,DET,2017-12-16,Sat,2017,15,14.0,Home,CHI,W 20-10,7.5,48.0,48.0,,,15
Nevin Lawson,26.245,DB,DET,2017-12-24,Sun,2017,16,15.0,Away,CIN,L 17-26,3.0,49.0,49.0,,,16
Nicholas Morrow,22.062,LB,OAK,2017-09-10,Sun,2017,1,1.0,Away,TEN,W 26-16,3.5,4.0,4.0,,,1
Nicholas Morrow,22.069,LB,OAK,2017-09-17,Sun,2017,2,2.0,Home,NYJ,W 45-20,7.25,26.0,26.0,,,2
Nicholas Morrow,22.076,LB,OAK,2017-09-24,Sun,2017,3,3.0,Away,WAS,L 10-27,4.5,42.0,42.0,,,3
Nicholas Morrow,22.083,LB,OAK,2017-10-01,Sun,2017,4,4.0,Away,DEN,L 10-16,5.25,34.0,34.0,,,4
Nicholas Morrow,22.09,LB,OAK,2017-10-08,Sun,2017,5,5.0,Home,BAL,L 17-30,4.5,33.0,33.0,,,5
Nicholas Morrow,22.097,LB,OAK,2017-10-15,Sun,2017,6,6.0,Home,LAC,L 16-17,7.5,62.0,62.0,,,6
Nick Boyle,24.205,TE,BAL,2017-09-10,Sun,2017,1,1.0,Away,CIN,W 20-0,1.9,45.0,0.68,,,1
Nick Boyle,24.212,TE,BAL,2017-09-17,Sun,2017,2,2.0,Home,CLE,W 24-10,1.4,42.0,0.62,,,2
Nick Boyle,24.219,TE,BAL,2017-09-24,Sun,2017,3,3.0,Away,JAX,L 7-44,2.4000000000000004,40.0,0.69,,,3
Nick Boyle,24.226,TE,BAL,2017-10-01,Sun,2017,4,4.0,Home,PIT,L 9-26,6.1,49.0,0.71,,,4
Nick Boyle,24.233,TE,BAL,2017-10-08,Sun,2017,5,5.0,Away,OAK,W 30-17,1.4,44.0,0.67,,,5
Nick Boyle,24.24,TE,BAL,2017-10-15,Sun,2017,6,6.0,Home,CHI,L 24-27,4.5,44.0,0.6,,,6
Nick Boyle,24.247,TE,BAL,2017-10-22,Sun,2017,7,7.0,Away,MIN,L 16-24,2.2,47.0,0.72,,,7
Nick Boyle,24.251,TE,BAL,2017-10-26,Thu,2017,8,8.0,Home,MIA,W 40-0,4.9,55.0,0.85,,,8
Nick Easton,25.087,OL,MIN,2017-09-11,Mon,2017,1,1.0,Home,NOR,W 29-19,0.0,,,,,1
Nick Easton,25.093,OL,MIN,2017-09-17,Sun,2017,2,2.0,Away,PIT,L 9-26,0.0,,,,,2
Nick Easton,25.1,OL,MIN,2017-09-24,Sun,2017,3,3.0,Home,TAM,W 34-17,0.0,,,,,3
Nick Easton,25.107,OL,MIN,2017-10-01,Sun,2017,4,4.0,Home,DET,L 7-14,0.0,,,,,4
Nick Easton,25.115,OL,MIN,2017-10-09,Mon,2017,5,5.0,Away,CHI,W 20-17,0.0,,,,,5
Nick Folk,,,,,,2017,1,,,,,,,,,,1
Nick Folk,32.316,K,TAM,2017-09-17,Sun,2017,2,1.0,Home,CHI,W 29-7,0.0,,,,,2
Nick Folk,32.323,K,TAM,2017-09-24,Sun,2017,3,2.0,Away,MIN,L 17-34,0.0,,,,,3
Nick Folk,32.33,K,TAM,2017-10-01,Sun,2017,4,3.0,Home,NYG,W 25-23,0.0,,,,,4
Nick Folk,32.334,K,TAM,2017-10-05,Thu,2017,5,4.0,Home,NWE,L 14-19,0.0,,,,,5
Nick Kwiatkoski,24.107,LB,CHI,2017-09-10,Sun,2017,1,1.0,Home,ATL,L 17-23,2.25,7.0,7.0,,,1
Nick Kwiatkoski,24.114,LB,CHI,2017-09-17,Sun,2017,2,2.0,Away,TAM,L 7-29,6.0,16.0,16.0,,,2
Nick Martin,24.134,OL,HOU,2017-09-10,Sun,2017,1,1.0,Home,JAX,L 7-29,0.0,,,,,1
Nick Martin,24.138,OL,HOU,2017-09-14,Thu,2017,2,2.0,Away,CIN,W 13-9,0.0,,,,,2
Nick Martin,24.148,OL,HOU,2017-09-24,Sun,2017,3,3.0,Away,NWE,L 33-36,0.0,,,,,3
Nick Martin,24.155,OL,HOU,2017-10-01,Sun,2017,4,4.0,Home,TEN,W 57-14,0.0,,,,,4
Nick Martin,24.162,OL,HOU,2017-10-08,Sun,2017,5,5.0,Home,KAN,L 34-42,0.0,,,,,5
Nick Martin,24.169,OL,HOU,2017-10-15,Sun,2017,6,6.0,Home,CLE,W 33-17,0.0,,,,,6
Nick Martin,,,,,,2017,7,,,,,,,,,,7
Nick Martin,24.183,OL,HOU,2017-10-29,Sun,2017,8,7.0,Away,SEA,L 38-41,0.0,,,,,8
Nick Martin,24.19,OL,HOU,2017-11-05,Sun,2017,9,8.0,Home,IND,L 14-20,0.0,,,,,9
Nick Martin,24.197,OL,HOU,2017-11-12,Sun,2017,10,9.0,Away,LAR,L 7-33,0.0,,,,,10
Nick Martin,24.204,OL,HOU,2017-11-19,Sun,2017,11,10.0,Home,ARI,W 31-21,0.0,,,,,11
Nick Martin,24.212,OL,HOU,2017-11-27,Mon,2017,12,11.0,Away,BAL,L 16-23,0.0,,,,,12
Nick Martin,24.218,OL,HOU,2017-12-03,Sun,2017,13,12.0,Away,TEN,L 13-24,0.0,,,,,13
Nick Martin,24.225,OL,HOU,2017-12-10,Sun,2017,14,13.0,Home,SFO,L 16-26,0.0,,,,,14
Nick Martin,24.232,OL,HOU,2017-12-17,Sun,2017,15,14.0,Away,JAX,L 7-45,0.0,,,,,15
Nick Novak,,,,,,2017,1,,,,,,,,,,1
Nick Novak,,,,,,2017,2,,,,,,,,,,2
Nick Novak,,,,,,2017,3,,,,,,,,,,3
Nick Novak,,,,,,2017,4,,,,,,,,,,4
Nick Novak,36.048,K,LAC,2017-10-08,Sun,2017,5,5.0,Away,NYG,W 27-22,0.0,,,,,5
Nick Novak,36.055,K,LAC,2017-10-15,Sun,2017,6,6.0,Away,OAK,W 17-16,0.0,,,,,6
Nick Novak,36.062,K,LAC,2017-10-22,Sun,2017,7,7.0,Home,DEN,W 21-0,0.0,,,,,7
Nick Novak,36.069,K,LAC,2017-10-29,Sun,2017,8,8.0,Away,NWE,L 13-21,0.0,,,,,8
Nick Novak,,,,,,2017,9,,,,,,,,,,9
Nick Novak,36.083,K,LAC,2017-11-12,Sun,2017,10,9.0,Away,JAX,L 17-20,0.0,,,,,10
Nick Novak,36.09,K,LAC,2017-11-19,Sun,2017,11,10.0,Home,BUF,W 54-24,0.0,,,,,11
Nick Novak,36.094,K,LAC,2017-11-23,Thu,2017,12,11.0,Away,DAL,W 28-6,0.0,,,,,12
Nick O'Leary,25.01,TE,BUF,2017-09-10,Sun,2017,1,1.0,Home,NYJ,W 21-12,2.7,43.0,0.56,,,1
Nick O'Leary,25.017,TE,BUF,2017-09-17,Sun,2017,2,2.0,Away,CAR,L 3-9,0.0,20.0,0.37,,,2
Nick O'Leary,25.024,TE,BUF,2017-09-24,Sun,2017,3,3.0,Home,DEN,W 26-16,3.6,34.0,0.52,,,3
Nick O'Leary,25.031,TE,BUF,2017-10-01,Sun,2017,4,4.0,Away,ATL,W 23-17,0.0,32.0,0.53,,,4
Nick O'Leary,25.038,TE,BUF,2017-10-08,Sun,2017,5,5.0,Away,CIN,L 16-20,7.9,59.0,0.84,,,5
Nick O'Leary,,,,,,2017,6,,,,,,,,,,6
Nick O'Leary,25.052,TE,BUF,2017-10-22,Sun,2017,7,6.0,Home,TAM,W 30-27,6.800000000000001,54.0,0.79,,,7
Nick O'Leary,25.059,TE,BUF,2017-10-29,Sun,2017,8,7.0,Home,OAK,W 34-14,1.0,54.0,0.78,,,8
Nick O'Leary,25.063,TE,BUF,2017-11-02,Thu,2017,9,8.0,Away,NYJ,L 21-34,5.1000000000000005,58.0,0.77,,,9
