Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury,Inj_Week
Kevin Peterson,,,LAR,2018-12-23,Sun,2018,16,15.0,Away,ARI,W 31-9,,,,Injured Reserve,Knee,16
Kevin Peterson,,,LAR,2018-12-30,Sun,2018,17,16.0,Home,SFO,W 48-32,,,,Injured Reserve,Knee,17
Kevin Pierre-Louis,,LB,NYJ,2018-10-14,Sun,2018,6,6.0,Home,IND,W 42-34,,,,Doubtful,Foot,1
Kevin Pierre-Louis,,LB,NYJ,2018-10-21,Sun,2018,7,7.0,Home,MIN,L 17-37,,,,Doubtful,Foot,2
Kevin Pierre-Louis,,LB,NYJ,2018-10-28,Sun,2018,8,8.0,Away,CHI,L 10-24,,,,Questionable,Foot,3
Kevin Pierre-Louis,,LB,NYJ,2018-11-04,Sun,2018,9,9.0,Away,MIA,L 6-13,,,,Doubtful,Foot,4
Kevin Pierre-Louis,27.035,LB,NYJ,2018-11-11,Sun,2018,10,10.0,Home,BUF,L 10-41,1.5,,,,,5
Kevin Pierre-Louis,,,,,,2018,11,,,,,,,,,,6
Kevin Pierre-Louis,27.049,LB,NYJ,2018-11-25,Sun,2018,12,11.0,Home,NWE,L 13-27,0.0,,,,,7
Kevin Pierre-Louis,27.056,LB,NYJ,2018-12-02,Sun,2018,13,12.0,Away,TEN,L 22-26,0.0,4.0,0.06,,,8
Kevin Pierre-Louis,27.063,LB,NYJ,2018-12-09,Sun,2018,14,13.0,Away,BUF,W 27-23,13.25,14.0,0.18,,,9
Kevin Pierre-Louis,27.069,LB,NYJ,2018-12-15,Sat,2018,15,14.0,Home,HOU,L 22-29,3.5,10.0,0.19,Questionable,Shoulder,10
Kevin Pierre-Louis,,LB,NYJ,2018-12-23,Sun,2018,16,15.0,Home,GNB,L 38-44,,,,Injured Reserve,Shoulder,11
Kevin Pierre-Louis,,LB,NYJ,2018-12-30,Sun,2018,17,16.0,Away,NWE,L 3-38,,,,Out,Shoulder,12
Kevon Seymour,,,CAR,2018-09-09,Sun,2018,1,1.0,Home,DAL,W 16-8,,,,Injured Reserve,Shoulder,1
Kevon Seymour,,,CAR,2018-09-16,Sun,2018,2,2.0,Away,ATL,L 24-31,,,,Injured Reserve,Shoulder,2
Kevon Seymour,,,CAR,2018-09-23,Sun,2018,3,3.0,Home,CIN,W 31-21,,,,Injured Reserve,Shoulder,3
Kevon Seymour,,,,,,2018,4,,,,,,,,,,4
Kevon Seymour,,,CAR,2018-10-07,Sun,2018,5,4.0,Home,NYG,W 33-31,,,,Injured Reserve,Shoulder,5
Kevon Seymour,,,CAR,2018-10-14,Sun,2018,6,5.0,Away,WAS,L 17-23,,,,Injured Reserve,Shoulder,6
Kevon Seymour,,,CAR,2018-10-21,Sun,2018,7,6.0,Away,PHI,W 21-17,,,,Injured Reserve,Shoulder,7
Kevon Seymour,,,CAR,2018-10-28,Sun,2018,8,7.0,Home,BAL,W 36-21,,,,Injured Reserve,Shoulder,8
Kevon Seymour,,,CAR,2018-11-04,Sun,2018,9,8.0,Home,TAM,W 42-28,,,,Injured Reserve,Shoulder,9
Kevon Seymour,,,CAR,2018-11-08,Thu,2018,10,9.0,Away,PIT,L 21-52,,,,Injured Reserve,Shoulder,10
Kevon Seymour,,,CAR,2018-11-18,Sun,2018,11,10.0,Away,DET,L 19-20,,,,Injured Reserve,Shoulder,11
Kevon Seymour,,,CAR,2018-11-25,Sun,2018,12,11.0,Home,SEA,L 27-30,,,,Injured Reserve,Shoulder,12
Kevon Seymour,,,CAR,2018-12-02,Sun,2018,13,12.0,Away,TAM,L 17-24,,,,Injured Reserve,Shoulder,13
Kevon Seymour,,,CAR,2018-12-09,Sun,2018,14,13.0,Away,CLE,L 20-26,,,,Injured Reserve,Shoulder,14
Kevon Seymour,,,CAR,2018-12-17,Mon,2018,15,14.0,Home,NOR,L 9-12,,,,Injured Reserve,Shoulder,15
Kevon Seymour,,,CAR,2018-12-23,Sun,2018,16,15.0,Home,ATL,L 10-24,,,,Injured Reserve,Shoulder,16
Kevon Seymour,,,CAR,2018-12-30,Sun,2018,17,16.0,Away,NOR,W 33-14,,,,Injured Reserve,Shoulder,17
Khalid Hill,,,SEA,2018-09-17,Mon,2018,2,2.0,Away,CHI,L 17-24,,,,Injured Reserve,Shoulder,1
Khalid Hill,,,SEA,2018-09-23,Sun,2018,3,3.0,Home,DAL,W 24-13,,,,Injured Reserve,Shoulder,2
Khalid Hill,,,SEA,2018-09-30,Sun,2018,4,4.0,Away,ARI,W 20-17,,,,Injured Reserve,Shoulder,3
Khalid Hill,,,SEA,2018-10-07,Sun,2018,5,5.0,Home,LAR,L 31-33,,,,Injured Reserve,Shoulder,4
Khalid Hill,,,SEA,2018-10-14,Sun,2018,6,6.0,Away,OAK,W 27-3,,,,Injured Reserve,Shoulder,5
Khalid Hill,,,,,,2018,7,,,,,,,,,,6
Khalid Hill,,,SEA,2018-10-28,Sun,2018,8,7.0,Away,DET,W 28-14,,,,Injured Reserve,Shoulder,7
Khalid Hill,,,SEA,2018-11-04,Sun,2018,9,8.0,Home,LAC,L 17-25,,,,Injured Reserve,Shoulder,8
Khalid Hill,,,SEA,2018-11-11,Sun,2018,10,9.0,Away,LAR,L 31-36,,,,Injured Reserve,Shoulder,9
Khalid Hill,,,SEA,2018-11-15,Thu,2018,11,10.0,Home,GNB,W 27-24,,,,Injured Reserve,Shoulder,10
Khalid Hill,,,SEA,2018-11-25,Sun,2018,12,11.0,Away,CAR,W 30-27,,,,Injured Reserve,Shoulder,11
Khalid Hill,,,SEA,2018-12-02,Sun,2018,13,12.0,Home,SFO,W 43-16,,,,Injured Reserve,Shoulder,12
Khalid Hill,,,SEA,2018-12-10,Mon,2018,14,13.0,Home,MIN,W 21-7,,,,Injured Reserve,Shoulder,13
Khalid Hill,,,SEA,2018-12-16,Sun,2018,15,14.0,Away,SFO,L 23-26,,,,Injured Reserve,Shoulder,14
Khalid Hill,,,SEA,2018-12-23,Sun,2018,16,15.0,Home,KAN,W 38-31,,,,Injured Reserve,Shoulder,15
Khalid Hill,,,SEA,2018-12-30,Sun,2018,17,16.0,Home,ARI,W 27-24,,,,Injured Reserve,Shoulder,16
Khalil Mack,27.199,LB,CHI,2018-09-09,Sun,2018,1,1.0,Away,GNB,L 23-24,29.25,42.0,0.7,Injured Reserve,Holdout,1
Khalil Mack,27.207,LB,CHI,2018-09-17,Mon,2018,2,2.0,Home,SEA,W 24-17,16.75,48.0,0.72,Injured Reserve,Holdout,2
Khalil Mack,27.213,LB,CHI,2018-09-23,Sun,2018,3,3.0,Away,ARI,W 16-14,21.5,50.0,0.98,,,3
Khalil Mack,27.22,LB,CHI,2018-09-30,Sun,2018,4,4.0,Home,TAM,W 48-10,16.75,51.0,0.81,,,4
Khalil Mack,,LB,OAK,2018-10-07,Sun,2018,5,5.0,Away,LAC,L 10-26,,,,Injured Reserve,Holdout,5
Khalil Mack,27.234,LB,CHI,2018-10-14,Sun,2018,6,5.0,Away,MIA,L 28-31,2.25,62.0,0.79,,,6
Khalil Mack,27.241,LB,CHI,2018-10-21,Sun,2018,7,6.0,Home,NWE,L 31-38,1.5,54.0,0.84,Questionable,Ankle,7
Khalil Mack,,LB,OAK,2018-10-28,Sun,2018,8,7.0,Home,IND,L 28-42,,,,Injured Reserve,Holdout,8
Khalil Mack,,LB,CHI,2018-11-04,Sun,2018,9,8.0,Away,BUF,W 41-9,,,,Questionable,Ankle,9
Khalil Mack,27.262,LB,CHI,2018-11-11,Sun,2018,10,9.0,Home,DET,W 34-22,18.75,57.0,0.72,,,10
Khalil Mack,27.269,LB,CHI,2018-11-18,Sun,2018,11,10.0,Home,MIN,W 25-20,18.5,62.0,0.91,,,11
Khalil Mack,27.273,LB,CHI,2018-11-22,Thu,2018,12,11.0,Away,DET,W 23-16,1.5,59.0,0.88,Injured Reserve,Holdout,12
Khalil Mack,27.283,LB,CHI,2018-12-02,Sun,2018,13,12.0,Away,NYG,L 27-30,14.25,64.0,0.88,,,13
Khalil Mack,27.29,LB,CHI,2018-12-09,Sun,2018,14,13.0,Home,LAR,W 15-6,11.75,54.0,0.86,,,14
Khalil Mack,27.297,LB,CHI,2018-12-16,Sun,2018,15,14.0,Home,GNB,W 24-17,22.25,62.0,0.91,,,15
Khalil Mack,27.304,LB,CHI,2018-12-23,Sun,2018,16,15.0,Away,SFO,W 14-9,8.0,53.0,0.96,Injured Reserve,Holdout,16
Khalil Mack,27.311,LB,CHI,2018-12-30,Sun,2018,17,16.0,Away,MIN,W 24-10,0.0,37.0,0.64,,,17
Kiko Alonso,28.089,LB,MIA,2018-11-11,Sun,2018,10,10.0,Away,GNB,L 12-31,6.0,57.0,1.0,Questionable,Ankle,1
Kiko Alonso,,,,,,2018,11,,,,,,,,,,2
Kiko Alonso,28.103,LB,MIA,2018-11-25,Sun,2018,12,11.0,Away,IND,L 24-27,9.5,69.0,0.99,,,3
Kiko Alonso,28.11,LB,MIA,2018-12-02,Sun,2018,13,12.0,Home,BUF,W 21-17,16.25,72.0,1.0,,,4
Kiko Alonso,28.117,LB,MIA,2018-12-09,Sun,2018,14,13.0,Home,NWE,W 34-33,15.5,81.0,1.0,,,5
Kiko Alonso,28.124,LB,MIA,2018-12-16,Sun,2018,15,14.0,Away,MIN,L 17-41,4.5,69.0,1.0,,,6
Kiko Alonso,,LB,MIA,2018-12-23,Sun,2018,16,15.0,Home,JAX,L 7-17,,,,Questionable,Knee,7
Kiko Alonso,28.138,LB,MIA,2018-12-30,Sun,2018,17,16.0,Away,BUF,L 17-42,4.5,44.0,0.71,Questionable,Knee,8
Kolby Listenbee,,,IND,2018-09-09,Sun,2018,1,1.0,Home,CIN,L 23-34,,,,Injured Reserve,Pelvis,1
Kolby Listenbee,,,IND,2018-09-16,Sun,2018,2,2.0,Away,WAS,W 21-9,,,,Injured Reserve,Pelvis,2
Kolby Listenbee,,,IND,2018-09-23,Sun,2018,3,3.0,Away,PHI,L 16-20,,,,Injured Reserve,Pelvis,3
Kolby Listenbee,,,IND,2018-09-30,Sun,2018,4,4.0,Home,HOU,L 34-37,,,,Injured Reserve,Pelvis,4
Kolby Listenbee,,,IND,2018-10-04,Thu,2018,5,5.0,Away,NWE,L 24-38,,,,Injured Reserve,Pelvis,5
Kolby Listenbee,,,IND,2018-10-14,Sun,2018,6,6.0,Away,NYJ,L 34-42,,,,Injured Reserve,Pelvis,6
Kolby Listenbee,,,IND,2018-10-21,Sun,2018,7,7.0,Home,BUF,W 37-5,,,,Injured Reserve,Pelvis,7
Kolby Listenbee,,,IND,2018-10-28,Sun,2018,8,8.0,Away,OAK,W 42-28,,,,Injured Reserve,Pelvis,8
Kolby Listenbee,,,,,,2018,9,,,,,,,,,,9
Kolby Listenbee,,,IND,2018-11-11,Sun,2018,10,9.0,Home,JAX,W 29-26,,,,Injured Reserve,Pelvis,10
Kolby Listenbee,,,IND,2018-11-18,Sun,2018,11,10.0,Home,TEN,W 38-10,,,,Injured Reserve,Pelvis,11
Kolby Listenbee,,,IND,2018-11-25,Sun,2018,12,11.0,Home,MIA,W 27-24,,,,Injured Reserve,Pelvis,12
Kolby Listenbee,,,IND,2018-12-02,Sun,2018,13,12.0,Away,JAX,L 0-6,,,,Injured Reserve,Pelvis,13
Kolby Listenbee,,,IND,2018-12-09,Sun,2018,14,13.0,Away,HOU,W 24-21,,,,Injured Reserve,Pelvis,14
Kolby Listenbee,,,IND,2018-12-16,Sun,2018,15,14.0,Home,DAL,W 23-0,,,,Injured Reserve,Pelvis,15
Kolby Listenbee,,,IND,2018-12-23,Sun,2018,16,15.0,Home,NYG,W 28-27,,,,Injured Reserve,Pelvis,16
Kolby Listenbee,,,IND,2018-12-30,Sun,2018,17,16.0,Away,TEN,W 33-17,,,,Injured Reserve,Pelvis,17
Korey Cunningham,,OL,ARI,2018-12-30,Sun,2018,17,16.0,Away,SEA,L 24-27,,,,Injured Reserve,Foot,1
Kristjan Sokoli,,,NYG,2018-09-09,Sun,2018,1,1.0,Home,JAX,L 15-20,,,,Injured Reserve,Knee,1
Kristjan Sokoli,,,NYG,2018-09-16,Sun,2018,2,2.0,Away,DAL,L 13-20,,,,Injured Reserve,Knee,2
Kristjan Sokoli,,,NYG,2018-09-23,Sun,2018,3,3.0,Away,HOU,W 27-22,,,,Injured Reserve,Knee,3
Kristjan Sokoli,,,NYG,2018-09-30,Sun,2018,4,4.0,Home,NOR,L 18-33,,,,Injured Reserve,Knee,4
Kristjan Sokoli,,,NYG,2018-10-07,Sun,2018,5,5.0,Away,CAR,L 31-33,,,,Injured Reserve,Knee,5
Kristjan Sokoli,,,NYG,2018-10-11,Thu,2018,6,6.0,Home,PHI,L 13-34,,,,Injured Reserve,Knee,6
Kristjan Sokoli,,,NYG,2018-10-22,Mon,2018,7,7.0,Away,ATL,L 20-23,,,,Injured Reserve,Knee,7
Kristjan Sokoli,,,NYG,2018-10-28,Sun,2018,8,8.0,Home,WAS,L 13-20,,,,Injured Reserve,Knee,8
Kristjan Sokoli,,,,,,2018,9,,,,,,,,,,9
Kristjan Sokoli,,,NYG,2018-11-12,Mon,2018,10,9.0,Away,SFO,W 27-23,,,,Injured Reserve,Knee,10
Kristjan Sokoli,,,NYG,2018-11-18,Sun,2018,11,10.0,Home,TAM,W 38-35,,,,Injured Reserve,Knee,11
Kristjan Sokoli,,,NYG,2018-11-25,Sun,2018,12,11.0,Away,PHI,L 22-25,,,,Injured Reserve,Knee,12
Kristjan Sokoli,,,NYG,2018-12-02,Sun,2018,13,12.0,Home,CHI,W 30-27,,,,Injured Reserve,Knee,13
Kristjan Sokoli,,,NYG,2018-12-09,Sun,2018,14,13.0,Away,WAS,W 40-16,,,,Injured Reserve,Knee,14
Kristjan Sokoli,,,NYG,2018-12-16,Sun,2018,15,14.0,Home,TEN,L 0-17,,,,Injured Reserve,Knee,15
Kristjan Sokoli,,,NYG,2018-12-23,Sun,2018,16,15.0,Away,IND,L 27-28,,,,Injured Reserve,Knee,16
Kristjan Sokoli,,,NYG,2018-12-30,Sun,2018,17,16.0,Home,DAL,L 35-36,,,,Injured Reserve,Knee,17
Kwon Alexander,,LB,TAM,2018-10-28,Sun,2018,8,7.0,Away,CIN,L 34-37,,,,Injured Reserve,Knee,1
Kwon Alexander,,LB,TAM,2018-11-04,Sun,2018,9,8.0,Away,CAR,L 28-42,,,,Injured Reserve,Knee,2
Kwon Alexander,,LB,TAM,2018-11-11,Sun,2018,10,9.0,Home,WAS,L 3-16,,,,Injured Reserve,Knee,3
Kwon Alexander,,LB,TAM,2018-11-18,Sun,2018,11,10.0,Away,NYG,L 35-38,,,,Injured Reserve,Knee,4
Kwon Alexander,,LB,TAM,2018-11-25,Sun,2018,12,11.0,Home,SFO,W 27-9,,,,Injured Reserve,Knee,5
Kwon Alexander,,LB,TAM,2018-12-02,Sun,2018,13,12.0,Home,CAR,W 24-17,,,,Injured Reserve,Knee,6
Kwon Alexander,,LB,TAM,2018-12-09,Sun,2018,14,13.0,Home,NOR,L 14-28,,,,Injured Reserve,Knee,7
Kwon Alexander,,LB,TAM,2018-12-16,Sun,2018,15,14.0,Away,BAL,L 12-20,,,,Injured Reserve,Knee,8
Kwon Alexander,,LB,TAM,2018-12-23,Sun,2018,16,15.0,Away,DAL,L 20-27,,,,Injured Reserve,Knee,9
Kwon Alexander,,LB,TAM,2018-12-30,Sun,2018,17,16.0,Home,ATL,L 32-34,,,,Injured Reserve,Knee,10
Kyle Emanuel,27.087,LB,LAC,2018-11-11,Sun,2018,10,9.0,Away,OAK,W 20-6,5.0,16.0,0.25,Questionable,Hip,1
Kyle Emanuel,27.094,LB,LAC,2018-11-18,Sun,2018,11,10.0,Home,DEN,L 22-23,4.5,20.0,0.36,,,2
Kyle Emanuel,27.101,LB,LAC,2018-11-25,Sun,2018,12,11.0,Home,ARI,W 45-10,0.0,12.0,0.26,,,3
Kyle Emanuel,27.108,LB,LAC,2018-12-02,Sun,2018,13,12.0,Away,PIT,W 33-30,3.0,12.0,0.17,,,4
Kyle Emanuel,27.115,LB,LAC,2018-12-09,Sun,2018,14,13.0,Home,CIN,W 26-21,7.0,2.0,0.03,,,5
Kyle Emanuel,27.119,LB,LAC,2018-12-13,Thu,2018,15,14.0,Away,KAN,W 29-28,0.0,,,,,6
Kyle Emanuel,27.128,LB,LAC,2018-12-22,Sat,2018,16,15.0,Home,BAL,L 10-22,8.5,12.0,0.2,,,7
Kyle Emanuel,27.136,LB,LAC,2018-12-30,Sun,2018,17,16.0,Away,DEN,W 23-9,12.25,15.0,0.19,,,8
Kyle Long,,OL,CHI,2018-11-04,Sun,2018,9,8.0,Away,BUF,W 41-9,,,,Injured Reserve,Foot,1
Kyle Long,,OL,CHI,2018-11-11,Sun,2018,10,9.0,Home,DET,W 34-22,,,,Injured Reserve,Foot,2
Kyle Long,,OL,CHI,2018-11-18,Sun,2018,11,10.0,Home,MIN,W 25-20,,,,Injured Reserve,Foot,3
Kyle Long,,OL,CHI,2018-11-22,Thu,2018,12,11.0,Away,DET,W 23-16,,,,Injured Reserve,Foot,4
Kyle Long,,OL,CHI,2018-12-02,Sun,2018,13,12.0,Away,NYG,L 27-30,,,,Injured Reserve,Foot,5
Kyle Long,,OL,CHI,2018-12-09,Sun,2018,14,13.0,Home,LAR,W 15-6,,,,Injured Reserve,Foot,6
Kyle Long,,OL,CHI,2018-12-16,Sun,2018,15,14.0,Home,GNB,W 24-17,,,,Injured Reserve,Foot,7
Kyle Long,,OL,CHI,2018-12-23,Sun,2018,16,15.0,Away,SFO,W 14-9,,,,Injured Reserve,Foot,8
Kyle Long,30.025,OL,CHI,2018-12-30,Sun,2018,17,16.0,Away,MIN,W 24-10,0.0,,,,,9
Kyle Murphy,,,GNB,2018-09-09,Sun,2018,1,1.0,Home,CHI,W 24-23,,,,Injured Reserve,Ankle,1
Kyle Murphy,,,GNB,2018-09-16,Sun,2018,2,2.0,Home,MIN,T 29-29,,,,Injured Reserve,Ankle,2
Kyle Murphy,,,GNB,2018-09-23,Sun,2018,3,3.0,Away,WAS,L 17-31,,,,Injured Reserve,Ankle,3
Kyle Murphy,,,GNB,2018-09-30,Sun,2018,4,4.0,Home,BUF,W 22-0,,,,Injured Reserve,Ankle,4
Kyle Murphy,,,GNB,2018-10-07,Sun,2018,5,5.0,Away,DET,L 23-31,,,,Injured Reserve,Ankle,5
Kyle Murphy,,,GNB,2018-10-15,Mon,2018,6,6.0,Home,SFO,W 33-30,,,,Injured Reserve,Ankle,6
Kyle Murphy,,,,,,2018,7,,,,,,,,,,7
Kyle Murphy,,,GNB,2018-10-28,Sun,2018,8,7.0,Away,LAR,L 27-29,,,,Injured Reserve,Ankle,8
Kyle Murphy,,,GNB,2018-11-04,Sun,2018,9,8.0,Away,NWE,L 17-31,,,,Injured Reserve,Ankle,9
Kyle Murphy,,,GNB,2018-11-11,Sun,2018,10,9.0,Home,MIA,W 31-12,,,,Injured Reserve,Ankle,10
Kyle Murphy,,,GNB,2018-11-15,Thu,2018,11,10.0,Away,SEA,L 24-27,,,,Injured Reserve,Ankle,11
Kyle Murphy,,,GNB,2018-11-25,Sun,2018,12,11.0,Away,MIN,L 17-24,,,,Injured Reserve,Ankle,12
Kyle Murphy,,,GNB,2018-12-02,Sun,2018,13,12.0,Home,ARI,L 17-20,,,,Injured Reserve,Ankle,13
Kyle Murphy,,,GNB,2018-12-09,Sun,2018,14,13.0,Home,ATL,W 34-20,,,,Injured Reserve,Ankle,14
Kyle Murphy,,,GNB,2018-12-16,Sun,2018,15,14.0,Away,CHI,L 17-24,,,,Injured Reserve,Ankle,15
Kyle Murphy,,,GNB,2018-12-23,Sun,2018,16,15.0,Away,NYJ,W 44-38,,,,Injured Reserve,Ankle,16
Kyle Murphy,,,GNB,2018-12-30,Sun,2018,17,16.0,Home,DET,L 0-31,,,,Injured Reserve,Ankle,17
Kyle Wilber,29.206,LB,OAK,2018-11-18,Sun,2018,11,10.0,Away,ARI,W 23-21,0.75,,,Questionable,Knee,1
Kyle Wilber,29.213,LB,OAK,2018-11-25,Sun,2018,12,11.0,Away,BAL,L 17-34,1.5,1.0,0.01,,,2
Kyle Wilber,29.22,LB,OAK,2018-12-02,Sun,2018,13,12.0,Home,KAN,L 33-40,0.75,2.0,0.03,,,3
Kyle Wilber,,LB,OAK,2018-12-09,Sun,2018,14,13.0,Home,PIT,W 24-21,,,,Questionable,Hamstring,4
Kyle Wilber,,LB,OAK,2018-12-16,Sun,2018,15,14.0,Away,CIN,L 16-30,,,,Questionable,Hamstring,5
Kyle Wilber,29.242,LB,OAK,2018-12-24,Mon,2018,16,15.0,Home,DEN,W 27-14,1.5,22.0,0.33,,,6
Kyle Wilber,29.248,LB,OAK,2018-12-30,Sun,2018,17,16.0,Away,KAN,L 3-35,0.0,12.0,0.22,,,7
Kyzir White,,LB,LAC,2018-09-30,Sun,2018,4,4.0,Home,SFO,W 29-27,,,,Injured Reserve,Knee,1
Kyzir White,,LB,LAC,2018-10-07,Sun,2018,5,5.0,Home,OAK,W 26-10,,,,Injured Reserve,Knee,2
Kyzir White,,LB,LAC,2018-10-14,Sun,2018,6,6.0,Away,CLE,W 38-14,,,,Injured Reserve,Knee,3
Kyzir White,,LB,LAC,2018-10-21,Sun,2018,7,7.0,Home,TEN,W 20-19,,,,Injured Reserve,Knee,4
Kyzir White,,,,,,2018,8,,,,,,,,,,5
Kyzir White,,LB,LAC,2018-11-04,Sun,2018,9,8.0,Away,SEA,W 25-17,,,,Out,Knee,6
Kyzir White,,LB,LAC,2018-11-11,Sun,2018,10,9.0,Away,OAK,W 20-6,,,,Injured Reserve,Knee,7
Kyzir White,,LB,LAC,2018-11-18,Sun,2018,11,10.0,Home,DEN,L 22-23,,,,Injured Reserve,Knee,8
Kyzir White,,LB,LAC,2018-11-25,Sun,2018,12,11.0,Home,ARI,W 45-10,,,,Injured Reserve,Knee,9
Kyzir White,,LB,LAC,2018-12-02,Sun,2018,13,12.0,Away,PIT,W 33-30,,,,Injured Reserve,Knee,10
Kyzir White,,LB,LAC,2018-12-09,Sun,2018,14,13.0,Home,CIN,W 26-21,,,,Injured Reserve,Knee,11
Kyzir White,,LB,LAC,2018-12-13,Thu,2018,15,14.0,Away,KAN,W 29-28,,,,Injured Reserve,Knee,12
Kyzir White,,LB,LAC,2018-12-22,Sat,2018,16,15.0,Home,BAL,L 10-22,,,,Injured Reserve,Knee,13
Kyzir White,,LB,LAC,2018-12-30,Sun,2018,17,16.0,Away,DEN,W 23-9,,,,Injured Reserve,Knee,14
LJ Fort,,LB,PIT,2018-10-14,Sun,2018,6,6.0,Away,CIN,W 28-21,,,,Doubtful,Ankle,1
LJ Fort,,,,,,2018,7,,,,,,,,,,2
LJ Fort,28.298,LB,PIT,2018-10-28,Sun,2018,8,7.0,Home,CLE,W 33-18,4.5,21.0,0.33,,,3
LJ Fort,28.305,LB,PIT,2018-11-04,Sun,2018,9,8.0,Away,BAL,W 23-16,0.0,27.0,0.44,,,4
LJ Fort,28.309,LB,PIT,2018-11-08,Thu,2018,10,9.0,Home,CAR,W 52-21,5.75,10.0,0.18,,,5
LJ Fort,28.319,LB,PIT,2018-11-18,Sun,2018,11,10.0,Away,JAX,W 20-16,3.0,14.0,0.2,,,6
LJ Fort,28.326,LB,PIT,2018-11-25,Sun,2018,12,11.0,Away,DEN,L 17-24,5.25,17.0,0.3,,,7
LJ Fort,28.333,LB,PIT,2018-12-02,Sun,2018,13,12.0,Home,LAC,L 30-33,15.75,51.0,0.82,,,8
LJ Fort,28.34,LB,PIT,2018-12-09,Sun,2018,14,13.0,Away,OAK,L 21-24,5.25,52.0,0.78,,,9
LJ Fort,28.347,LB,PIT,2018-12-16,Sun,2018,15,14.0,Home,NWE,W 17-10,0.0,4.0,0.06,,,10
LJ Fort,28.354,LB,PIT,2018-12-23,Sun,2018,16,15.0,Away,NOR,L 28-31,1.5,24.0,0.34,,,11
LJ Fort,28.361,LB,PIT,2018-12-30,Sun,2018,17,16.0,Home,CIN,W 16-13,9.0,49.0,1.0,,,12
LaAdrian Waddle,27.162,OL,NWE,2018-12-30,Sun,2018,17,16.0,Home,NYJ,W 38-3,0.0,,,Questionable,Illness,1
Lamar Miller,,RB,HOU,2018-10-07,Sun,2018,5,5.0,Home,DAL,W 19-16,,,,Questionable,Chest,1
Lamar Miller,27.172,RB,HOU,2018-10-14,Sun,2018,6,6.0,Home,BUF,W 20-13,8.100000000000001,41.0,0.67,,,2
Lamar Miller,27.179,RB,HOU,2018-10-21,Sun,2018,7,7.0,Away,JAX,W 20-7,16.4,45.0,0.69,,,3
Lamar Miller,27.183,RB,HOU,2018-10-25,Thu,2018,8,8.0,Home,MIA,W 42-23,19.3,34.0,0.56,,,4
Lamar Miller,27.193,RB,HOU,2018-11-04,Sun,2018,9,9.0,Away,DEN,W 19-17,5.800000000000001,40.0,0.65,,,5
Lamar Miller,,,,,,2018,10,,,,,,,,,,6
Lamar Miller,27.207,RB,HOU,2018-11-18,Sun,2018,11,10.0,Away,WAS,W 23-21,12.3,46.0,0.73,,,7
Lamar Miller,27.215,RB,HOU,2018-11-26,Mon,2018,12,11.0,Home,TEN,W 34-17,23.2,40.0,0.62,,,8
Lamar Miller,27.221,RB,HOU,2018-12-02,Sun,2018,13,12.0,Home,CLE,W 29-13,12.0,41.0,0.53,,,9
Lamar Miller,27.228,RB,HOU,2018-12-09,Sun,2018,14,13.0,Home,IND,L 21-24,13.7,51.0,0.71,,,10
Lamar Miller,27.234,RB,HOU,2018-12-15,Sat,2018,15,14.0,Away,NYJ,W 29-22,0.8,11.0,0.21,,,11
Lamar Miller,,RB,HOU,2018-12-23,Sun,2018,16,15.0,Away,PHI,L 30-32,,,,Questionable,Ankle,12
Lamar Miller,27.249,RB,HOU,2018-12-30,Sun,2018,17,16.0,Home,JAX,W 20-3,12.6,64.0,0.83,,,13
Lamarcus Joyner,,DB,LAR,2018-12-30,Sun,2018,17,16.0,Home,SFO,W 48-32,,,,Out,Ankle,1
Lance Lenoir,23.31,WR,DAL,2018-12-16,Sun,2018,15,14.0,Away,IND,L 0-23,0.0,,,Questionable,Illness,1
Lance Lenoir,23.317,WR,DAL,2018-12-23,Sun,2018,16,15.0,Home,TAM,W 27-20,0.0,,,,,2
Lance Lenoir,,,,,,2018,17,,,,,,,,,,3
Landon Collins,,DB,NYG,2018-12-09,Sun,2018,14,13.0,Away,WAS,W 40-16,,,,Injured Reserve,Shoulder,1
Landon Collins,,DB,NYG,2018-12-16,Sun,2018,15,14.0,Home,TEN,L 0-17,,,,Injured Reserve,Shoulder,2
Landon Collins,,DB,NYG,2018-12-23,Sun,2018,16,15.0,Away,IND,L 27-28,,,,Injured Reserve,Shoulder,3
Landon Collins,,DB,NYG,2018-12-30,Sun,2018,17,16.0,Home,DAL,L 35-36,,,,Injured Reserve,Shoulder,4
Lane Johnson,28.156,OL,PHI,2018-10-11,Thu,2018,6,6.0,Away,NYG,W 34-13,0.0,,,Questionable,Ankle,1
Lane Johnson,28.166,OL,PHI,2018-10-21,Sun,2018,7,7.0,Home,CAR,L 17-21,0.0,,,,,2
Lane Johnson,28.173,OL,PHI,2018-10-28,Sun,2018,8,8.0,Away,JAX,W 24-18,0.0,,,,,3
Lane Johnson,,,,,,2018,9,,,,,,,,,,4
Lane Johnson,,OL,PHI,2018-11-11,Sun,2018,10,9.0,Home,DAL,L 20-27,,,,Questionable,Knee,5
Lane Johnson,28.194,OL,PHI,2018-11-18,Sun,2018,11,10.0,Away,NOR,L 7-48,0.0,,,Questionable,Knee,6
Lane Johnson,28.201,OL,PHI,2018-11-25,Sun,2018,12,11.0,Home,NYG,W 25-22,0.0,,,,,7
