Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury,Healthy_Week
Amani Oruwariye,24.252,DB,DET,2020-10-18,Sun,2020,6,5.0,Away,JAX,W 34-16,6.0,34.0,1.0,,,6
Amani Oruwariye,24.259,DB,DET,2020-10-25,Sun,2020,7,6.0,Away,ATL,W 23-22,7.25,69.0,0.93,,,7
Amani Oruwariye,24.266,DB,DET,2020-11-01,Sun,2020,8,7.0,Home,IND,L 21-41,4.5,75.0,0.97,,,8
Amani Oruwariye,,DB,DET,2020-11-08,Sun,2020,9,8.0,Away,MIN,L 20-34,,36.0,0.62,,,9
Amani Oruwariye,24.28,DB,DET,2020-11-15,Sun,2020,10,9.0,Home,WAS,W 30-27,5.25,54.0,0.61,,,10
Amani Oruwariye,24.287,DB,DET,2020-11-22,Sun,2020,11,10.0,Away,CAR,L 0-20,13.5,49.0,0.69,,,11
Andre Roberts,32.248,WR,BUF,2020-09-13,Sun,2020,1,1.0,Home,NYJ,W 27-17,0.0,2.0,0.02,,,1
Andre Roberts,32.255,WR,BUF,2020-09-20,Sun,2020,2,2.0,Away,MIA,W 31-28,0.0,6.0,0.1,,,2
Andre Roberts,32.262,WR,BUF,2020-09-27,Sun,2020,3,3.0,Home,LAR,W 35-32,0.0,11.0,0.17,,,3
Andre Roberts,32.269,WR,BUF,2020-10-04,Sun,2020,4,4.0,Away,LVR,W 30-23,0.8,6.0,0.1,,,4
Andrew Adams,,DB,TAM,2020-09-13,Sun,2020,1,1.0,Away,NOR,L 23-34,,6.0,0.09,,,1
Andrew Adams,,,,,,2020,2,,,,,,,,,,2
Andrew Adams,,,,,,2020,3,,,,,,,,,,3
Andrew Adams,,,,,,2020,4,,,,,,,,,,4
Andrew Adams,,,,,,2020,5,,,,,,,,,,5
Andrew Adams,,,,,,2020,6,,,,,,,,,,6
Andrew Beck,,TE,DEN,2020-09-14,Mon,2020,1,1.0,Home,TEN,L 14-16,,6.0,0.1,,,1
Andrew Beck,,TE,DEN,2020-09-20,Sun,2020,2,2.0,Away,PIT,L 21-26,,8.0,0.1,,,2
Andrew Beck,,TE,DEN,2020-09-27,Sun,2020,3,3.0,Home,TAM,L 10-28,,6.0,0.1,,,3
Andrew Beck,,TE,DEN,2020-10-01,Thu,2020,4,4.0,Away,NYJ,W 37-28,,8.0,0.11,,,4
Andrew Beck,,,,,,2020,5,,,,,,,,,,5
Andrew Beck,,TE,DEN,2020-10-18,Sun,2020,6,5.0,Away,NWE,W 18-12,,11.0,0.17,,,6
Andrew Norwell,,,,,,2020,1,,,,,,,,,,1
Andrew Norwell,,,,,,2020,2,,,,,,,,,,2
Andrew Norwell,,,,,,2020,3,,,,,,,,,,3
Andrew Norwell,,,,,,2020,4,,,,,,,,,,4
Andrew Norwell,,,,,,2020,5,,,,,,,,,,5
Andrew Norwell,,,,,,2020,6,,,,,,,,,,6
Andrew Norwell,,,,,,2020,7,,,,,,,,,,7
Andrew Norwell,,,,,,2020,8,,,,,,,,,,8
Andrew Norwell,,,,,,2020,9,,,,,,,,,,9
Andrew Norwell,,,,,,2020,10,,,,,,,,,,10
Andrew Norwell,,,,,,2020,11,,,,,,,,,,11
Andrew Sendejo,33.004,DB,CLE,2020-09-13,Sun,2020,1,1.0,Away,BAL,L 6-38,6.0,59.0,1.0,,,1
Andrew Sendejo,33.008,DB,CLE,2020-09-17,Thu,2020,2,2.0,Home,CIN,W 35-30,12.75,92.0,1.0,,,2
Andrew Sendejo,33.018,DB,CLE,2020-09-27,Sun,2020,3,3.0,Home,WAS,W 34-20,3.75,62.0,1.0,,,3
Andrew Sendejo,33.025,DB,CLE,2020-10-04,Sun,2020,4,4.0,Away,DAL,W 49-38,8.5,83.0,0.99,,,4
Andrew Sendejo,33.032,DB,CLE,2020-10-11,Sun,2020,5,5.0,Home,IND,W 32-23,6.0,56.0,1.0,,,5
Andrew Sendejo,33.039,DB,CLE,2020-10-18,Sun,2020,6,6.0,Away,PIT,L 7-38,8.25,65.0,1.0,,,6
Andrew Sendejo,33.046,DB,CLE,2020-10-25,Sun,2020,7,7.0,Away,CIN,W 37-34,8.25,63.0,0.84,,,7
Andrew Sendejo,33.053,DB,CLE,2020-11-01,Sun,2020,8,8.0,Home,LVR,L 6-16,6.75,72.0,1.0,,,8
Andrew Sendejo,,,,,,2020,9,,,,,,,,,,9
Andrew Sendejo,33.067,DB,CLE,2020-11-15,Sun,2020,10,9.0,Home,HOU,W 10-7,3.75,45.0,0.79,,,10
Andrew Sendejo,33.074,DB,CLE,2020-11-22,Sun,2020,11,10.0,Home,PHI,W 22-17,9.75,68.0,1.0,,,11
Andrew Whitworth,,,,,,2020,1,,,,,,,,,,1
Andrew Whitworth,,,,,,2020,2,,,,,,,,,,2
Andrew Whitworth,,,,,,2020,3,,,,,,,,,,3
Andrew Whitworth,,,,,,2020,4,,,,,,,,,,4
Andrew Whitworth,,,,,,2020,5,,,,,,,,,,5
Andrew Whitworth,,,,,,2020,6,,,,,,,,,,6
Andrew Whitworth,,,,,,2020,7,,,,,,,,,,7
Andrew Whitworth,,,,,,2020,8,,,,,,,,,,8
Andrew Whitworth,,,,,,2020,9,,,,,,,,,,9
Andrew Whitworth,,,,,,2020,10,,,,,,,,,,10
Andrew Wingard,23.283,DB,JAX,2020-09-13,Sun,2020,1,1.0,Home,IND,W 27-20,10.5,14.0,0.18,,,1
Andrew Wingard,23.29,DB,JAX,2020-09-20,Sun,2020,2,2.0,Away,TEN,L 30-33,12.0,62.0,0.98,,,2
Andrew Wingard,23.294,DB,JAX,2020-09-24,Thu,2020,3,3.0,Home,MIA,L 13-31,4.5,32.0,0.52,,,3
Andrew Wingard,23.304,DB,JAX,2020-10-04,Sun,2020,4,4.0,Away,CIN,L 25-33,12.75,75.0,0.99,,,4
Andrus Peat,,,,,,2020,1,,,,,,,,,,1
Andrus Peat,,,,,,2020,2,,,,,,,,,,2
Andrus Peat,26.328,OL,NOR,2020-09-27,Sun,2020,3,3.0,Home,GNB,L 30-37,4.0,,,,,3
Andy Dalton,,,,,,2020,1,,,,,,,,,,1
Andy Dalton,32.327,QB,DAL,2020-09-20,Sun,2020,2,2.0,Home,ATL,W 40-39,0.0,2.0,0.03,,,2
Andy Dalton,,,,,,2020,3,,,,,,,,,,3
Andy Dalton,,,,,,2020,4,,,,,,,,,,4
Andy Dalton,32.348,QB,DAL,2020-10-11,Sun,2020,5,5.0,Home,NYG,W 37-34,2.4400000000000004,22.0,0.33,,,5
Andy Dalton,32.356,QB,DAL,2020-10-19,Mon,2020,6,6.0,Home,ARI,L 10-38,13.04,86.0,0.97,,,6
Andy Dalton,32.362,QB,DAL,2020-10-25,Sun,2020,7,7.0,Away,WAS,L 3-25,3.6,45.0,0.78,,,7
Andy Janovich,,RB,CLE,2020-09-13,Sun,2020,1,1.0,Away,BAL,L 6-38,,10.0,0.14,,,1
Andy Janovich,27.117,RB,CLE,2020-09-17,Thu,2020,2,2.0,Home,CIN,W 35-30,0.5,22.0,0.38,,,2
Andy Janovich,27.127,RB,CLE,2020-09-27,Sun,2020,3,3.0,Home,WAS,W 34-20,3.3,17.0,0.27,,,3
Andy Janovich,,RB,CLE,2020-10-04,Sun,2020,4,4.0,Away,DAL,W 49-38,,24.0,0.3,,,4
Andy Janovich,27.141,RB,CLE,2020-10-11,Sun,2020,5,5.0,Home,IND,W 32-23,1.15,14.0,0.19,,,5
Andy Janovich,,RB,CLE,2020-10-18,Sun,2020,6,6.0,Away,PIT,L 7-38,,7.0,0.12,,,6
Andy Janovich,27.155,RB,CLE,2020-10-25,Sun,2020,7,7.0,Away,CIN,W 37-34,0.0,9.0,0.17,,,7
Andy Janovich,27.162,RB,CLE,2020-11-01,Sun,2020,8,8.0,Home,LVR,L 6-16,0.75,6.0,0.12,,,8
Andy Janovich,,,,,,2020,9,,,,,,,,,,9
Andy Janovich,,RB,CLE,2020-11-15,Sun,2020,10,9.0,Home,HOU,W 10-7,,15.0,0.23,,,10
Anfernee Jennings,23.135,LB,NWE,2020-09-13,Sun,2020,1,1.0,Home,MIA,W 21-11,1.5,9.0,0.15,,,1
Anfernee Jennings,,LB,NWE,2020-09-20,Sun,2020,2,2.0,Away,SEA,L 30-35,,2.0,0.03,,,2
Anfernee Jennings,,,,,,2020,3,,,,,,,,,,3
Anfernee Jennings,23.157,LB,NWE,2020-10-05,Mon,2020,4,4.0,Away,KAN,L 10-26,0.75,,,,,4
Anfernee Jennings,,,,,,2020,5,,,,,,,,,,5
Anfernee Jennings,23.17,LB,NWE,2020-10-18,Sun,2020,6,5.0,Home,DEN,L 12-18,3.0,28.0,0.43,,,6
Anfernee Jennings,23.177,LB,NWE,2020-10-25,Sun,2020,7,6.0,Home,SFO,L 6-33,6.0,53.0,0.8,,,7
Anfernee Jennings,,,,,,2020,8,,,,,,,,,,8
Anfernee Jennings,23.192,LB,NWE,2020-11-09,Mon,2020,9,8.0,Away,NYJ,W 30-27,0.75,7.0,0.15,,,9
Anfernee Jennings,23.198,LB,NWE,2020-11-15,Sun,2020,10,9.0,Home,BAL,W 23-17,1.5,11.0,0.17,,,10
Anfernee Jennings,,LB,NWE,2020-11-22,Sun,2020,11,10.0,Away,HOU,L 20-27,,6.0,0.1,,,11
Anfernee Jennings,,LB,NWE,2020-11-29,Sun,2020,12,11.0,Home,ARI,W 20-17,,15.0,0.2,,,12
Anfernee Jennings,23.219,LB,NWE,2020-12-06,Sun,2020,13,12.0,Away,LAC,W 45-0,2.25,44.0,0.61,,,13
Anfernee Jennings,23.223,LB,NWE,2020-12-10,Thu,2020,14,13.0,Away,LAR,L 3-24,1.5,22.0,0.35,,,14
Anfernee Jennings,23.233,LB,NWE,2020-12-20,Sun,2020,15,14.0,Away,MIA,L 12-22,2.25,44.0,0.61,,,15
Angelo Blackson,27.304,DL,ARI,2020-09-13,Sun,2020,1,1.0,Away,SFO,W 24-20,9.0,23.0,0.37,,,1
Angelo Blackson,,DL,ARI,2020-09-20,Sun,2020,2,2.0,Home,WAS,W 30-15,,32.0,0.48,,,2
Angelo Blackson,27.318,DL,ARI,2020-09-27,Sun,2020,3,3.0,Home,DET,L 23-26,1.5,24.0,0.36,,,3
Angelo Blackson,27.325,DL,ARI,2020-10-04,Sun,2020,4,4.0,Away,CAR,L 21-31,1.5,40.0,0.53,,,4
Angelo Blackson,,DL,ARI,2020-10-11,Sun,2020,5,5.0,Away,NYJ,W 30-10,,26.0,0.37,,,5
Angelo Blackson,27.34,DL,ARI,2020-10-19,Mon,2020,6,6.0,Away,DAL,W 38-10,3.0,33.0,0.37,,,6
Angelo Blackson,27.346,DL,ARI,2020-10-25,Sun,2020,7,7.0,Home,SEA,W 37-34,1.5,40.0,0.48,,,7
Angelo Blackson,,,,,,2020,8,,,,,,,,,,8
Angelo Blackson,,DL,ARI,2020-11-08,Sun,2020,9,8.0,Home,MIA,L 31-34,,33.0,0.54,,,9
Angelo Blackson,28.001,DL,ARI,2020-11-15,Sun,2020,10,9.0,Home,BUF,W 32-30,8.0,43.0,0.59,,,10
Angelo Blackson,28.005,DL,ARI,2020-11-19,Thu,2020,11,10.0,Away,SEA,L 21-28,9.0,41.0,0.62,,,11
Angelo Blackson,28.015,DL,ARI,2020-11-29,Sun,2020,12,11.0,Away,NWE,L 17-20,1.5,39.0,0.74,,,12
Anthony Averett,,DB,BAL,2020-09-13,Sun,2020,1,1.0,Home,CLE,W 38-6,,8.0,0.11,,,1
Anthony Averett,25.295,DB,BAL,2020-09-20,Sun,2020,2,2.0,Away,HOU,W 33-16,6.0,23.0,0.39,,,2
Anthony Averett,25.303,DB,BAL,2020-09-28,Mon,2020,3,3.0,Home,KAN,L 20-34,1.5,28.0,0.37,,,3
Anthony Averett,25.309,DB,BAL,2020-10-04,Sun,2020,4,4.0,Away,WAS,W 31-17,9.0,62.0,0.87,,,4
Anthony Averett,,DB,BAL,2020-10-11,Sun,2020,5,5.0,Home,CIN,W 27-3,,11.0,0.16,,,5
Anthony Averett,,DB,BAL,2020-10-18,Sun,2020,6,6.0,Away,PHI,W 30-28,,5.0,0.07,,,6
Anthony Averett,,,,,,2020,7,,,,,,,,,,7
Anthony Barr,28.179,LB,MIN,2020-09-13,Sun,2020,1,1.0,Home,GNB,L 34-43,9.0,77.0,0.96,,,1
Anthony Barr,,LB,MIN,2020-09-20,Sun,2020,2,2.0,Away,IND,L 11-28,,16.0,0.22,,,2
Anthony Brown,26.273,DB,DAL,2020-09-13,Sun,2020,1,1.0,Away,LAR,L 17-20,8.25,73.0,1.0,,,1
Anthony Castonzo,,,,,,2020,1,,,,,,,,,,1
Anthony Castonzo,,,,,,2020,2,,,,,,,,,,2
Anthony Castonzo,,,,,,2020,3,,,,,,,,,,3
Anthony Castonzo,,,,,,2020,4,,,,,,,,,,4
Anthony Chickillo,,,,,,2020,1,,,,,,,,,,1
Anthony Chickillo,,,,,,2020,2,,,,,,,,,,2
Anthony Chickillo,27.292,LB,DEN,2020-09-27,Sun,2020,3,3.0,Home,TAM,L 10-28,3.0,33.0,0.49,,,3
Anthony Chickillo,27.296,LB,DEN,2020-10-01,Thu,2020,4,4.0,Away,NYJ,W 37-28,0.75,33.0,0.43,,,4
Anthony Chickillo,,,,,,2020,5,,,,,,,,,,5
Anthony Chickillo,27.313,LB,DEN,2020-10-18,Sun,2020,6,5.0,Away,NWE,W 18-12,9.0,13.0,0.23,,,6
Anthony Chickillo,27.32,LB,DEN,2020-10-25,Sun,2020,7,6.0,Home,KAN,L 16-43,2.25,20.0,0.39,,,7
Anthony Chickillo,27.327,LB,DEN,2020-11-01,Sun,2020,8,7.0,Home,LAC,W 31-30,3.0,16.0,0.18,,,8
Anthony Chickillo,27.334,LB,DEN,2020-11-08,Sun,2020,9,8.0,Away,ATL,L 27-34,0.75,11.0,0.15,,,9
Anthony Chickillo,,LB,DEN,2020-11-15,Sun,2020,10,9.0,Away,LVR,L 12-37,,15.0,0.21,,,10
Anthony Chickillo,,LB,DEN,2020-11-22,Sun,2020,11,10.0,Home,MIA,W 20-13,,5.0,0.08,,,11
Anthony Chickillo,27.355,LB,DEN,2020-11-29,Sun,2020,12,11.0,Home,NOR,L 3-31,1.5,9.0,0.14,,,12
Anthony Chickillo,,LB,DEN,2020-12-06,Sun,2020,13,12.0,Away,KAN,L 16-22,,3.0,0.05,,,13
Anthony Chickillo,,,,,,2020,14,,,,,,,,,,14
Anthony Chickillo,,,,,,2020,15,,,,,,,,,,15
Anthony Chickillo,28.017,LB,DEN,2020-12-27,Sun,2020,16,15.0,Away,LAC,L 16-19,0.75,6.0,0.11,,,16
Anthony Hitchens,28.092,LB,KAN,2020-09-10,Thu,2020,1,1.0,Home,HOU,W 34-20,9.0,26.0,0.44,,,1
Anthony Hitchens,28.102,LB,KAN,2020-09-20,Sun,2020,2,2.0,Away,LAC,W 23-20,12.0,65.0,0.77,,,2
Anthony Hitchens,28.11,LB,KAN,2020-09-28,Mon,2020,3,3.0,Away,BAL,W 34-20,5.25,36.0,0.64,,,3
Anthony Hitchens,28.117,LB,KAN,2020-10-05,Mon,2020,4,4.0,Home,NWE,W 26-10,6.75,,,,,4
Anthony Hitchens,28.123,LB,KAN,2020-10-11,Sun,2020,5,5.0,Home,LVR,L 32-40,12.0,47.0,0.66,,,5
Anthony Hitchens,28.131,LB,KAN,2020-10-19,Mon,2020,6,6.0,Away,BUF,W 26-17,6.0,35.0,0.66,,,6
Anthony Hitchens,28.137,LB,KAN,2020-10-25,Sun,2020,7,7.0,Away,DEN,W 43-16,5.25,45.0,0.58,,,7
Anthony Hitchens,,LB,KAN,2020-11-01,Sun,2020,8,8.0,Home,NYJ,W 35-9,,34.0,0.6,,,8
Anthony Hitchens,28.151,LB,KAN,2020-11-08,Sun,2020,9,9.0,Home,CAR,W 33-31,7.5,43.0,0.52,,,9
Anthony Hitchens,,,,,,2020,10,,,,,,,,,,10
Anthony Hitchens,28.165,LB,KAN,2020-11-22,Sun,2020,11,10.0,Away,LVR,W 35-31,9.5,48.0,0.81,,,11
Anthony Hitchens,28.172,LB,KAN,2020-11-29,Sun,2020,12,11.0,Away,TAM,W 27-24,9.5,41.0,0.69,,,12
Anthony Hitchens,28.179,LB,KAN,2020-12-06,Sun,2020,13,12.0,Home,DEN,W 22-16,8.25,47.0,0.71,,,13
Anthony Hitchens,28.186,LB,KAN,2020-12-13,Sun,2020,14,13.0,Away,MIA,W 33-27,3.0,45.0,0.54,,,14
Anthony Hitchens,28.193,LB,KAN,2020-12-20,Sun,2020,15,14.0,Away,NOR,W 32-29,3.0,33.0,0.6,,,15
Anthony Levine,33.17,DB,BAL,2020-09-13,Sun,2020,1,1.0,Home,CLE,W 38-6,4.0,1.0,0.01,,,1
Anthony Levine,,DB,BAL,2020-09-20,Sun,2020,2,2.0,Away,HOU,W 33-16,,10.0,0.17,,,2
Anthony McFarland,,,,,,2020,1,,,,,,,,,,1
Anthony McFarland,,,,,,2020,2,,,,,,,,,,2
Anthony McFarland,21.207,RB,PIT,2020-09-27,Sun,2020,3,3.0,Home,HOU,W 28-21,5.4,10.0,0.13,,,3
Anthony McFarland,,,,,,2020,4,,,,,,,,,,4
Anthony McFarland,21.221,RB,PIT,2020-10-11,Sun,2020,5,4.0,Home,PHI,W 38-29,0.6000000000000001,5.0,0.06,,,5
Anthony McFarland,21.228,RB,PIT,2020-10-18,Sun,2020,6,5.0,Home,CLE,W 38-7,1.3,10.0,0.15,,,6
Anthony McFarland,21.235,RB,PIT,2020-10-25,Sun,2020,7,6.0,Away,TEN,W 27-24,0.6000000000000001,5.0,0.06,,,7
Anthony McFarland,21.242,RB,PIT,2020-11-01,Sun,2020,8,7.0,Away,BAL,W 28-24,0.1,1.0,0.02,,,8
Anthony McFarland,21.249,RB,PIT,2020-11-08,Sun,2020,9,8.0,Away,DAL,W 24-19,3.2,8.0,0.12,,,9
Anthony Sherman,31.274,RB,KAN,2020-09-10,Thu,2020,1,1.0,Home,HOU,W 34-20,0.2,11.0,0.16,,,1
Anthony Sherman,,RB,KAN,2020-09-20,Sun,2020,2,2.0,Away,LAC,W 23-20,,7.0,0.09,,,2
Anthony Sherman,31.292,RB,KAN,2020-09-28,Mon,2020,3,3.0,Away,BAL,W 34-20,7.0,10.0,0.13,,,3
Anthony Sherman,,,,,,2020,4,,,,,,,,,,4
Anthony Sherman,31.305,RB,KAN,2020-10-11,Sun,2020,5,5.0,Home,LVR,L 32-40,1.5,2.0,0.03,,,5
Anthony Walker,25.036,LB,IND,2020-09-13,Sun,2020,1,1.0,Away,JAX,L 20-27,9.0,45.0,0.88,,,1
Anthony Walker,25.043,LB,IND,2020-09-20,Sun,2020,2,2.0,Home,MIN,W 28-11,1.5,30.0,0.56,,,2
Anthony Walker,25.05,LB,IND,2020-09-27,Sun,2020,3,3.0,Home,NYJ,W 36-7,8.25,28.0,0.44,,,3
Anthony Walker,25.057,LB,IND,2020-10-04,Sun,2020,4,4.0,Away,CHI,W 19-11,15.0,53.0,0.85,,,4
Antonio Gandy-Golden,,,,,,2020,1,,,,,,,,,,1
Antonio Gandy-Golden,22.162,WR,WAS,2020-09-20,Sun,2020,2,2.0,Away,ARI,L 15-30,0.8,5.0,0.08,,,2
Antonio Gandy-Golden,22.169,WR,WAS,2020-09-27,Sun,2020,3,3.0,Away,CLE,L 20-34,2.2,16.0,0.26,,,3
Antonio Gandy-Golden,,WR,WAS,2020-10-04,Sun,2020,4,4.0,Home,BAL,L 17-31,,12.0,0.17,,,4
Antonio Gandy-Golden,,WR,WAS,2020-10-11,Sun,2020,5,5.0,Home,LAR,L 10-30,,23.0,0.43,,,5
Antonio Gandy-Golden,22.19,WR,WAS,2020-10-18,Sun,2020,6,6.0,Away,NYG,L 19-20,0.0,7.0,0.1,,,6
Antonio Gibson,22.082,RB,WAS,2020-09-13,Sun,2020,1,1.0,Home,PHI,W 27-17,5.4,18.0,0.26,,,1
Antonio Gibson,22.089,RB,WAS,2020-09-20,Sun,2020,2,2.0,Away,ARI,L 15-30,11.7,43.0,0.65,,,2
Antonio Gibson,22.096,RB,WAS,2020-09-27,Sun,2020,3,3.0,Away,CLE,L 20-34,11.5,25.0,0.4,,,3
Antonio Gibson,22.103,RB,WAS,2020-10-04,Sun,2020,4,4.0,Home,BAL,L 17-31,20.800000000000004,31.0,0.44,,,4
Antonio Gibson,22.11,RB,WAS,2020-10-11,Sun,2020,5,5.0,Home,LAR,L 10-30,7.6,30.0,0.56,,,5
Antonio Gibson,22.117,RB,WAS,2020-10-18,Sun,2020,6,6.0,Away,NYG,L 19-20,7.5,27.0,0.37,,,6
Antonio Gibson,22.124,RB,WAS,2020-10-25,Sun,2020,7,7.0,Home,DAL,W 25-3,18.8,33.0,0.48,,,7
Antonio Gibson,,,,,,2020,8,,,,,,,,,,8
Antonio Gibson,22.138,RB,WAS,2020-11-08,Sun,2020,9,8.0,Home,NYG,L 20-23,11.0,25.0,0.46,,,9
Antonio Gibson,22.145,RB,WAS,2020-11-15,Sun,2020,10,9.0,Away,DET,L 27-30,20.5,33.0,0.38,,,10
Antonio Gibson,22.152,RB,WAS,2020-11-22,Sun,2020,11,10.0,Home,CIN,W 20-9,16.9,33.0,0.53,,,11
Antonio Gibson,22.156,RB,WAS,2020-11-26,Thu,2020,12,11.0,Away,DAL,W 41-16,34.1,45.0,0.65,,,12
Antonio Gibson,22.167,RB,WAS,2020-12-07,Mon,2020,13,12.0,Away,PIT,W 23-17,1.4,4.0,0.06,,,13
Antony Auclair,,,,,,2020,1,,,,,,,,,,1
Antwaun Woods,27.254,DL,DAL,2020-09-13,Sun,2020,1,1.0,Away,LAR,L 17-20,0.75,29.0,0.38,,,1
Antwaun Woods,,DL,DAL,2020-09-20,Sun,2020,2,2.0,Home,ATL,W 40-39,,25.0,0.29,,,2
Antwaun Woods,27.268,DL,DAL,2020-09-27,Sun,2020,3,3.0,Away,SEA,L 31-38,9.75,32.0,0.41,,,3
Antwaun Woods,27.275,DL,DAL,2020-10-04,Sun,2020,4,4.0,Home,CLE,L 38-49,3.75,48.0,0.61,,,4
Antwaun Woods,27.282,DL,DAL,2020-10-11,Sun,2020,5,5.0,Home,NYG,W 37-34,0.75,25.0,0.37,,,5
Antwaun Woods,27.29,DL,DAL,2020-10-19,Mon,2020,6,6.0,Home,ARI,L 10-38,0.75,26.0,0.42,,,6
Antwaun Woods,,DL,DAL,2020-10-25,Sun,2020,7,7.0,Away,WAS,L 3-25,,26.0,0.38,,,7
Antwaun Woods,27.303,DL,DAL,2020-11-01,Sun,2020,8,8.0,Away,PHI,L 9-23,1.5,46.0,0.73,,,8
Antwaun Woods,27.31,DL,DAL,2020-11-08,Sun,2020,9,9.0,Home,PIT,L 19-24,1.5,38.0,0.55,,,9
Antwaun Woods,,,,,,2020,10,,,,,,,,,,10
Antwaun Woods,27.324,DL,DAL,2020-11-22,Sun,2020,11,10.0,Away,MIN,W 31-28,3.0,40.0,0.62,,,11
Antwaun Woods,,DL,DAL,2020-11-26,Thu,2020,12,11.0,Home,WAS,L 16-41,,44.0,0.64,,,12
Antwaun Woods,27.34,DL,DAL,2020-12-08,Tue,2020,13,12.0,Away,BAL,L 17-34,0.75,35.0,0.64,,,13
Antwaun Woods,27.345,DL,DAL,2020-12-13,Sun,2020,14,13.0,Away,CIN,W 30-7,3.75,32.0,0.44,,,14
Antwaun Woods,27.352,DL,DAL,2020-12-20,Sun,2020,15,14.0,Home,SFO,W 41-33,2.25,17.0,0.2,,,15
Arden Key,24.133,DL,LVR,2020-09-13,Sun,2020,1,1.0,Away,CAR,W 34-30,0.0,30.0,0.45,,,1
Arden Key,24.141,DL,LVR,2020-09-21,Mon,2020,2,2.0,Home,NOR,W 34-24,0.0,34.0,0.57,,,2
Arden Key,24.147,DL,LVR,2020-09-27,Sun,2020,3,3.0,Away,NWE,L 20-36,1.5,27.0,0.39,,,3
Arden Key,24.154,DL,LVR,2020-10-04,Sun,2020,4,4.0,Home,BUF,L 23-30,2.25,27.0,0.44,,,4
Arden Key,24.161,DL,LVR,2020-10-11,Sun,2020,5,5.0,Away,KAN,W 40-32,5.0,32.0,0.44,,,5
Arden Key,,,,,,2020,6,,,,,,,,,,6
Arden Key,,DL,LV,,,2020,7,,,,,,28.0,0.39,,,7
Arik Armstead,26.303,DL,SFO,2020-09-13,Sun,2020,1,1.0,Home,ARI,L 20-24,0.75,52.0,0.63,,,1
Arik Armstead,26.31,DL,SFO,2020-09-20,Sun,2020,2,2.0,Away,NYJ,W 31-13,10.5,46.0,0.71,,,2
Arik Armstead,26.317,DL,SFO,2020-09-27,Sun,2020,3,3.0,Away,NYG,W 36-9,3.75,35.0,0.61,,,3
Arik Armstead,26.324,DL,SFO,2020-10-04,Sun,2020,4,4.0,Home,PHI,L 20-25,10.75,48.0,0.76,,,4
Arik Armstead,26.331,DL,SFO,2020-10-11,Sun,2020,5,5.0,Home,MIA,L 17-43,2.25,54.0,0.81,,,5
Arik Armstead,26.338,DL,SFO,2020-10-18,Sun,2020,6,6.0,Home,LAR,W 24-16,3.0,50.0,0.83,,,6
Arik Armstead,26.345,DL,SFO,2020-10-25,Sun,2020,7,7.0,Away,NWE,W 33-6,1.5,30.0,0.58,,,7
Arik Armstead,26.352,DL,SFO,2020-11-01,Sun,2020,8,8.0,Away,SEA,L 27-37,6.75,53.0,0.77,,,8
Arik Armstead,,DL,SFO,2020-11-05,Thu,2020,9,9.0,Home,GNB,L 17-34,,44.0,0.67,,,9
Arik Armstead,27.0,DL,SFO,2020-11-15,Sun,2020,10,10.0,Away,NOR,L 13-27,3.0,40.0,0.68,,,10
Arik Armstead,,,,,,2020,11,,,,,,,,,,11
Armon Watts,24.053,DL,MIN,2020-09-13,Sun,2020,1,1.0,Home,GNB,L 34-43,0.75,36.0,0.45,,,1
Armon Watts,24.06,DL,MIN,2020-09-20,Sun,2020,2,2.0,Away,IND,L 11-28,3.0,38.0,0.51,,,2
Armon Watts,,DL,MIN,2020-09-27,Sun,2020,3,3.0,Home,TEN,L 30-31,,22.0,0.29,,,3
Armon Watts,24.074,DL,MIN,2020-10-04,Sun,2020,4,4.0,Away,HOU,W 31-23,0.75,20.0,0.31,,,4
Armon Watts,24.081,DL,MIN,2020-10-11,Sun,2020,5,5.0,Away,SEA,L 26-27,0.75,11.0,0.2,,,5
Armon Watts,24.088,DL,MIN,2020-10-18,Sun,2020,6,6.0,Home,ATL,L 23-40,5.25,30.0,0.37,,,6
Armon Watts,,,,,,2020,7,,,,,,,,,,7
Armon Watts,24.102,DL,MIN,2020-11-01,Sun,2020,8,7.0,Away,GNB,W 28-22,0.75,13.0,0.18,,,8
Armon Watts,24.109,DL,MIN,2020-11-08,Sun,2020,9,8.0,Home,DET,W 34-20,5.75,36.0,0.48,,,9
Armon Watts,24.117,DL,MIN,2020-11-16,Mon,2020,10,9.0,Away,CHI,W 19-13,4.5,11.0,0.22,,,10
Armon Watts,24.123,DL,MIN,2020-11-22,Sun,2020,11,10.0,Home,DAL,L 28-31,2.25,18.0,0.27,,,11
Armon Watts,24.13,DL,MIN,2020-11-29,Sun,2020,12,11.0,Home,CAR,W 28-27,2.25,17.0,0.26,,,12
Armon Watts,24.137,DL,MIN,2020-12-06,Sun,2020,13,12.0,Home,JAX,W 27-24,0.75,19.0,0.27,,,13
Armon Watts,24.144,DL,MIN,2020-12-13,Sun,2020,14,13.0,Away,TAM,L 14-26,0.75,18.0,0.35,,,14
Armon Watts,24.151,DL,MIN,2020-12-20,Sun,2020,15,14.0,Home,CHI,L 27-33,3.75,26.0,0.41,,,15
Arthur Maulet,,,,,,2020,1,,,,,,,,,,1
Arthur Maulet,27.069,DB,NYJ,2020-09-20,Sun,2020,2,2.0,Home,SFO,L 13-31,0.75,,,,,2
