Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury,Inj_Week
Theo Riddick,,,DEN,2019-10-13,Sun,2019,6,6.0,Home,TEN,W 16-0,,,,Injured Reserve,,6
Theo Riddick,,,DEN,2019-10-17,Thu,2019,7,7.0,Home,KAN,L 6-30,,,,Injured Reserve,,7
Theo Riddick,,,DEN,2019-10-27,Sun,2019,8,8.0,Away,IND,L 13-15,,,,Injured Reserve,,8
Theo Riddick,,,DEN,2019-11-03,Sun,2019,9,9.0,Home,CLE,W 24-19,,,,Injured Reserve,,9
Theo Riddick,,,,,,2019,10,,,,,,,,,,10
Theo Riddick,,,DEN,2019-11-17,Sun,2019,11,10.0,Away,MIN,L 23-27,,,,Injured Reserve,,11
Theo Riddick,,,DEN,2019-11-24,Sun,2019,12,11.0,Away,BUF,L 3-20,,,,Injured Reserve,,12
Theo Riddick,,,DEN,2019-12-01,Sun,2019,13,12.0,Home,LAC,W 23-20,,,,Injured Reserve,,13
Theo Riddick,,,DEN,2019-12-08,Sun,2019,14,13.0,Away,HOU,W 38-24,,,,Injured Reserve,,14
Theo Riddick,,,DEN,2019-12-15,Sun,2019,15,14.0,Away,KAN,L 3-23,,,,Injured Reserve,,15
Theo Riddick,,,DEN,2019-12-22,Sun,2019,16,15.0,Home,DET,W 27-17,,,,Injured Reserve,,16
Theo Riddick,,,DEN,2019-12-29,Sun,2019,17,16.0,Home,OAK,W 16-15,,,,Injured Reserve,,17
Thomas Davis,36.198,LB,LAC,2019-10-06,Sun,2019,5,5.0,Home,DEN,L 13-20,3.0,40.0,0.67,Questionable,Groin,1
Thomas Davis,36.205,LB,LAC,2019-10-13,Sun,2019,6,6.0,Home,PIT,L 17-24,11.0,47.0,0.8,,,2
Thomas Davis,36.212,LB,LAC,2019-10-20,Sun,2019,7,7.0,Away,TEN,L 20-23,9.5,51.0,0.82,,,3
Thomas Davis,36.219,LB,LAC,2019-10-27,Sun,2019,8,8.0,Away,CHI,W 17-16,13.25,66.0,0.83,,,4
Thomas Davis,36.226,LB,LAC,2019-11-03,Sun,2019,9,9.0,Home,GNB,W 26-11,5.25,50.0,1.0,,,5
Thomas Davis,36.23,LB,LAC,2019-11-07,Thu,2019,10,10.0,Away,OAK,L 24-26,12.75,57.0,0.98,,,6
Thomas Davis,36.241,LB,LAC,2019-11-18,Mon,2019,11,11.0,Home,KAN,L 17-24,15.0,65.0,0.96,,,7
Thomas Davis,,,,,,2019,12,,,,,,,,,,8
Thomas Davis,36.254,LB,LAC,2019-12-01,Sun,2019,13,12.0,Away,DEN,L 20-23,7.5,35.0,0.63,,,9
Thomas Davis,36.261,LB,LAC,2019-12-08,Sun,2019,14,13.0,Away,JAX,W 45-10,6.75,31.0,0.47,,,10
Thomas Davis,36.268,LB,LAC,2019-12-15,Sun,2019,15,14.0,Home,MIN,L 10-39,7.5,53.0,0.82,,,11
Thomas Davis,36.275,LB,LAC,2019-12-22,Sun,2019,16,15.0,Home,OAK,L 17-24,6.0,44.0,0.7,,,12
Thomas Davis,36.282,LB,LAC,2019-12-29,Sun,2019,17,16.0,Away,KAN,L 21-31,1.5,43.0,0.84,,,13
Tim Harris,,,SFO,2019-09-08,Sun,2019,1,1.0,Away,TAM,W 31-17,,,,Injured Reserve,,1
Tim Harris,,,SFO,2019-09-15,Sun,2019,2,2.0,Away,CIN,W 41-17,,,,Injured Reserve,,2
Tim Harris,,,SFO,2019-09-22,Sun,2019,3,3.0,Home,PIT,W 24-20,,,,Injured Reserve,,3
Tim Harris,,,,,,2019,4,,,,,,,,,,4
Tim Harris,,,SFO,2019-10-07,Mon,2019,5,4.0,Home,CLE,W 31-3,,,,Injured Reserve,,5
Tim Harris,,,SFO,2019-10-13,Sun,2019,6,5.0,Away,LAR,W 20-7,,,,Injured Reserve,,6
Tim Harris,,,SFO,2019-10-20,Sun,2019,7,6.0,Away,WAS,W 9-0,,,,Injured Reserve,,7
Tim Harris,,,SFO,2019-10-27,Sun,2019,8,7.0,Home,CAR,W 51-13,,,,Injured Reserve,,8
Tim Harris,,,SFO,2019-10-31,Thu,2019,9,8.0,Away,ARI,W 28-25,,,,Injured Reserve,,9
Tim Harris,,,SFO,2019-11-11,Mon,2019,10,9.0,Home,SEA,L 24-27,,,,Injured Reserve,,10
Tim Harris,,,SFO,2019-11-17,Sun,2019,11,10.0,Home,ARI,W 36-26,,,,Injured Reserve,,11
Tim Harris,,,SFO,2019-11-24,Sun,2019,12,11.0,Home,GNB,W 37-8,,,,Injured Reserve,,12
Tim Harris,,,SFO,2019-12-01,Sun,2019,13,12.0,Away,BAL,L 17-20,,,,Injured Reserve,,13
Tim Harris,,,SFO,2019-12-08,Sun,2019,14,13.0,Away,NOR,W 48-46,,,,Injured Reserve,,14
Tim Harris,,,SFO,2019-12-15,Sun,2019,15,14.0,Home,ATL,L 22-29,,,,Injured Reserve,,15
Tim Harris,,,SFO,2019-12-21,Sat,2019,16,15.0,Home,LAR,W 34-31,,,,Injured Reserve,,16
Tim Harris,,,SFO,2019-12-29,Sun,2019,17,16.0,Away,SEA,W 26-21,,,,Injured Reserve,,17
Tim Patrick,,WR,DEN,2019-09-15,Sun,2019,2,2.0,Home,CHI,L 14-16,,,,Injured Reserve,,1
Tim Patrick,,WR,DEN,2019-09-22,Sun,2019,3,3.0,Away,GNB,L 16-27,,,,Injured Reserve,,2
Tim Patrick,,WR,DEN,2019-09-29,Sun,2019,4,4.0,Home,JAX,L 24-26,,,,Injured Reserve,,3
Tim Patrick,,WR,DEN,2019-10-06,Sun,2019,5,5.0,Away,LAC,W 20-13,,,,Injured Reserve,,4
Tim Patrick,,WR,DEN,2019-10-13,Sun,2019,6,6.0,Home,TEN,W 16-0,,,,Injured Reserve,,5
Tim Patrick,,WR,DEN,2019-10-17,Thu,2019,7,7.0,Home,KAN,L 6-30,,,,Injured Reserve,,6
Tim Patrick,,WR,DEN,2019-10-27,Sun,2019,8,8.0,Away,IND,L 13-15,,,,Injured Reserve,,7
Tim Patrick,,WR,DEN,2019-11-03,Sun,2019,9,9.0,Home,CLE,W 24-19,,,,Injured Reserve,,8
Tim Patrick,,,,,,2019,10,,,,,,,,,,9
Tim Patrick,25.359,WR,DEN,2019-11-17,Sun,2019,11,10.0,Away,MIN,L 23-27,9.7,57.0,0.71,Injured Reserve,,10
Tim Patrick,26.001,WR,DEN,2019-11-24,Sun,2019,12,11.0,Away,BUF,L 3-20,0.8,32.0,0.65,Questionable,Shoulder,11
Tim Patrick,26.008,WR,DEN,2019-12-01,Sun,2019,13,12.0,Home,LAC,W 23-20,0.0,31.0,0.55,,,12
Tim Patrick,26.015,WR,DEN,2019-12-08,Sun,2019,14,13.0,Away,HOU,W 38-24,6.0,37.0,0.63,,,13
Tim Patrick,26.022,WR,DEN,2019-12-15,Sun,2019,15,14.0,Away,KAN,L 3-23,4.1,40.0,0.66,,,14
Tim Patrick,26.029,WR,DEN,2019-12-22,Sun,2019,16,15.0,Home,DET,W 27-17,7.300000000000001,47.0,0.66,,,15
Tim Patrick,26.036,WR,DEN,2019-12-29,Sun,2019,17,16.0,Home,OAK,W 16-15,1.9,35.0,0.56,,,16
Tim Settle,,DL,WAS,2019-11-17,Sun,2019,11,10.0,Home,NYJ,L 17-34,,,,Out,Hamstring,1
Tim Settle,22.136,DL,WAS,2019-11-24,Sun,2019,12,11.0,Home,DET,W 19-16,1.5,28.0,0.38,,,2
Tim Settle,22.143,DL,WAS,2019-12-01,Sun,2019,13,12.0,Away,CAR,W 29-21,3.75,23.0,0.31,,,3
Tim Settle,22.15,DL,WAS,2019-12-08,Sun,2019,14,13.0,Away,GNB,L 15-20,0.0,14.0,0.23,,,4
Tim Settle,22.157,DL,WAS,2019-12-15,Sun,2019,15,14.0,Home,PHI,L 27-37,1.5,19.0,0.25,,,5
Tim Settle,22.164,DL,WAS,2019-12-22,Sun,2019,16,15.0,Home,NYG,L 35-41,9.0,22.0,0.31,,,6
Tim Settle,,DL,WAS,2019-12-29,Sun,2019,17,16.0,Away,DAL,L 16-47,,14.0,0.18,,,7
Tim Ward,,,KAN,2019-09-08,Sun,2019,1,1.0,Away,JAX,W 40-26,,,,Injured Reserve,,1
Tim Ward,,,KAN,2019-09-15,Sun,2019,2,2.0,Away,OAK,W 28-10,,,,Injured Reserve,,2
Tim Ward,,,KAN,2019-09-22,Sun,2019,3,3.0,Home,BAL,W 33-28,,,,Injured Reserve,,3
Tim Ward,,,KAN,2019-09-29,Sun,2019,4,4.0,Away,DET,W 34-30,,,,Injured Reserve,,4
Tim Ward,,,KAN,2019-10-06,Sun,2019,5,5.0,Home,IND,L 13-19,,,,Injured Reserve,,5
Tim Ward,,,KAN,2019-10-13,Sun,2019,6,6.0,Home,HOU,L 24-31,,,,Injured Reserve,,6
Tim Ward,,,KAN,2019-10-17,Thu,2019,7,7.0,Away,DEN,W 30-6,,,,Injured Reserve,,7
Tim Ward,,,KAN,2019-10-27,Sun,2019,8,8.0,Home,GNB,L 24-31,,,,Injured Reserve,,8
Tim Ward,,,KAN,2019-11-03,Sun,2019,9,9.0,Home,MIN,W 26-23,,,,Injured Reserve,,9
Tim Ward,,,KAN,2019-11-10,Sun,2019,10,10.0,Away,TEN,L 32-35,,,,Injured Reserve,,10
Tim Ward,,,KAN,2019-11-18,Mon,2019,11,11.0,Away,LAC,W 24-17,,,,Injured Reserve,,11
Tim Ward,,,,,,2019,12,,,,,,,,,,12
Tim Ward,,,KAN,2019-12-01,Sun,2019,13,12.0,Home,OAK,W 40-9,,,,Injured Reserve,,13
Tim Ward,,,KAN,2019-12-08,Sun,2019,14,13.0,Away,NWE,W 23-16,,,,Injured Reserve,,14
Tim Ward,,,KAN,2019-12-15,Sun,2019,15,14.0,Home,DEN,W 23-3,,,,Injured Reserve,,15
Tim Ward,,,KAN,2019-12-22,Sun,2019,16,15.0,Away,CHI,W 26-3,,,,Injured Reserve,,16
Tim Ward,,,KAN,2019-12-29,Sun,2019,17,16.0,Home,LAC,W 31-21,,,,Injured Reserve,,17
Timmy Jernigan,,DL,PHI,2019-09-22,Sun,2019,3,3.0,Home,DET,L 24-27,,,,Out,Foot,1
Timmy Jernigan,,DL,PHI,2019-09-26,Thu,2019,4,4.0,Away,GNB,W 34-27,,,,Out,Foot,2
Timmy Jernigan,,DL,PHI,2019-10-06,Sun,2019,5,5.0,Home,NYJ,W 31-6,,,,Out,Foot,3
Timmy Jernigan,,DL,PHI,2019-10-13,Sun,2019,6,6.0,Away,MIN,L 20-38,,,,Out,Foot,4
Timmy Jernigan,,DL,PHI,2019-10-20,Sun,2019,7,7.0,Away,DAL,L 10-37,,,,Out,Foot,5
Timmy Jernigan,,DL,PHI,2019-10-27,Sun,2019,8,8.0,Away,BUF,W 31-13,,,,Out,Foot,6
Timmy Jernigan,27.04,DL,PHI,2019-11-03,Sun,2019,9,9.0,Home,CHI,W 22-14,1.5,,,Questionable,Foot,7
Timmy Jernigan,,,,,,2019,10,,,,,,,,,,8
Timmy Jernigan,27.054,DL,PHI,2019-11-17,Sun,2019,11,10.0,Home,NWE,L 10-17,1.5,,,,,9
Timmy Jernigan,,,,,,2019,12,,,,,,,,,,10
Timmy Jernigan,27.068,DL,PHI,2019-12-01,Sun,2019,13,12.0,Away,MIA,L 31-37,5.75,,,,,11
Timmy Jernigan,,,,,,2019,14,,,,,,,,,,12
Timmy Jernigan,27.082,DL,PHI,2019-12-15,Sun,2019,15,14.0,Away,WAS,W 37-27,0.75,,,,,13
Timmy Jernigan,,,,,,2019,16,,,,,,,,,,14
Timmy Jernigan,27.096,DL,PHI,2019-12-29,Sun,2019,17,16.0,Away,NYG,W 34-17,9.75,,,,,15
Todd Davis,,LB,DEN,2019-09-09,Mon,2019,1,1.0,Away,OAK,L 16-24,,,,Doubtful,Calf,1
Todd Davis,,LB,DEN,2019-09-15,Sun,2019,2,2.0,Home,CHI,L 14-16,,,,Questionable,Calf,2
Todd Davis,27.128,LB,DEN,2019-09-22,Sun,2019,3,3.0,Away,GNB,L 16-27,3.0,53.0,0.98,Questionable,Calf,3
Todd Davis,27.135,LB,DEN,2019-09-29,Sun,2019,4,4.0,Home,JAX,L 24-26,14.25,82.0,1.0,,,4
Todd Davis,27.142,LB,DEN,2019-10-06,Sun,2019,5,5.0,Away,LAC,W 20-13,12.5,70.0,1.0,,,5
Todd Davis,27.149,LB,DEN,2019-10-13,Sun,2019,6,6.0,Home,TEN,W 16-0,9.75,66.0,1.0,,,6
Todd Davis,27.153,LB,DEN,2019-10-17,Thu,2019,7,7.0,Home,KAN,L 6-30,12.5,58.0,0.92,,,7
Todd Davis,27.163,LB,DEN,2019-10-27,Sun,2019,8,8.0,Away,IND,L 13-15,11.0,52.0,0.81,,,8
Todd Davis,27.17,LB,DEN,2019-11-03,Sun,2019,9,9.0,Home,CLE,W 24-19,10.5,72.0,0.96,,,9
Todd Davis,,,,,,2019,10,,,,,,,,,,10
Todd Davis,27.184,LB,DEN,2019-11-17,Sun,2019,11,10.0,Away,MIN,L 23-27,12.75,62.0,1.0,,,11
Todd Davis,27.191,LB,DEN,2019-11-24,Sun,2019,12,11.0,Away,BUF,L 3-20,18.5,70.0,0.95,,,12
Todd Davis,27.198,LB,DEN,2019-12-01,Sun,2019,13,12.0,Home,LAC,W 23-20,12.0,62.0,1.0,,,13
Todd Davis,27.205,LB,DEN,2019-12-08,Sun,2019,14,13.0,Away,HOU,W 38-24,15.0,72.0,0.95,,,14
Todd Davis,27.212,LB,DEN,2019-12-15,Sun,2019,15,14.0,Away,KAN,L 3-23,14.25,64.0,0.93,,,15
Todd Davis,27.219,LB,DEN,2019-12-22,Sun,2019,16,15.0,Home,DET,W 27-17,6.75,49.0,0.98,,,16
Todd Davis,27.226,LB,DEN,2019-12-29,Sun,2019,17,16.0,Home,OAK,W 16-15,19.75,65.0,0.89,,,17
Todd Gurley,,RB,LAR,2019-10-13,Sun,2019,6,6.0,Home,SFO,L 7-20,,,,Doubtful,Quadricep,1
Todd Gurley,25.078,RB,LAR,2019-10-20,Sun,2019,7,7.0,Away,ATL,W 37-10,11.9,46.0,0.61,,,2
Todd Gurley,25.085,RB,LAR,2019-10-27,Sun,2019,8,8.0,Home,CIN,W 24-10,10.4,32.0,0.53,,,3
Todd Gurley,,,,,,2019,9,,,,,,,,,,4
Todd Gurley,25.099,RB,LAR,2019-11-10,Sun,2019,10,9.0,Away,PIT,L 12-17,7.300000000000001,55.0,0.73,,,5
Todd Gurley,25.106,RB,LAR,2019-11-17,Sun,2019,11,10.0,Home,CHI,W 17-7,18.800000000000004,41.0,0.76,,,6
Todd Gurley,25.114,RB,LAR,2019-11-25,Mon,2019,12,11.0,Home,BAL,L 6-45,3.4000000000000004,50.0,0.96,,,7
Todd Gurley,25.12,RB,LAR,2019-12-01,Sun,2019,13,12.0,Away,ARI,W 34-7,18.0,54.0,0.68,,,8
Todd Gurley,25.127,RB,LAR,2019-12-08,Sun,2019,14,13.0,Home,SEA,W 28-12,19.3,54.0,0.79,,,9
Todd Gurley,25.134,RB,LAR,2019-12-15,Sun,2019,15,14.0,Away,DAL,L 21-44,19.3,71.0,0.96,,,10
Todd Gurley,25.14,RB,LAR,2019-12-21,Sat,2019,16,15.0,Away,SFO,L 31-34,16.8,54.0,0.77,,,11
Todd Gurley,25.148,RB,LAR,2019-12-29,Sun,2019,17,16.0,Home,ARI,W 31-24,9.9,56.0,0.68,,,12
Tom Brady,42.113,QB,NWE,2019-11-24,Sun,2019,12,11.0,Home,DAL,W 13-9,15.3,68.0,1.0,Questionable, Elbow,1
Tom Brady,42.12,QB,NWE,2019-12-01,Sun,2019,13,12.0,Away,HOU,L 22-28,25.34,87.0,1.0,,,2
Tom Brady,42.127,QB,NWE,2019-12-08,Sun,2019,14,13.0,Home,KAN,L 16-23,11.76,66.0,1.0,,,3
Tom Brady,42.134,QB,NWE,2019-12-15,Sun,2019,15,14.0,Away,CIN,W 34-13,12.920000000000002,65.0,1.0,,,4
Tom Brady,42.14,QB,NWE,2019-12-21,Sat,2019,16,15.0,Home,BUF,W 24-17,15.24,73.0,1.0,,,5
Tom Brady,42.148,QB,NWE,2019-12-29,Sun,2019,17,16.0,Home,MIA,L 24-27,23.84,61.0,1.0,,,6
Tom Compton,,,NYJ,2019-12-22,Sun,2019,16,15.0,Home,PIT,W 16-10,,,,Doubtful,Calf,1
Tom Compton,,,NYJ,2019-12-29,Sun,2019,17,16.0,Away,BUF,W 13-6,,,,Injured Reserve,,2
Tony Brown,,DB,GNB,2019-10-06,Sun,2019,5,5.0,Away,DAL,W 34-24,,,,Out,Hamstring,1
Tony Brown,,DB,GNB,2019-10-14,Mon,2019,6,6.0,Home,DET,W 23-22,,,,Doubtful,Hamstring,2
Tony Brown,,DB,GNB,2019-10-20,Sun,2019,7,7.0,Home,OAK,W 42-24,,1.0,0.01,Questionable,Hamstring,3
Tony Brown,,,,,,2019,8,,,,,,,,,,4
Tony Brown,24.113,DB,GNB,2019-11-03,Sun,2019,9,9.0,Away,LAC,L 11-26,6.75,19.0,0.26,,,5
Tony Brown,24.12,DB,GNB,2019-11-10,Sun,2019,10,10.0,Home,CAR,W 24-16,0.0,,,,,6
Tony Brown,,,,,,2019,11,,,,,,,,,,7
Tony Brown,,,,,,2019,12,,,,,,,,,,8
Tony Brown,,DB,GNB,2019-12-01,Sun,2019,13,12.0,Away,NYG,W 31-13,,,,Questionable,Heel,9
Tony Brown,,DB,GNB,2019-12-08,Sun,2019,14,13.0,Home,WAS,W 20-15,,,,Questionable,Heel,10
Tony Brown,,,,,,2019,15,,,,,,,,,,11
Tony Brown,,,,,,2019,16,,,,,,,,,,12
Tony Brown,,,,,,2019,17,,,,,,,,,,13
Tony Jefferson,,DB,BAL,2019-10-13,Sun,2019,6,6.0,Home,CIN,W 23-17,,,,Injured Reserve,,1
Tony Jefferson,,DB,BAL,2019-10-20,Sun,2019,7,7.0,Away,SEA,W 30-16,,,,Injured Reserve,,2
Tony Jefferson,,,,,,2019,8,,,,,,,,,,3
Tony Jefferson,,DB,BAL,2019-11-03,Sun,2019,9,8.0,Home,NWE,W 37-20,,,,Injured Reserve,,4
Tony Jefferson,,DB,BAL,2019-11-10,Sun,2019,10,9.0,Away,CIN,W 49-13,,,,Injured Reserve,,5
Tony Jefferson,,DB,BAL,2019-11-17,Sun,2019,11,10.0,Home,HOU,W 41-7,,,,Injured Reserve,,6
Tony Jefferson,,DB,BAL,2019-11-25,Mon,2019,12,11.0,Away,LAR,W 45-6,,,,Injured Reserve,,7
Tony Jefferson,,DB,BAL,2019-12-01,Sun,2019,13,12.0,Home,SFO,W 20-17,,,,Injured Reserve,,8
Tony Jefferson,,DB,BAL,2019-12-08,Sun,2019,14,13.0,Away,BUF,W 24-17,,,,Injured Reserve,,9
Tony Jefferson,,DB,BAL,2019-12-12,Thu,2019,15,14.0,Home,NYJ,W 42-21,,,,Injured Reserve,,10
Tony Jefferson,,DB,BAL,2019-12-22,Sun,2019,16,15.0,Away,CLE,W 31-15,,,,Injured Reserve,,11
Tony Jefferson,,DB,BAL,2019-12-29,Sun,2019,17,16.0,Home,PIT,W 28-10,,,,Injured Reserve,,12
Tony Pollard,,RB,DAL,2019-12-05,Thu,2019,14,13.0,Away,CHI,L 24-31,,,,Questionable,Ankle,1
Tony Pollard,22.229,RB,DAL,2019-12-15,Sun,2019,15,14.0,Home,LAR,W 44-21,21.3,23.0,0.32,,,2
Tony Pollard,22.236,RB,DAL,2019-12-22,Sun,2019,16,15.0,Away,PHI,L 9-17,-2.0,4.0,0.06,,,3
Tony Pollard,22.243,RB,DAL,2019-12-29,Sun,2019,17,16.0,Home,WAS,W 47-16,7.0,27.0,0.36,,,4
Tra Carson,,RB,DET,2019-11-03,Sun,2019,9,8.0,Away,OAK,L 24-31,,,,Injured Reserve,,1
Tra Carson,,RB,DET,2019-11-10,Sun,2019,10,9.0,Away,CHI,L 13-20,,,,Injured Reserve,,2
Tra Carson,,,,,,2019,11,,,,,,,,,,3
Tra Carson,,,,,,2019,12,,,,,,,,,,4
Tra Carson,,,,,,2019,13,,,,,,,,,,5
Tra Carson,,,,,,2019,14,,,,,,,,,,6
Tra Carson,,,,,,2019,15,,,,,,,,,,7
Tra Carson,,,,,,2019,16,,,,,,,,,,8
Tra Carson,,,,,,2019,17,,,,,,,,,,9
Tracy Walker,,DB,DET,2019-11-03,Sun,2019,9,8.0,Away,OAK,L 24-31,,,,Out,Knee,1
Tracy Walker,,DB,DET,2019-11-10,Sun,2019,10,9.0,Away,CHI,L 13-20,,,,Out,Knee,2
Tracy Walker,24.289,DB,DET,2019-11-17,Sun,2019,11,10.0,Home,DAL,L 27-35,7.5,22.0,0.3,Questionable,Knee,3
Tracy Walker,,DB,DET,2019-11-24,Sun,2019,12,11.0,Away,WAS,L 16-19,,,,Out,Knee,4
Tracy Walker,24.3,DB,DET,2019-11-28,Thu,2019,13,12.0,Home,CHI,L 20-24,9.75,52.0,0.8,Questionable,Knee,5
Tracy Walker,24.31,DB,DET,2019-12-08,Sun,2019,14,13.0,Away,MIN,L 7-20,18.5,67.0,0.93,,,6
Tracy Walker,24.317,DB,DET,2019-12-15,Sun,2019,15,14.0,Home,TAM,L 17-38,10.5,75.0,1.0,,,7
Tracy Walker,24.324,DB,DET,2019-12-22,Sun,2019,16,15.0,Away,DEN,L 17-27,7.5,70.0,0.99,,,8
Tracy Walker,24.331,DB,DET,2019-12-29,Sun,2019,17,16.0,Home,GNB,L 20-23,8.25,88.0,1.0,,,9
Trae Waynes,,DB,MIN,2019-11-10,Sun,2019,10,10.0,Away,DAL,W 28-24,,,,Questionable,Ankle,1
Trae Waynes,27.115,DB,MIN,2019-11-17,Sun,2019,11,11.0,Home,DEN,W 27-23,11.0,56.0,0.7,,,2
Trae Waynes,,,,,,2019,12,,,,,,,,,,3
Trae Waynes,27.13,DB,MIN,2019-12-02,Mon,2019,13,12.0,Away,SEA,L 30-37,6.0,68.0,0.91,,,4
Trae Waynes,27.136,DB,MIN,2019-12-08,Sun,2019,14,13.0,Home,DET,W 20-7,12.0,54.0,0.76,,,5
Trae Waynes,27.143,DB,MIN,2019-12-15,Sun,2019,15,14.0,Away,LAC,W 39-10,14.5,27.0,0.44,,,6
Trae Waynes,27.151,DB,MIN,2019-12-23,Mon,2019,16,15.0,Home,GNB,L 10-23,6.0,50.0,0.65,,,7
Trae Waynes,,,,,,2019,17,,,,,,,,,,8
Trai Turner,,,CAR,2019-09-29,Sun,2019,4,4.0,Away,HOU,W 16-10,,,,Out,Ankle,1
Trai Turner,,,CAR,2019-10-06,Sun,2019,5,5.0,Home,JAX,W 34-27,,,,Out,Ankle,2
Trai Turner,,,CAR,2019-10-13,Sun,2019,6,6.0,Away,TAM,W 37-26,,,,Out,Ankle,3
Trai Turner,,,,,,2019,7,,,,,,,,,,4
Trai Turner,,,,,,2019,8,,,,,,,,,,5
Trai Turner,,,,,,2019,9,,,,,,,,,,6
Trai Turner,,,,,,2019,10,,,,,,,,,,7
Trai Turner,,,,,,2019,11,,,,,,,,,,8
Trai Turner,,,,,,2019,12,,,,,,,,,,9
Trai Turner,,,,,,2019,13,,,,,,,,,,10
Trai Turner,,,,,,2019,14,,,,,,,,,,11
Trai Turner,,,,,,2019,15,,,,,,,,,,12
Trai Turner,,,,,,2019,16,,,,,,,,,,13
Trai Turner,,,,,,2019,17,,,,,,,,,,14
Tramaine Brock,31.047,DB,ARI,2019-10-06,Sun,2019,5,5.0,Away,CIN,W 26-23,6.0,41.0,0.62,Questionable,Back,1
Tramaine Brock,31.054,DB,ARI,2019-10-13,Sun,2019,6,6.0,Home,ATL,W 34-33,5.25,66.0,0.99,,,2
Tramaine Brock,31.061,DB,ARI,2019-10-20,Sun,2019,7,7.0,Away,NYG,W 27-21,6.0,63.0,0.9,,,3
Tramaine Brock,31.068,DB,ARI,2019-10-27,Sun,2019,8,8.0,Away,NOR,L 9-31,3.0,34.0,0.46,,,4
Tramaine Brock,31.072,DB,ARI,2019-10-31,Thu,2019,9,9.0,Home,SFO,L 25-28,2.25,21.0,0.3,,,5
Tramaine Brock,,DB,ARI,2019-11-10,Sun,2019,10,10.0,Away,TAM,L 27-30,,,,Out,Hamstring,6
Tramaine Brock,,DB,ARI,2019-11-17,Sun,2019,11,11.0,Away,SFO,L 26-36,,,,Questionable,Hamstring,7
Tramaine Brock,,,,,,2019,12,,,,,,,,,,8
Tramaine Brock,31.103,DB,ARI,2019-12-01,Sun,2019,13,12.0,Home,LAR,L 7-34,13.25,57.0,0.72,,,9
Tramaine Brock,31.11,DB,TEN,2019-12-08,Sun,2019,14,13.0,Away,OAK,W 42-21,0.75,50.0,0.81,,,10
Tramaine Brock,31.117,DB,TEN,2019-12-15,Sun,2019,15,14.0,Home,HOU,L 21-24,1.5,63.0,1.0,,,11
Tramaine Brock,31.124,DB,TEN,2019-12-22,Sun,2019,16,15.0,Home,NOR,L 28-38,14.5,46.0,0.66,,,12
Tramaine Brock,31.131,DB,TEN,2019-12-29,Sun,2019,17,16.0,Away,HOU,W 35-14,8.25,53.0,0.82,,,13
Travis Benjamin,,WR,LAC,2019-09-29,Sun,2019,4,4.0,Away,MIA,W 30-10,,,,Doubtful,Hip,1
Travis Benjamin,29.281,WR,LAC,2019-10-06,Sun,2019,5,5.0,Home,DEN,L 13-20,1.8,40.0,0.57,Questionable,Hip,2
Travis Benjamin,29.288,WR,LAC,2019-10-13,Sun,2019,6,6.0,Home,PIT,L 17-24,0.5,34.0,0.55,,,3
Travis Benjamin,,WR,LAC,2019-10-20,Sun,2019,7,7.0,Away,TEN,L 20-23,,,,Injured Reserve,,4
Travis Benjamin,,WR,LAC,2019-10-27,Sun,2019,8,8.0,Away,CHI,W 17-16,,,,Injured Reserve,,5
Travis Benjamin,,WR,LAC,2019-11-03,Sun,2019,9,9.0,Home,GNB,W 26-11,,,,Injured Reserve,,6
Travis Benjamin,,WR,LAC,2019-11-07,Thu,2019,10,10.0,Away,OAK,L 24-26,,,,Injured Reserve,,7
Travis Benjamin,,WR,LAC,2019-11-18,Mon,2019,11,11.0,Home,KAN,L 17-24,,,,Injured Reserve,,8
Travis Benjamin,,,,,,2019,12,,,,,,,,,,9
Travis Benjamin,,WR,LAC,2019-12-01,Sun,2019,13,12.0,Away,DEN,L 20-23,,,,Injured Reserve,,10
Travis Benjamin,,WR,LAC,2019-12-08,Sun,2019,14,13.0,Away,JAX,W 45-10,,,,Injured Reserve,,11
Travis Benjamin,,WR,LAC,2019-12-15,Sun,2019,15,14.0,Home,MIN,L 10-39,,,,Injured Reserve,,12
Travis Benjamin,,WR,LAC,2019-12-22,Sun,2019,16,15.0,Home,OAK,L 17-24,,,,Injured Reserve,,13
Travis Benjamin,,WR,LAC,2019-12-29,Sun,2019,17,16.0,Away,KAN,L 21-31,,,,Injured Reserve,,14
Trayveon Williams,,RB,CIN,2019-09-08,Sun,2019,1,1.0,Away,SEA,L 20-21,,,,Out,Foot,1
Trayveon Williams,,RB,CIN,2019-09-15,Sun,2019,2,2.0,Home,SFO,L 17-41,,,,Questionable,Foot,2
Trayveon Williams,,,,,,2019,3,,,,,,,,,,3
Trayveon Williams,,,,,,2019,4,,,,,,,,,,4
Trayveon Williams,,,,,,2019,5,,,,,,,,,,5
Trayveon Williams,,RB,CIN,2019-10-13,Sun,2019,6,6.0,Away,BAL,L 17-23,,1.0,0.02,,,6
Trayveon Williams,,,,,,2019,7,,,,,,,,,,7
Trayveon Williams,,,,,,2019,8,,,,,,,,,,8
Trayveon Williams,,,,,,2019,9,,,,,,,,,,9
Trayveon Williams,,,,,,2019,10,,,,,,,,,,10
Trayveon Williams,,,,,,2019,11,,,,,,,,,,11
