Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury
Andy Isabella,22.322,WR,ARI,2019-10-06,Sun,2019,5,5.0,Away,CIN,W 26-23,1.1,9.0,0.12,,
Andy Isabella,22.329,WR,ARI,2019-10-13,Sun,2019,6,6.0,Home,ATL,W 34-33,0.0,12.0,0.17,,
Andy Isabella,22.336,WR,ARI,2019-10-20,Sun,2019,7,7.0,Away,NYG,W 27-21,1.8,10.0,0.16,,
Andy Isabella,,WR,ARI,2019-10-27,Sun,2019,8,8.0,Away,NOR,L 9-31,,1.0,0.02,,
Andy Isabella,22.347,WR,ARI,2019-10-31,Thu,2019,9,9.0,Home,SFO,L 25-28,15.3,12.0,0.21,,
Andy Isabella,22.357,WR,ARI,2019-11-10,Sun,2019,10,10.0,Away,TAM,L 27-30,9.3,26.0,0.39,,
Andy Isabella,22.364,WR,ARI,2019-11-17,Sun,2019,11,11.0,Away,SFO,L 26-36,1.1,20.0,0.29,,
Andy Isabella,23.013,WR,ARI,2019-12-01,Sun,2019,13,12.0,Home,LAR,L 7-34,0.0,20.0,0.32,,
Andy Isabella,23.02,WR,ARI,2019-12-08,Sun,2019,14,13.0,Home,PIT,L 17-23,1.0,12.0,0.21,,
Andy Lee,37.028,P,ARI,2019-09-08,Sun,2019,1,1.0,Home,DET,T 27-27,0.0,,,,
Andy Lee,37.035,P,ARI,2019-09-15,Sun,2019,2,2.0,Away,BAL,L 17-23,0.0,,,,
Andy Lee,37.042,P,ARI,2019-09-22,Sun,2019,3,3.0,Home,CAR,L 20-38,0.0,,,,
Angelo Blackson,26.299,DT,HOU,2019-09-09,Mon,2019,1,1.0,Away,NOR,L 28-30,2.25,27.0,0.41,,
Angelo Blackson,26.305,DT,HOU,2019-09-15,Sun,2019,2,2.0,Home,JAX,W 13-12,5.75,32.0,0.5,,
Angelo Blackson,,DT,HOU,2019-09-22,Sun,2019,3,3.0,Away,LAC,W 27-20,,31.0,0.42,,
Angelo Blackson,26.319,DT,HOU,2019-09-29,Sun,2019,4,4.0,Home,CAR,L 10-16,2.25,33.0,0.49,,
Angelo Blackson,,DT,HOU,2019-10-06,Sun,2019,5,5.0,Home,ATL,W 53-32,,24.0,0.33,,
Angelo Blackson,,DT,HOU,2019-10-13,Sun,2019,6,6.0,Away,KAN,W 31-24,,24.0,0.43,,
Angelo Blackson,26.34,DT,HOU,2019-10-20,Sun,2019,7,7.0,Away,IND,L 23-30,1.5,35.0,0.48,,
Angelo Blackson,26.347,DT,HOU,2019-10-27,Sun,2019,8,8.0,Home,OAK,W 27-24,5.0,19.0,0.35,,
Angelo Blackson,,DT,HOU,2019-11-03,Sun,2019,9,9.0,Away,JAX,W 26-3,,28.0,0.42,,
Angelo Blackson,,DT,HOU,2019-11-17,Sun,2019,11,10.0,Away,BAL,L 7-41,,43.0,0.62,,
Angelo Blackson,27.007,DT,HOU,2019-11-21,Thu,2019,12,11.0,Home,IND,W 20-17,1.5,22.0,0.32,,
Anthony Averett,24.282,CB,BAL,2019-09-08,Sun,2019,1,1.0,Away,MIA,W 59-10,9.0,44.0,0.9,,
Anthony Averett,24.289,CB,BAL,2019-09-15,Sun,2019,2,2.0,Home,ARI,W 23-17,6.0,57.0,1.0,,
Anthony Averett,24.296,CB,BAL,2019-09-22,Sun,2019,3,3.0,Away,KAN,L 28-33,1.5,28.0,0.39,,
Anthony Averett,,CB,BAL,2019-09-29,Sun,2019,4,4.0,Home,CLE,L 25-40,,15.0,0.22,,
Anthony Barr,27.174,LB,MIN,2019-09-08,Sun,2019,1,1.0,Home,ATL,W 28-12,15.0,68.0,0.91,,
Anthony Barr,27.181,LB,MIN,2019-09-15,Sun,2019,2,2.0,Away,GNB,L 16-21,8.25,71.0,1.0,,
Anthony Brown,25.267,CB,DAL,2019-09-08,Sun,2019,1,1.0,Home,NYG,W 35-17,3.75,59.0,0.87,,
Anthony Brown,25.274,CB,DAL,2019-09-15,Sun,2019,2,2.0,Away,WAS,W 31-21,4.5,41.0,0.69,,
Anthony Brown,25.281,CB,DAL,2019-09-22,Sun,2019,3,3.0,Home,MIA,W 31-6,9.75,58.0,0.83,,
Anthony Brown,25.288,CB,DAL,2019-09-29,Sun,2019,4,4.0,Away,NOR,L 10-12,6.5,41.0,0.59,,
Anthony Brown,25.295,CB,DAL,2019-10-06,Sun,2019,5,5.0,Home,GNB,L 24-34,3.0,46.0,0.64,,
Anthony Brown,25.302,CB,DAL,2019-10-13,Sun,2019,6,6.0,Away,NYJ,L 22-24,1.5,19.0,0.31,,
Anthony Chickillo,,LB,PIT,2019-09-08,Sun,2019,1,1.0,Away,NWE,L 3-33,,19.0,0.27,,
Anthony Chickillo,,LB,PIT,2019-09-15,Sun,2019,2,2.0,Home,SEA,L 26-28,,10.0,0.13,,
Anthony Harris,27.334,S,MIN,2019-09-08,Sun,2019,1,1.0,Home,ATL,W 28-12,25.0,74.0,0.99,,
Anthony Harris,27.341,S,MIN,2019-09-15,Sun,2019,2,2.0,Away,GNB,L 16-21,9.0,71.0,1.0,,
Anthony Harris,27.348,S,MIN,2019-09-22,Sun,2019,3,3.0,Home,OAK,W 34-14,3.0,51.0,0.86,,
Anthony Harris,27.355,S,MIN,2019-09-29,Sun,2019,4,4.0,Away,CHI,L 6-16,5.25,55.0,0.77,,
Anthony Harris,27.362,S,MIN,2019-10-06,Sun,2019,5,5.0,Away,NYG,W 28-10,5.25,68.0,1.0,,
Anthony Harris,28.004,S,MIN,2019-10-13,Sun,2019,6,6.0,Home,PHI,W 38-20,9.0,63.0,0.97,,
Anthony Harris,28.011,S,MIN,2019-10-20,Sun,2019,7,7.0,Away,DET,W 42-30,10.5,75.0,1.0,,
Anthony Harris,28.015,S,MIN,2019-10-24,Thu,2019,8,8.0,Home,WAS,W 19-9,9.0,42.0,1.0,,
Anthony Harris,28.025,S,MIN,2019-11-03,Sun,2019,9,9.0,Away,KAN,L 23-26,6.0,59.0,1.0,,
Anthony Harris,28.032,S,MIN,2019-11-10,Sun,2019,10,10.0,Away,DAL,W 28-24,6.0,71.0,0.99,,
Anthony Hitchens,27.09,LB,KAN,2019-09-08,Sun,2019,1,1.0,Away,JAX,W 40-26,9.0,58.0,1.0,,
Anthony Hitchens,27.097,LB,KAN,2019-09-15,Sun,2019,2,2.0,Away,OAK,W 28-10,6.75,49.0,0.79,,
Anthony Hitchens,27.104,LB,KAN,2019-09-22,Sun,2019,3,3.0,Home,BAL,W 33-28,10.5,67.0,0.82,,
Anthony Hitchens,27.111,LB,KAN,2019-09-29,Sun,2019,4,4.0,Away,DET,W 34-30,8.25,63.0,0.83,,
Anthony Hitchens,27.118,LB,KAN,2019-10-06,Sun,2019,5,5.0,Home,IND,L 13-19,1.5,11.0,0.14,,
Anthony Levine,32.165,CB,BAL,2019-09-08,Sun,2019,1,1.0,Away,MIA,W 59-10,6.0,13.0,0.27,,
Anthony Levine,32.172,CB,BAL,2019-09-15,Sun,2019,2,2.0,Home,ARI,W 23-17,0.0,6.0,0.11,,
Anthony Levine,,CB,BAL,2019-09-22,Sun,2019,3,3.0,Away,KAN,L 28-33,,16.0,0.23,,
Anthony Levine,32.186,CB,BAL,2019-09-29,Sun,2019,4,4.0,Home,CLE,L 25-40,3.0,18.0,0.26,,
Anthony Levine,32.193,CB,BAL,2019-10-06,Sun,2019,5,5.0,Away,PIT,W 26-23,3.5,15.0,0.26,,
Anthony Levine,32.2,CB,BAL,2019-10-13,Sun,2019,6,6.0,Home,CIN,W 23-17,1.5,24.0,0.41,,
Anthony Levine,32.207,CB,BAL,2019-10-20,Sun,2019,7,7.0,Away,SEA,W 30-16,0.0,22.0,0.31,,
Anthony Levine,32.221,CB,BAL,2019-11-03,Sun,2019,9,8.0,Home,NWE,W 37-20,1.5,8.0,0.12,,
Anthony Levine,,CB,BAL,2019-11-10,Sun,2019,10,9.0,Away,CIN,W 49-13,,3.0,0.04,,
Anthony Levine,32.235,CB,BAL,2019-11-17,Sun,2019,11,10.0,Home,HOU,W 41-7,1.5,7.0,0.12,,
Anthony Levine,32.243,CB,BAL,2019-11-25,Mon,2019,12,11.0,Away,LAR,W 45-6,0.0,5.0,0.1,,
Anthony Nelson,,DE,TAM,2019-09-08,Sun,2019,1,1.0,Home,SFO,L 17-31,,14.0,0.21,,
Anthony Nelson,22.192,DE,TAM,2019-09-12,Thu,2019,2,2.0,Away,CAR,W 20-14,6.25,25.0,0.33,,
Anthony Nelson,22.202,DE,TAM,2019-09-22,Sun,2019,3,3.0,Home,NYG,L 31-32,2.25,14.0,0.23,,
Anthony Nelson,22.209,DE,TAM,2019-09-29,Sun,2019,4,4.0,Away,LAR,W 55-40,0.75,25.0,0.28,,
Anthony Nelson,22.216,DE,TAM,2019-10-06,Sun,2019,5,5.0,Away,NOR,L 24-31,1.5,18.0,0.26,,
Anthony Nelson,,DE,TAM,2019-10-13,Sun,2019,6,6.0,Home,CAR,L 26-37,,19.0,0.28,,
Anthony Nelson,22.237,DE,TAM,2019-10-27,Sun,2019,8,7.0,Away,TEN,L 23-27,0.75,15.0,0.25,,
Anthony Nelson,,DE,TAM,2019-11-03,Sun,2019,9,8.0,Away,SEA,L 34-40,,6.0,0.08,,
Anthony Walker,24.031,LB,IND,2019-09-08,Sun,2019,1,1.0,Away,LAC,L 24-30,10.25,36.0,0.56,,
Anthony Walker,24.038,LB,IND,2019-09-15,Sun,2019,2,2.0,Away,TEN,W 19-17,1.5,35.0,0.59,,
Anthony Walker,24.045,LB,IND,2019-09-22,Sun,2019,3,3.0,Home,ATL,W 27-24,24.25,60.0,1.0,,
Anthony Walker,24.052,LB,IND,2019-09-29,Sun,2019,4,4.0,Home,OAK,L 24-31,16.0,64.0,1.0,,
Antony Auclair,,TE,TAM,2019-09-08,Sun,2019,1,1.0,Home,SFO,L 17-31,,13.0,0.19,,
Antony Auclair,26.107,TE,TAM,2019-09-12,Thu,2019,2,2.0,Away,CAR,W 20-14,0.0,24.0,0.4,,
Antony Auclair,26.117,TE,TAM,2019-09-22,Sun,2019,3,3.0,Home,NYG,L 31-32,0.0,20.0,0.26,,
Antony Auclair,,TE,TAM,2019-09-29,Sun,2019,4,4.0,Away,LAR,W 55-40,,23.0,0.31,,
Antony Auclair,26.131,TE,TAM,2019-10-06,Sun,2019,5,5.0,Away,NOR,L 24-31,0.0,8.0,0.14,,
Antony Auclair,,TE,TAM,2019-10-13,Sun,2019,6,6.0,Home,CAR,L 26-37,,8.0,0.1,,
Antony Auclair,,TE,TAM,2019-10-27,Sun,2019,8,7.0,Away,TEN,L 23-27,,33.0,0.41,,
Antony Auclair,26.159,TE,TAM,2019-11-03,Sun,2019,9,8.0,Away,SEA,L 34-40,1.6,43.0,0.56,,
Antwaun Woods,26.248,DT,DAL,2019-09-08,Sun,2019,1,1.0,Home,NYG,W 35-17,3.0,32.0,0.47,,
Antwaun Woods,,DT,DAL,2019-09-15,Sun,2019,2,2.0,Away,WAS,W 31-21,,17.0,0.29,,
Aqib Talib,33.207,CB,LAR,2019-09-08,Sun,2019,1,1.0,Away,CAR,W 30-27,2.25,65.0,0.98,,
Aqib Talib,33.214,CB,LAR,2019-09-15,Sun,2019,2,2.0,Home,NOR,W 27-9,1.5,58.0,0.92,,
Aqib Talib,33.221,CB,LAR,2019-09-22,Sun,2019,3,3.0,Away,CLE,W 20-13,6.75,66.0,0.97,,
Aqib Talib,33.228,CB,LAR,2019-09-29,Sun,2019,4,4.0,Home,TAM,L 40-55,3.75,74.0,1.0,,
Aqib Talib,33.232,CB,LAR,2019-10-03,Thu,2019,5,5.0,Away,SEA,L 29-30,4.5,71.0,0.96,,
Arden Key,23.129,DE,OAK,2019-09-09,Mon,2019,1,1.0,Home,DEN,W 24-16,0.75,28.0,0.45,,
Arden Key,,DE,OAK,2019-09-15,Sun,2019,2,2.0,Home,KAN,L 10-28,,24.0,0.32,,
Arden Key,23.142,DE,OAK,2019-09-22,Sun,2019,3,3.0,Away,MIN,L 14-34,0.0,11.0,0.18,,
Arden Key,,DE,OAK,2019-09-29,Sun,2019,4,4.0,Away,IND,W 31-24,,41.0,0.53,,
Arden Key,,DE,OAK,2019-10-06,Sun,2019,5,5.0,Home,CHI,W 24-21,,21.0,0.38,,
Arthur Maulet,,CB,NYJ,2019-09-08,Sun,2019,1,1.0,Home,BUF,L 16-17,,1.0,0.01,,
Arthur Maulet,,CB,NYJ,2019-09-16,Mon,2019,2,2.0,Home,CLE,L 3-23,,1.0,0.02,,
Arthur Maulet,26.071,CB,NYJ,2019-09-22,Sun,2019,3,3.0,Away,NWE,L 14-30,11.5,2.0,0.03,,
Arthur Maulet,26.085,CB,NYJ,2019-10-06,Sun,2019,5,4.0,Away,PHI,L 6-31,0.0,,,,
Arthur Maulet,26.113,CB,NYJ,2019-11-03,Sun,2019,9,8.0,Away,MIA,L 18-26,1.5,3.0,0.04,,
Arthur Maulet,26.12,CB,NYJ,2019-11-10,Sun,2019,10,9.0,Home,NYG,W 34-27,6.0,69.0,0.99,,
Arthur Maulet,26.127,CB,NYJ,2019-11-17,Sun,2019,11,10.0,Away,WAS,W 34-17,1.5,60.0,0.92,,
Arthur Maulet,26.134,CB,NYJ,2019-11-24,Sun,2019,12,11.0,Home,OAK,W 34-3,15.0,54.0,0.93,,
Arthur Maulet,26.141,CB,NYJ,2019-12-01,Sun,2019,13,12.0,Away,CIN,L 6-22,9.75,28.0,0.43,,
Artie Burns,24.13,CB,PIT,2019-09-08,Sun,2019,1,1.0,Away,NWE,L 3-33,1.5,1.0,0.01,,
Artie Burns,24.144,CB,PIT,2019-09-22,Sun,2019,3,3.0,Away,SFO,L 20-24,0.0,1.0,0.01,,
Artie Burns,24.165,CB,PIT,2019-10-13,Sun,2019,6,6.0,Away,LAC,W 24-17,6.75,62.0,1.0,,
Artie Burns,,CB,PIT,2019-11-03,Sun,2019,9,8.0,Home,IND,W 26-24,,2.0,0.03,,
Austin Blythe,27.084,OL,LAR,2019-09-08,Sun,2019,1,1.0,Away,CAR,W 30-27,4.0,,,,
Austin Carr,,WR,NOR,2019-09-22,Sun,2019,3,3.0,Away,SEA,W 33-27,,25.0,0.45,,
Austin Carr,,WR,NOR,2019-09-29,Sun,2019,4,4.0,Home,DAL,W 12-10,,43.0,0.61,,
Austin Carr,,WR,NOR,2019-10-06,Sun,2019,5,5.0,Home,TAM,W 31-24,,17.0,0.25,,
Austin Carr,,WR,NOR,2019-10-13,Sun,2019,6,6.0,Away,JAX,W 13-6,,21.0,0.32,,
Austin Carr,25.299,WR,NOR,2019-10-20,Sun,2019,7,7.0,Away,CHI,W 36-25,0.0,42.0,0.55,,
Austin Carr,25.306,WR,NOR,2019-10-27,Sun,2019,8,8.0,Home,ARI,W 31-9,1.4,40.0,0.54,,
Austin Hooper,24.314,TE,ATL,2019-09-08,Sun,2019,1,1.0,Away,MIN,L 12-28,12.2,58.0,0.77,,
Austin Hooper,24.321,TE,ATL,2019-09-15,Sun,2019,2,2.0,Home,PHI,W 24-20,5.4,48.0,0.74,,
Austin Hooper,24.328,TE,ATL,2019-09-22,Sun,2019,3,3.0,Away,IND,L 24-27,21.6,53.0,0.88,,
Austin Hooper,24.335,TE,ATL,2019-09-29,Sun,2019,4,4.0,Home,TEN,L 10-24,17.5,66.0,0.84,,
Austin Hooper,24.342,TE,ATL,2019-10-06,Sun,2019,5,5.0,Away,HOU,L 32-53,10.6,61.0,0.84,,
Austin Hooper,24.349,TE,ATL,2019-10-13,Sun,2019,6,6.0,Away,ARI,L 33-34,21.700000000000003,52.0,0.78,,
Austin Hooper,24.356,TE,ATL,2019-10-20,Sun,2019,7,7.0,Home,LAR,L 10-37,12.6,50.0,0.89,,
Austin Hooper,24.363,TE,ATL,2019-10-27,Sun,2019,8,8.0,Home,SEA,L 20-27,15.5,66.0,0.87,,
Austin Hooper,25.012,TE,ATL,2019-11-10,Sun,2019,10,9.0,Away,NOR,W 26-9,9.7,55.0,0.72,,
Avery Moss,24.296,DE,MIA,2019-09-08,Sun,2019,1,1.0,Home,BAL,L 10-59,3.75,46.0,0.61,,
Avery Moss,24.303,DE,MIA,2019-09-15,Sun,2019,2,2.0,Home,NWE,L 0-43,2.25,50.0,0.7,,
Avery Moss,24.31,DE,MIA,2019-09-22,Sun,2019,3,3.0,Away,DAL,L 6-31,3.75,39.0,0.54,,
Avery Moss,24.317,DE,MIA,2019-09-29,Sun,2019,4,4.0,Home,LAC,L 10-30,6.0,47.0,0.7,,
Avery Moss,24.331,DE,MIA,2019-10-13,Sun,2019,6,5.0,Home,WAS,L 16-17,1.5,18.0,0.3,,
Avonte Maddox,23.161,CB,PHI,2019-09-08,Sun,2019,1,1.0,Home,WAS,W 32-27,6.0,58.0,0.89,,
Avonte Maddox,23.168,CB,PHI,2019-09-15,Sun,2019,2,2.0,Away,ATL,L 20-24,8.0,42.0,0.65,,
Avonte Maddox,23.175,CB,PHI,2019-09-22,Sun,2019,3,3.0,Home,DET,L 24-27,1.5,26.0,0.43,,
Avonte Maddox,23.179,CB,PHI,2019-09-26,Thu,2019,4,4.0,Away,GNB,W 34-27,12.75,70.0,0.88,,
Azeez Al-Shaair,22.035,LB,SFO,2019-09-08,Sun,2019,1,1.0,Away,TAM,W 31-17,0.0,,,,
Azeez Al-Shaair,22.042,LB,SFO,2019-09-15,Sun,2019,2,2.0,Away,CIN,W 41-17,0.75,15.0,0.22,,
Azeez Al-Shaair,22.049,LB,SFO,2019-09-22,Sun,2019,3,3.0,Home,PIT,W 24-20,0.0,,,,
Azeez Al-Shaair,22.064,LB,SFO,2019-10-07,Mon,2019,5,4.0,Home,CLE,W 31-3,0.0,,,,
Azeez Al-Shaair,22.077,LB,SFO,2019-10-20,Sun,2019,7,6.0,Away,WAS,W 9-0,1.5,,,,
Azeez Al-Shaair,,LB,SFO,2019-10-27,Sun,2019,8,7.0,Home,CAR,W 51-13,,14.0,0.2,,
Azeez Al-Shaair,,LB,SFO,2019-10-31,Thu,2019,9,8.0,Away,ARI,W 28-25,,4.0,0.07,,
Azeez Al-Shaair,,LB,SFO,2019-11-11,Mon,2019,10,9.0,Home,SEA,L 24-27,,8.0,0.11,,
BW Webb,29.128,CB,CIN,2019-09-08,Sun,2019,1,1.0,Away,SEA,L 20-21,0.75,44.0,0.86,,
BW Webb,29.135,CB,CIN,2019-09-15,Sun,2019,2,2.0,Home,SFO,L 17-41,1.5,30.0,0.43,,
Bashaud Breeland,27.221,CB,KAN,2019-09-08,Sun,2019,1,1.0,Away,JAX,W 40-26,5.5,58.0,1.0,,
Bashaud Breeland,27.228,CB,KAN,2019-09-15,Sun,2019,2,2.0,Away,OAK,W 28-10,20.75,62.0,1.0,,
Bashaud Breeland,27.235,CB,KAN,2019-09-22,Sun,2019,3,3.0,Home,BAL,W 33-28,6.0,80.0,0.98,,
Bashaud Breeland,27.242,CB,KAN,2019-09-29,Sun,2019,4,4.0,Away,DET,W 34-30,16.0,76.0,1.0,,
Bashaud Breeland,27.249,CB,KAN,2019-10-06,Sun,2019,5,5.0,Home,IND,L 13-19,5.25,81.0,1.0,,
Bashaud Breeland,27.256,CB,KAN,2019-10-13,Sun,2019,6,6.0,Home,HOU,L 24-31,6.75,66.0,0.74,,
Beau Allen,,DT,TAM,2019-09-08,Sun,2019,1,1.0,Home,SFO,L 17-31,,21.0,0.32,,
Beau Allen,,DT,TAM,2019-09-12,Thu,2019,2,2.0,Away,CAR,W 20-14,,9.0,0.12,,
Beau Allen,27.312,DT,TAM,2019-09-22,Sun,2019,3,3.0,Home,NYG,L 31-32,4.25,10.0,0.16,,
Beau Allen,27.319,DT,TAM,2019-09-29,Sun,2019,4,4.0,Away,LAR,W 55-40,0.75,13.0,0.15,,
Beau Allen,27.326,DT,TAM,2019-10-06,Sun,2019,5,5.0,Away,NOR,L 24-31,3.0,17.0,0.25,,
Beau Allen,,DT,TAM,2019-10-13,Sun,2019,6,6.0,Home,CAR,L 26-37,,18.0,0.26,,
Beau Allen,,DT,TAM,2019-10-27,Sun,2019,8,7.0,Away,TEN,L 23-27,,13.0,0.21,,
Beau Allen,27.354,DT,TAM,2019-11-03,Sun,2019,9,8.0,Away,SEA,L 34-40,2.75,7.0,0.09,,
Beau Allen,,DT,TAM,2019-11-10,Sun,2019,10,9.0,Home,ARI,W 30-27,,14.0,0.21,,
Beau Allen,28.003,DT,TAM,2019-11-17,Sun,2019,11,10.0,Home,NOR,L 17-34,0.75,15.0,0.22,,
Beau Allen,,DT,TAM,2019-11-24,Sun,2019,12,11.0,Away,ATL,W 35-22,,16.0,0.19,,
Beau Allen,28.017,DT,TAM,2019-12-01,Sun,2019,13,12.0,Away,JAX,W 28-11,4.25,14.0,0.21,,
Beau Allen,28.024,DT,TAM,2019-12-08,Sun,2019,14,13.0,Home,IND,W 38-35,0.75,12.0,0.19,,
Ben Braunecker,,TE,CHI,2019-09-05,Thu,2019,1,1.0,Home,GNB,L 3-10,,9.0,0.13,,
Ben Braunecker,25.22,TE,CHI,2019-09-15,Sun,2019,2,2.0,Away,DEN,W 16-14,3.4000000000000004,14.0,0.23,,
Ben Braunecker,,TE,CHI,2019-09-23,Mon,2019,3,3.0,Away,WAS,W 31-15,,3.0,0.05,,
Ben Braunecker,25.255,TE,CHI,2019-10-20,Sun,2019,7,6.0,Home,NOR,L 25-36,0.0,,,,
Ben Braunecker,,TE,CHI,2019-10-27,Sun,2019,8,7.0,Home,LAC,L 16-17,,1.0,0.01,,
Ben Braunecker,,TE,CHI,2019-11-03,Sun,2019,9,8.0,Away,PHI,L 14-22,,1.0,0.02,,
Ben Braunecker,25.276,TE,CHI,2019-11-10,Sun,2019,10,9.0,Home,DET,W 20-13,8.3,13.0,0.23,,
Ben Braunecker,25.283,TE,CHI,2019-11-17,Sun,2019,11,10.0,Away,LAR,L 7-17,1.3,50.0,0.66,,
Ben Braunecker,25.29,TE,CHI,2019-11-24,Sun,2019,12,11.0,Home,NYG,W 19-14,1.9,53.0,0.72,,
Ben Gedeon,24.327,LB,MIN,2019-09-08,Sun,2019,1,1.0,Home,ATL,W 28-12,1.5,18.0,0.24,,
Ben Jones,30.117,C,TEN,2019-10-27,Sun,2019,8,8.0,Home,TAM,W 27-23,0.0,,,,
Ben Roethlisberger,37.19,QB,PIT,2019-09-08,Sun,2019,1,1.0,Away,NWE,L 3-33,14.74,67.0,1.0,,
Ben Roethlisberger,37.197,QB,PIT,2019-09-15,Sun,2019,2,2.0,Home,SEA,L 26-28,3.0,28.0,0.5,,
Benardrick McKinney,26.294,LB,HOU,2019-09-09,Mon,2019,1,1.0,Away,NOR,L 28-30,13.5,61.0,0.92,,
Benardrick McKinney,26.3,LB,HOU,2019-09-15,Sun,2019,2,2.0,Home,JAX,W 13-12,9.0,61.0,0.95,,
Benardrick McKinney,26.307,LB,HOU,2019-09-22,Sun,2019,3,3.0,Away,LAC,W 27-20,9.5,58.0,0.78,,
Benardrick McKinney,26.314,LB,HOU,2019-09-29,Sun,2019,4,4.0,Home,CAR,L 10-16,18.25,59.0,0.88,,
Benardrick McKinney,26.321,LB,HOU,2019-10-06,Sun,2019,5,5.0,Home,ATL,W 53-32,8.25,63.0,0.86,,
Benardrick McKinney,26.328,LB,HOU,2019-10-13,Sun,2019,6,6.0,Away,KAN,W 31-24,9.25,49.0,0.88,,
Benardrick McKinney,26.335,LB,HOU,2019-10-20,Sun,2019,7,7.0,Away,IND,L 23-30,16.0,68.0,0.93,,
Benardrick McKinney,26.342,LB,HOU,2019-10-27,Sun,2019,8,8.0,Home,OAK,W 27-24,3.75,49.0,0.89,,
Benardrick McKinney,26.349,LB,HOU,2019-11-03,Sun,2019,9,9.0,Away,JAX,W 26-3,6.0,50.0,0.76,,
Benardrick McKinney,26.363,LB,HOU,2019-11-17,Sun,2019,11,10.0,Away,BAL,L 7-41,13.25,55.0,0.81,,
Benardrick McKinney,27.002,LB,HOU,2019-11-21,Thu,2019,12,11.0,Home,IND,W 20-17,12.75,67.0,0.99,,
Benardrick McKinney,27.012,LB,HOU,2019-12-01,Sun,2019,13,12.0,Home,NWE,W 28-22,9.0,87.0,1.0,,
Benardrick McKinney,27.019,LB,HOU,2019-12-08,Sun,2019,14,13.0,Home,DEN,L 24-38,6.0,58.0,0.98,,
Benardrick McKinney,27.026,LB,HOU,2019-12-15,Sun,2019,15,14.0,Away,TEN,W 24-21,11.75,62.0,0.91,,
Bennett Jackson,28.034,CB,BAL,2019-10-20,Sun,2019,7,7.0,Away,SEA,W 30-16,0.0,1.0,0.01,,
Bennie Fowler,28.09,WR,NYG,2019-09-08,Sun,2019,1,1.0,Away,DAL,L 17-35,6.5,50.0,0.74,,
Bennie Fowler,28.097,WR,NYG,2019-09-15,Sun,2019,2,2.0,Home,BUF,L 14-28,9.6,53.0,0.78,,
Benny Snell,21.201,RB,PIT,2019-09-15,Sun,2019,2,2.0,Home,SEA,L 26-28,2.3000000000000003,2.0,0.04,,
Benny Snell,21.208,RB,PIT,2019-09-22,Sun,2019,3,3.0,Away,SFO,L 20-24,0.6000000000000001,3.0,0.06,,
Benny Snell,21.216,RB,PIT,2019-09-30,Mon,2019,4,4.0,Home,CIN,W 27-3,0.1,6.0,0.1,,
Benny Snell,21.229,RB,PIT,2019-10-13,Sun,2019,6,6.0,Away,LAC,W 24-17,9.4,29.0,0.49,,
Benny Snell,21.244,RB,PIT,2019-10-28,Mon,2019,8,7.0,Home,MIA,W 27-14,1.3,11.0,0.15,,
Bilal Powell,,RB,NYJ,2019-09-22,Sun,2019,3,3.0,Away,NWE,L 14-30,,1.0,0.02,,
Bilal Powell,30.344,RB,NYJ,2019-10-06,Sun,2019,5,4.0,Away,PHI,L 6-31,0.4,2.0,0.03,,
Bilal Powell,30.351,RB,NYJ,2019-10-13,Sun,2019,6,5.0,Home,DAL,W 24-22,0.5,10.0,0.16,,
Bilal Powell,30.359,RB,NYJ,2019-10-21,Mon,2019,7,6.0,Home,NWE,L 0-33,0.3,4.0,0.07,,
Bilal Powell,31.0,RB,NYJ,2019-10-27,Sun,2019,8,7.0,Away,JAX,L 15-29,1.1,10.0,0.17,,
Bilal Powell,31.007,RB,NYJ,2019-11-03,Sun,2019,9,8.0,Away,MIA,L 18-26,1.6,6.0,0.09,,
Bilal Powell,31.014,RB,NYJ,2019-11-10,Sun,2019,10,9.0,Home,NYG,W 34-27,1.5,15.0,0.22,,
Bilal Powell,31.021,RB,NYJ,2019-11-17,Sun,2019,11,10.0,Away,WAS,W 34-17,5.2,15.0,0.21,,
Bilal Powell,31.028,RB,NYJ,2019-11-24,Sun,2019,12,11.0,Home,OAK,W 34-3,2.5,15.0,0.24,,
Bilal Powell,31.035,RB,NYJ,2019-12-01,Sun,2019,13,12.0,Away,CIN,L 6-22,2.8000000000000003,11.0,0.15,,
Bilal Powell,31.042,RB,NYJ,2019-12-08,Sun,2019,14,13.0,Home,MIA,W 22-21,13.8,56.0,0.79,,
Blake Bell,28.032,TE,KAN,2019-09-08,Sun,2019,1,1.0,Away,JAX,W 40-26,1.2000000000000002,33.0,0.48,,
Blake Bell,28.039,TE,KAN,2019-09-15,Sun,2019,2,2.0,Away,OAK,W 28-10,0.0,25.0,0.33,,
Blake Bell,28.046,TE,KAN,2019-09-22,Sun,2019,3,3.0,Home,BAL,W 33-28,0.6,31.0,0.44,,
Blake Bell,28.053,TE,KAN,2019-09-29,Sun,2019,4,4.0,Away,DET,W 34-30,0.0,23.0,0.34,,
Blake Bell,,TE,KAN,2019-10-06,Sun,2019,5,5.0,Home,IND,L 13-19,,28.0,0.46,,
Blake Bell,28.067,TE,KAN,2019-10-13,Sun,2019,6,6.0,Home,HOU,L 24-31,0.0,19.0,0.34,,
