Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury,Healthy_Week
Clinton McDonald,29.249,DL,TAM,2016-09-11,Sun,2016,1,1.0,Away,ATL,W 31-24,1.5,54.0,54.0,,,1
Clinton McDonald,29.256,DL,TAM,2016-09-18,Sun,2016,2,2.0,Away,ARI,L 7-40,4.5,54.0,54.0,,,2
Clinton McDonald,29.263,DL,TAM,2016-09-25,Sun,2016,3,3.0,Home,LAR,L 32-37,10.75,58.0,58.0,,,3
Clinton McDonald,29.27,DL,TAM,2016-10-02,Sun,2016,4,4.0,Home,DEN,L 7-27,20.5,58.0,58.0,,,4
Clive Walford,24.346,TE,OAK,2016-09-11,Sun,2016,1,1.0,Away,NOR,W 35-34,4.0,37.0,0.51,,,1
Clive Walford,24.353,TE,OAK,2016-09-18,Sun,2016,2,2.0,Home,ATL,L 28-35,14.0,47.0,0.63,,,2
Clive Walford,24.36,TE,OAK,2016-09-25,Sun,2016,3,3.0,Away,TEN,W 17-10,3.7,45.0,0.69,,,3
Clive Walford,25.001,TE,OAK,2016-10-02,Sun,2016,4,4.0,Away,BAL,W 28-27,3.3000000000000003,44.0,0.73,,,4
Cody Davis,27.098,DB,LAR,2016-09-12,Mon,2016,1,1.0,Away,SFO,L 0-28,0.0,5.0,5.0,,,1
Cody Davis,27.104,DB,LAR,2016-09-18,Sun,2016,2,2.0,Home,SEA,W 9-3,1.5,25.0,25.0,,,2
Cody Davis,27.111,DB,LAR,2016-09-25,Sun,2016,3,3.0,Away,TAM,W 37-32,1.5,33.0,33.0,,,3
Cody Davis,27.118,DB,LAR,2016-10-02,Sun,2016,4,4.0,Away,ARI,W 17-13,4.5,25.0,25.0,,,4
Cody Kessler,,,,,,2016,1,,,,,,,,,,1
Cody Kessler,,,,,,2016,2,,,,,,,,,,2
Cody Kessler,23.137,QB,CLE,2016-09-25,Sun,2016,3,3.0,Away,MIA,L 24-30,11.66,68.0,0.83,,,3
Cody Kessler,23.144,QB,CLE,2016-10-02,Sun,2016,4,4.0,Away,WAS,L 20-31,16.119999999999997,71.0,0.99,,,4
Cody Kessler,23.151,QB,CLE,2016-10-09,Sun,2016,5,5.0,Home,NWE,L 13-33,6.48,14.0,0.22,,,5
Cody Kessler,23.158,QB,CLE,2016-10-16,Sun,2016,6,6.0,Away,TEN,L 26-28,21.74,65.0,0.97,,,6
Cody Kessler,23.165,QB,CLE,2016-10-23,Sun,2016,7,7.0,Away,CIN,L 17-31,3.08,20.0,0.31,,,7
Cody Wichmann,24.194,OL,LAR,2016-09-12,Mon,2016,1,1.0,Away,SFO,L 0-28,0.0,,,,,1
Cody Wichmann,24.2,OL,LAR,2016-09-18,Sun,2016,2,2.0,Home,SEA,W 9-3,0.0,,,,,2
Cody Wichmann,24.207,OL,LAR,2016-09-25,Sun,2016,3,3.0,Away,TAM,W 37-32,0.0,,,,,3
Cody Wichmann,24.214,OL,LAR,2016-10-02,Sun,2016,4,4.0,Away,ARI,W 17-13,0.0,,,,,4
Cody Wichmann,24.221,OL,LAR,2016-10-09,Sun,2016,5,5.0,Home,BUF,L 19-30,0.0,,,,,5
Cole Wick,22.286,TE,DET,2016-09-11,Sun,2016,1,1.0,Away,IND,W 39-35,1.0,14.0,0.22,,,1
Colin Jones,28.317,DB,CAR,2016-09-08,Thu,2016,1,1.0,Away,DEN,L 20-21,0.0,,,,,1
Colin Jones,28.327,DB,CAR,2016-09-18,Sun,2016,2,2.0,Home,SFO,W 46-27,0.0,3.0,3.0,,,2
Colin Jones,28.334,DB,CAR,2016-09-25,Sun,2016,3,3.0,Home,MIN,L 10-22,0.0,,,,,3
Colin Jones,28.341,DB,CAR,2016-10-02,Sun,2016,4,4.0,Away,ATL,L 33-48,2.25,10.0,10.0,,,4
Colin Jones,28.349,DB,CAR,2016-10-10,Mon,2016,5,5.0,Home,TAM,L 14-17,0.0,,,,,5
Colin Jones,28.355,DB,CAR,2016-10-16,Sun,2016,6,6.0,Away,NOR,L 38-41,0.0,,,,,6
Colin Jones,,,,,,2016,7,,,,,,,,,,7
Colin Jones,29.003,DB,CAR,2016-10-30,Sun,2016,8,7.0,Home,ARI,W 30-20,0.0,,,,,8
Colin Jones,29.01,DB,CAR,2016-11-06,Sun,2016,9,8.0,Away,LAR,W 13-10,0.0,,,,,9
Colton Schmidt,25.32,P,BUF,2016-09-11,Sun,2016,1,1.0,Away,BAL,L 7-13,0.0,,,,,1
Colton Schmidt,25.324,P,BUF,2016-09-15,Thu,2016,2,2.0,Home,NYJ,L 31-37,0.0,,,,,2
Colton Schmidt,25.334,P,BUF,2016-09-25,Sun,2016,3,3.0,Home,ARI,W 33-18,0.0,,,,,3
Colton Schmidt,25.341,P,BUF,2016-10-02,Sun,2016,4,4.0,Away,NWE,W 16-0,0.0,,,,,4
Colton Schmidt,25.348,P,BUF,2016-10-09,Sun,2016,5,5.0,Away,LAR,W 30-19,0.0,,,,,5
Corbin Bryant,28.251,DL,BUF,2016-09-11,Sun,2016,1,1.0,Away,BAL,L 7-13,3.0,41.0,41.0,,,1
Corbin Bryant,28.255,DL,BUF,2016-09-15,Thu,2016,2,2.0,Home,NYJ,L 31-37,1.5,38.0,38.0,,,2
Corbin Bryant,28.265,DL,BUF,2016-09-25,Sun,2016,3,3.0,Home,ARI,W 33-18,2.25,32.0,32.0,,,3
Corbin Bryant,28.272,DL,BUF,2016-10-02,Sun,2016,4,4.0,Away,NWE,W 16-0,1.5,25.0,25.0,,,4
Corbin Bryant,28.279,DL,BUF,2016-10-09,Sun,2016,5,5.0,Away,LAR,W 30-19,1.5,39.0,39.0,,,5
Cordy Glenn,26.359,OL,BUF,2016-09-11,Sun,2016,1,1.0,Away,BAL,L 7-13,0.0,,,,,1
Corey Coleman,22.067,WR,CLE,2016-09-11,Sun,2016,1,1.0,Away,PHI,L 10-29,7.9,47.0,0.9,,,1
Corey Coleman,22.074,WR,CLE,2016-09-18,Sun,2016,2,2.0,Home,BAL,L 20-25,24.9,53.0,0.85,,,2
Corey Grant,24.267,RB,JAX,2016-09-11,Sun,2016,1,1.0,Home,GNB,L 23-27,0.0,,,,,1
Corey Grant,24.274,RB,JAX,2016-09-18,Sun,2016,2,2.0,Away,SDG,L 14-38,8.0,7.0,0.11,,,2
Corey Grant,24.281,RB,JAX,2016-09-25,Sun,2016,3,3.0,Home,BAL,L 17-19,0.0,1.0,0.02,,,3
Corey Grant,24.288,RB,JAX,2016-10-02,Sun,2016,4,4.0,Home,IND,W 30-27,0.0,,,,,4
Corey Grant,,,,,,2016,5,,,,,,,,,,5
Corey Lemonier,24.297,LB,CLE,2016-09-11,Sun,2016,1,1.0,Away,PHI,L 10-29,0.0,,,,,1
Corey Lemonier,24.304,LB,CLE,2016-09-18,Sun,2016,2,2.0,Home,BAL,L 20-25,1.5,14.0,14.0,,,2
Corey Lemonier,24.311,LB,CLE,2016-09-25,Sun,2016,3,3.0,Away,MIA,L 24-30,18.5,16.0,16.0,,,3
Corey Nelson,24.139,LB,DEN,2016-09-08,Thu,2016,1,1.0,Home,CAR,W 21-20,3.0,14.0,14.0,,,1
Corey Nelson,24.149,LB,DEN,2016-09-18,Sun,2016,2,2.0,Home,IND,W 34-20,0.0,4.0,4.0,,,2
Corey Peters,28.095,DL,ARI,2016-09-11,Sun,2016,1,1.0,Home,NWE,L 21-23,1.5,35.0,35.0,,,1
Corey Peters,28.102,DL,ARI,2016-09-18,Sun,2016,2,2.0,Home,TAM,W 40-7,0.0,24.0,24.0,,,2
Corey Peters,28.109,DL,ARI,2016-09-25,Sun,2016,3,3.0,Away,BUF,L 18-33,15.0,41.0,41.0,,,3
Corey Peters,28.116,DL,ARI,2016-10-02,Sun,2016,4,4.0,Home,LAR,L 13-17,1.5,35.0,35.0,,,4
Corey Peters,28.12,DL,ARI,2016-10-06,Thu,2016,5,5.0,Away,SFO,W 33-21,0.0,24.0,24.0,,,5
Corey Peters,28.131,DL,ARI,2016-10-17,Mon,2016,6,6.0,Home,NYJ,W 28-3,6.5,20.0,20.0,,,6
Corey Peters,28.137,DL,ARI,2016-10-23,Sun,2016,7,7.0,Home,SEA,T 6-6,0.0,37.0,37.0,,,7
Corey Peters,28.144,DL,ARI,2016-10-30,Sun,2016,8,8.0,Away,CAR,L 20-30,2.25,47.0,47.0,,,8
Corey Peters,,,,,,2016,9,,,,,,,,,,9
Corey Peters,28.158,DL,ARI,2016-11-13,Sun,2016,10,9.0,Home,SFO,W 23-20,0.75,26.0,26.0,,,10
Corey White,26.125,DB,BUF,2016-09-11,Sun,2016,1,1.0,Away,BAL,L 7-13,0.0,5.0,5.0,,,1
Corey White,26.129,DB,BUF,2016-09-15,Thu,2016,2,2.0,Home,NYJ,L 31-37,0.0,,,,,2
Corey White,26.139,DB,BUF,2016-09-25,Sun,2016,3,3.0,Home,ARI,W 33-18,20.25,81.0,81.0,,,3
Corey White,26.146,DB,BUF,2016-10-02,Sun,2016,4,4.0,Away,NWE,W 16-0,1.5,,,,,4
Cory Harkey,26.087,TE,LAR,2016-09-12,Mon,2016,1,1.0,Away,SFO,L 0-28,0.0,10.0,0.16,,,1
Cory Harkey,26.093,TE,LAR,2016-09-18,Sun,2016,2,2.0,Home,SEA,W 9-3,0.0,13.0,0.21,,,2
Cory Harkey,26.1,TE,LAR,2016-09-25,Sun,2016,3,3.0,Away,TAM,W 37-32,0.0,16.0,0.25,,,3
Cory Harkey,26.107,TE,LAR,2016-10-02,Sun,2016,4,4.0,Away,ARI,W 17-13,0.0,10.0,0.17,,,4
Cory Harkey,26.114,TE,LAR,2016-10-09,Sun,2016,5,5.0,Home,BUF,L 19-30,0.0,14.0,0.21,,,5
Cory Harkey,26.121,TE,LAR,2016-10-16,Sun,2016,6,6.0,Away,DET,L 28-31,0.0,8.0,0.14,,,6
Cory Harkey,26.128,TE,LAR,2016-10-23,Sun,2016,7,7.0,Home,NYG,L 10-17,0.0,10.0,0.13,,,7
Cory Harkey,,,,,,2016,8,,,,,,,,,,8
Cory Harkey,26.142,TE,LAR,2016-11-06,Sun,2016,9,8.0,Home,CAR,L 10-13,0.0,4.0,0.06,,,9
Cory Harkey,26.149,TE,LAR,2016-11-13,Sun,2016,10,9.0,Away,NYJ,W 9-6,0.0,13.0,0.19,,,10
Cory Harkey,26.156,TE,LAR,2016-11-20,Sun,2016,11,10.0,Home,MIA,L 10-14,0.0,8.0,0.13,,,11
Cory Harkey,26.163,TE,LAR,2016-11-27,Sun,2016,12,11.0,Away,NOR,L 21-49,0.0,2.0,0.04,,,12
Cory Harkey,26.17,TE,LAR,2016-12-04,Sun,2016,13,12.0,Away,NWE,L 10-26,0.0,3.0,0.06,,,13
Cory Harkey,,,,,,2016,14,,,,,,,,,,14
Cory James,23.112,LB,OAK,2016-09-11,Sun,2016,1,1.0,Away,NOR,W 35-34,0.0,1.0,1.0,,,1
Cory James,23.119,LB,OAK,2016-09-18,Sun,2016,2,2.0,Home,ATL,L 28-35,3.0,9.0,9.0,,,2
Cory James,23.126,LB,OAK,2016-09-25,Sun,2016,3,3.0,Away,TEN,W 17-10,11.75,65.0,65.0,,,3
Cory James,23.133,LB,OAK,2016-10-02,Sun,2016,4,4.0,Away,BAL,W 28-27,26.25,89.0,89.0,,,4
Cory James,23.14,LB,OAK,2016-10-09,Sun,2016,5,5.0,Home,SDG,W 34-31,4.25,51.0,51.0,,,5
Cory James,23.147,LB,OAK,2016-10-16,Sun,2016,6,6.0,Home,KAN,L 10-26,9.75,53.0,53.0,,,6
Cory James,23.154,LB,OAK,2016-10-23,Sun,2016,7,7.0,Away,JAX,W 33-16,0.75,,,,,7
Cory James,23.161,LB,OAK,2016-10-30,Sun,2016,8,8.0,Away,TAM,W 30-24,0.0,4.0,4.0,,,8
Cory James,23.168,LB,OAK,2016-11-06,Sun,2016,9,9.0,Home,DEN,W 30-20,2.25,2.0,2.0,,,9
Cory James,,,,,,2016,10,,,,,,,,,,10
Cory James,23.183,LB,OAK,2016-11-21,Mon,2016,11,10.0,Home,HOU,W 27-20,3.75,31.0,31.0,,,11
Cory James,23.189,LB,OAK,2016-11-27,Sun,2016,12,11.0,Home,CAR,W 35-32,4.5,65.0,65.0,,,12
Cory James,23.196,LB,OAK,2016-12-04,Sun,2016,13,12.0,Home,BUF,W 38-24,0.0,5.0,5.0,,,13
Craig Mager,24.092,DB,SDG,2016-09-11,Sun,2016,1,1.0,Away,KAN,L 27-33,0.0,1.0,1.0,,,1
Craig Mager,24.099,DB,SDG,2016-09-18,Sun,2016,2,2.0,Home,JAX,W 38-14,6.5,16.0,16.0,,,2
Craig Mager,24.106,DB,SDG,2016-09-25,Sun,2016,3,3.0,Away,IND,L 22-26,0.0,5.0,5.0,,,3
Craig Mager,24.113,DB,SDG,2016-10-02,Sun,2016,4,4.0,Home,NOR,L 34-35,9.75,41.0,41.0,,,4
Craig Robertson,28.213,LB,NOR,2016-09-11,Sun,2016,1,1.0,Home,OAK,L 34-35,19.75,73.0,73.0,,,1
Craig Robertson,28.22,LB,NOR,2016-09-18,Sun,2016,2,2.0,Away,NYG,L 13-16,21.25,79.0,79.0,,,2
Craig Robertson,28.228,LB,NOR,2016-09-26,Mon,2016,3,3.0,Home,ATL,L 32-45,12.0,58.0,58.0,,,3
Craig Robertson,28.234,LB,NOR,2016-10-02,Sun,2016,4,4.0,Away,SDG,W 35-34,10.5,70.0,70.0,,,4
Craig Robertson,,,,,,2016,5,,,,,,,,,,5
Craig Robertson,28.248,LB,NOR,2016-10-16,Sun,2016,6,5.0,Home,CAR,W 41-38,16.0,81.0,81.0,,,6
Craig Robertson,28.255,LB,NOR,2016-10-23,Sun,2016,7,6.0,Away,KAN,L 21-27,6.75,52.0,52.0,,,7
Craig Robertson,28.262,LB,NOR,2016-10-30,Sun,2016,8,7.0,Home,SEA,W 25-20,10.5,54.0,54.0,,,8
Craig Robertson,28.269,LB,NOR,2016-11-06,Sun,2016,9,8.0,Away,SFO,W 41-23,15.0,60.0,60.0,,,9
Craig Robertson,28.276,LB,NOR,2016-11-13,Sun,2016,10,9.0,Home,DEN,L 23-25,16.5,83.0,83.0,,,10
Craig Robertson,28.28,LB,NOR,2016-11-17,Thu,2016,11,10.0,Away,CAR,L 20-23,9.0,62.0,62.0,,,11
Craig Robertson,28.29,LB,NOR,2016-11-27,Sun,2016,12,11.0,Home,LAR,W 49-21,6.75,53.0,53.0,,,12
Craig Robertson,28.297,LB,NOR,2016-12-04,Sun,2016,13,12.0,Home,DET,L 13-28,8.0,63.0,63.0,,,13
Cre'von LeBlanc,,,,,,2016,1,,,,,,,,,,1
Cre'von LeBlanc,,,,,,2016,2,,,,,,,,,,2
Cre'von LeBlanc,22.062,DB,CHI,2016-09-25,Sun,2016,3,3.0,Away,DAL,L 17-31,1.5,,,,,3
Cre'von LeBlanc,22.069,DB,CHI,2016-10-02,Sun,2016,4,4.0,Home,DET,W 17-14,3.0,,,,,4
Cre'von LeBlanc,22.076,DB,CHI,2016-10-09,Sun,2016,5,5.0,Away,IND,L 23-29,4.5,,,,,5
Cre'von LeBlanc,22.083,DB,CHI,2016-10-16,Sun,2016,6,6.0,Home,JAX,L 16-17,1.5,,,,,6
Cre'von LeBlanc,22.087,DB,CHI,2016-10-20,Thu,2016,7,7.0,Away,GNB,L 10-26,12.75,,,,,7
Cre'von LeBlanc,22.098,DB,CHI,2016-10-31,Mon,2016,8,8.0,Home,MIN,W 20-10,4.5,,,,,8
Cre'von LeBlanc,,,,,,2016,9,,,,,,,,,,9
Cre'von LeBlanc,22.111,DB,CHI,2016-11-13,Sun,2016,10,9.0,Away,TAM,L 10-36,3.75,,,,,10
Cre'von LeBlanc,22.118,DB,CHI,2016-11-20,Sun,2016,11,10.0,Away,NYG,L 16-22,6.0,,,,,11
Cre'von LeBlanc,22.125,DB,CHI,2016-11-27,Sun,2016,12,11.0,Home,TEN,L 21-27,9.0,,,,,12
Cre'von LeBlanc,22.132,DB,CHI,2016-12-04,Sun,2016,13,12.0,Home,SFO,W 26-6,4.5,,,,,13
Cre'von LeBlanc,22.139,DB,CHI,2016-12-11,Sun,2016,14,13.0,Away,DET,L 17-20,22.5,,,,,14
Cre'von LeBlanc,22.146,DB,CHI,2016-12-18,Sun,2016,15,14.0,Home,GNB,L 27-30,12.0,,,,,15
Crockett Gillmore,24.3,TE,BAL,2016-09-11,Sun,2016,1,1.0,Home,BUF,W 13-7,1.0,30.0,0.44,,,1
Crockett Gillmore,24.307,TE,BAL,2016-09-18,Sun,2016,2,2.0,Away,CLE,W 25-20,2.7,37.0,0.49,,,2
Crockett Gillmore,24.314,TE,BAL,2016-09-25,Sun,2016,3,3.0,Away,JAX,W 19-17,0.0,30.0,0.45,,,3
Crockett Gillmore,24.321,TE,BAL,2016-10-02,Sun,2016,4,4.0,Home,OAK,L 27-28,2.6,42.0,0.47,,,4
Crockett Gillmore,24.328,TE,BAL,2016-10-09,Sun,2016,5,5.0,Home,WAS,L 10-16,10.8,48.0,0.68,,,5
Crockett Gillmore,24.335,TE,BAL,2016-10-16,Sun,2016,6,6.0,Away,NYG,L 23-27,0.0,39.0,0.47,,,6
Crockett Gillmore,24.342,TE,BAL,2016-10-23,Sun,2016,7,7.0,Away,NYJ,L 16-24,0.0,19.0,0.33,,,7
Crockett Gillmore,,,,,,2016,8,,,,,,,,,,8
Curt Maggitt,23.22,LB,IND,2016-09-11,Sun,2016,1,1.0,Home,DET,L 35-39,0.0,,,,,1
Curt Maggitt,23.227,LB,IND,2016-09-18,Sun,2016,2,2.0,Away,DEN,L 20-34,0.0,27.0,27.0,,,2
Curt Maggitt,23.234,LB,IND,2016-09-25,Sun,2016,3,3.0,Home,SDG,W 26-22,2.25,3.0,3.0,,,3
Curt Maggitt,23.241,LB,IND,2016-10-02,Sun,2016,4,4.0,Away,JAX,L 27-30,0.0,21.0,21.0,,,4
Curt Maggitt,23.248,LB,IND,2016-10-09,Sun,2016,5,5.0,Home,CHI,W 29-23,0.75,19.0,19.0,,,5
Curt Maggitt,23.255,LB,IND,2016-10-16,Sun,2016,6,6.0,Away,HOU,L 23-26,0.0,10.0,10.0,,,6
Cyrus Jones,22.287,DB,NWE,2016-09-11,Sun,2016,1,1.0,Away,ARI,W 23-21,0.0,5.0,5.0,,,1
Cyrus Jones,22.294,DB,NWE,2016-09-18,Sun,2016,2,2.0,Home,MIA,W 31-24,0.0,8.0,8.0,,,2
Cyrus Jones,22.298,DB,NWE,2016-09-22,Thu,2016,3,3.0,Home,HOU,W 27-0,6.25,33.0,33.0,,,3
Cyrus Jones,22.308,DB,NWE,2016-10-02,Sun,2016,4,4.0,Home,BUF,L 0-16,4.75,9.0,9.0,,,4
Cyrus Jones,22.315,DB,NWE,2016-10-09,Sun,2016,5,5.0,Away,CLE,W 33-13,0.0,18.0,18.0,,,5
Cyrus Jones,,,,,,2016,6,,,,,,,,,,6
Cyrus Jones,,,,,,2016,7,,,,,,,,,,7
Cyrus Jones,,,,,,2016,8,,,,,,,,,,8
Cyrus Jones,,,,,,2016,9,,,,,,,,,,9
Cyrus Jones,22.35,DB,NWE,2016-11-13,Sun,2016,10,9.0,Home,SEA,L 24-31,0.0,,,,,10
Cyrus Jones,22.357,DB,NWE,2016-11-20,Sun,2016,11,10.0,Away,SFO,W 30-17,0.0,1.0,1.0,,,11
Cyrus Kouandjio,23.052,OL,BUF,2016-09-11,Sun,2016,1,1.0,Away,BAL,L 7-13,0.0,,,,,1
Cyrus Kouandjio,23.056,OL,BUF,2016-09-15,Thu,2016,2,2.0,Home,NYJ,L 31-37,0.0,,,,,2
Cyrus Kouandjio,23.066,OL,BUF,2016-09-25,Sun,2016,3,3.0,Home,ARI,W 33-18,0.0,,,,,3
DJ Hayden,26.076,DB,OAK,2016-09-11,Sun,2016,1,1.0,Away,NOR,W 35-34,10.75,50.0,50.0,,,1
DJ Hayden,26.083,DB,OAK,2016-09-18,Sun,2016,2,2.0,Home,ATL,L 28-35,3.0,27.0,27.0,,,2
DJ Hayden,26.09,DB,OAK,2016-09-25,Sun,2016,3,3.0,Away,TEN,W 17-10,7.25,28.0,28.0,,,3
DJ Hayden,26.097,DB,OAK,2016-10-02,Sun,2016,4,4.0,Away,BAL,W 28-27,9.0,62.0,62.0,,,4
DJ Hayden,26.104,DB,OAK,2016-10-09,Sun,2016,5,5.0,Home,SDG,W 34-31,2.25,31.0,31.0,,,5
DJ Hayden,26.111,DB,OAK,2016-10-16,Sun,2016,6,6.0,Home,KAN,L 10-26,1.5,17.0,17.0,,,6
DJ Hayden,26.118,DB,OAK,2016-10-23,Sun,2016,7,7.0,Away,JAX,W 33-16,7.5,53.0,53.0,,,7
DJ Hayden,26.125,DB,OAK,2016-10-30,Sun,2016,8,8.0,Away,TAM,W 30-24,11.0,66.0,66.0,,,8
DJ Hayden,26.132,DB,OAK,2016-11-06,Sun,2016,9,9.0,Home,DEN,W 30-20,4.5,54.0,54.0,,,9
DJ Hayden,,,,,,2016,10,,,,,,,,,,10
DJ Hayden,26.147,DB,OAK,2016-11-21,Mon,2016,11,10.0,Home,HOU,W 27-20,7.5,42.0,42.0,,,11
DJ Hayden,26.153,DB,OAK,2016-11-27,Sun,2016,12,11.0,Home,CAR,W 35-32,4.5,47.0,47.0,,,12
DJ Humphries,22.258,OL,ARI,2016-09-11,Sun,2016,1,1.0,Home,NWE,L 21-23,0.0,,,,,1
DJ Humphries,22.265,OL,ARI,2016-09-18,Sun,2016,2,2.0,Home,TAM,W 40-7,0.0,,,,,2
DJ Humphries,22.272,OL,ARI,2016-09-25,Sun,2016,3,3.0,Away,BUF,L 18-33,0.0,,,,,3
DJ Humphries,22.279,OL,ARI,2016-10-02,Sun,2016,4,4.0,Home,LAR,L 13-17,0.0,,,,,4
DJ Humphries,22.283,OL,ARI,2016-10-06,Thu,2016,5,5.0,Away,SFO,W 33-21,0.0,,,,,5
DJ Humphries,22.294,OL,ARI,2016-10-17,Mon,2016,6,6.0,Home,NYJ,W 28-3,0.0,,,,,6
DJ Humphries,22.3,OL,ARI,2016-10-23,Sun,2016,7,7.0,Home,SEA,T 6-6,0.0,,,,,7
DJ Humphries,22.307,OL,ARI,2016-10-30,Sun,2016,8,8.0,Away,CAR,L 20-30,0.0,,,,,8
DJ Humphries,,,,,,2016,9,,,,,,,,,,9
DJ Humphries,22.321,OL,ARI,2016-11-13,Sun,2016,10,9.0,Home,SFO,W 23-20,0.0,,,,,10
DJ Humphries,22.328,OL,ARI,2016-11-20,Sun,2016,11,10.0,Away,MIN,L 24-30,0.0,,,,,11
DJ Humphries,22.335,OL,ARI,2016-11-27,Sun,2016,12,11.0,Away,ATL,L 19-38,0.0,,,,,12
DJ Humphries,22.342,OL,ARI,2016-12-04,Sun,2016,13,12.0,Home,WAS,W 31-23,0.0,,,,,13
DJ Humphries,22.349,OL,ARI,2016-12-11,Sun,2016,14,13.0,Away,MIA,L 23-26,0.0,,,,,14
DJ White,23.002,DB,KAN,2016-09-11,Sun,2016,1,1.0,Home,SDG,W 33-27,1.5,1.0,1.0,,,1
DJ White,23.009,DB,KAN,2016-09-18,Sun,2016,2,2.0,Away,HOU,L 12-19,0.0,,,,,2
DJ White,23.016,DB,KAN,2016-09-25,Sun,2016,3,3.0,Home,NYJ,W 24-3,7.5,5.0,5.0,,,3
DJ White,23.023,DB,KAN,2016-10-02,Sun,2016,4,4.0,Away,PIT,L 14-43,1.5,31.0,31.0,,,4
DJ White,,,,,,2016,5,,,,,,,,,,5
DJ White,23.037,DB,KAN,2016-10-16,Sun,2016,6,5.0,Away,OAK,W 26-10,6.75,37.0,37.0,,,6
DJ White,23.044,DB,KAN,2016-10-23,Sun,2016,7,6.0,Home,NOR,W 27-21,9.0,60.0,60.0,,,7
Da'Norris Searcy,27.3,DB,TEN,2016-09-11,Sun,2016,1,1.0,Home,MIN,L 16-25,17.5,42.0,42.0,,,1
Da'Norris Searcy,27.307,DB,TEN,2016-09-18,Sun,2016,2,2.0,Away,DET,W 16-15,6.75,43.0,43.0,,,2
Da'Norris Searcy,27.314,DB,TEN,2016-09-25,Sun,2016,3,3.0,Home,OAK,L 10-17,6.0,37.0,37.0,,,3
Daimion Stafford,25.206,DB,TEN,2016-09-11,Sun,2016,1,1.0,Home,MIN,L 16-25,4.5,40.0,40.0,,,1
Daimion Stafford,25.213,DB,TEN,2016-09-18,Sun,2016,2,2.0,Away,DET,W 16-15,8.0,42.0,42.0,,,2
Daimion Stafford,25.22,DB,TEN,2016-09-25,Sun,2016,3,3.0,Home,OAK,L 10-17,3.75,37.0,37.0,,,3
Daimion Stafford,25.227,DB,TEN,2016-10-02,Sun,2016,4,4.0,Away,HOU,L 20-27,9.0,52.0,52.0,,,4
Daimion Stafford,25.234,DB,TEN,2016-10-09,Sun,2016,5,5.0,Away,MIA,W 30-17,12.0,29.0,29.0,,,5
Daimion Stafford,25.241,DB,TEN,2016-10-16,Sun,2016,6,6.0,Home,CLE,W 28-26,4.5,39.0,39.0,,,6
Daimion Stafford,25.248,DB,TEN,2016-10-23,Sun,2016,7,7.0,Home,IND,L 26-34,8.25,44.0,44.0,,,7
Daimion Stafford,25.252,DB,TEN,2016-10-27,Thu,2016,8,8.0,Home,JAX,W 36-22,5.25,55.0,55.0,,,8
Daimion Stafford,25.262,DB,TEN,2016-11-06,Sun,2016,9,9.0,Away,SDG,L 35-43,4.5,61.0,61.0,,,9
Daimion Stafford,25.269,DB,TEN,2016-11-13,Sun,2016,10,10.0,Home,GNB,W 47-25,4.5,39.0,39.0,,,10
Daimion Stafford,25.276,DB,TEN,2016-11-20,Sun,2016,11,11.0,Away,IND,L 17-24,4.5,36.0,36.0,,,11
Damarious Randall,24.013,DB,GNB,2016-09-11,Sun,2016,1,1.0,Away,JAX,W 27-23,14.0,68.0,68.0,,,1
Damarious Randall,24.02,DB,GNB,2016-09-18,Sun,2016,2,2.0,Away,MIN,L 14-17,7.5,58.0,58.0,,,2
Damarious Randall,24.027,DB,GNB,2016-09-25,Sun,2016,3,3.0,Home,DET,W 34-27,10.5,57.0,57.0,,,3
Damarious Randall,,,,,,2016,4,,,,,,,,,,4
Damontre Moore,,,,,,2016,1,,,,,,,,,,1
Damontre Moore,,,,,,2016,2,,,,,,,,,,2
Damontre Moore,,,,,,2016,3,,,,,,,,,,3
Damontre Moore,,,,,,2016,4,,,,,,,,,,4
Damontre Moore,,,,,,2016,5,,,,,,,,,,5
Damontre Moore,,,,,,2016,6,,,,,,,,,,6
Damontre Moore,,,,,,2016,7,,,,,,,,,,7
Damontre Moore,,,,,,2016,8,,,,,,,,,,8
Damontre Moore,24.057,DL,SEA,2016-11-07,Mon,2016,9,8.0,Home,BUF,W 31-25,7.75,37.0,37.0,,,9
Damontre Moore,24.063,DL,SEA,2016-11-13,Sun,2016,10,9.0,Away,NWE,W 31-24,2.75,13.0,13.0,,,10
Damontre Moore,24.07,DL,SEA,2016-11-20,Sun,2016,11,10.0,Home,PHI,W 26-15,0.75,42.0,42.0,,,11
Damontre Moore,,,,,,2016,12,,,,,,,,,,12
Damontre Moore,24.084,DL,SEA,2016-12-04,Sun,2016,13,12.0,Home,CAR,W 40-7,2.25,12.0,12.0,,,13
Dan Bailey,28.229,K,DAL,2016-09-11,Sun,2016,1,1.0,Home,NYG,L 19-20,0.0,,,,,1
Dan Bailey,28.236,K,DAL,2016-09-18,Sun,2016,2,2.0,Away,WAS,W 27-23,0.0,,,,,2
Dan Bailey,28.243,K,DAL,2016-09-25,Sun,2016,3,3.0,Home,CHI,W 31-17,0.0,,,,,3
Dan Bailey,28.25,K,DAL,2016-10-02,Sun,2016,4,4.0,Away,SFO,W 24-17,0.0,,,,,4
