Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
Harrison Butker,K,25.145,2020-12-06,NFL,KAN,,DEN,W 22-16,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,1,1,100.0,5,5,100.0,,,0,16,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Butker,K,25.103,2020-10-25,NFL,KAN,@,DEN,W 43-16,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,4,5,80.0,3,3,100.0,,,0,13,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Butker,K,25.068,2020-09-20,NFL,KAN,@,LAC,W 23-20,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,1,0.0,3,3,100.0,,,0,9,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Butker,K,25.159,2020-12-20,NFL,KAN,@,NOR,W 32-29,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,3,3,100.0,1,1,100.0,,,0,6,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Butker,K,25.117,2020-11-08,NFL,KAN,,CAR,W 33-31,9,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,3,4,75.0,2,3,66.7,,,0,9,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Butker,K,25.083,2020-10-05,NFL,KAN,,NWE,W 26-10,4,4,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,2,3,66.7,2,2,100.0,,,0,8,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harrison Butker,K,25.173,2021-01-03,NFL,KAN,,LAC,L 21-38,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,3,3,100.0,,,,,,0,3,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Butker,K,25.138,2020-11-29,NFL,KAN,@,TAM,W 27-24,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,3,3,100.0,2,2,100.0,,,0,9,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Butker,K,25.097,2020-10-19,NFL,KAN,@,BUF,W 26-17,6,6,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,2,3,66.7,2,2,100.0,,,0,8,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Butker,K,25.058,2020-09-10,NFL,KAN,,HOU,W 34-20,1,1,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,4,4,100.0,2,2,100.0,,,0,10,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Butker,K,25.152,2020-12-13,NFL,KAN,@,MIA,W 33-27,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,4,4,100.0,1,1,100.0,,,0,7,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Butker,K,25.110,2020-11-01,NFL,KAN,,NYJ,W 35-9,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,5,5,100.0,,,,,,0,5,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Butker,K,25.076,2020-09-28,NFL,KAN,@,BAL,W 34-20,3,3,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,4,5,80.0,,1,0.0,,,0,4,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Butker,K,25.166,2020-12-27,NFL,KAN,,ATL,W 17-14,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,2,2,100.0,1,1,100.0,,,0,5,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Butker,K,25.131,2020-11-22,NFL,KAN,@,LVR,W 35-31,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,5,5,100.0,,,,,,0,5,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Butker,K,25.089,2020-10-11,NFL,KAN,,LVR,L 32-40,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,3,3,100.0,1,1,100.0,,,0,6,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Butler,DT,26.154,2020-09-13,NFL,NWE,,MIA,W 21-11,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Adam Butler,DL,26.266,2021-01-03,NFL,NWE,,NYJ,W 28-14,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0
Adam Butler,DL,26.231,2020-11-29,NFL,NWE,,ARI,W 20-17,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,2,3,5,2,3,0,0,0,1,0,0,0,0,0,0
Adam Butler,DL,26.168,2020-09-27,NFL,NWE,,LVR,W 36-20,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0
Adam Butler,DL,26.242,2020-12-10,NFL,NWE,@,LAR,L 3-24,13,14,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Adam Butler,DL,26.203,2020-11-01,NFL,NWE,@,BUF,L 21-24,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Adam Butler,DL,26.260,2020-12-28,NFL,NWE,,BUF,L 9-38,15,16,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Adam Butler,DL,26.217,2020-11-15,NFL,NWE,,BAL,W 23-17,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Adam Butler,DL,26.161,2020-09-20,NFL,NWE,@,SEA,L 30-35,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Adam Butler,DL,26.238,2020-12-06,NFL,NWE,@,LAC,W 45-0,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,3,0,3,1,1,0,0,0,1,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Butler,DL,26.176,2020-10-05,NFL,NWE,@,KAN,L 10-26,4,4,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Adam Butler,DL,26.252,2020-12-20,NFL,NWE,@,MIA,L 12-22,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0
Adam Butler,DL,26.211,2020-11-09,NFL,NWE,@,NYJ,W 30-27,8,9,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Hakeem Butler,TE,24.159,2020-10-22,NFL,PHI,,NYG,W 22-21,7,7,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Butler,CB,30.293,2020-12-20,NFL,TEN,,DET,W 46-25,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,8,1,9,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Butler,CB,30.255,2020-11-12,NFL,TEN,,IND,L 17-34,9,10,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,2,7,0,0,0,0,0,1,0,0,0,0,0,0
Malcolm Butler,DB,30.225,2020-10-13,NFL,TEN,,BUF,W 42-16,4,5,Tue,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,7,0,7,1,0,2,97,0,2,0,0,0,0,0,0
Malcolm Butler,CB,30.307,2021-01-03,NFL,TEN,@,HOU,W 41-38,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Butler,CB,30.272,2020-11-29,NFL,TEN,@,IND,W 45-26,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Butler,DB,30.237,2020-10-25,NFL,TEN,,PIT,L 24-27,6,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Butler,DB,30.196,2020-09-14,NFL,TEN,@,DEN,W 16-14,1,1,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Butler,CB,30.286,2020-12-13,NFL,TEN,@,JAX,W 31-10,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,0,1,11,0,2,0,0,0,0,0,0
Malcolm Butler,CB,30.251,2020-11-08,NFL,TEN,,CHI,W 24-17,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,1,4,0,0,0,0,0,2,0,0,0,0,0,0
Malcolm Butler,DB,30.209,2020-09-27,NFL,TEN,@,MIN,W 31-30,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0
Malcolm Butler,CB,30.300,2020-12-27,NFL,TEN,@,GNB,L 14-40,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,6,0,6,0,0,1,3,0,1,0,0,0,0,0,0
Malcolm Butler,CB,30.265,2020-11-22,NFL,TEN,@,BAL,W 30-24,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Butler,DB,30.230,2020-10-18,NFL,TEN,,HOU,W 42-36,5,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,8,0,8,0,0,0,0,0,1,0,0,0,0,0,0
Malcolm Butler,CB,30.279,2020-12-06,NFL,TEN,,CLE,L 35-41,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Butler,CB,30.244,2020-11-01,NFL,TEN,@,CIN,L 20-31,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,4,8,0,0,0,0,0,1,0,0,0,0,0,0
Malcolm Butler,DB,30.202,2020-09-20,NFL,TEN,,JAX,W 33-30,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,8,3,11,0,0,0,0,0,2,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vernon Butler,DT,26.121,2020-10-13,NFL,BUF,@,TEN,L 16-42,5,5,Tue,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Vernon Butler,DT,26.133,2020-10-25,NFL,BUF,@,NYJ,W 18-10,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Vernon Butler,DT,26.168,2020-11-29,NFL,BUF,,LAC,W 27-17,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
Vernon Butler,DT,26.105,2020-09-27,NFL,BUF,,LAR,W 35-32,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Vernon Butler,DT,26.188,2020-12-19,NFL,BUF,@,DEN,W 48-19,14,15,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Vernon Butler,DT,26.127,2020-10-19,NFL,BUF,,KAN,L 17-26,6,6,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0
Vernon Butler,DT,26.147,2020-11-08,NFL,BUF,,SEA,W 44-34,9,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Vernon Butler,DT,26.098,2020-09-20,NFL,BUF,@,MIA,W 31-28,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,2,4,0,0,0,0,0,0,0,0,1,0,0,0
Vernon Butler,DT,26.176,2020-12-07,NFL,BUF,@,SFO,W 34-24,12,13,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0
Jake Butt,TE,25.065,2020-09-14,NFL,DEN,,TEN,L 14-16,1,1,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,0,0.00,0,50.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake Butt,TE,25.078,2020-09-27,NFL,DEN,,TAM,L 10-28,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,5,5.00,0,100.0%,5.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake Butt,TE,25.071,2020-09-20,NFL,DEN,@,PIT,L 21-26,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jake Butt,TE,25.082,2020-10-01,NFL,DEN,@,NYJ,W 37-28,4,4,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Byard ,S,27.111,2020-12-06,NFL,TEN,,CLE,L 35-41,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Byard ,S,27.076,2020-11-01,NFL,TEN,@,CIN,L 20-31,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,3,7,0,1,0,0,0,1,0,0,0,0,0,0
Kevin Byard ,DB,27.034,2020-09-20,NFL,TEN,,JAX,W 33-30,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Byard ,S,27.125,2020-12-20,NFL,TEN,,DET,W 46-25,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,6,5,11,1,0,1,0,0,2,0,0,0,0,0,0
Kevin Byard ,S,27.087,2020-11-12,NFL,TEN,,IND,L 17-34,9,10,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Byard ,DB,27.057,2020-10-13,NFL,TEN,,BUF,W 42-16,4,5,Tue,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0
Kevin Byard ,S,27.139,2021-01-03,NFL,TEN,@,HOU,W 41-38,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Byard ,S,27.104,2020-11-29,NFL,TEN,@,IND,W 45-26,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Byard ,DB,27.069,2020-10-25,NFL,TEN,,PIT,L 24-27,6,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Byard ,DB,27.028,2020-09-14,NFL,TEN,@,DEN,W 16-14,1,1,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,8,1,9,0,0,0,0,0,1,0,0,1,0,0,0
Kevin Byard ,S,27.118,2020-12-13,NFL,TEN,@,JAX,W 31-10,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Byard ,S,27.083,2020-11-08,NFL,TEN,,CHI,W 24-17,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Byard ,DB,27.041,2020-09-27,NFL,TEN,@,MIN,W 31-30,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,3,4,0,0,0,0,0,1,0,0,0,0,0,0
Kevin Byard ,S,27.132,2020-12-27,NFL,TEN,@,GNB,L 14-40,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Byard ,S,27.097,2020-11-22,NFL,TEN,@,BAL,W 30-24,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,2,7,0,0,0,0,0,1,0,0,0,0,0,0
Kevin Byard ,DB,27.062,2020-10-18,NFL,TEN,,HOU,W 42-36,5,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0
Josh Bynes,LB,31.055,2020-10-18,NFL,CIN,@,IND,L 27-31,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Josh Bynes,LB,31.020,2020-09-13,NFL,CIN,,LAC,L 13-16,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,4,4,8,1,1,0,0,0,0,0,0,0,0,0,0
Josh Bynes,LB,31.111,2020-12-13,NFL,CIN,,DAL,L 7-30,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,3,7,1,0,0,0,0,0,0,0,0,0,0,0
Josh Bynes,LB,31.069,2020-11-01,NFL,CIN,,TEN,W 31-20,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0
Josh Bynes,LB,31.034,2020-09-27,NFL,CIN,@,PHI,T 23-23,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0
Josh Bynes,LB,31.125,2020-12-27,NFL,CIN,@,HOU,W 37-31,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0
Josh Bynes,LB,31.090,2020-11-22,NFL,CIN,@,WAS,L 9-20,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0
Josh Bynes,LB,31.048,2020-10-11,NFL,CIN,@,BAL,L 3-27,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0
Josh Bynes,LB,31.104,2020-12-06,NFL,CIN,@,MIA,L 7-19,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
Josh Bynes,LB,31.062,2020-10-25,NFL,CIN,,CLE,L 34-37,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,3,7,1,0,0,0,0,0,0,0,0,0,0,0
Josh Bynes,LB,31.024,2020-09-17,NFL,CIN,@,CLE,L 30-35,2,2,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
