Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
Cordarrelle Patterson,WR,28.231,2019-11-03,NFL,CHI,@,PHI,L 14-22,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,5,5.00,0,100.0%,5.00,,,,,,,,,0,0,2,34,17.00,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordarrelle Patterson,WR,28.190,2019-09-23,NFL,CHI,@,WAS,W 31-15,3,3,Mon,0,0,,0,0,0,,0,0,,,4,14,3.50,0,1,1,6,6.00,0,100.0%,6.00,,,,,,,,,0,0,2,52,26.00,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordarrelle Patterson,WR,28.280,2019-12-22,NFL,CHI,,KAN,L 3-26,15,16,Sun,0,0,,0,0,0,,0,0,,,1,16,16.00,0,1,1,5,5.00,0,100.0%,5.00,,,,,,,,,0,0,1,26,26.00,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordarrelle Patterson,WR,28.245,2019-11-17,NFL,CHI,@,LAR,L 7-17,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,2,69,34.50,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordarrelle Patterson,WR,28.203,2019-10-06,NFL,CHI,@,OAK,L 21-24,5,5,Sun,0,0,,0,0,0,,0,0,,,1,5,5.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,3,93,31.00,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordarrelle Patterson,WR,28.256,2019-11-28,NFL,CHI,@,DET,W 24-20,12,13,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,2,90,45.00,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordarrelle Patterson,WR,28.224,2019-10-27,NFL,CHI,,LAC,L 16-17,7,8,Sun,0,0,,0,0,0,,0,0,,,1,5,5.00,0,2,2,1,0.50,0,100.0%,0.50,,,,,,,,,0,0,4,109,27.25,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordarrelle Patterson,WR,28.182,2019-09-15,NFL,CHI,@,DEN,W 16-14,2,2,Sun,0,0,,0,0,0,,0,0,,,2,50,25.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Patton,WR,25.187,2019-12-01,NFL,LAC,@,DEN,L 20-23,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,8,8.00,0,50.0%,4.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Patton,WR,25.208,2019-12-22,NFL,LAC,,OAK,L 17-24,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,18,9.00,0,100.0%,9.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Patton,WR,25.131,2019-10-06,NFL,LAC,,DEN,L 13-20,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Patton,WR,25.174,2019-11-18,NFL,LAC,,KAN,L 17-24,11,11,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Patton,WR,25.201,2019-12-15,NFL,LAC,,MIN,L 10-39,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,8,8.00,0,100.0%,8.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Patton,WR,25.124,2019-09-29,NFL,LAC,@,MIA,W 30-10,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,4,2,22,11.00,0,50.0%,5.50,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Patton,WR,25.215,2019-12-29,NFL,LAC,@,KAN,L 21-31,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Patton,WR,25.163,2019-11-07,NFL,LAC,@,OAK,L 24-26,10,10,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,4,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daron Payne ,DL,22.202,2019-12-15,NFL,WAS,,PHI,L 27-37,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Daron Payne ,DL,22.150,2019-10-24,NFL,WAS,@,MIN,L 9-19,8,8,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0
Daron Payne ,DL,22.119,2019-09-23,NFL,WAS,,CHI,L 15-31,3,3,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0
Daron Payne ,DL,22.216,2019-12-29,NFL,WAS,@,DAL,L 16-47,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Daron Payne ,DL,22.174,2019-11-17,NFL,WAS,,NYJ,L 17-34,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,1,5,0,0,0,0,0,1,0,0,0,0,0,0
Daron Payne ,DL,22.132,2019-10-06,NFL,WAS,,NWE,L 7-33,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Daron Payne ,DL,22.195,2019-12-08,NFL,WAS,@,GNB,L 15-20,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0
Daron Payne ,DL,22.146,2019-10-20,NFL,WAS,,SFO,L 0-9,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
Daron Payne ,DL,22.111,2019-09-15,NFL,WAS,,DAL,L 21-31,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
Daron Payne ,DL,22.209,2019-12-22,NFL,WAS,,NYG,L 35-41,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0
Daron Payne ,DL,22.160,2019-11-03,NFL,WAS,@,BUF,L 9-24,9,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Daron Payne ,DL,22.125,2019-09-29,NFL,WAS,@,NYG,L 3-24,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0
Daron Payne ,DL,22.188,2019-12-01,NFL,WAS,@,CAR,W 29-21,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Daron Payne ,DL,22.139,2019-10-13,NFL,WAS,@,MIA,W 17-16,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daron Payne ,DL,22.104,2019-09-08,NFL,WAS,@,PHI,L 27-32,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,1,1,0,0,0,1,0,0,0,0,0,0
Donald Payne,LB,25.156,2019-12-15,NFL,JAX,@,OAK,W 20-16,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,11,2,13,0,0,0,0,0,1,0,0,0,0,0,0
Donald Payne,LB,25.170,2019-12-29,NFL,JAX,,IND,W 38-20,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Donald Payne,LB,25.135,2019-11-24,NFL,JAX,@,TEN,L 20-42,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Donald Payne,LB,25.149,2019-12-08,NFL,JAX,,LAC,L 10-45,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,7,8,15,0,0,0,0,0,0,0,0,0,0,0,0
Donald Payne,LB,25.163,2019-12-22,NFL,JAX,@,ATL,L 12-24,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,9,7,16,2,0,0,0,0,0,0,0,0,0,0,0
Donald Payne,LB,25.128,2019-11-17,NFL,JAX,@,IND,L 13-33,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Donald Payne,LB,25.142,2019-12-01,NFL,JAX,,TAM,L 11-28,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,6,7,13,1,1,0,0,0,0,0,0,0,0,0,0
Domata Peko,DT,35.011,2019-12-08,NFL,BAL,@,BUF,W 24-17,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Domata Peko,DT,35.025,2019-12-22,NFL,BAL,@,CLE,W 31-15,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Domata Peko,DT,35.004,2019-12-01,NFL,BAL,,SFO,W 20-17,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Domata Peko,DT,35.015,2019-12-12,NFL,BAL,,NYJ,W 42-21,14,15,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0
Domata Peko,DT,35.032,2019-12-29,NFL,BAL,,PIT,W 28-10,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Domata Peko,NT,34.355,2019-11-17,NFL,BAL,,HOU,W 41-7,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Peko,DT,26.075,2019-10-06,NFL,BUF,@,TEN,W 14-7,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Peko,DT,26.096,2019-10-27,NFL,BUF,,PHI,L 13-31,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Peko,DT,26.068,2019-09-29,NFL,BUF,,NWE,L 10-16,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Peko,DT,26.089,2019-10-20,NFL,BUF,,MIA,W 31-21,6,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Peko,DT,26.145,2019-12-15,NFL,DEN,@,KAN,L 3-23,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Donald Penn,T,36.162,2019-10-06,NFL,WAS,,NWE,L 7-33,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Pennel,DT,28.178,2019-11-03,NFL,KAN,,MIN,W 26-23,9,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Mike Pennel,DT,28.206,2019-12-01,NFL,KAN,,OAK,W 40-9,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Mike Pennel,DT,28.220,2019-12-15,NFL,KAN,,DEN,W 23-3,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Mike Pennel,DT,28.171,2019-10-27,NFL,KAN,,GNB,L 24-31,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Mike Pennel,DT,28.234,2019-12-29,NFL,KAN,,LAC,W 31-21,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
Mike Pennel,DT,28.193,2019-11-18,NFL,KAN,@,LAC,W 24-17,11,11,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0
Mike Pennel,DT,28.213,2019-12-08,NFL,KAN,@,NWE,W 23-16,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Mike Pennel,DT,28.227,2019-12-22,NFL,KAN,@,CHI,W 26-3,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Elijhaa Penny,RB,26.071,2019-10-27,NFL,NYG,@,DET,L 26-31,8,8,Sun,0,0,,0,0,0,,0,0,,,1,3,3.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elijhaa Penny,RB,26.022,2019-09-08,NFL,NYG,@,DAL,L 17-35,1,1,Sun,0,0,,0,0,0,,0,0,,,2,3,1.50,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Elijhaa Penny,RB,26.114,2019-12-09,NFL,NYG,@,PHI,L 17-23,13,14,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Elijhaa Penny,RB,26.050,2019-10-06,NFL,NYG,,MIN,L 10-28,5,5,Sun,0,0,,0,0,0,,0,0,,,3,15,5.00,0,1,1,9,9.00,0,100.0%,9.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elijhaa Penny,RB,26.106,2019-12-01,NFL,NYG,,GNB,L 13-31,12,13,Sun,0,0,,0,0,0,,0,0,,,2,2,1.00,0,1,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elijhaa Penny,RB,26.043,2019-09-29,NFL,NYG,,WAS,W 24-3,4,4,Sun,0,0,,0,0,0,,0,0,,,3,12,4.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elijhaa Penny,RB,26.120,2019-12-15,NFL,NYG,,MIA,W 36-20,14,15,Sun,0,0,,0,0,0,,0,0,,,1,-2,-2.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elijhaa Penny,RB,26.054,2019-10-10,NFL,NYG,@,NWE,L 14-35,6,6,Thu,0,0,,0,0,0,,0,0,,,3,6,2.00,0,2,1,0,0.00,0,50.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rashaad Penny,RB,23.282,2019-11-11,NFL,SEA,@,SFO,W 27-24,10,10,Mon,0,0,,0,0,0,,0,0,,,2,2,1.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Rashaad Penny,RB,23.218,2019-09-08,NFL,SEA,,CIN,W 21-20,1,1,Sun,0,0,,0,0,0,,0,0,,,6,18,3.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,1,21,21.00,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rashaad Penny,RB,23.243,2019-10-03,NFL,SEA,,LAR,W 30-29,5,5,Thu,0,0,,0,0,0,,0,0,,,6,18,3.00,0,2,2,31,15.50,0,100.0%,15.50,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rashaad Penny,RB,23.274,2019-11-03,NFL,SEA,,TAM,W 40-34,9,9,Sun,0,0,,0,0,0,,0,0,,,4,12,3.00,0,1,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rashaad Penny,RB,23.309,2019-12-08,NFL,SEA,@,LAR,L 12-28,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,16,16.00,0,100.0%,16.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rashaad Penny,RB,23.267,2019-10-27,NFL,SEA,@,ATL,W 27-20,8,8,Sun,0,0,,0,0,0,,0,0,,,8,55,6.88,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jabrill Peppers ,S,24.016,2019-10-20,NFL,NYG,,ARI,L 21-27,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,4,8,1,0,0,0,0,0,0,0,0,0,0,0
Jabrill Peppers ,S,23.346,2019-09-15,NFL,NYG,,BUF,L 14-28,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0
Jabrill Peppers ,S,24.031,2019-11-04,NFL,NYG,,DAL,L 18-37,9,9,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,7,5,12,0,0,0,0,0,1,0,0,1,0,0,0
Jabrill Peppers ,S,24.051,2019-11-24,NFL,NYG,@,CHI,L 14-19,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,1,23,23.00,0,1,40,40.00,0,0.0,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0
Jabrill Peppers ,S,24.006,2019-10-10,NFL,NYG,@,NWE,L 14-35,6,6,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,8,2,10,1,0,0,0,0,0,0,0,0,0,0,0
Jabrill Peppers ,S,23.339,2019-09-08,NFL,NYG,@,DAL,L 17-35,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,2,7,3.50,0,0.0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0
Jabrill Peppers ,S,24.023,2019-10-27,NFL,NYG,@,DET,L 26-31,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,1,2,2.00,0,0.0,5,0,5,0,0,0,0,0,0,0,0,1,0,0,0
Jabrill Peppers ,S,23.353,2019-09-22,NFL,NYG,@,TAM,W 32-31,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,6,2,8,0,1,0,0,0,1,0,0,0,0,0,0
Jabrill Peppers ,S,24.037,2019-11-10,NFL,NYG,@,NYJ,L 27-34,10,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,4,6,1,1,0,0,0,1,0,0,0,0,0,0
Jabrill Peppers ,S,24.002,2019-10-06,NFL,NYG,,MIN,L 10-28,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,1,5,1,0,0,0,0,0,0,0,1,0,0,0
Samaje Perine,HB,23.357,2019-09-08,NFL,CIN,@,SEA,L 20-21,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samaje Perine,HB,24.020,2019-10-06,NFL,CIN,,ARI,L 23-26,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samaje Perine,HB,24.006,2019-09-22,NFL,CIN,@,BUF,L 17-21,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samaje Perine,RB,24.104,2019-12-29,NFL,MIA,@,NWE,W 27-24,16,17,Sun,0,0,,0,0,0,,0,0,,,5,16,3.20,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
